,measure_number,beat_number,pid1263-02,pid52932-02,pid9048-02,pid9049-02,pid9050-02,pid9054-02,pid9055-02,pid9058-02,pid9059-02,pid9060-02,pid9061-02,pid9062-02,pid9063-02,pid9065-01,pid9067-02,pid9068-02,pid9072-02,pid9074f-02,pid9075-02,pid9088-02,pid9090-01,pid9093-02,pid9094-02,pid9097-10,pid9098-03,pid9101-02,pid9104-02,pid9112-04,pid9118-02,pid9137-02,pid9138-02,pid9139-02,pid9150-16,pid9153-02,pid915406-12,pid9166c-04,pid9170-02,pid9173-07,pid9174-02,pid9176-02,pid9186c-02,pid9192-02
150,51,0,0.426544,0.47474548,0.65085915,0.44130172,0.39650228,0.51931273,0.78500641,0.48955603,0.38091959,0.29318194,0.39552523,0.35436027,0.42801283,0.45740522,0.38485657,0.61607169,0.36823562,0.36317368,0.26898386,0.35833826,0.57617602,0.42017426,0.49094570000000004,0.21947225,0.49641874,0.57720779,0.45025334,0.54621629,0.58193327,0.44375354,0.57753257,0.33017194,0.3831718,0.27030092,0.44953205,0.50214195,0.72850806,0.43388514,0.48252829999999997,0.44672849,0.25231674,0.49771469
151,51,1,0.42660204,0.48215044,0.61968852,0.47385886,0.42780944,0.52433671,0.78601392,0.61186192,0.3961855,0.33703456,0.42543637,0.40655214,0.37859694,0.39399036,0.45736417,0.54922139,0.39492081,0.37005445,0.26864316,0.34381604,0.52434244,0.47023264,0.5481946999999999,0.22655892,0.35734398,0.51100289,0.47625218,0.59245773,0.59454157,0.51961756,0.60002379,0.33959142,0.40372413,0.27345834,0.46072164,0.51509783,0.66982328,0.44552081,0.49403585,0.48157062,0.30160170000000003,0.48501774
152,51,2,0.41699559,0.54624625,0.63463019,0.47090365,0.51880436,0.50461907,0.74357025,0.73362018,0.43556505,0.39110035,0.43182588,0.49219938,0.32706858,0.36164197,0.547061,0.5038196,0.45057516,0.36184802,0.26877466,0.31927849999999997,0.58870764,0.55981317,0.61765727,0.25612128,0.28325643,0.46686869,0.46423291,0.61125808,0.61328363,0.64257082,0.61132592,0.341357,0.42572523,0.28892326,0.50439696,0.54917217,0.55033444,0.44426051,0.49818025,0.53918451,0.33353763,0.51133428
153,52,0,0.34410553,0.58494836,0.6986495,0.40029196,0.56217179,0.47297816,0.64606155,0.7230002,0.41536879,0.38687594,0.44931239,0.49812259,0.26841596,0.35027729999999996,0.59707212,0.55332011,0.48744096,0.33991951,0.27093246,0.27415946,0.65661356,0.60423067,0.63189835,0.26509582,0.25064505,0.41246753,0.41905474,0.58058805,0.58748877,0.70497875,0.56332758,0.33057867,0.42135645,0.31084477,0.54513509,0.59153641,0.43843554,0.41870018,0.46141709,0.54298226,0.33377462,0.50603265
154,52,1,0.34384432,0.62463195,0.72202747,0.3688172,0.59291252,0.50299947,0.35029309,0.61194015,0.39673156,0.42074359,0.54310801,0.46170093,0.27267115,0.28683517,0.62892299,0.5898193,0.48580717,0.2657224,0.25943814,0.25326750000000003,0.71838644,0.57184946,0.62073323,0.35277459999999994,0.24852521,0.29140693,0.34306836,0.54529086,0.45849382,0.73810198,0.56593302,0.22832317,0.44507586,0.26229783,0.62181412,0.57902049,0.35582623,0.39743852,0.36795767,0.45493486,0.39021819,0.48224982
155,52,2,0.46306884,0.70930198,0.77582898,0.4438083,0.66995905,0.53098562,0.48981498,0.62813417,0.46574865,0.489759,0.66444515,0.47044025,0.36727801,0.36936994,0.65025573,0.74394006,0.51669908,0.46348931,0.37036461,0.45575731,0.7696004,0.56284919,0.64043188,0.51509582,0.45770478,0.3294228,0.36976493,0.55159788,0.43543540000000003,0.71621813,0.63856998,0.2772139,0.48852776,0.23805013,0.67826241,0.5423874,0.44482856,0.45804209999999995,0.37366937,0.45181423,0.50000817,0.55365507
156,53,0,0.61952925,0.80890647,0.83626228,0.57682119,0.74784343,0.55498135,0.71083532,0.73761979,0.62953466,0.54918462,0.80815614,0.51699991,0.58075177,0.61981998,0.68314432,0.87468782,0.63545429,0.71843289,0.58424387,0.70070207,0.77143399,0.57803826,0.6630468,0.68173627,0.63365202,0.46195527,0.64341723,0.60278837,0.55480633,0.65674929,0.71167688,0.50748752,0.53768489,0.53950641,0.70057096,0.53665625,0.62861367,0.62492677,0.44385072,0.5451461,0.63906186,0.60086586
157,53,1,0.78185222,0.8754120000000001,0.88222516,0.70232856,0.8041916,0.60474161,0.82705624,0.83443184,0.78903925,0.62214059,0.93695123,0.60272224,0.75485745,0.77446131,0.72266696,0.94535037,0.75448736,0.87674584,0.79019725,0.85218384,0.79975974,0.61681487,0.70018053,0.81092677,0.79194458,0.5688960999999999,0.82821663,0.66922837,0.68310943,0.60973088,0.77835941,0.67385838,0.59071664,0.68973516,0.72635235,0.58719463,0.86059283,0.71796444,0.60294736,0.65548686,0.75533219,0.66369766
158,53,2,0.91960762,0.9277082,0.92671686,0.81314534,0.8113664,0.74698988,0.92745924,0.94054371,0.86578031,0.73462459,1.0,0.7282925,0.87615762,0.87298845,0.77644355,1.0,0.84995832,0.96741103,0.87274357,0.9652969000000001,0.87974203,0.71959041,0.75676989,0.9118278000000001,0.92680107,0.71179654,0.94044356,0.73714705,0.80663149,0.61275496,0.86342276,0.83139212,0.65933671,0.85269669,0.73323915,0.63237235,0.95479828,0.77498467,0.78493289,0.76271436,0.82127973,0.78367637
159,54,0,0.92973648,0.88266315,0.90856847,0.84860785,0.74858687,0.81822056,0.92223851,0.99012322,0.8421969000000001,0.78421551,0.97318312,0.77810007,0.92663882,0.85785071,0.83166555,0.98978992,0.87229786,0.93497988,0.8810520000000001,0.98624896,0.93152504,0.80253301,0.79065408,0.90603547,0.97009732,0.7965368,0.96436581,0.77854003,0.87277083,0.62453966,0.88156564,0.87045665,0.7396031,0.94677492,0.7233504,0.63608892,0.91318735,0.77191907,0.82286363,0.84926768,0.81442347,0.838467
160,54,1,0.91975273,0.79777338,0.91140739,0.86769209,0.64780921,0.87064465,0.89175673,0.96897125,0.7962963000000001,0.82289753,0.85544272,0.7988454,0.92912051,0.80463679,0.87517604,0.94740708,0.80439011,0.86964413,0.87262403,0.89042235,0.94492919,0.84861223,0.78787668,0.86019737,0.95959445,0.83095238,0.86610184,0.79132508,0.86678163,0.61958215,0.86354173,0.86564984,0.80027178,0.98266641,0.71840603,0.57563969,0.80152081,0.69432523,0.84117684,0.92227865,0.7642968000000001,0.86316537
161,54,2,0.92697934,0.76613199,0.90244239,0.87289041,0.65878382,0.92003197,0.85263785,0.916947,0.79281418,0.84070796,0.67788004,0.85473576,0.87803402,0.75937813,0.90793863,0.91758484,0.69802723,0.84399905,0.85582785,0.82793674,0.94277946,0.83728555,0.74822941,0.82329805,0.91860004,0.84545455,0.81299942,0.78248318,0.81553268,0.63378187,0.82743442,0.86522463,0.85581923,0.98189316,0.72217317,0.46176913,0.74948954,0.63315621,0.87732991,0.97563848,0.70791044,0.87679205
162,55,0,0.92181333,0.79770014,0.82638929,0.87103895,0.73741164,0.89120938,0.85497344,0.8986016,0.84457107,0.77269438,0.48423781,0.91995682,0.79898311,0.78659878,0.92854496,0.92089026,0.62206168,0.84786554,0.84614465,0.81832203,0.92406424,0.82583311,0.71990001,0.81707666,0.89459653,0.87402597,0.82251018,0.77711165,0.79334166,0.62565864,0.81000535,0.87803661,0.87126155,0.95025453,0.74671846,0.38155609999999995,0.80321059,0.71932693,0.89016283,1.0,0.67063006,0.89290277
163,55,1,0.90235373,0.86339999,0.71384403,0.86626789,0.75279971,0.8380926999999999,0.85177688,0.90830237,0.89387464,0.73529248,0.43831588,0.947902,0.69390473,0.8433494,0.92298569,0.89092111,0.58710753,0.86167443,0.87824268,0.81773113,0.88650733,0.81835983,0.68265519,0.78310927,0.86869801,0.92662338,0.81741008,0.77341998,0.81599736,0.63540368,0.80209387,0.87444075,0.83034782,0.91023906,0.79904644,0.39621396,0.83552771,0.75965665,0.87394286,0.99411202,0.6708506999999999,0.90695529
164,55,2,0.88496924,0.9240459999999999,0.61511407,0.8785871999999999,0.750829,0.79893447,0.84458692,0.92849599,0.91437164,0.73568208,0.46082725,0.9119403,0.5849888000000001,0.84264933,0.85657105,0.78485383,0.56765768,0.87414188,0.89707113,0.79570743,0.85818159,0.77278362,0.64343841,0.75092963,0.83658983,0.94126984,0.81191959,0.75842194,0.86977623,0.68798867,0.76794956,0.83103161,0.74025449,0.85102133,0.89858144,0.41676508,0.80870239,0.7456229999999999,0.84404847,0.96069773,0.71273188,0.87331441
165,56,0,0.80972835,0.89738519,0.52085512,0.86854661,0.67323964,0.74997336,0.81938084,0.91051242,0.8633270000000001,0.7468136,0.47194541,0.80066648,0.49679801,0.78843531,0.73643911,0.58541942,0.51424285,0.84510376,0.85487149,0.68834317,0.79558675,0.72178209,0.60515206,0.68029891,0.81139792,0.8987013,0.78562173,0.71833664,0.8774073,0.71267705,0.71887455,0.72384914,0.59149156,0.79470327,0.91406204,0.3785921,0.68248961,0.62633013,0.74495098,0.88628836,0.73960938,0.80191625
166,56,1,0.57042315,0.69173076,0.41178093,0.79705191,0.53813384,0.59632392,0.68696648,0.80462546,0.75577714,0.67195414,0.38736909,0.53026378,0.35444586,0.60862806,0.53715069,0.34586455,0.37053626,0.67889213,0.7083682,0.43377367,0.67615073,0.59907482,0.53167616,0.49401459,0.7821055,0.72481962,0.66953235,0.51692435,0.74411664,0.65648017,0.64463744,0.51275652,0.43490078,0.6632515,0.76196362,0.29312261,0.45369288,0.32520608,0.53735221,0.70747774,0.68734167,0.60855926
167,56,2,0.33007314,0.47926463,0.35831274,0.59614043,0.43716737,0.34620139,0.44019051,0.5239292,0.63920544,0.39698892,0.21761346,0.1832817,0.24563283,0.31447404,0.29304722,0.23139415,0.21824396,0.41455851,0.50808129,0.1564694,0.51155792,0.14292643,0.45817248,0.27863272,0.7099879,0.28748196,0.40529114,0.21443876,0.44409909,0.45640935,0.47288679999999994,0.30355888,0.27152659999999995,0.42928668,0.6037435999999999,0.35582957,0.17611772,0.19732271,0.35756511,0.53594612,0.29368309,0.17550745
168,57,0,0.36040167,0.31328646,0.35678409,0.43492843,0.41682303,0.28794353,0.30233559,0.31567573,0.59047958,0.29043246,0.26396382,0.16709847,0.22375159,0.29043549,0.19013416,0.30763185,0.25422617,0.34702912,0.37074118,0.18474266,0.50850405,0.20661098,0.3977642,0.14639588,0.62383435,0.20902597,0.2634355,0.21541448,0.31116986,0.36364731,0.31816073,0.21013126,0.23403825,0.33370063,0.52941315,0.44400834,0.20287263,0.21517815,0.35144318,0.44952528,0.27657923,0.17472676
169,57,1,0.43691955,0.29660879999999995,0.39179358,0.41867122,0.44503841,0.30537559999999997,0.28726873,0.2229513,0.57628997,0.26976123,0.28902994,0.22342063,0.24324799,0.34644968,0.14207991,0.41223006,0.29418172,0.34167127,0.34035266,0.24237083,0.53328275,0.25504356,0.37489932,0.12236842,0.58684411,0.24007215,0.25424039,0.23455685,0.32467653,0.39041076,0.26927012,0.20444629,0.30291663,0.32595528,0.53380423,0.5191849000000001,0.31098359999999997,0.23323796,0.38745949999999996,0.34993008,0.31691591,0.24834634
170,57,2,0.49335384,0.29293928,0.38050687,0.44988249999999996,0.48117204,0.34209909,0.31546987,0.22177782,0.56881133,0.27011187,0.29701153,0.29727776,0.25862236,0.37457042,0.18144689,0.46549141,0.30339539,0.38922118,0.3382367,0.25386842,0.53464846,0.23324351,0.34260519,0.14899886,0.59127651,0.29580087,0.28455852,0.25317614,0.42568747,0.44338527,0.28261852,0.244731,0.36747116,0.36256846,0.5573783,0.54675234,0.38285573,0.26672117,0.41384062,0.31828954,0.31119555,0.36243435
171,58,0,0.52224576,0.313931,0.34710649,0.47992594,0.49100199,0.355935,0.34999084,0.23205554,0.5681069999999999,0.28568487,0.27388131,0.33437529,0.25314448,0.37427948,0.23233267,0.45951227,0.30051681,0.45576422,0.3430006,0.27140525,0.48954224,0.22399174,0.3073462,0.15921053,0.6179673000000001,0.31732323,0.29978404,0.26334584,0.48188267,0.43026204,0.28668729,0.27121464,0.39640166,0.35124686,0.57478368,0.5224615,0.40641414,0.30083112,0.40325872,0.34803857,0.26989458,0.40736693
172,58,1,0.55176167,0.36057277,0.33222229,0.51234067,0.50385292,0.37758657,0.39875435,0.26203794,0.57635328,0.31194969,0.27562679,0.36925749,0.27415411,0.39451768,0.27033578,0.45866019999999996,0.30718533,0.52498225,0.35435744,0.31884784,0.41220916,0.21058116,0.30727677,0.17001573,0.65202402,0.33976912,0.33179666,0.27666402,0.51308846,0.41271246,0.29678187,0.29116288,0.41849259999999994,0.34194858,0.58738596,0.46756976,0.44068155,0.34281627,0.39957714,0.3817031,0.22977854,0.43226402
173,58,2,0.60749942,0.43104812,0.39429918,0.54833725,0.56148736,0.45004262,0.55175856,0.34538431,0.60974992,0.37177047,0.3248757,0.43514503,0.31048363,0.47355214,0.30357275,0.51009255,0.36280634,0.62725479,0.39217573,0.39531483,0.3482739,0.20936854,0.36310235,0.18259439,0.70886374,0.41869408,0.41181161,0.30085602,0.54541981,0.44833569,0.38662185,0.33124422,0.45948496,0.39054063,0.63340985,0.40048628,0.49338168,0.41307991,0.45888206,0.42986678,0.27460162,0.47765082
174,59,0,0.65762131,0.49824214,0.47806448,0.59585559,0.64150765,0.49806606,0.65659461,0.45155486,0.64984172,0.40746925,0.39205543,0.49626396,0.33721324,0.54877716,0.32614335,0.5883135,0.42247291,0.69386096,0.42794979,0.44451009999999996,0.36194992,0.25068715,0.42078878,0.19982838,0.73399141,0.49683983,0.53242794,0.32424331,0.57631582,0.51478045,0.45754565,0.38650397,0.51001224,0.48039822,0.67631997,0.3810235,0.53120468,0.49267661,0.51264358,0.46573195,0.50845796,0.52471966
175,59,1,0.70800441,0.53836519,0.56253089,0.62591327,0.70950307,0.5476291999999999,0.70119985,0.5546548000000001,0.6839427,0.42222408,0.43692479,0.52104571,0.36137643,0.59243568,0.34980357,0.64279418,0.47742706,0.72734948,0.44883443,0.48020471,0.39442337,0.33497709999999997,0.46710179,0.23530463,0.73850947,0.56648629,0.6095689000000001,0.34121292,0.60234818,0.58621813,0.5253584,0.42823997,0.54260397,0.5488498,0.71399141,0.42449925,0.57942688,0.56453437,0.55552867,0.49123427,0.64951377,0.56815472
176,59,2,0.75433887,0.55041383,0.62249296,0.6387524,0.74845706,0.5743739999999999,0.70883862,0.61206728,0.69617759,0.41912952,0.44043161,0.53287337,0.38410508,0.6088008,0.36354607,0.67108124,0.49752709,0.71808569,0.45054991,0.49097119,0.43474962,0.42344382,0.48246077,0.27301201,0.7304048000000001,0.61787879,0.66636764,0.35842395,0.61809564,0.63815156,0.57655702,0.46586245,0.55718152,0.60811908,0.72034846,0.53401644,0.59982398,0.59933919,0.5678041,0.51725914,0.71012503,0.60859475
177,60,0,0.77350824,0.54430528,0.61987242,0.63371075,0.73160572,0.56931273,0.67692801,0.61770976,0.68122032,0.42094395,0.41794668,0.52609594,0.37181163,0.5948268,0.37563561,0.64577641,0.48959155,0.67272942,0.43512851,0.48222781,0.4256955,0.42596784,0.44828496,0.27555778,0.72612229,0.63510823,0.69718415,0.37071609999999994,0.62180275,0.62246459,0.59675213,0.48504345,0.56124707,0.6108640999999999,0.70498558,0.5884798000000001,0.56163487,0.57935827,0.55123701,0.54534481,0.72910027,0.62212917
178,60,1,0.75623984,0.52238336,0.56094477,0.61076693,0.66658406,0.55189132,0.62233926,0.57339136,0.63814498,0.42473423,0.39052153,0.50704966,0.34565099,0.54694972,0.39487065,0.56306009,0.43155877,0.61306715,0.40526001,0.45088986,0.38213202,0.38171203,0.3564991,0.25818078,0.71595131,0.62896104,0.70412825,0.37563498,0.59623507,0.49076487,0.60151092,0.48753004,0.54842151,0.5720665,0.66807935,0.58182239,0.49655002,0.52791062,0.49343628,0.56320012,0.66125684,0.62745919
179,60,2,0.6980642,0.48082473,0.4184702,0.55065157,0.50037172,0.50706979,0.47186298,0.49905144,0.5509655,0.42515723,0.35827251,0.46913545,0.30418256,0.43666697,0.40979171,0.39693698,0.32329536,0.52707331,0.33218171,0.35943994,0.33225847,0.28130782,0.28138453,0.22254005,0.67862917,0.53797258,0.65965612,0.37318057,0.54369534,0.33614731,0.57715186,0.44261416,0.49049314,0.45072492,0.58725646,0.54132222,0.41000493,0.43885142,0.35734422,0.56359756,0.54561576,0.58821859
180,61,0,0.63792953,0.43268879,0.31070628,0.46774194,0.37054082,0.47376132,0.38496062,0.43467632,0.47864039,0.43022764,0.35671744,0.41890547,0.28448641,0.36389672,0.42818916,0.30289408,0.24619061,0.46461769,0.29046623,0.29808607,0.3139479,0.26299290000000003,0.25284683,0.19894165,0.67299766,0.46615439999999997,0.56650054,0.36875459,0.49383009,0.23664306,0.55912795,0.4067665,0.43543985,0.32014305,0.48947554,0.49050596,0.36424699,0.34828667,0.28898262,0.5567307,0.46395358,0.55887154
181,61,1,0.58674832,0.40372812,0.31582093,0.42396212,0.31233995,0.48740011,0.38072907,0.40516331,0.41593859,0.44053543,0.39084947,0.37195156,0.28187156,0.35538685,0.45279075,0.31950198,0.22163934,0.44590862,0.28252839,0.29970855,0.31349899,0.28217911,0.24620886,0.20565646,0.6875260999999999,0.4632684,0.51008389,0.36112983,0.4522981,0.26648017,0.5634524999999999,0.39545202,0.41818937,0.28743476,0.45477662,0.43157346,0.35477012,0.30046325,0.27349897,0.57114153,0.44080248,0.53904187
182,61,2,0.53964476,0.39367904,0.37159933,0.40583209,0.28261408,0.54475226,0.40712585,0.41738705,0.38088003,0.45711026,0.44193378,0.32535436,0.29827492,0.3720611,0.47351568,0.3760761,0.22657961,0.44829164,0.30674836,0.34559877,0.32052352,0.33259678,0.24946535,0.24768307,0.71154031,0.52004329,0.47311238,0.35895708,0.4086389,0.31753541,0.60424722,0.40439083,0.41771768,0.29244152,0.46907411,0.40994558,0.38834049,0.28091151,0.28212437,0.61637595,0.44437362,0.54193045
183,62,0,0.519329,0.39446276,0.42181484,0.42958769,0.28480901,0.57895578,0.43686573,0.44755525,0.39088319,0.47007291,0.46186396,0.31271003,0.32273470000000004,0.39099918,0.49441850000000004,0.41737917,0.24568491,0.46260554,0.33989839,0.39616613,0.32886950000000004,0.37765203,0.245577,0.26734840000000004,0.72398103,0.58308802,0.46387574,0.35751863,0.39549364,0.34584986,0.63958123,0.42698281,0.41452814,0.3198853,0.48968156,0.40340396,0.42834612,0.30912869,0.29329533,0.66560683,0.45466209,0.58187367
184,62,1,0.50861969,0.39401597,0.47839779,0.45657623,0.2899777,0.56819393,0.47660744,0.46301584,0.42598132,0.472366,0.46315984,0.31499108,0.3539011,0.38567142,0.526892,0.42808139,0.26394554,0.48974197,0.38466228,0.44944765,0.33380121,0.41863828,0.21240799999999999,0.29568078,0.73901267,0.63443001,0.45051084,0.35387726,0.41852108,0.35278329,0.6620665,0.45382696,0.41485383,0.33233456,0.49979398,0.39397939,0.45051046,0.34853192,0.30324609999999996,0.7046883,0.4770532,0.6371753000000001
185,62,2,0.5042518,0.39304915,0.49224757,0.47304707,0.28768837,0.50207246,0.54889174,0.46055154,0.45883191,0.45626426,0.45433196,0.31608936,0.37721082,0.36364215,0.54149433,0.41166446,0.2723312,0.49320603,0.42835027,0.50856811,0.33611533,0.44821701,0.20666574,0.30833095,0.7616885999999999,0.65382395,0.43443808,0.35807188,0.42849619,0.34907932,0.69067872,0.49123683,0.4173246,0.31745602,0.50321384,0.38291073,0.44053369,0.39841951,0.29659822,0.74335762,0.47962736,0.7192335
186,63,0,0.52517704,0.41784223,0.48723637,0.50126754,0.28282649,0.4329089,0.60890273,0.47518091,0.48795505,0.46252574,0.44773088,0.30785694,0.40751165,0.34498591,0.5448966,0.39344792,0.27958322,0.48551251,0.47249851,0.58419382,0.34448027,0.4800503,0.18974448,0.26839959999999996,0.7894179,0.63109668,0.43573386,0.37570539,0.42217656,0.34890935,0.7344001,0.53326863,0.40174751,0.30534828,0.50216022,0.35795994,0.41535591,0.43131685,0.28542727,0.79046147,0.49520307,0.78353442
187,63,1,0.54704551,0.47414488,0.47904143,0.54624368,0.30017347,0.39780501,0.6689411999999999,0.52566986,0.52136752,0.47928981,0.44109277,0.30444945,0.44503965,0.36521502,0.55471055,0.3915675,0.29178105,0.48801389,0.50817095,0.66957445,0.35066388,0.52099165,0.19965283,0.24954233,0.82366733,0.58962482,0.46092699,0.40745174,0.44237461,0.37652266,0.78264232,0.58071732,0.39248211,0.33190927,0.50696922,0.34128748,0.38288390000000005,0.48107501,0.29712416,0.82674615,0.54246139,0.85216466
188,63,2,0.57550209,0.57692082,0.48340900000000003,0.60636616,0.33345134,0.41279169,0.7558802,0.58031488,0.55366413,0.51179941,0.44947636,0.32906224,0.51740815,0.41451041,0.57187755,0.40386367,0.30774104,0.51440069,0.55468619,0.74445902,0.34991148,0.57563101,0.24965977,0.29682494,0.85110757,0.50212121,0.5097018,0.4462696,0.5215353,0.43339235,0.81309857,0.64313182,0.44660325,0.39498679,0.52295603,0.33755934,0.3499824,0.51451734,0.37657256,0.83697652,0.61210264,0.93236338
189,64,0,0.62311354,0.65252325,0.49799437,0.64499751,0.35469253,0.46854022,0.80018318,0.61958733,0.57128838,0.55583013,0.47058077,0.36756782,0.58809394,0.50213656,0.58322585,0.42432055,0.31952765,0.55549594,0.57216378,0.76396887,0.32796535,0.61477589,0.29721566,0.3149385,0.84036915,0.44927849999999997,0.54553534,0.47343909,0.63839696,0.47798867,0.80685266,0.66348678,0.54169428,0.47931568,0.54987933,0.33420169,0.33140886,0.50937394,0.46933774,0.83513653,0.66627441,0.95734564
190,64,1,0.70350592,0.76342196,0.54358945,0.67917112,0.43282472,0.5503463000000001,0.75602674,0.65352044,0.58618234,0.62631491,0.49932826,0.38595701,0.55571697,0.63254841,0.61745608,0.39395475,0.29594887,0.58576501,0.59076509,0.75913147,0.30692969,0.64564807,0.39497292,0.32775315,0.79805788,0.40158009,0.51304095,0.49164596,0.71469729,0.5048796,0.77437392,0.66792383,0.63885176,0.60590244,0.60615693,0.33464166,0.28592551,0.42327815,0.57976396,0.86229484,0.74006701,0.95926189
191,64,2,0.76645577,0.89115945,0.69340842,0.68220466,0.5926057,0.6,0.72897051,0.69409349,0.62879867,0.69672177,0.54649318,0.43168122,0.46704799999999996,0.74725884,0.6648877,0.33567651,0.30171159,0.59655172,0.60729229,0.78399952,0.33703844,0.71252133,0.61951812,0.41750572,0.78986756,0.30041126,0.44789434,0.50282156,0.77409362,0.58562323,0.74290643,0.65709004,0.72140924,0.73020169,0.69592089,0.39446567,0.23437302,0.39145037,0.69874195,0.92654744,0.83427311,0.92136267
192,65,0,0.8117309,0.96015528,0.88865008,0.61844335,0.74294615,0.59088972,0.7698388,0.69698807,0.66061254,0.74770412,0.58092669,0.51875528,0.42904183,0.76715156,0.68647988,0.37971206,0.36320089,0.61403772,0.62229528,0.84936954,0.39808422,0.77402317,0.71573393,0.42805349,0.71377793,0.37127706,0.42172107,0.48031948,0.7664831999999999,0.69036827,0.69293915,0.65333703,0.71358138,0.7489529,0.7757961,0.46078499,0.30563965,0.38880714,0.70748306,0.98447045,0.96306284,0.87530163
193,65,1,0.84284305,0.93979345,0.99069019,0.46619668,0.82223481,0.59600426,0.75714417,0.64636221,0.69726179,0.75944788,0.60144928,0.60597954,0.52171781,0.74206746,0.66854199,0.46795211,0.43046402,0.70269076,0.69199044,0.91361784,0.45324987,0.79950597,0.75482572,0.47663043,0.59031294,0.4816811,0.47488994,0.40244234,0.80879999,0.75042493,0.70941645,0.68516362,0.68162981,0.66518461,0.82429808,0.6181313,0.45473492,0.48953607,0.64850423,0.99573121,1.0,0.85046132
194,65,2,0.85430694,0.88266315,0.9835067,0.37412234,0.85745979,0.62999467,0.66668804,0.65788187,0.72336974,0.73941114,0.61366762,0.68236178,0.61763816,0.6843804,0.63593507,0.53380344,0.49044735,0.82892764,0.7537358000000001,0.88890002,0.49934244,0.8400521000000001,0.72927371,0.59917048,0.46149481,0.59227994,0.50002492,0.3253498,0.87460889,0.81147309,0.76003807,0.72267517,0.65663009,0.66215607,0.85490612,0.71616302,0.57529395,0.53562232,0.61833635,0.95054096,0.96812944,0.86465578
195,66,0,0.85485837,0.85234015,0.87668525,0.32151962,0.84897511,0.63239212,0.56729254,0.61861921,0.73632479,0.72249123,0.6012377,0.68695203,0.64632891,0.65034094,0.61798236,0.55289408,0.49501528,0.89402667,0.76216378,0.81445612,0.49504932,0.81402138,0.67020553,0.59791905,0.42477222,0.59448052,0.47596146,0.24505849,0.8538841999999999,0.74185552,0.74992564,0.72701978,0.64282746,0.67658999,0.86344105,0.7652773,0.60443568,0.55900266,0.57859637,0.88143078,0.89074119,0.88509581
196,66,1,0.85578709,0.83813081,0.81925177,0.31801609,0.83230078,0.6557805,0.57678146,0.61029728,0.77473093,0.70629487,0.57341585,0.68724303,0.63119666,0.6427948,0.60763472,0.55441457,0.48455682,0.91651543,0.74751943,0.77478542,0.48442716,0.79476332,0.6082558000000001,0.57326945,0.45314390000000004,0.57381674,0.48740759,0.21304055,0.80886195,0.66099858,0.74147879,0.72380292,0.63559484,0.69308589,0.83983754,0.77475975,0.60325283,0.57530486,0.57014979,0.84065651,0.80635777,0.89418027
197,66,2,0.87336023,0.83388266,0.85842193,0.34223457,0.84417224,0.70026638,0.71975637,0.64732056,0.85462172,0.68425447,0.54612292,0.71616446,0.60193088,0.69269934,0.59960715,0.55547231,0.50172826,0.91004498,0.73747759,0.79354412,0.53045018,0.86807689,0.60288849,0.56861413,0.54081775,0.60045455,0.55321871,0.22344160000000002,0.77794529,0.68602691,0.75420855,0.75122019,0.65650655,0.71415684,0.80534463,0.74197059,0.62932479,0.60406703,0.65667733,0.86472363,0.79466372,0.88637331
198,67,0,0.89656373,0.84801875,0.91962531,0.37643666,0.89061965,0.73521577,0.8671459999999999,0.66698611,0.92078189,0.68920799,0.54443034,0.75625645,0.58658072,0.75083189,0.61062931,0.57997649,0.54827452,0.89102817,0.74327555,0.82730578,0.58005185,0.94377077,0.66111651,0.55173055,0.61089044,0.66831169,0.64239555,0.26461328,0.7966667,0.7871813,0.77490929,0.79584027,0.69372536,0.73174818,0.81423274,0.71128864,0.67158347,0.62953198,0.73977574,0.91948186,0.89164011,0.88956707
199,67,1,0.90669259,0.86186186,0.94585369,0.41479741,0.9305530999999999,0.75423548,0.92727606,0.67860356,0.96240899,0.69727834,0.55643711,0.78192997,0.58814842,0.78081644,0.63882588,0.60940209,0.58999722,0.86135879,0.74327555,0.87809348,0.60603819,0.98688583,0.73100958,0.59078232,0.65569628,0.72842713,0.71044107,0.30370274,0.82724259,0.86593484,0.79079174,0.80762618,0.72189216,0.75500999,0.83971982,0.68753039,0.71569387,0.65684311,0.78261876,0.97850887,0.96052954,0.8920511000000001
200,67,2,0.8979423000000001,0.85365854,0.9156945,0.44374421,0.93188657,0.7594033,0.91495695,0.7034911,0.95156695,0.68280737,0.56458267,0.79364498,0.59756673,0.78598054,0.65817953,0.60553842,0.59033065,0.80975302,0.73048416,0.88003646,0.61686267,0.99272433,0.76787946,0.66081951,0.6837896,0.78571429,0.75762106,0.33702836,0.85612499,0.92514164,0.80066623,0.78677205,0.71937647,0.77408338,0.85531815,0.66724557,0.72787439,0.65969071,0.79965919,0.98962243,0.96812944,0.88530873
201,68,0,0.8891775,0.80194829,0.81722889,0.4479456,0.91360734,0.76638253,0.83573915,0.63604537,0.89893954,0.66700061,0.56193801,0.77965831,0.60843775,0.78071643,0.65095249,0.56989129,0.56254515,0.77201136,0.7054991,0.8317626,0.60514036,0.96829246,0.75267324,0.66642592,0.67195914,0.80822511,0.76866849,0.37400541,0.84454931,0.91026912,0.79941705,0.75693289,0.70630384,0.77646756,0.87321208,0.66279958,0.73315497,0.57902446,0.79272731,0.91734746,0.89172183,0.87586941
