,measure_number,beat_number,pid1263b-18,pid51495-02,pid5667269b-34,pid5667271-03,pid5667285b-09,pid610003b-22,pid9048b-18,pid9049b-18,pid9050b-20,pid9053-21,pid9054b-20,pid9055b-18,pid9057f-03,pid9058b-18,pid9059b-22,pid9061b-15,pid9062b-21,pid9063b-24,pid9066b-18,pid9067-26,pid9068-23,pid9069-18,pid9072b-22,pid9073b-24,pid9074g-18,pid9075b-18,pid9085-19,pid9088-24,pid9098-04,pid9099b-24,pid9101c-14,pid9104b-18,pid9116-15,pid9118b-24,pid9121-08,pid9130-13,pid9139b-20,pid9153b-20,pid9166-11,pid9170b-20,pid9173-01,pid9174b-18,pid918712-15,pid918726-07,pid918904-14,pid9190-12,pid9192b-20
182,62,1,0.53382835,0.40324981,0.49565391,0.41198087,0.36010748,0.82767833,0.79994587,0.97509524,0.79492794,0.28276921,0.42685658,0.21029829,0.32632680000000003,0.35794990000000004,0.37096616,0.78354213,0.29293061,0.66271107,0.80536803,0.28282986,0.85678145,0.56700114,0.56934998,0.8287401,0.78115689,0.37961284,0.28619476,0.63021471,0.49732144,0.6758691,0.84436226,0.78820759,0.65690104,0.65225744,0.55099584,0.44540607,0.38275370000000003,0.72113035,0.48169494,0.34068383,0.62772835,0.53190578,0.54992505,0.3547617,0.85990266,0.92105415,0.35352964
183,62,2,0.57432015,0.36174336,0.43874513,0.37080549,0.37778699,0.85498911,0.78035233,0.89791167,0.82948442,0.29371724,0.43439490000000003,0.20749144,0.31250545,0.29093089,0.38919225,0.68038975,0.29769746,0.61347189,0.75165799,0.31357802,0.84033732,0.44265298,0.59141703,0.78991287,0.81111111,0.26790755,0.31081256,0.47420022,0.3922262,0.67564753,0.85419559,0.763074,0.61408854,0.60939707,0.56917935,0.39851386,0.37758135,0.66164191,0.49516997,0.40300885,0.57142954,0.48295181,0.49669428,0.34745855,0.79917634,0.92953534,0.40746379
184,63,0,0.57391514,0.33809849,0.38245579,0.34518083,0.40752916,0.78774163,0.71364016,0.79857486,0.77148671,0.29679497,0.39064884,0.2111687,0.30288453,0.23694262,0.41211629,0.51340375,0.31646155,0.59412834,0.61125651,0.36473627,0.73998595,0.36090459999999996,0.60345818,0.67493543,0.82739908,0.23465622,0.3134161,0.32328188,0.39735733,0.65850929,0.82355123,0.71512544,0.55205078,0.59219077,0.59362124,0.3444969,0.40084404,0.59993847,0.4835888,0.44794047,0.50167063,0.42099343,0.43110059,0.33139812,0.72667166,0.90984222,0.47583837
185,63,1,0.54086789,0.32634582,0.33294035,0.33263809,0.43191173,0.66221413,0.6146016,0.68509948,0.64084698,0.28264191,0.33349199,0.22601467,0.29272331,0.22234855,0.43119097,0.42657824,0.32244179,0.58048953,0.51073606,0.3961105,0.5707168,0.34567845,0.57315881,0.53664178,0.84111527,0.25119772,0.34113777,0.28396137,0.46109774,0.59219418,0.75497229,0.63275066,0.55192708,0.62394756,0.61426451,0.30807763,0.42222823,0.53122088,0.44866817,0.4799115,0.42896435,0.37919509999999995,0.38057594,0.32026435,0.63418944,0.87194417,0.53164282
186,63,2,0.5465188,0.31425205,0.30097912,0.31781098,0.44946261,0.55334536,0.52288266,0.57961761,0.48940637,0.27667366,0.32341289,0.23349633,0.28338126,0.23856813,0.44419028,0.37270941,0.31971168,0.5531319,0.51995539,0.40056347,0.47665495,0.35096161,0.52053042,0.43822553,0.85726176,0.29034702,0.38411934,0.27812365,0.55130472,0.53715685,0.67952698,0.57327235,0.59901042,0.64283494,0.62144659,0.28998164,0.43258579,0.44981981,0.43668506,0.48251809999999995,0.4001562,0.37936649,0.35129783,0.32295555,0.61691501,0.85151419,0.55972989
187,64,0,0.61818708,0.29849913,0.28830053,0.29973467,0.44617539,0.41279268,0.45422879,0.50392268,0.36268209,0.30168489,0.34594387,0.21964792,0.27504139,0.25087049,0.43948003,0.37246377,0.30705784,0.48412617,0.58472862,0.38269682,0.43222066,0.35511973,0.46213839,0.37114353,0.87848523,0.31038457,0.41448161,0.27847719,0.6077738,0.51231915,0.61833363,0.5187483,0.60590495,0.64073007,0.60935538,0.28167672,0.42395234,0.37603059,0.45256489,0.46934031,0.37403735,0.39206024,0.33435897,0.33350334,0.58658929,0.84077906,0.5387108
188,64,1,0.59737705,0.27775366,0.27945849,0.28093475,0.39392294,0.31187041,0.38623392,0.43758290000000005,0.27153179,0.30660476,0.36236439,0.20994621,0.25949455,0.25875822,0.3902253,0.37883403,0.29376842,0.39134113,0.65579182,0.29840351,0.42940267,0.34165716,0.40460284,0.29233957,0.9278402,0.29291726,0.4059483,0.2506769,0.53002247,0.4542130999999999,0.58226399,0.45992211,0.49906901,0.60409956,0.58494463,0.25830929,0.38467081,0.31298233,0.44862729,0.42851971,0.32731409,0.38522597,0.30813412,0.32663426,0.51842756,0.78388141,0.44165108
189,64,2,0.53457088,0.27423406,0.25499051,0.27859362,0.33682541,0.28239858,0.34471681,0.37351489,0.24199843,0.28366033,0.36007559,0.20877262,0.24237908,0.26628176,0.33710891,0.34330631,0.2681285,0.32513633,0.67082528,0.22886211,0.44174982,0.30221209,0.36142599,0.23292084,0.98576779,0.26861971,0.37637358,0.22096232,0.38948782,0.40565661,0.55129115,0.41671044,0.36751302,0.56259536,0.54009818,0.22108576,0.35157808,0.27849169,0.43047892,0.37902655,0.30859083,0.36365194,0.29596844,0.30481162,0.48734556,0.70850431,0.33725153
190,65,0,0.3970974,0.28632783,0.21730443,0.29088097,0.31800252,0.25564933,0.31399084,0.31675603,0.2176685,0.21591284,0.31820536,0.20277751,0.20807843,0.23939421,0.31724715,0.28311635,0.2457965,0.27565707,0.59594052,0.22597433,0.39498946,0.28491068,0.3038703,0.18547952,0.99292551,0.24534507,0.30594829999999995,0.21559886,0.36179829,0.376166,0.50032319,0.36595417,0.25289062,0.55098322,0.49799172,0.19279657,0.3009354,0.22595588,0.39044213,0.33074819,0.29697793,0.32557068,0.28080473,0.26930506,0.45285661,0.54721725,0.29348441
191,65,1,0.26039537,0.28080811,0.19190728,0.28283602,0.27308198,0.21128846,0.27751039,0.2657542,0.18081941,0.13041036,0.24819066,0.18869438,0.16167320000000002,0.19223663,0.26711924,0.25163351,0.22749466,0.24123424,0.44086245,0.24777743,0.30682361,0.27688331,0.23252018,0.15752278,0.94132335,0.2141849,0.22678588,0.19899974,0.38908902,0.36014668,0.38800292,0.29053528,0.18761068,0.57153755,0.45690237,0.16855494,0.25422987,0.19257273,0.32313509,0.25709574,0.27451952,0.27067154,0.2609073,0.22439014,0.40098839,0.34629833,0.25728546
192,65,2,0.19478303,0.21906785,0.18947947,0.21870344,0.24425452,0.17147087,0.21997717,0.24362213,0.1504875,0.11970196,0.19665429999999998,0.14880196,0.11093682,0.13962516,0.23588154,0.22259068,0.20715606,0.16211087,0.30221561,0.21663797,0.18298665,0.27235272,0.16457584,0.14262197,0.72144819,0.18125728,0.15513759,0.16530137,0.38968721,0.28068154,0.26954743,0.18853365,0.16379557,0.60312482,0.35232639,0.12272926,0.18848188,0.15907533,0.28087063,0.16644409,0.15967402,0.20957013,0.24231953,0.16618196,0.30397604,0.18924464,0.21506242
193,66,0,0.13973963,0.23534793,0.29016885,0.23660949,0.22011491,0.23667642,0.20054838,0.18206575,0.18710475,0.091163696,0.17228949,0.15155012,0.19674074,0.11791615,0.22828119,0.28255957,0.22415786,0.18929702,0.18455019,0.11421975,0.16986648,0.17942227,0.17752386,0.16227684,0.31431544,0.16773275,0.10378023,0.081466759,0.37110346,0.24698114,0.26107043,0.28559007,0.12574219,0.54126406,0.32606823,0.14623656,0.13193345,0.17998594,0.32175216,0.22257442,0.15259762,0.14316626,0.21190533,0.18173236,0.21977537,0.16702306,0.17249141
194,66,1,0.22620058,0.34459501,0.36541113,0.34769222,0.35742054,0.39307106,0.21952999,0.22132778,0.3149367,0.14412161,0.29506544,0.21016137,0.26611765,0.21110322,0.40056818,0.40484729,0.26876408,0.31205771,0.45265428,0.19391924,0.25460295,0.24786773,0.38318068,0.26355973,0.35017894,0.23161336,0.24772538,0.13688885,0.43481729,0.36246206,0.51409831,0.43067657,0.14713542,0.53250551,0.50328486,0.26517178,0.23761918,0.29605344,0.37742353,0.32290426,0.28080815,0.3558643,0.27693097,0.25239821,0.31189068,0.34316304,0.29175547
195,66,2,0.30015429,0.37258125,0.39262664,0.37736063,0.44488909,0.46656344,0.27188533,0.28283477,0.39455958,0.17495133,0.34506894,0.24069438,0.27415251,0.28579677,0.51207694,0.49141898,0.30975906,0.39389055,0.52188848,0.27658476,0.36444835,0.37754466,0.48105156,0.33762382,0.43757803,0.27425871,0.31157232,0.19113564,0.53954032,0.41784282,0.67788456,0.4458473,0.17277995,0.54458383,0.57861361,0.33023866,0.31757183,0.4102048,0.43154847,0.38561545,0.33417997,0.43408353,0.34408679,0.27710739,0.37908648,0.40841184,0.36626289
196,67,0,0.32155256,0.37451935,0.37034669,0.37909164,0.45536531,0.45150422,0.28687763,0.36590941,0.39663322,0.18803355,0.3533422,0.23777995,0.25597386,0.34166815,0.51913617,0.50037665,0.31575374,0.41724686,0.51457249,0.35348255,0.42040759,0.43460281,0.51066574,0.36969602,0.48228048,0.28008546,0.33091819,0.22401483,0.60709586,0.41879556,0.69156432,0.42126619,0.19315755,0.58498616,0.61228218,0.35187516,0.35093475,0.426703,0.4488521,0.38860821,0.36998981,0.44250319,0.39681262,0.27165987,0.39035567,0.4259088,0.40086338
197,67,1,0.29812922,0.37383714,0.3281147,0.37778629,0.38227475,0.3890893,0.29697448,0.37829124,0.34752257,0.19339524,0.32770351,0.23322249,0.2491939,0.37044768,0.42553375,0.45811021,0.29688854,0.38773994,0.44233457,0.40103303,0.46221363,0.38879513,0.4659573,0.34376863,0.49181024,0.27990418,0.29886964,0.26820729,0.60454358,0.3999291,0.59259534,0.40200163,0.23125651,0.60000283,0.62872207,0.33975872,0.32637254,0.37725235,0.42551945,0.38777957,0.3489236,0.39482395,0.4190927,0.26381413,0.36683639,0.44290008,0.38650994
198,67,2,0.27544841,0.34640908,0.26068538,0.3489692,0.33150869,0.29580724,0.27561575,0.34565401,0.25858760000000003,0.20440318,0.28527333,0.20767726,0.21303704,0.3608545,0.3524941,0.32709408,0.25931704,0.32391307,0.41689219,0.4337768,0.45761068,0.27895097,0.42174259,0.26522011,0.47513109,0.28767966,0.26043732,0.29132534,0.57375676,0.36503224,0.45492885,0.37323612,0.27082682,0.58710516,0.62005584,0.30244777,0.28592015,0.30119539,0.37873833,0.39146420000000004,0.30340238,0.33608990000000005,0.37342801,0.24978297,0.33887683,0.45214703,0.37292854
199,68,0,0.31603664,0.34301352,0.22508742,0.34570581,0.35033158,0.22925742,0.25164456,0.33877522,0.19135508,0.22807399,0.29070484,0.21049389,0.19301961,0.35510748,0.3561098,0.25752067,0.26843185,0.27430806,0.47848327,0.45978244,0.44025299,0.21901178,0.42748607,0.20313343,0.46724095,0.31983685,0.29722042,0.31461585,0.55489385,0.36042364,0.42558783,0.35541165,0.3030013,0.59617449,0.61273884,0.30341813,0.29023044,0.26859453,0.364112,0.40890587,0.26188115,0.34379184,0.34317949,0.26829586,0.34658929,0.45681385,0.39774259
200,68,1,0.37313404,0.36600719,0.24135278,0.36765561,0.45652298,0.25809965,0.25017358,0.38575561,0.22940199,0.24830762,0.33249808,0.23352567,0.2139085,0.34643809,0.45679604,0.26960616,0.30990351,0.26784877,0.57894424,0.48729066,0.44100492,0.33109084,0.48416513,0.23182812,0.48483562,0.37864172,0.38966923,0.33581961,0.56659178,0.39707088,0.5698134,0.35901639,0.33609375,0.6251342,0.58768461,0.33229303,0.33021963,0.28108464,0.37499829999999995,0.44687852,0.25117148,0.38404765,0.35570809,0.29550091,0.39223512,0.41276079,0.43633378
201,68,2,0.36449373,0.35947966,0.24425017,0.36098696,0.52585468,0.28323237,0.23001518,0.46283336,0.25827849,0.23253707,0.34513894,0.25584352,0.21974728,0.30874045,0.52497786,0.31484484,0.35641648,0.25826845,0.61583643,0.49255752,0.41704849,0.50792094,0.49627682,0.26661085,0.48044944,0.40908326,0.42361716,0.29982754,0.58804684,0.45069018,0.65987094,0.35667965,0.32371745,0.64010849,0.54407323,0.33887578,0.34828425,0.28845917,0.37061789,0.46917939999999997,0.26471986,0.38510814,0.36736095,0.29069364,0.44888806,0.30035254,0.44732721
202,69,0,0.32805207,0.36682895,0.23895494,0.3690461,0.47784702,0.2988361,0.19811243,0.60035981,0.28408959,0.21255804,0.35990061,0.29381907,0.22530719,0.2949547,0.4672865,0.39244248,0.34701277,0.2624527,0.60521933,0.48012208,0.40444132,0.61965032,0.45340226,0.31183833,0.46565127,0.43330959,0.38805707,0.21907390000000002,0.55457482,0.48395852,0.66286968,0.38056335,0.26235677,0.65272363,0.52632562,0.33290497,0.35339226,0.33762855,0.37091082,0.4772325,0.26234295,0.37784538,0.39966864,0.28607084,0.46789218,0.22338612,0.41319429
203,69,1,0.2615622,0.40552903,0.25321211,0.40918571,0.36415218,0.33620338,0.3068595,0.7012911000000001,0.32345024,0.20414857,0.3644152,0.35169682,0.27583442,0.32960561,0.36032812,0.49963154,0.29743745,0.29416607,0.57260967,0.43739239,0.41028109999999995,0.67970353,0.47156978,0.34975733,0.46307116,0.46430791,0.31349949,0.25042683,0.43403299,0.48338245,0.61582232,0.43812155,0.2398763,0.63729728,0.58577493,0.29799808,0.32391503,0.47137207,0.37507323,0.48295253,0.24467912,0.37693486,0.4430217000000001,0.31175666,0.4283714,0.32998613,0.35628072
204,69,2,0.23789778,0.42370069,0.27661105,0.42625463,0.30491082,0.38013885,0.31095473,0.69987301,0.35877951,0.20140782,0.33524183,0.37034719,0.3140915,0.35578255,0.30904418,0.59114878,0.26704513,0.32282699,0.55707063,0.39614181,0.40148278,0.5981604,0.51659059,0.35380183,0.46873908,0.47461479,0.26807190000000003,0.30656204,0.32568094,0.47196065,0.50314179,0.47955801,0.24419922,0.58330508,0.60813069,0.26883469,0.29029477,0.58275468,0.37475305,0.47337088,0.23362988,0.38850385,0.46213807,0.35087681,0.37585174,0.44274114,0.35618285
205,70,0,0.28294118,0.46668009999999993,0.31445699,0.46887725,0.31793105,0.43736387,0.37079445,0.62320446,0.39154570000000005,0.21834656,0.33909148,0.37360391,0.34336383,0.40904246,0.33483373,0.65685745,0.27052638,0.36688731,0.58249814,0.36484583,0.39084329,0.52566325,0.58925063,0.35969120000000004,0.49224303,0.47553412,0.28152506,0.35587652,0.28746328,0.48121109,0.44590084,0.47414183,0.2655599,0.54714076,0.63923571,0.28156307,0.28994738,0.69094665,0.39993188,0.44419147,0.27974873,0.44207471,0.49897436,0.39682264,0.34497941,0.66436456,0.40172241
206,70,1,0.34454195,0.50730278,0.39381557,0.50995332,0.41497542,0.51866662,0.41557127,0.53984761,0.45322703,0.2347087,0.36538812,0.36968215,0.39484096,0.45013324,0.45833333,0.74606567,0.32982319,0.40352803,0.67583643,0.36268587,0.42701335,0.59895857,0.65421239,0.40970113,0.52245526,0.4766153,0.34669693,0.39723204,0.31201563,0.52725279,0.59466161,0.42500679,0.29548177,0.53841047,0.62342892,0.31369875,0.31349314,0.72631625,0.45736767,0.43472245,0.38123599,0.51758379,0.54592505,0.43424993,0.34360914,0.76181876,0.45683093
207,70,2,0.37745419,0.48444865,0.41110001,0.4880319,0.45400755,0.51357882,0.39724867,0.5156907000000001,0.45979573,0.22628426,0.34084132,0.33636186,0.37774292,0.45785219,0.50821527,0.75865062,0.37489166,0.39697728,0.67137546,0.37210049,0.44343640000000006,0.65897377,0.64716907,0.42451679,0.54659176,0.43529069,0.37301955,0.37194964,0.34277587,0.5486008000000001,0.68666886,0.37552758,0.28563151,0.55322936,0.57490841,0.33412886,0.31758469,0.65569131,0.47506642,0.41165728,0.44850934,0.52396816,0.54553846,0.40644804,0.36378884,0.68126914,0.45484102
208,71,0,0.38770492,0.44300422,0.37909881,0.44555116,0.45266408,0.43021712,0.33033644,0.54395372,0.40585515,0.23286656,0.33029327,0.30937897,0.32621351,0.47090069,0.49938508,0.69879636,0.34932397,0.3701684,0.57433457,0.41870402,0.43082923,0.66779171,0.59200145,0.3961485,0.54099875,0.37256248,0.34744742,0.25603173,0.34596621,0.54058006,0.7026479999999999,0.35106422,0.24673828,0.59099,0.56180009,0.34408602,0.32756913,0.52745891,0.46078752,0.38329043,0.45782683,0.49410303,0.49685207,0.35057297,0.36765256,0.56997342,0.38995694
209,71,1,0.38704918,0.39475316,0.31363773,0.39721052,0.39147896,0.33841546,0.30890712,0.57404402,0.31825968,0.25003744,0.32205502,0.28742298,0.27035294,0.47290815,0.42675128,0.58991239,0.28719593,0.32909193,0.47326394,0.44692440000000005,0.40732959,0.57052071,0.53423415,0.33387733,0.51742821,0.32702318,0.2977856,0.21468483,0.30098236,0.50114107,0.6359551999999999,0.35602753,0.24117839,0.59754478,0.55499165,0.32753737,0.31324867,0.43482465,0.42539683,0.35559936,0.40397284,0.44865189,0.42964103,0.29159432,0.35135155,0.52191816,0.30111783
210,71,2,0.36648987,0.34180414,0.23557798,0.34434371,0.35720615,0.24945549,0.29442084,0.53902215,0.22889968,0.24920623,0.29716526,0.25098289,0.19962527,0.44002487,0.37796389,0.47443708,0.20589935,0.28100742,0.40502602,0.45276256,0.36203795,0.43947548,0.46713622,0.24833253,0.48200583,0.28488929,0.24934679999999998,0.21718548,0.27410371,0.41491813,0.49360516,0.34620053,0.26007161,0.57795107,0.51626864,0.29312877,0.28028461,0.35139316,0.38633422,0.32297667,0.32394567,0.39864814,0.34639842,0.24955508,0.32335455,0.48878807,0.23862598
211,72,0,0.35926712,0.31147668,0.19192727,0.31359696,0.38257489,0.21045467,0.26787248,0.46300268,0.17412192,0.25572113,0.29976902,0.22082152,0.17493682,0.40340203,0.38610537,0.40066323,0.19102097,0.26356164,0.45790335,0.46641884,0.34771609,0.38070696,0.40123737,0.18387591,0.45969205,0.24667875,0.28059854,0.21761662,0.31859572,0.35825228,0.40274231,0.32413731,0.28432943,0.58711929,0.49764922,0.28742023,0.28817179,0.29618529,0.37747122,0.32977474,0.25735144,0.39751267,0.31142406,0.23140029999999998,0.30263572,0.4677946,0.26147188
212,72,1,0.40396336,0.3355867,0.22180038,0.33773181,0.46398354,0.22231487,0.24308931,0.42529279,0.18723355,0.27304927,0.33219709999999997,0.22939853,0.2216732,0.36689465,0.46485144,0.41198723,0.2600104,0.30006516,0.55814126,0.48468461,0.38894589,0.47949069,0.35327429,0.18454289999999998,0.45788598,0.29747507,0.40587418,0.22911959999999998,0.44094541,0.36908692,0.47367361,0.33303143,0.31244141,0.6416483000000001,0.49394402,0.31603287,0.35042009,0.26448097,0.40183255,0.39470636,0.24658065,0.44152839,0.33829586,0.25534986,0.32473231,0.41764434,0.32769345
213,72,2,0.4168081,0.34780452,0.23761615,0.35011848,0.50404471,0.26257487,0.21617614,0.46322845,0.24560477,0.26502919999999996,0.30723035,0.25573594,0.26521133,0.30858056,0.50209071,0.39855891,0.35907436,0.31680214,0.58703346,0.4670997,0.42222769,0.59297605,0.33127777,0.25325689,0.42956305,0.32437524,0.46892429999999996,0.21736656,0.51211666,0.40944542,0.50761341,0.33222534,0.30251302,0.64924846,0.46611867,0.32281668,0.37511097,0.23333040000000002,0.41957899,0.42933226,0.27488625,0.4436708,0.36224063,0.2658868,0.38225384,0.3253771,0.35486712
214,73,0,0.23815815,0.16570020000000002,0.20310720000000002,0.16912839,0.29058998,0.16581643,0.15013474,0.51017356,0.14284978,0.15983226,0.30442359999999996,0.21604890000000002,0.16107190000000002,0.20343756,0.27384642,0.41116024,0.24615762,0.23359742,0.34626022,0.4563938,0.24680956,0.44011403,0.18084903,0.16860614,0.23677070000000003,0.19498899,0.33429074,0.12974045,0.28554907,0.26448497,0.40322974,0.19945657,0.15876302,0.52766006,0.25330303,0.18244602,0.27600005,0.11673552,0.31965393,0.29820595,0.06732224099999999,0.41127762,0.33271795,0.10683545,0.23684762,0.24968214,0.21815058
215,73,1,0.17837994,0.17458447,0.26783894,0.17986918,0.30190944,0.238344,0.16925756,0.50527727,0.17805026,0.14170286,0.32535872,0.27287042,0.33105882,0.26154734,0.29534386,0.48569557,0.20873057,0.22971042,0.20504089,0.5259039000000001,0.26163036,0.22024325,0.13929446,0.20564528,0.20313774,0.20073806,0.3160567,0.21432267,0.33333776,0.24634968,0.41744991,0.24993207,0.12635417,0.4763378,0.26473,0.11359385,0.2938588,0.2361431,0.2836978,0.30185036,0.030463837,0.43353722,0.31925049,0.19722849,0.2696593,0.37048489,0.26111304
216,73,2,0.15063645,0.28891714,0.3536617,0.28794393,0.39686714,0.37125647,0.20070137,0.49260618,0.30393735,0.15604313,0.38771611,0.35964792,0.57291503,0.35174098,0.40948445,0.56792762,0.23214595,0.25664506,0.25122677,0.53812021,0.35737175,0.11382744,0.31578046,0.31764255,0.19677070000000002,0.2816781,0.36728435,0.32861947,0.45373337,0.29187069,0.49112564,0.53005163,0.10994792,0.46640674,0.34226941,0.19177376,0.35204128,0.39938472,0.28094557,0.37121479999999996,0.082879457,0.48752584,0.29510059,0.51642938,0.42942718,0.5017338,0.38881519
217,74,0,0.21551591,0.43435252,0.52859427,0.43201521,0.55566831,0.55106521,0.22843828,0.54558346,0.47659098,0.21278269,0.51253587,0.50668949,0.82518519,0.51785397,0.59418044,0.69383444,0.32566303,0.37461559,0.34312268,0.56037721,0.50286015,0.13171418,0.46443578,0.45377913,0.25216812,0.46259226,0.49357917,0.45773045,0.64296064,0.36740301,0.62795503,0.75566525,0.15372396,0.57409448,0.44634721,0.30653903,0.49291697,0.56996572,0.36457524,0.50041834,0.15162649,0.5933714,0.3406075,0.74814437,0.60144515,0.67992545,0.49259493
218,74,1,0.32966249,0.53417266,0.66232391,0.53308078,0.65415619,0.68579839,0.24133589,0.59078595,0.63040146,0.29304328,0.62768951,0.55497311,0.93437908,0.63050275,0.7056399999999999,0.77157946,0.41392211,0.47231654,0.44269145,0.56302238,0.6530007,0.20515393,0.57347118,0.56678398,0.35255929999999996,0.55717985,0.64401001,0.57862378,0.79720047,0.44196043,0.76073665,0.92382936,0.2619401,0.67707804,0.54119833,0.36760206,0.67750029,0.63929858,0.42380271,0.61687047,0.23591851,0.67894979,0.40827613,0.88093585,0.7841258000000001,0.71431255,0.62326563
219,74,2,0.4276567,0.56829881,0.71229893,0.57018403,0.70197805,0.72992105,0.24540758,0.54917454,0.7050784999999999,0.33168339,0.62459579,0.55413203,0.95520697,0.64705987,0.76346665,0.7175305000000001,0.45692494,0.50997473,0.45344238,0.51015026,0.72016866,0.26658305,0.60839555,0.61656685,0.39792759,0.5770685000000001,0.71309182,0.6121151999999999,0.85954511,0.48310549,0.77193689,0.96458654,0.35167318,0.69421371,0.59504312,0.37507649,0.74637485,0.58869649,0.44289121,0.63842317,0.32637012,0.66810922,0.46456016,0.92084816,0.84492699,0.63462983,0.72090166
220,75,0,0.50002893,0.59301352,0.7218903,0.59620596,0.74605534,0.73371563,0.26404792,0.51649499,0.71441635,0.36235585,0.58232659,0.50339364,0.91111111,0.62000355,0.8139266,0.62191927,0.47844803,0.53191343,0.43250558,0.43052121,0.7130006999999999,0.27243634,0.58307387,0.60600857,0.42746567,0.57634986,0.73187251,0.59456756,0.82548819,0.55271088,0.79540758,0.93995109,0.4120638,0.690343,0.66712333,0.40458082,0.74130544,0.54731476,0.47564548,0.61558327,0.40234975,0.64095423,0.46916765,0.87481552,0.86012729,0.57963937,0.70188335
221,75,1,0.57286403,0.63741937,0.72437806,0.64027583,0.81089927,0.75874626,0.29366770000000003,0.51643149,0.74215943,0.38145874,0.51203192,0.44717848,0.88296296,0.62014567,0.87920602,0.55607959,0.49933553,0.52731763,0.43577695,0.38573329,0.71391427,0.28898518,0.58437371,0.63894644,0.46518519,0.57067202,0.8033355,0.59276537,0.78746992,0.61484944,0.85250019,0.88745585,0.46376302,0.70042945,0.7330281999999999,0.43543142,0.76805497,0.54946823,0.50155324,0.60725664,0.44013582,0.65502983,0.44931755,0.81157219,0.87749906,0.58856846,0.72449002
222,75,2,0.61063645,0.64503225,0.65843741,0.64810795,0.86063629,0.74147495,0.30690657,0.49554113,0.71180175,0.38289651,0.40513754,0.36732518,0.80966449,0.60487653,0.92908796,0.49091951,0.49066852,0.48195402,0.46697398,0.3456566,0.67792691,0.30268339,0.58321494,0.63307127,0.48799834,0.55839052,0.8400908000000001,0.54989221,0.65855344,0.61251191,0.86494018,0.81845847,0.47816406,0.69737809,0.74326162,0.43120028,0.78179643,0.5657291,0.51221473,0.58652454,0.41936163,0.67577903,0.39428797,0.73613161,0.89711718,0.6230566999999999,0.73973511
223,76,0,0.6092864,0.60971223,0.57612149,0.61155805,0.85732049,0.69837326,0.29398543,0.45745026,0.64288198,0.37528081,0.36391125,0.22526161,0.68687582,0.62151359,0.91190722,0.43749284,0.43895534,0.43471551,0.52542751,0.31047895,0.62322558,0.31331813,0.5864998,0.60463202,0.50618394,0.52012171,0.78971556,0.46693973,0.41667221,0.57511134,0.81335763,0.74066661,0.48490234,0.66971803,0.6673309000000001,0.41143457,0.73057475,0.59732794,0.5240684,0.5286967,0.36626825,0.68220625,0.36005523,0.6621343000000001,0.89756645,0.68034445,0.70837502
224,76,1,0.61369335,0.52952121,0.50039964,0.53329361,0.77110965,0.65743262,0.28730127,0.36129533,0.58711248,0.34415905,0.34233219,0.16217115,0.55702832,0.63790194,0.80713794,0.41065258,0.34194257,0.3951824,0.56145725,0.28218031,0.57662684,0.2940783,0.62097075,0.61947606,0.51486475,0.43696103,0.6812749,0.3583513,0.24973746,0.51020318,0.67519312,0.65983154,0.50523438,0.63072837,0.56148872,0.39166885,0.66166158,0.61852861,0.49627359,0.43687852,0.29232598,0.69684959,0.33301775,0.58024785,0.88169225,0.73104375,0.6396416
225,76,2,0.61528447,0.395823,0.41802378,0.39940975,0.59638692,0.59185271,0.29444438,0.28939608,0.51068379,0.29007039,0.35622594,0.15507089999999998,0.45538126,0.60488541,0.60751181,0.41559813,0.25969261,0.34509723,0.53503346,0.23297856,0.51031623,0.22949449,0.63575265,0.56471206,0.50496047,0.34176486,0.47741129,0.28756575,0.35150943,0.44481865,0.46318333,0.61184675,0.47788411,0.55991128,0.45155733,0.32264184,0.56091661,0.63123846,0.44849104,0.32075623,0.24056367,0.69226484,0.28378698,0.48730359,0.8310745,0.67745478,0.48354791
226,77,0,0.5204918,0.26245038,0.35596963,0.26219157,0.36096501,0.46106725,0.27409770000000006,0.24710738,0.40210713,0.14350756,0.32652061,0.23230318,0.33098911,0.4706431,0.37074479,0.39475968,0.20754608,0.26491066,0.30731599,0.16508843,0.35894589,0.22901558,0.5328134,0.39419011,0.39230129,0.21594588,0.27246363,0.21341726,0.40490781,0.37325239,0.35469891,0.56762974,0.35686198,0.53548624,0.33928034,0.22911094,0.39850234,0.53425332,0.37788678,0.26594529,0.22138539999999998,0.61246023,0.22812623,0.39467402,0.5619094,0.37021037,0.27454221
227,77,1,0.46520733,0.19954726,0.30400639,0.1976759,0.31019895,0.33913014,0.24325406,0.22264005,0.30825208,0.13157855,0.25822076,0.22441076,0.22587364,0.3103482,0.31593123,0.32217309,0.17734154,0.21711196,0.24795539,0.15312255,0.31192551,0.22621817,0.44002096,0.2802912,0.35404911,0.17304156,0.18645418,0.13078382,0.35345022,0.28601024,0.31470866,0.49850557,0.25835286,0.51490366,0.29006445,0.14530116,0.34679173,0.42426826,0.30998706,0.23182623,0.20361289999999999,0.5373581999999999,0.20715582,0.31989539,0.4099064,0.21237647,0.17803706
