,measure_number,beat_number,pid1263b-03,pid510262-04,pid52932-18,pid5667249-20,pid5667271-04,pid5667291-18,pid610003b-07,pid9048b-07,pid9049b-03,pid9050b-03,pid9052b-10,pid9054b-03,pid9055b-03,pid9056-11,pid9057f-13,pid9058b-03,pid9059b-07,pid9060b-01,pid9061-32,pid9062b-06,pid9063b-07,pid9064-14,pid9065-21,pid9066b-03,pid9069-03,pid9070b-15,pid9072b-07,pid9073b-07,pid9074g-03,pid9075b-03,pid9085-05,pid9088-19,pid9089-17,pid9090-16,pid9093b-09,pid9094b-03,pid9099b-07,pid9101b-14,pid9103-15,pid9104b-03,pid9111b-05,pid9113-18,pid9114b-12,pid9117-07,pid9118b-07,pid9119-08,pid9120-10,pid9121-11,pid9129-23,pid9130-09,pid9134-09,pid9137-16,pid9138b-03,pid9139b-03,pid9153b-03,pid9161-09,pid9166j-03,pid9170b-03,pid9174b-03,pid917509-09,pid917520-19,pid917525-03,pid9176-11,pid918713-09,pid918819-07,pid918904-11,pid9192b-03
183,62,2,0.24244178,0.31803878,0.22076154,0.20669058,0.18634921,0.21433534,0.19117668,0.24912263,0.22961675,0.12174068,0.17975709,0.31391138,0.278181,0.20765619,0.13908267,0.1701453,0.31324449,0.27148947,0.26777141,0.27131123,0.25145119,0.28138579,0.13684639,0.40487688,0.32331123,0.14251111,0.18043727,0.13303216,0.3250358,0.23195507,0.32080737,0.21913586,0.27187707,0.2800258,0.19440801,0.26281236,0.32137563,0.26181301,0.22254761,0.27340490000000006,0.50557722,0.21663713,0.20523377,0.30376127,0.32639459,0.35578348,0.25157487,0.39020847,0.23320636,0.35105286,0.30985802,0.19942876,0.24414675,0.27216528,0.20061693,0.34592947,0.34280101,0.1624589,0.26589459,0.21351559,0.19382323,0.14051143,0.13412972,0.12667496,0.18781452,0.21262789,0.23526598
184,63,0,0.25777521,0.35985712,0.24376292,0.21526022,0.18075446,0.22346014,0.2127784,0.25254288,0.26023026,0.13594376,0.18619589,0.31707640000000004,0.31142322,0.22556612,0.15239443,0.18150369,0.35913129,0.28657289,0.28665491,0.2769442,0.26679231,0.31225947,0.14522715,0.4369683,0.34700031,0.1585282,0.19033295,0.14687534,0.32588661,0.26165672,0.34742431,0.25405926,0.28956654,0.29747287,0.21275647,0.30917152,0.35192772,0.28816405,0.24506983,0.30115961,0.51624805,0.22446156,0.20885166,0.32872908,0.3639309,0.38891185,0.28593119,0.43321385,0.26436079,0.37890782,0.32906143,0.21489259,0.28643629,0.29745103,0.21427638,0.36708194,0.35300626,0.17578747,0.2939573,0.24415772,0.21505858,0.15353129,0.1510589,0.14392974,0.20311369,0.23116549,0.26661906
185,63,1,0.27552326,0.4056132,0.2673501,0.2296891,0.18336395,0.23636364,0.22982864,0.26007733,0.29350178,0.14583074,0.20008564,0.3226704,0.335229,0.24937469,0.16770577,0.19419972,0.40602994,0.30393375,0.30947009999999997,0.28414119,0.28219374,0.34809125,0.15645865,0.46646264,0.36421191,0.18672366,0.20056445,0.15877165,0.33420942,0.28812215,0.37301448,0.28391891,0.31254861,0.31681718,0.22941473,0.35674877,0.3739612,0.31782732,0.26269149,0.32697329999999997,0.52280811,0.23718648,0.21134082,0.35763289,0.40073823,0.43312837,0.3148199,0.47512499,0.29623811,0.39836609999999995,0.34512467,0.22768525,0.30994063,0.3207942,0.2289955,0.38837241,0.36362508,0.18867286,0.32175215,0.27623063,0.23364059,0.16783439,0.17129715,0.15764806,0.21740301,0.24556772,0.29504463
186,63,2,0.29413925,0.44448035,0.29294452,0.25089398,0.19452215,0.24974159,0.25218657,0.26963418,0.32934631,0.16159117,0.21800062,0.33588253,0.37416868,0.27505584,0.19159955,0.20886762,0.45898322,0.32185483,0.32971457,0.29681857,0.29739163,0.37846058,0.17215917,0.49070669,0.37856262,0.21712346,0.21041012,0.17540067,0.34939769,0.32106002,0.39756911,0.31698927,0.33778811,0.3354709,0.24381097,0.39278997,0.39686069,0.34824296,0.27823953,0.36128148,0.5275273,0.25104962,0.21398444,0.39306603,0.42532659,0.47706265,0.34583266,0.51598906,0.33075683,0.4216339,0.36352291,0.24533752,0.33799665,0.3399517,0.24595732,0.41000163,0.37353048,0.20169645,0.35076814,0.30765628,0.25720193,0.19435182,0.18976837,0.17083787,0.23229824,0.26311082,0.32032845
187,64,0,0.30317462,0.47314169,0.31666092,0.26859697,0.20946933,0.26483945,0.26726782,0.28165956,0.36792613,0.17333808,0.23341638,0.35380539,0.39969209,0.30061662,0.20992148,0.22306273,0.50237743,0.33969066,0.34980783,0.3049438,0.30808142,0.40702204,0.18714165,0.50461858,0.38728408,0.24817702,0.21946269999999998,0.18795309999999998,0.36753433,0.35415233,0.41977183,0.35087607,0.36127288,0.35104348,0.25593676,0.43147335,0.41563827,0.36474906,0.29511638,0.38559437,0.52882995,0.26579198,0.21698449,0.4164245,0.45019266,0.51197016,0.36836537,0.55504198,0.35975644,0.43340323,0.37676803,0.26395527,0.35743644,0.35665146,0.26185223,0.42501913,0.38298092,0.21642125,0.36640668,0.33678249,0.27441420000000005,0.21675721,0.20619457,0.18058449,0.24466044,0.27475138,0.34283470000000005
188,64,1,0.30506626,0.48764246,0.32963473,0.28612345,0.22459396,0.27605693,0.28172129,0.29493407,0.40502241,0.18395479,0.24699471,0.37468718,0.42039778,0.32518759,0.22563722,0.23634686,0.54525337,0.35553526,0.36888665,0.31355221,0.31460234,0.42243948,0.19933768,0.51012157,0.39075416,0.27254212,0.22760789,0.19835431,0.38198972,0.37950158,0.43618254,0.36635171,0.38316418,0.36114442,0.26502691,0.45850425,0.42457324,0.37660336,0.30351248,0.40119263,0.52783931,0.27720829,0.22055486,0.43265588,0.46448283,0.54609143,0.38188499,0.57736063,0.38580882,0.44290957,0.39079149,0.27788237,0.3763891,0.36922994,0.27713021,0.43597175,0.38948457,0.22907315,0.37367841,0.3573582,0.28380427,0.23370176,0.21780940000000001,0.1858231,0.25135908,0.28297918,0.36115673
189,64,2,0.29995883,0.49466746,0.34276361,0.30835896,0.24230721,0.28717275,0.29530441,0.31083573,0.44557255,0.19523894,0.25732638,0.40334168,0.44157476,0.34823375,0.24539705,0.2490429,0.59283481,0.37504567,0.38482137,0.32418239,0.31917075,0.43507138,0.21421299,0.51236769,0.39164096,0.29539016,0.23399543,0.21381091,0.39246062,0.40873991,0.45512067,0.38208421,0.40517879,0.37015254,0.27335183,0.47719659999999997,0.42595553,0.38529223,0.31075751,0.41663081,0.52426677,0.28827017,0.22650151,0.45165532,0.47491987,0.57708785,0.39425779,0.60305632,0.40944225,0.45426824,0.41780509,0.29699091,0.40315878,0.37982291,0.29497024,0.44487937,0.39626738,0.24155826,0.37122824,0.37964572,0.29147140000000005,0.25152679,0.22644606,0.18961604,0.25397627,0.28833083,0.38492681
190,65,0,0.29303764,0.49392754,0.35018091,0.32452454,0.26062586,0.29389986,0.31058542,0.32821453,0.48130892,0.20670108,0.26652133,0.42166201,0.45920131,0.36380295,0.25499051,0.26364161,0.63116157,0.39023261,0.39466952,0.33387162,0.32116849,0.44266759999999994,0.22369761,0.51225538,0.38803979,0.31113067,0.24106173,0.22566419,0.39556903,0.43244647,0.46920579,0.39004678,0.41811629,0.37476664,0.28197107,0.49108822,0.42397369,0.39038444,0.31390605,0.42942759999999996,0.51946958,0.29601281,0.23238282,0.46599228,0.47780105,0.60410262,0.40205136,0.61258372,0.42822388,0.46132809,0.44018895,0.31399147,0.41849597,0.38867722,0.31197561,0.45111471,0.40160265,0.25383369,0.36395651,0.39792199,0.29413336,0.26660734,0.23055592,0.19237525,0.25211647,0.2886671,0.39890753
191,65,1,0.28850883,0.49158871,0.35360958,0.33894773,0.27721181,0.29833941,0.32130067,0.34593041,0.5129269000000001,0.21483492,0.27352071,0.43349772,0.46993643,0.37522571,0.26014671,0.27373155,0.66357354,0.40297162,0.40091992,0.34469254,0.32188466,0.44847145,0.231789,0.51233961,0.38207896,0.32121365,0.2479637,0.23433366,0.39315138,0.45161109,0.47842036,0.39372535,0.42957413,0.37727859,0.28900101,0.49792208,0.42178366,0.39408203,0.31657215,0.43903269,0.51423557,0.30015676,0.23649973,0.47619091,0.47502401,0.62350688,0.40535455,0.6168852,0.44230662,0.46763652,0.46404895,0.32979323,0.42639671,0.3953743,0.32795036,0.45497886,0.40503541,0.26201096,0.35177657,0.41381366,0.29418504,0.27683589,0.23241562,0.19504897,0.24908693,0.28616298,0.41171009999999997
192,65,2,0.28549333,0.49076374,0.35453997,0.34915727,0.2956244,0.30216894,0.33726654,0.3648161,0.53952248,0.22804129,0.27893179999999995,0.44812307,0.48026309,0.38254217,0.26223615,0.28612777,0.70157124,0.41285471,0.40286056,0.3614516,0.32124387,0.4542365,0.23841216,0.5138417000000001,0.37329581,0.32687118,0.25472278,0.24723029,0.38718726,0.47502282,0.48556384,0.39256032,0.43531253,0.38086059,0.29576186,0.49970443,0.41943542,0.39890816,0.32012696,0.45201957,0.50635725,0.30413032,0.24002257,0.49115321,0.46999063,0.63847588,0.40644484,0.61750778,0.45598621,0.47007427,0.49428326,0.34975461,0.43898615,0.40210357,0.3467557,0.46141493,0.40992607,0.27219919,0.34344127,0.42927951,0.29259993,0.28653054,0.23326936,0.20049744,0.24567870000000003,0.28018888,0.42017137
193,66,0,0.28714017,0.49357884,0.35380772,0.35766428,0.31605152,0.30744726,0.35082112,0.38355309,0.57054551,0.23987719,0.28224852,0.46107758,0.49339659,0.3859797,0.26084319,0.29778598,0.73644291,0.42114846,0.40223048,0.38080464,0.31871089,0.45979205,0.24206668,0.51691608,0.36568476,0.327131,0.26174621,0.25899753,0.38001853,0.49941032,0.49150505,0.38129529,0.43453476,0.38978523,0.30189203,0.49645320000000004,0.41731202,0.40435820000000006,0.32703343,0.46263519999999997,0.49780811,0.30924209,0.24121666,0.50654773,0.46123139,0.6471952,0.40453077,0.61545137,0.46806706,0.46740061,0.5404466,0.36810685,0.45292282,0.41052858,0.36560459,0.47020964,0.41604715,0.27949488,0.33725676,0.44365525,0.2901275,0.29132634,0.23373925,0.20495103,0.24322141,0.27462975,0.42574081
194,66,1,0.29847890000000005,0.49817996,0.3520417,0.3614167,0.33666653,0.31355588,0.36050908,0.40021809999999997,0.59992273,0.24801993,0.28397695,0.46742971,0.50389083,0.38593957,0.25611386,0.30641144,0.76128661,0.42649495,0.39874614,0.39986522,0.31521297,0.46267846,0.24305265,0.51701435,0.36141271,0.32351857,0.26796942,0.26919436,0.37385224,0.51821692,0.49737604,0.37000275,0.42702267,0.40343022,0.30654221,0.4883295999999999,0.41557998,0.41000092,0.32999577,0.46806808,0.48645086,0.31516494,0.24102655,0.5124977,0.45287713,0.64583438,0.40126797,0.61238562,0.48067619,0.46250765,0.57357954,0.38166385,0.46650936,0.41889992,0.38015677,0.47680881,0.42640749,0.28484155,0.34104625,0.45222279,0.28805996,0.2907175,0.23642621,0.20829318,0.24074729,0.27221149,0.42751874
195,66,2,0.30968409999999996,0.50056132,0.34872502,0.36250427,0.35770949,0.32413793,0.36996875,0.41598097,0.63402102,0.25836077,0.2846621,0.47481231,0.51907709,0.38238166,0.24729552,0.31383764,0.79442251,0.43297406,0.39063701,0.42480037,0.31180549999999996,0.46032744,0.24066274,0.50532049,0.35912246,0.31606739,0.2732495,0.28245671,0.36626232,0.54325728,0.50544976,0.34542703,0.40922887,0.42241026,0.31190716,0.47538737,0.41287368,0.41474447,0.33383834,0.47139984,0.47216069,0.32509542,0.24032555,0.51682913,0.44050774,0.63726627,0.39589727,0.60565041,0.49441139,0.45303626,0.6190719,0.39639553,0.48873497,0.42882748,0.39306866,0.48148845,0.44103809999999993,0.29092209,0.35022453,0.45919775,0.28638008,0.28317722,0.24166115,0.21078812,0.23759993,0.27182514,0.4241271
196,67,0,0.32057773,0.49910699,0.34420227,0.35991914,0.37731201,0.33544014,0.37727396,0.42923565,0.66566991,0.26625434,0.28490346,0.47747681,0.53537353,0.37565373,0.2311866,0.31834640000000003,0.81930734,0.43749848,0.38303825,0.44832409,0.31025254,0.45442272,0.23621516,0.49049611,0.35884485,0.30484452,0.27682909,0.29243842,0.36191559,0.5610881,0.51308469,0.32989634,0.38916817,0.44296881,0.31797006,0.46005374,0.40827713,0.41554271,0.33479475,0.47112970000000004,0.45530421,0.33610278,0.23911959,0.51344491,0.42768707,0.61922282,0.38798256,0.59817942,0.50323917,0.44354740000000004,0.65020532,0.41258347,0.5049627,0.43747786,0.40151691,0.48535259999999997,0.45677506,0.29512032,0.35978886,0.46160790000000007,0.28534631,0.27225553,0.24933157,0.21247474,0.23558866,0.27371396,0.41828633
197,67,1,0.34101859,0.49704882,0.33869745,0.35325134,0.3966849,0.34991104,0.38717594,0.43926837,0.69116056,0.27745840000000005,0.28541732,0.47643162,0.55175375,0.36407046,0.21580786,0.31999539,0.83506088,0.44135306,0.37666814,0.46847821,0.31065209,0.44762570000000007,0.22920619,0.47213409,0.35944633,0.29018523,0.27925121,0.30401205,0.36140174,0.57222885,0.52105309,0.30644895,0.36486768,0.46004402,0.32330138,0.43808329999999995,0.4035057,0.41203779999999995,0.33654676,0.46802805,0.43619345,0.35134951,0.23690964,0.50673165,0.41425315,0.59296406,0.37892909,0.59063296,0.51481955,0.42562691,0.68002362,0.42737952,0.52271274,0.44207137,0.40439106,0.48675775,0.47025797,0.29934715,0.36952651,0.45938511,0.28407133,0.25799925,0.25900728,0.21472097,0.23513423,0.28013879999999997,0.40984648
198,67,2,0.3627391,0.49627488,0.32970365,0.34475003,0.41625611,0.36827078,0.39656427,0.44409636,0.70797404,0.28658895,0.28592339,0.47086707,0.56956881,0.35033372,0.19809254,0.31780443,0.84057256,0.44447083,0.37085250000000003,0.49343879,0.31268752,0.44032433,0.21816759,0.45234017,0.35923812,0.27228229,0.27928694,0.31249866,0.36629602,0.57343629,0.53080298,0.28742317,0.34088969,0.47808302,0.33017154,0.42058218,0.39621117,0.40411964,0.3388997,0.46286532,0.41624025,0.36888631,0.23348185,0.49644105,0.40411696,0.56292526,0.36245356,0.58352042,0.52236835,0.40318917,0.70593682,0.43687344,0.53983102,0.44398175,0.40275076,0.48513932,0.48540557,0.30508458,0.37918538,0.45350026,0.28239145,0.24186961,0.27027796,0.21876263,0.23758310000000002,0.28984761,0.39955016
199,68,0,0.38403676,0.49739752,0.31819435,0.33267851,0.43619264,0.38951961,0.40709404,0.44515713,0.71054706,0.29623565,0.28651509999999997,0.46107022,0.58852547,0.33485815,0.18807221,0.31160055,0.82856203,0.44579223,0.36784072,0.50919333,0.31537128,0.43417908,0.20795422,0.43098801,0.3578578,0.25051546,0.2779437,0.32154458,0.37307725,0.56022464,0.53902589,0.26223282,0.31456891,0.49409577,0.33941305,0.39861173,0.39148972,0.39211854,0.34265764,0.45615176,0.38884555,0.38915622,0.22941839999999997,0.48152474,0.39407334,0.53056802,0.3400743,0.57657768,0.52856865,0.37570992,0.72377144,0.44546625,0.55076876,0.44271532,0.39613151,0.48059769,0.49524893,0.31258995,0.38527535,0.44299949,0.28055651,0.22551517,0.28514891,0.22265661,0.24115964,0.30074408,0.38859693
200,68,1,0.40550134,0.49897942,0.31144039,0.31696845,0.45075362,0.40843006,0.41552642,0.44309507,0.69660794,0.30372875,0.28723918,0.45299573,0.60978624,0.31916857,0.18482571,0.30215637,0.80438467,0.44336865,0.36736185,0.51850109,0.31895967,0.42569832,0.19905904,0.41520903,0.35623843,0.23155645,0.27645041,0.32791223,0.38102098,0.53897508,0.54666082,0.24450968,0.28823864,0.49938529,0.34814161,0.38309001,0.38852527,0.3789889,0.34423191,0.4520696,0.35921217,0.40975327,0.22644805,0.46342652,0.38736216,0.50350285,0.31920529999999997,0.57293652,0.5337263000000001,0.34862385,0.73402399,0.44911095,0.55889785,0.43952777,0.38592684,0.47465091,0.50048079,0.32124851,0.38694556,0.43295861,0.27999655,0.21316036,0.30131701,0.22490284,0.24423967,0.3103241,0.37545876
201,68,2,0.42462918,0.49944718,0.30666782,0.29222184,0.46175525,0.43398289,0.42188994,0.43867354,0.67398393,0.31078579999999995,0.28878075,0.4389077,0.6308166000000001,0.3019408,0.18729709,0.28813423,0.76059559,0.43674948,0.37109193,0.52371446,0.323513,0.4133923,0.18768822,0.40107252,0.35503547,0.21713184,0.27570734,0.33529095,0.39116334,0.50061776,0.55378675,0.23676727,0.26260078,0.49664567,0.35866128,0.37136588,0.38674328,0.358198,0.34360559,0.44899797,0.3351014,0.43539395,0.22436286,0.42766231,0.38223621,0.47538431,0.30155871,0.57127629,0.53803592,0.32320664,0.73940524,0.45052699,0.57071091,0.43400054,0.37149804,0.46691006,0.49911596,0.33712652,0.38388876,0.42007324,0.28193487,0.19645935,0.32393779,0.22520597,0.24625095,0.32338127,0.35322385
202,69,0,0.44347884,0.49825651,0.30845968,0.27766199999999996,0.4683938,0.45662120000000006,0.42678385,0.43248736,0.64440581,0.31659696,0.29246341,0.42530546,0.65526126,0.28880596,0.21365102,0.27514991,0.70528957,0.43083668,0.37860248,0.52091704,0.32808896,0.40367008,0.17933961,0.39353399,0.35547502,0.21042662,0.27558588,0.34064752,0.40117092,0.45323973,0.55960509,0.24817907,0.24897088,0.48735676,0.36735621,0.36120914,0.38543592,0.33699422,0.34092256,0.44763725,0.31688768,0.45631816,0.22344799,0.40851573,0.37986416,0.45188751,0.28181231,0.57557778,0.54074682,0.30878986,0.73501704,0.45004425,0.58648957,0.42615508,0.34909276,0.45918175,0.49252959999999996,0.35288063,0.37737336,0.40151593,0.28678498,0.18234357,0.34866314,0.22484844,0.24812758,0.33658153,0.33460193
203,69,1,0.45516251,0.49743154,0.32040834,0.27015146,0.47101374,0.47645514,0.43033658,0.42424903,0.61726936,0.32070837,0.29679228,0.41717945,0.67348478,0.2813825,0.25339534,0.26246541,0.65301909,0.42574595,0.38662340000000006,0.51612329,0.33309461,0.39405649,0.1729951,0.38963136,0.35815083,0.21462576,0.27562875,0.34370227,0.40960323,0.41538786,0.56294866,0.26289331,0.24431376,0.47242923,0.37259502,0.35678459,0.38576901,0.32056152,0.33806179,0.4473571,0.30581903,0.47632906,0.22344205,0.39330513,0.38083612,0.43934278,0.26756582,0.58387888,0.54381916,0.29780690000000004,0.71830967,0.44902245,0.60253463,0.41640998,0.32896647,0.45327261,0.48186941,0.36763402,0.36897503,0.38342701,0.29217781,0.17174035,0.37782263,0.22531478,0.25162838,0.35014667,0.32204927
204,69,2,0.46919405,0.49937915,0.35165403,0.27191664,0.47127469,0.50001694,0.43791288,0.41379994,0.57475661,0.32997241,0.30176736,0.40499779,0.70107142,0.28186402,0.28380458,0.25570803,0.56841066,0.42131896,0.40109004,0.50170388,0.33872597,0.38295313,0.16724003,0.39161075,0.36404226,0.23649317,0.27526436,0.35094116,0.42374695,0.36547561,0.56709961,0.31143932,0.26144361,0.44283221,0.37574840000000004,0.35749216,0.3915147,0.29910083,0.33504867,0.44731708,0.3124571,0.50087923,0.22466583,0.3661762,0.38722331,0.44414596,0.2596188,0.60033016,0.5468637,0.29705548,0.68669315,0.44823397,0.63186178,0.39675879,0.30017419,0.44405134,0.46495373,0.38938766,0.35679508,0.35706864,0.30200724,0.15304421,0.41602912,0.22838489,0.25761171,0.36643056,0.31136023
205,70,0,0.47696091,0.50632761,0.39435734,0.28758684,0.46941673,0.51967296,0.44556052,0.40380688,0.55489105,0.33834653,0.30509966,0.40084646,0.72332715,0.28891296,0.31930262,0.25765683,0.47983712,0.41801242,0.41054124,0.48981486,0.34383717,0.37953911,0.16731505,0.39899486,0.37214682,0.26951639,0.2757002,0.35710444,0.43360290000000007,0.34735697,0.57201404,0.34413357,0.28174144,0.40940275,0.37664817,0.36187192,0.40227329999999994,0.29687127,0.33207787,0.44616647,0.35116225,0.52066521,0.22654904,0.35447857,0.39946542,0.47408397,0.26595057,0.62022451,0.55047823,0.30527741,0.63901339,0.44820983,0.65187243,0.38145425,0.27913340000000003,0.43784109,0.45267022,0.41133667,0.34804223,0.33783853,0.31485183,0.15171413,0.45246856,0.23192134,0.26320794,0.38032482,0.31253838
206,70,1,0.4783407,0.51436469,0.42854928,0.31656417,0.46335226,0.53943065,0.45073979,0.39555864,0.55273528,0.34359705,0.30749766,0.40005152,0.74514301,0.30049623,0.35037464,0.26616697,0.42685094,0.41363415,0.41561338,0.47982046,0.34897098,0.37695531,0.17539573,0.40934105,0.37748304,0.29597687,0.27922264,0.3618264,0.43978603,0.35932608,0.57767442,0.367636,0.30999715,0.39102982,0.37721157,0.36419167,0.41249896,0.3043949,0.33156157,0.44575625,0.3825663,0.53978326,0.22978673,0.35537061,0.41029587,0.51020614,0.27753998,0.63681728,0.55478786,0.3180166,0.61748839,0.44870867,0.66787182,0.3714301,0.268036,0.43865658,0.44295094,0.43130331,0.34517451,0.32583035,0.32544797,0.1542057,0.48582396,0.23486709,0.26628797,0.39021965,0.32029275
207,70,2,0.48058841,0.52906106,0.46592006,0.36118324,0.45248633,0.5624587,0.45509153,0.38818281,0.56339051,0.34984426,0.31046403,0.40358457,0.76476995,0.32104116,0.38981566,0.2790821,0.38528299,0.40495677,0.41830382,0.46636743,0.35452695,0.38171167,0.18839555,0.43548025,0.38679056,0.34608164,0.28748214,0.36931268,0.44580911,0.38608635,0.58810004,0.39448674,0.33695343,0.38234803,0.3785402,0.36519481,0.42050129,0.33417745,0.33260262,0.44693688,0.43203588,0.56308615,0.23597695,0.36899025,0.42960786,0.56947734,0.29208529,0.66347514,0.56054329,0.34329401,0.59804343,0.4488374,0.69116304,0.36360612,0.27116417,0.44602105,0.42829964,0.46213486,0.35265107,0.31716062,0.34512405,0.21363807,0.52209133,0.23711332,0.2665741,0.40045790000000003,0.34402713
208,71,0,0.48422704,0.54722742,0.50091316,0.38821888,0.43849944,0.57837838,0.45820195,0.38242292,0.5808994000000001,0.35416926,0.31520554,0.40962756,0.77791393,0.33544668,0.40757591,0.29388838,0.37576505,0.39727195,0.41921114,0.45824221,0.35790426,0.39267536,0.19773012,0.45983659,0.393376,0.37500629,0.30137897,0.37418522,0.44815096,0.42176202,0.59805178,0.40408219,0.35317272,0.38561888,0.38047427,0.36520376,0.42478141,0.36418938,0.3324672,0.45106907,0.46389236,0.5793416,0.24079487,0.38339158,0.44966039,0.60566504,0.30583912,0.68279408,0.56524217,0.36117082,0.59114576,0.44886958,0.70885218,0.3617494,0.28658006,0.45421356,0.41848731,0.49397188,0.36387773,0.31469937,0.36375775,0.22975834,0.54871608,0.23957718,0.26546327,0.40437147,0.3664834
209,71,1,0.49200503,0.57764926,0.52432805,0.41407015,0.42212225,0.59386597,0.4620543,0.37720829,0.60703137,0.35987363,0.32214263,0.41662741,0.78310868,0.35156428,0.41785462,0.31155443,0.37948338,0.39309463,0.41984752,0.45255836,0.35959291,0.40810056,0.21121221,0.49216666,0.39764035,0.40398961,0.31939125,0.37967086,0.44869851,0.45529659999999994,0.61254936,0.40893496,0.37298682,0.39911968,0.38328288,0.36464845,0.42752103,0.40122947,0.33104528,0.45877315,0.49554602,0.59536532,0.24493554,0.40163693,0.46738715,0.64931203,0.32472945,0.7037071999999999,0.56920425,0.38392311,0.59102499,0.45094537,0.72610747,0.36409981,0.31517637,0.46182895,0.41228351,0.52103884,0.37987867,0.31572134,0.37785148,0.2503091,0.57634679,0.24381315,0.26412522,0.40508693,0.40059979
