,measure_number,beat_number,pid1263-14,pid52932-07,pid9048-14,pid9050-14,pid9054-14,pid9055-14,pid9058-14,pid9059-14,pid9062-14,pid9063-14,pid9064-09,pid9065-09,pid9066-14,pid9067-14,pid9068-09,pid9072-14,pid9074f-14,pid9075-14,pid9078-06,pid9081-02,pid9088-09,pid9090-07,pid9093-14,pid9094-14,pid9098-01,pid9099-14,pid9100b-10,pid9101-14,pid9103-08,pid9104-14,pid9105-14,pid9115-08,pid9118-14,pid9126-02,pid9128-10,pid9130-06,pid9138-14,pid9139-14,pid9153-14,pid9166e-07,pid9170-14,pid9173-19,pid9174-14,pid9185-01,pid9186c-14,pid9192-14
209,71,1,0.65444317,0.54715586,0.7980983,0.36541108,0.53838154,0.74645912,0.63968845,0.76538323,0.64020195,0.71855864,0.86361588,0.61074564,0.6720408,0.28045023,0.65274669,0.69302232,0.81980888,0.32425257,0.53724064,0.65175798,0.50032885,0.31867261,0.58786568,0.63386477,0.70700202,0.61663278,0.74551823,0.52444427,0.29164432,0.44355439,0.56496389,0.59790226,0.71555816,0.73980285,0.64363147,0.60172792,0.78621934,0.91559242,0.86201621,0.74660925,0.48213398,0.66841896,0.52432439,0.37582012,0.55891255,0.8032511
210,71,2,0.58199465,0.447237,0.76650232,0.28671649,0.48584119,0.77866655,0.62790242,0.75329255,0.58109957,0.65703754,0.75510073,0.5509188,0.78328385,0.31296836,0.61468056,0.63423339,0.77957564,0.22331181,0.49151384,0.63306725,0.46142501,0.30301347,0.49615276,0.61621495,0.74165328,0.60213095,0.69809021,0.49396973,0.26560759,0.39575311,0.58691995,0.57319893,0.76434772,0.66729115,0.60878159,0.54861892,0.71159452,0.90555039,0.88539295,0.67622074,0.41888255,0.59387755,0.55634883,0.23532896,0.49274807,0.76679464
211,72,0,0.5,0.36353556,0.73025114,0.25999029,0.4528166,0.79096922,0.66248653,0.68685139,0.60482146,0.59746483,0.71719122,0.56717522,0.81563523,0.3630095,0.63115206,0.56775832,0.73645125,0.21884717,0.49862715,0.62330529,0.42300947,0.34616715,0.44681592,0.5931539,0.77169121,0.57707198,0.62501919,0.49677597,0.33004608,0.34673956,0.66348793,0.55687021,0.80072054,0.59939395,0.60878159,0.54886868,0.66738095,0.88085953,0.84731809,0.62573691,0.45376627,0.54068927,0.59856695,0.21834564,0.42489215,0.72502042
212,72,1,0.49587238,0.33910574,0.69787379,0.26963655,0.44723215,0.7605168000000001,0.68681297,0.5420510999999999,0.68542963,0.5685624,0.70483362,0.63460039,0.85643602,0.43224142,0.67400551,0.52704852,0.72521056,0.23359643,0.5238018,0.63821055,0.39758844,0.41887291,0.44703226,0.55728219,0.80470218,0.5596828,0.56830134,0.51414157,0.38286225,0.31979241,0.76762746,0.5126495,0.83539171,0.51980335,0.63199059,0.57224436,0.6349062,0.84818759,0.77396412,0.6319604,0.53744332,0.53177162,0.64804052,0.25477264,0.37342327,0.65610194
213,72,2,0.51230318,0.36496890000000004,0.67811943,0.28150886,0.46896869,0.70300732,0.69797198,0.42430371,0.7565953000000001,0.5706462,0.66068096,0.70040591,0.82910862,0.50679082,0.6949801999999999,0.50993851,0.73019112,0.24482181,0.52950172,0.6185425999999999,0.3812855,0.44176074,0.47652149,0.49364156,0.81723223,0.56030094,0.53708253,0.51113826,0.43752149,0.32270026,0.84362629,0.44762661,0.81365576,0.47523009999999993,0.64256439,0.57989623,0.60880952,0.81108058,0.67598579,0.63933931,0.55795671,0.5514254,0.62600358,0.26698332,0.35379716,0.61219572
214,73,0,0.50087652,0.41717299,0.64960491,0.26884056,0.46021558,0.63378605,0.73661213,0.36855703,0.77667508,0.5596028000000001,0.59532085,0.71802204,0.7483595999999999,0.58084661,0.64826933,0.48077129,0.71547619,0.21457387,0.53158706,0.58392824,0.33344295,0.42105790000000004,0.47396294,0.42746882,0.78943831,0.55606344,0.50997121,0.47747123,0.42899388,0.32900721,0.89664462,0.36618155,0.72175323,0.38209777,0.57668429,0.59668722,0.58968254,0.73564414,0.54647118,0.58567809,0.52991078,0.60576511,0.56521515,0.26150447,0.33541738,0.57210423
215,73,1,0.47599924,0.46836744,0.62757247,0.25846577,0.45015166,0.64221713,0.78455962,0.30328176,0.69323415,0.52216956,0.5715196,0.6463578000000001,0.62119967,0.61367138,0.52461684,0.43514236,0.67858763,0.17826676,0.54033389,0.47960169999999996,0.28647733,0.33547888,0.47124447,0.38992779,0.73053572,0.50810085,0.49945298,0.41478796,0.38343305,0.33895095,0.90166568,0.34344048,0.64789088,0.3120505,0.54358054,0.6204715999999999,0.6150938,0.52325628,0.43040707,0.4971968,0.48914729,0.65529262,0.53984046,0.20570211,0.34347737,0.56422153
216,73,2,0.47574425,0.53355269,0.62971849,0.25833086,0.46832954,0.69969133,0.80514353,0.29845268,0.58321932,0.46878808,0.57368218,0.55353822,0.56550963,0.67229078,0.43524195,0.38911242,0.5638484,0.18214941,0.57272611,0.47779126,0.25836572,0.27869629,0.46597686,0.36307793,0.65413662,0.45975600000000005,0.53460653,0.39448211,0.32325149999999997,0.36276048,0.89519016,0.39138712,0.65396631,0.22265252,0.54867342,0.65487097,0.6591847,0.44886042,0.36659685,0.43107546,0.49611672,0.71550067,0.53473717,0.1771232,0.37440937,0.56882045
217,74,0,0.4853063,0.63502209,0.6443114000000001,0.23465368,0.45771314,0.79125143,0.8146958000000001,0.33125585,0.47821479,0.46325886,0.587784,0.45575973,0.69291315,0.73407374,0.47136215,0.33780912,0.43005345,0.41557044,0.64055748,0.3643611,0.2600299,0.26200838,0.48815728,0.38273469,0.46459124,0.41114274,0.60981766,0.48444742,0.26086927,0.37467713,0.72705427,0.45838395,0.70203799,0.24739727,0.70607993,0.71655143,0.79314574,0.42065384,0.32497951,0.42826569,0.5849276,0.77095212,0.58350194,0.21423364,0.4101486,0.57770789
218,74,1,0.50038248,0.73226359,0.683534,0.27817652,0.46165638,0.8500926,0.85179779,0.38485067,0.5105890999999999,0.53601896,0.63147326,0.47839475,0.81319936,0.78902102,0.55028414,0.39801497,0.34650146,0.57410508,0.70402122,0.37915321,0.35264574,0.39270757,0.55551688,0.38965582,0.36741505,0.44003253,0.69071977,0.60719691,0.33628361,0.42563981,0.62879583,0.53803027,0.75034897,0.32472464,0.91247514,0.76702655,0.86363636,0.40970258,0.41260359,0.48950278,0.7656866999999999,0.81307075,0.62863255,0.27701841,0.46223379,0.592975
219,74,2,0.54741187,0.86038943,0.71317104,0.32254931,0.53156213,0.88940824,0.87545802,0.56810363,0.56920972,0.60729707,0.74319367,0.53770171,0.8979219,0.85251664,0.65377131,0.51310654,0.39231454,0.67051742,0.7703581,0.46824531,0.53854509,0.51153496,0.62222745,0.41862515,0.3147547,0.50374136,0.76091171,0.67650166,0.45938381,0.47806038,0.67312532,0.58924734,0.78779862,0.37415129,0.98724354,0.83739201,0.87734488,0.46184232,0.47966488,0.57359873,0.88401346,0.81124434,0.69817132,0.32934664,0.52186537,0.62683385
220,75,0,0.60566074,0.90201028,0.75691678,0.35936699,0.60410573,0.90237234,0.89088861,0.64146096,0.60040853,0.72177838,0.82911759,0.57219412,0.94800944,0.88280607,0.70310832,0.64789467,0.44727891,0.71180738,0.79414252,0.54757545,0.63076233,0.65579024,0.73859468,0.45530339,0.38929706,0.5857259,0.82478887,0.72316727,0.55269239,0.51927739,0.74317983,0.6371239000000001,0.80066737,0.38747925,0.95664985,0.87317644,0.87842713,0.52922695,0.5117931,0.70037945,0.9749159,0.78850949,0.72573682,0.39910242,0.58557146,0.68022382
221,75,1,0.66387773,0.92752186,0.7979002,0.44863873,0.66596252,0.89372961,0.9094346999999999,0.74883051,0.61251036,0.81238246,0.85248117,0.58731079,0.93522113,0.91309551,0.75149819,0.75170432,0.52725138,0.74949374,0.8192129000000001,0.65713786,0.71191829,0.76717953,0.79988712,0.49577042,0.50678331,0.67332249,0.8865738999999999,0.76662463,0.61755725,0.55227795,0.84668699,0.69849094,0.80929528,0.42341447,0.92599554,0.89954929,0.87849928,0.63486018,0.56623258,0.78700944,1.0,0.76414675,0.73796667,0.48387097,0.64963364,0.70807058
222,75,2,0.70618984,0.93870008,0.81527744,0.50623297,0.72386524,0.90634095,0.91583227,0.79237136,0.62804232,0.85082374,0.85132265,0.60178761,0.8997488000000001,0.92910029,0.78775616,0.84875017,0.61895854,0.79068006,0.83945225,0.7947415,0.81290483,0.82506373,0.8454802,0.524721,0.62716286,0.75903213,0.92493282,0.8120763000000001,0.65712124,0.54896601,0.90119772,0.7610726999999999,0.81259223,0.47159634,0.92905127,0.91674898,0.88860029,0.73689687,0.6157727,0.8418786,0.97286822,0.72356071,0.7251569,0.54318161,0.6886941,0.7753635
223,76,0,0.74550583,0.94501037,0.83189532,0.57204339,0.77245152,0.91868771,0.93025375,0.80640518,0.6561964,0.87421951,0.85988286,0.62424267,0.88429626,0.94570339,0.80530394,0.88758187,0.64868805,0.84525233,0.84715641,0.84916782,0.84468361,0.84962673,0.85596839,0.55414049,0.70171662,0.79350956,0.96564299,0.84873088,0.7131559000000001,0.49961968,0.91220104,0.80716221,0.80536021,0.52742292,0.93701799,0.93770648,0.89242424,0.76699265,0.68279756,0.86951669,0.95502413,0.69949178,0.70880318,0.60816475,0.70574539,0.80077602
224,76,1,0.76437496,0.96853872,0.84648824,0.6833059,0.83149171,0.98782961,0.99813853,0.8502339,0.69862987,0.89799142,0.85441205,0.65511587,0.90051001,1.0,0.86895127,0.98188745,0.70174117,0.93390736,0.89368259,0.94971918,0.9382860000000001,0.89075018,0.88893801,0.69070618,0.79601089,0.94908499,1.0,0.9318146,0.80262705,0.3832026,0.91670356,0.83012521,0.83351724,0.62242871,0.94515448,0.9773055,0.89307359,0.87693971,0.80429833,0.94455313,0.9284773999999999,0.67056301,0.68788742,0.7302145999999999,0.76580155,0.86505473
225,76,2,0.77219991,0.98647796,0.85709726,0.74517687,0.86041599,0.99894171,1.0,0.88571429,0.70635731,0.90212894,0.81875523,0.65655556,0.90682804,0.97090719,0.91165834,1.0,0.77066731,0.94849717,0.90764276,0.98827329,0.93255605,0.89095958,0.90432697,0.74712557,0.82265432,0.99455063,0.97792706,0.95530506,0.85379272,0.38786942,0.92410234,0.85640534,0.8814028,0.67732485,0.94473008,0.99494795,0.89126984,0.94475875,0.87694199,0.97431824,0.91787334,0.63460653,0.67988453,0.78971888,0.80531398,0.90066983
226,77,0,0.7916586999999999,0.99837736,0.85661303,0.77144438,0.88435706,1.0,0.98491232,0.91342209,0.71930704,0.91258557,0.78889103,0.66659335,0.8979219,0.93059607,0.93946961,0.99538832,0.82952705,0.92314438,0.90739947,1.0,0.89263577,0.86821741,0.91785345,0.7790678000000001,0.8396724,1.0,0.93225528,0.95506858,0.91486143,0.44411695,0.94576751,0.87369183,0.90260698,0.71906905,0.94191686,1.0,0.8978355,0.97535965,0.90572808,0.97146909,0.86960655,0.60489161,0.66520613,0.84214963,0.83989591,0.91651691
227,77,1,0.82630522,1.0,0.84696146,0.7978333000000001,0.9092731,0.95907928,0.96283923,0.93414897,0.78519261,0.95569097,0.79725816,0.72416068,0.79013473,0.86194002,0.95746513,0.98462772,0.8579527,0.85800845,0.89612707,0.99745921,0.82658695,0.8245539000000001,0.95503716,0.83210166,0.86162275,0.96868646,0.87684261,0.94253508,0.9698094999999999,0.59393867,0.97703214,0.87556064,0.87596549,0.76334054,0.92244264,0.99728665,0.91075036,0.99557504,0.90784082,0.95613356,0.78989323,0.63665528,0.64791165,0.90797567,0.88269534,0.91153406
228,77,2,0.89564608,0.99206707,0.83530694,0.82721729,0.9373849,0.90589999,0.90185167,0.93602015,0.86820959,1.0,0.86490313,0.80594269,0.65979295,0.77376412,0.96891682,0.96123513,0.83284742,0.81407957,0.87431213,0.95181764,0.74031888,0.76437546,1.0,0.86674482,0.86637278,0.90085401,0.83139155,0.86812234,1.0,0.69669598,1.0,0.84639553,0.82704298,0.80362621,0.87530921,0.97508032,0.91630592,1.0,0.90015481,0.97128527,0.70500951,0.70114349,0.6951944,0.99005604,0.93042526,0.87404019
229,78,0,0.94181488,0.94446949,0.77968657,0.82559834,0.90905644,0.84738513,0.81847752,0.88600216,0.88965756,0.98796359,0.88292463,0.8258983,0.49789906,0.66613567,0.97072499,0.87882636,0.76333819,0.79594196,0.82599025,0.87692102,0.65503737,0.65735615,0.99341548,0.87244678,0.8649603000000001,0.79983733,0.79736084,0.73912187,0.91843752,0.76131051,0.95541756,0.79114885,0.71848287,0.85122969,0.80605811,0.90602046,0.88383838,0.94081872,0.86889172,0.95881202,0.61453854,0.72394981,0.74080184,0.97281073,0.94035472,0.83597451
230,78,1,0.94409384,0.87147751,0.72021438,0.77283398,0.84075398,0.80375695,0.72752033,0.79381072,0.85315939,0.91980742,0.87191865,0.79202575,0.48365685,0.5860519000000001,0.94739108,0.80958428,0.69002268,0.75907678,0.7735672,0.81560269,0.59403089,0.55536235,0.93958235,0.81187283,0.85272642,0.72006507,0.75691939,0.66218666,0.81266763,0.74104271,0.86267343,0.72303074,0.60174685,0.88062667,0.73071979,0.83088678,0.798557,0.85122848,0.81390584,0.91294986,0.57556677,0.72615739,0.72062064,0.8949107,0.92138602,0.80004084
231,78,2,0.91851533,0.75211395,0.6411419,0.67463101,0.72641101,0.71013317,0.6206329,0.73206189,0.76761798,0.7857519000000001,0.8448863999999999,0.70812421,0.56213747,0.48222272,0.89116583,0.70331506,0.63595724,0.71187116,0.71902406,0.74844158,0.54264076,0.47158594,0.84411626,0.73084498,0.80826755,0.65518503,0.71667946,0.60869462,0.65300873,0.67933603,0.72901463,0.64348953,0.55351564,0.86714781,0.62269001,0.72022978,0.65472583,0.73545219,0.75451234,0.85815947,0.55505339,0.71519098,0.66761602,0.76014899,0.86311032,0.75196863
232,79,0,0.86949385,0.56522131,0.56826536,0.53930007,0.58893944,0.60694947,0.50953267,0.66731198,0.57142582,0.59110058,0.81322006,0.53892144,0.63789297,0.36962082,0.77476322,0.59401818,0.60834953,0.58108905,0.64483242,0.68471619,0.47595416,0.39423707,0.71307497,0.5919909999999999,0.7260249,0.5850426999999999,0.67193858,0.55280624,0.40995805,0.58082561,0.62223178,0.59353392,0.58308185,0.81412513,0.49180288,0.6051565,0.48865801,0.57343611,0.7122029000000001,0.78355632,0.5209668,0.63207337,0.48719667,0.58746811,0.76655482,0.72231661
233,79,1,0.77200867,0.38186244,0.50040719,0.38834624,0.45083415,0.53801923,0.461546,0.59142137,0.45578402,0.49572707,0.73469782,0.43150507,0.71031438,0.23910702,0.64504047,0.53411309,0.52662779,0.37211193,0.54053083,0.63366388,0.39360239,0.29406409,0.55914778,0.47771734,0.5552518,0.51827572,0.58489443,0.48107362,0.26721684,0.47714127,0.60283051,0.58568492,0.65342125,0.73626968,0.37504244,0.48411158,0.41940837,0.3597046,0.67951006,0.70263776,0.46038467,0.42409275,0.38291429,0.42174686,0.69923988,0.69192125
234,79,2,0.69281889,0.30579645,0.43959237,0.29622784,0.39612718,0.50234589,0.4965122,0.49761785,0.46405103,0.46708794,0.63381605,0.43926336,0.76295958,0.24770773,0.55607887,0.5100655,0.46749271,0.22844615,0.48506088,0.60138457,0.34644743,0.25718318,0.32596181,0.40162243,0.58661108,0.51452623,0.56076775,0.40777235,0.24127639,0.42062436,0.60792745,0.60158148,0.70802037,0.63290248,0.40306543,0.40558337,0.42251082,0.30341267,0.63152718,0.62207371,0.40202574,0.35009132,0.41581504,0.28900128,0.62882284,0.65980232
235,80,0,0.61407535,0.27496619,0.42907138,0.2908853,0.41243636,0.48266161,0.60984618,0.38804606,0.50095389,0.46765967,0.60839287,0.47065646,0.77924945,0.28925286,0.50070604,0.50197166,0.48800615,0.20065375,0.48260482,0.61676302,0.32533134,0.28617990000000004,0.28031229,0.38103723,0.69130529,0.54684018,0.59145873,0.40160019,0.32805859,0.36740353,0.6398371,0.60626518,0.7864691999999999,0.51917467,0.46548964,0.37924458,0.42458874,0.40813667,0.60856024,0.58117459,0.40507533,0.26347971,0.44460482,0.25686851,0.51461344,0.63051789
236,80,1,0.63839485,0.30876228,0.47141945,0.37631203,0.39891128,0.46475879999999997,0.7007054,0.33581864,0.56448847,0.46742647,0.60724078,0.53106317,0.77856436,0.32596664,0.4909678,0.49689881,0.54706025,0.22723431,0.51983966,0.66993437,0.33360239,0.37313365,0.34981657,0.36209322,0.75650708,0.57658398,0.61027831,0.41012928,0.36194897,0.34462404,0.68656962,0.59175855,0.86550298,0.44497812,0.53031479,0.38691916,0.43023809999999996,0.52875212,0.6240051,0.5728371999999999,0.43728975,0.3200667,0.41580216,0.27630079999999996,0.45137985,0.58459402
237,80,2,0.71739338,0.38568467,0.49448639,0.45318529,0.36459214,0.43175765,0.72432644,0.29525729,0.59258474,0.47898894,0.56489026,0.56605547,0.7477963000000001,0.32048463,0.5140434,0.46425612,0.59424198,0.28280316,0.54606856,0.67625033,0.31826607,0.45046431,0.41710093,0.33464316,0.78545148,0.55656771,0.64695777,0.41419675,0.39682965,0.35271373,0.73968912,0.51709961,0.89009718,0.3990092,0.56307901,0.41010184,0.44295094,0.57822476,0.62292141,0.55587359,0.46224221,0.38681013,0.35676637,0.31647531,0.44877079999999997,0.54482111
238,81,0,0.77041499,0.52004868,0.47661391,0.52609212,0.31817788,0.31832613,0.65938082,0.32246851,0.59225714,0.50344542,0.47142949,0.57513347,0.65146533,0.31621419,0.48010159999999996,0.45321481,0.57454649,0.33316591,0.51601654,0.62780052,0.28778276,0.52603787,0.4647164000000001,0.33152959,0.76336443,0.50081334,0.7015547,0.38898786,0.37860532,0.36695191,0.7560296999999999,0.39783452,0.88957871,0.34799829,0.51612747,0.40816048,0.42211400000000004,0.59600542,0.56125125,0.55264367,0.46274682,0.41744620000000005,0.37960229999999995,0.38242664,0.50078066,0.49138213
239,81,1,0.70424555,0.57316326,0.37501376,0.50596314,0.29929585,0.23842491,0.44953463,0.37393307,0.51831654,0.43459716,0.32045440000000003,0.50190958,0.40719342,0.30252786,0.41896849,0.46806577,0.43715581,0.30885753,0.37264965,0.47878906,0.23633284,0.48679898,0.398542,0.2957798,0.70498582,0.42903619,0.70377159,0.30487151,0.35247232,0.33421282,0.68770789,0.27654878,0.84403292,0.31748227,0.38960567,0.35018108,0.34373737,0.49182696,0.44539659,0.50580991,0.37055726,0.35673787,0.45157674,0.38861172,0.51069643,0.38613789
240,81,2,0.39728756,0.5015956,0.29521493,0.32922749,0.19684216,0.16124879,0.21262859,0.28320979,0.35831422,0.22315504,0.25302826,0.34730359,0.37921900000000003,0.25431157,0.26765111,0.36171635,0.26401037,0.21604082,0.24937150000000002,0.22935997,0.18747384,0.30884013,0.25804722,0.24411516,0.59160031,0.30104921,0.54681382,0.21236796,0.21270889,0.26173837,0.5752969,0.19508036,0.69824916,0.22158377,0.28454673,0.18820885,0.2411544,0.41262224,0.25807304,0.35162743,0.15179903,0.176344,0.36849363,0.24618416,0.41323016,0.30106192
241,82,0,0.16223625,0.32406022,0.28412167,0.14941583,0.14792547,0.23418291,0.11330459,0.14777258,0.26194284,0.12608139999999998,0.21363841,0.26452181,0.44683718,0.17251514,0.24163079,0.20597514,0.18493683,0.18723591,0.21889083,0.16715699,0.10798206,0.22004734,0.18680275,0.18081215,0.41393569,0.19106954,0.34867562,0.24866782,0.16766385,0.23380081,0.30295825,0.20365352,0.66898871,0.21753508,0.29324101,0.23329133,0.17848485,0.38038471,0.1798379,0.25243228,0.13667544,0.07084491400000001,0.25473923,0.21478039,0.23428063,0.23512498
242,82,1,0.28733984,0.33355269,0.36313913,0.18265832,0.27536020000000005,0.33372431,0.16859998,0.24377114,0.30179408,0.21380426,0.20474995,0.3013737,0.55604019,0.18283599,0.35565697,0.30126988,0.21835115,0.24093119999999998,0.38169770000000003,0.19883967,0.2431988,0.23282957,0.26407676,0.21641189,0.35087539,0.25207808,0.46423225,0.37051868,0.24935699,0.31057761,0.38820241,0.28445618,0.72693796,0.27163909,0.40107678,0.40648025,0.32756854,0.48130001,0.25414807,0.34439295,0.20114816,0.22987374,0.34725569,0.28986696,0.40567692,0.27658879
243,82,2,0.3686492,0.39612368,0.39304029999999995,0.19225061,0.33117214,0.34668842,0.20654453,0.30911119,0.35224404,0.24403069,0.21087082,0.34814341,0.5684479,0.17502057,0.41010849,0.36163614,0.21251215,0.25172606,0.43201223,0.20469274,0.31855506,0.2506646,0.30836234,0.22057582,0.34617093,0.30087841,0.47741843,0.38798676,0.27914174,0.30530861,0.43755296,0.31801299,0.72841361,0.30509732,0.46670224,0.44660150000000004,0.41333333,0.47814798,0.30558237,0.38244292,0.24550973,0.27238148,0.39632976,0.26365728,0.43740327,0.31851005
244,83,0,0.37693632,0.43929505,0.36717804,0.18569386,0.31308634,0.323062,0.19655139,0.33912199,0.4105178,0.22109381,0.18181116,0.40105177,0.46448961,0.17311345,0.35046496,0.37601925,0.17167962,0.27046958,0.43794386,0.20330405,0.30605879,0.25988711,0.30999906,0.20045953,0.32224994,0.31047579999999997,0.41527831,0.37568974,0.29695344,0.25394977,0.46169704,0.34022846,0.71243403,0.31578484,0.52689528,0.40778584,0.41264791,0.37249454,0.29337947,0.36877486,0.2536712,0.17791629999999997,0.35174040000000006,0.21474622,0.41937958,0.33523117
245,83,1,0.33215401,0.46819616,0.42112561,0.25296133,0.31201387,0.34590352,0.24145194,0.34087801,0.46185420000000005,0.20823742,0.20256806,0.44688169,0.2080612,0.25625608,0.31812468,0.39700575,0.16867509,0.34128199,0.45144062,0.22414467,0.29035376,0.27866897,0.26806509,0.18161868,0.3828384,0.40385523,0.42971209,0.39027274,0.35678427,0.20396957,0.51271706,0.36883293,0.72905173,0.38194689,0.60526507,0.40768366,0.40051227,0.31494989,0.26065021,0.38070979,0.31046512,0.13901374,0.42309625,0.27011573,0.39437102,0.38281327
246,83,2,0.38731115,0.5232489,0.50879317,0.32337228,0.34283935,0.44306376,0.32995983,0.32503059,0.5023799,0.26256676,0.35977988,0.48367359,0.40535891,0.30978236,0.45210091,0.42446865,0.34143181,0.41384836,0.48762121,0.24829757,0.36832088,0.32301529,0.25783087,0.27028979,0.49269271,0.44856446,0.52403071,0.43431342,0.41436627,0.3044529,0.59072685,0.40293870000000004,0.78936733,0.46199014,0.63838095,0.46911436,0.40996392,0.39442738,0.27924597,0.46907291,0.42347521,0.24735170000000004,0.49766099,0.30075633,0.4947545,0.41864074
247,84,0,0.4787563,0.59283332,0.57987586,0.38489247,0.35891019,0.48648029,0.42741256,0.29694854,0.53754842,0.30179794,0.46452983,0.51564656,0.56126208,0.3348665,0.59349923,0.45314797,0.54864755,0.44887188,0.53947658,0.261845,0.45833582,0.340122,0.29162826,0.34875739,0.59582636,0.47358276,0.56826296,0.47457828,0.44983151,0.39912844,0.67020375,0.43967249,0.85255447,0.53364683,0.64475918,0.57359536,0.41179654,0.46931827,0.33049813,0.6135919,0.52373117,0.36220916,0.56511205,0.31557545,0.59407656,0.47232478
248,84,1,0.53443934,0.63363382,0.60958995,0.45406222,0.36011266,0.530814,0.50578035,0.26829075,0.5631010000000001,0.33216731,0.51533758,0.53888145,0.58408312,0.32927978,0.68886688,0.46105467,0.63056365,0.43293469999999995,0.55520929,0.27210073,0.49536622,0.34529315,0.34881949,0.41328894,0.68976751,0.48590484,0.59578695,0.48756897,0.47814456,0.52971238,0.72265294,0.45480985,0.8820940999999999,0.55766232,0.63323956,0.67379631,0.38337662,0.52312495,0.37989254,0.70051075,0.54609478,0.40807592,0.59685297,0.32189721,0.62983633,0.49801503
249,84,2,0.54371454,0.62464617,0.5698390999999999,0.47212703,0.28925902,0.53384778,0.54026648,0.23630083,0.53537086,0.3141804,0.44466113,0.51020775,0.51579508,0.28917807,0.70896332,0.4340262,0.60382248,0.34198358,0.51439462,0.27131895,0.47116094,0.33674436,0.39478883,0.43226109,0.72971557,0.43632371,0.56348369,0.41953334,0.48002201,0.5360431,0.71974401,0.4054616,0.83887478,0.52640447,0.61169181,0.68508112,0.29360029,0.52047806,0.38572990000000007,0.69619106,0.45940471,0.40424839,0.47558540000000005,0.28774831,0.60139013,0.45706584
250,85,0,0.483872,0.5144776,0.40035877,0.42412509,0.22072365,0.35846195,0.40739688,0.18156891,0.45647775,0.24136011,0.24860655,0.43622403,0.27377636,0.23285469,0.59599621,0.30817404,0.44923064,0.17808339,0.39527555,0.21091612,0.34042849999999997,0.30484341,0.37145142,0.37294382,0.6000524,0.32583164,0.45264875,0.25060697,0.37225775,0.42011726,0.62335741,0.33814941,0.71074567,0.43171302,0.56007179,0.55305791,0.22211399999999998,0.39450820000000003,0.31209362,0.56385647,0.31520404,0.34174541,0.28635128,0.22474713,0.41992056,0.34180689
251,85,1,0.35996366,0.40539079,0.25200845,0.33845552,0.19370599,0.27417762,0.25268933,0.16185678,0.37592739,0.21257805,0.16807621,0.3631801,0.19757174,0.24580061,0.44834682,0.1894065,0.25648688,0.14749263,0.35157617,0.18973605,0.15138017,0.25254006,0.30167435,0.21622433,0.42095251,0.27139488,0.34764875,0.17192969,0.28077161,0.28790112,0.51572717,0.28421090000000004,0.61134524,0.31836242,0.52146287,0.36218112,0.22230159,0.29207751,0.23842091,0.42877775,0.16555507,0.28654808,0.21848783,0.20159012,0.25938506,0.29219082
252,85,2,0.19058775,0.27498422,0.14365109,0.28249373,0.24168021,0.30779609999999996,0.17308710000000002,0.15006117,0.30950225,0.16741894,0.16519277,0.30871208,0.28231712,0.30563159,0.30109351,0.23351156,0.15491578,0.2174998,0.3373032,0.19195795,0.11905331,0.21203569,0.15046562,0.14340242,0.39941223,0.25136234,0.27591171,0.18603973,0.23023864,0.22367483,0.43162128,0.26857129999999996,0.61412372,0.23170548,0.45504923,0.17108863,0.26897547,0.25124263,0.22200164,0.28537479,0.15620886,0.17422378,0.22748302,0.22267405,0.19555571,0.15207482
253,86,0,0.18532862,0.27346976,0.16870997,0.27821699,0.28959484,0.38783843,0.22137749,0.22878733,0.33056482,0.20419018,0.25691575,0.32718802,0.39486945,0.31237753,0.34018426,0.27679455,0.16615646,0.26682612,0.36982286,0.22334232,0.18183358,0.21328296,0.16829085,0.15524712,0.42075887,0.25589264,0.28667946,0.25107993,0.25369644,0.29599081,0.46339181,0.34395440000000005,0.6828944,0.34015239,0.44063152,0.20501118,0.33924964,0.27743878,0.25369274,0.2909418,0.19493199,0.13371714,0.27744629,0.24277839,0.19134424,0.13468388
254,86,1,0.34904698,0.36541062,0.2672947,0.30167831,0.35966851,0.45459035,0.31483296,0.36882332,0.48339853,0.28235914,0.30778142,0.4650177,0.53658369,0.33290704,0.42981746,0.39811523,0.2308633,0.33430599,0.46894586,0.26188615,0.36274041,0.25301347,0.26186624,0.21809997,0.52393808,0.30764538,0.38214971,0.38569289,0.3214772,0.46974091,0.51585364,0.44850262,0.7671262,0.413846,0.43904302,0.35225867,0.45781385,0.35669401,0.30707586,0.33928548,0.29325728,0.27816247,0.37292679,0.30896893,0.26373348,0.20718837
255,86,2,0.44849238,0.47851798,0.36389849,0.31396886,0.43434622,0.48344651,0.41243264,0.48742713,0.59264255,0.33635748,0.30881766,0.56209634,0.61383878,0.33147109,0.44190632,0.49266809,0.29568351,0.37970183,0.50459353,0.29283848,0.42821126,0.27779497,0.34763428,0.25914846,0.60932463,0.37202115,0.43622841,0.43226391,0.38093666,0.49269472,0.56111905,0.49515278,0.78244107,0.43195192,0.46792695,0.41978588,0.53613276,0.40530793,0.33032511,0.37606187,0.38761884,0.31961407,0.40216761,0.29703162,0.27866192,0.24567064
