,,pid1263b-05,pid52932-20,pid5667269b-32,pid5667271-07,pid610003b-09,pid9048b-09,pid9050b-05,pid9054b-05,pid9055b-05,pid9056-06,pid9058b-05,pid9059b-09,pid9060b-03,pid9061b-02,pid9062b-08,pid9063b-09,pid9064-16,pid9066b-05,pid9069-05,pid9072b-09,pid9073b-09,pid9074g-05,pid9075b-05,pid9076-15,pid9077-03,pid9089-12,pid9093b-11,pid9094b-05,pid9099b-09,pid9101b-16,pid9103-16,pid9104b-05,pid9111b-07,pid9116-16,pid9118b-09,pid9124-14,pid9137-17,pid9138b-05,pid9139b-05,pid9153b-05,pid9166k-06,pid9170b-05,pid9174b-05,pid917518-07,pid9176-01,pid9185-03,pid918812-14,pid9192b-05
45,2,0.99980996,0.50877513,0.63808131,0.77583149,0.50604368,0.79014253,0.41526747,0.46380011,0.72887862,0.6181582,0.91147551,0.41135457,0.66864401,0.78183853,0.4441067,0.77114352,0.70148059,0.73522369,0.68067661,0.53703409,0.39258306,0.65673627,0.54576075,0.58964705,0.58889615,0.77849752,0.661322,0.92929794,0.32474825,0.51120724,0.59761077,0.39695028,0.79314612,0.76864361,0.53136718,0.34893969,0.70034887,0.76216873,0.44841715,0.56524853,0.50723511,0.67466945,0.47478817,0.42625418,0.76237689,0.70924828,0.35813004,0.64373881
46,0,0.90553972,0.50300268,0.66048552,0.82105044,0.53890711,0.82134955,0.45922491,0.49864152,0.76818096,0.6321597,0.89015072,0.45075818,0.67301841,0.8031675,0.44079165,0.76017359,0.673336,0.75465839,0.69763953,0.56741,0.43031111,0.63683058,0.54502395,0.59845578,0.59554658,0.78854512,0.63279289,0.84395932,0.34507692,0.55693079,0.63066774,0.3668802,0.82659051,0.71912996,0.56351553,0.33873541,0.70454276,0.71401018,0.44372682,0.55937237,0.55066552,0.72997564,0.49110302,0.37400867,0.78194197,0.68342578,0.34288099,0.6804535
46,1,0.69625618,0.45410907,0.56778785,0.7815133,0.53268611,0.71623642,0.45655994,0.52133544,0.69419615,0.57099884,0.76821427,0.4101647,0.58226217,0.6972973,0.43180467,0.652398,0.62549687,0.69197948,0.63671636,0.53020867,0.44091494,0.50643314,0.43394558,0.54029665,0.53620331,0.65799876,0.4903266,0.65254279,0.34258741,0.54407196,0.62883124,0.30364652,0.73942567,0.71413132,0.56138833,0.32802529,0.71192844,0.56642873,0.35795308,0.50341898,0.54037296,0.69362387,0.43788464,0.35101436,0.67578822,0.60246748,0.32846675,0.56984059
46,2,0.57306157,0.39019697,0.4269572,0.70392184,0.54568963,0.550304,0.46897696,0.50525199,0.65847589,0.50848431,0.69883303,0.31966916,0.49818764,0.56790325,0.41603339,0.59041696,0.56389889,0.61740031,0.54745795,0.47637783,0.46425945,0.40770461,0.32531446,0.4822929,0.47846327,0.5946606,0.37267909,0.48243612,0.35287413,0.52015336,0.59528394,0.27359286,0.68357132,0.78046474,0.56623161,0.33772374,0.69616983,0.48022629,0.25301906,0.41409716,0.48015946,0.66787578,0.33843467,0.38065871,0.57297905,0.54611706,0.34369725,0.52420936
47,0,0.66503231,0.39167553,0.3252023,0.65852273,0.60249136,0.51449218,0.52370168,0.49533628,0.73144521,0.53786833,0.76016659,0.30239425,0.48802679,0.5396712,0.39063636,0.75489442,0.55163399,0.61674318,0.53195719,0.48298025,0.52394191,0.44396261,0.38240093,0.50602986,0.5025236,0.58699296,0.41269779,0.48800959,0.40863636,0.55230043,0.58297227,0.33192619,0.67508329,0.8378141,0.65688395,0.36566148,0.69181265,0.58847293,0.37179764,0.39471356,0.48301924,0.69330202,0.36337892,0.42601829,0.53293674,0.64874713,0.37673685,0.62299889
47,1,0.86236222,0.45048357,0.33232914,0.65418514,0.70564766,0.57271006,0.62699141,0.47958033,0.83494582,0.61151296,0.84790823,0.36118407,0.56906616,0.58578069,0.36735391,0.9682355,0.54274376,0.65857413,0.59793578,0.55243708,0.6314163,0.50859717,0.48983738,0.59145183,0.58845674,0.59577815,0.52525528,0.57180187,0.47515385,0.68706252,0.61356869,0.41009089,0.7034904,0.90502567,0.80440583,0.38646887,0.70385986,0.76459868,0.48962736,0.41738978,0.51891144,0.76377001,0.44151182,0.47174856,0.58198823,0.75089901,0.39833967,0.74853806
47,2,0.92021095,0.50968657,0.3800429,0.66359479,0.7749505,0.66547394,0.70122023,0.46038571,0.89484785,0.67598277,0.94363492,0.41689037,0.58767741,0.60963161,0.35284918,0.97727273,0.50480859,0.67352597,0.61826261,0.63837209,0.73293966,0.56703436,0.56870691,0.68380604,0.67994775,0.58625828,0.57999065,0.65946415,0.49899301,0.76367479,0.62415084,0.44871332,0.74737427,0.94913537,0.89081579,0.38307393,0.72650683,0.84311641,0.55615458,0.43543948,0.52887454,0.81364823,0.49389029,0.4930916,0.66256858,0.80166412,0.38893424,0.78220953
48,0,0.93301026,0.5365335,0.40389003,0.6376663,0.76887726,0.68214891,0.68273135,0.44114258,0.83059378,0.64756956,0.89919001,0.44573025,0.53787757,0.59402651,0.34397233,0.81307266,0.45476857,0.57691061,0.59360665,0.63771902,0.75035614,0.5503705,0.56907531,0.6997263,0.69588504,0.52820778,0.55974745,0.66696436,0.48975524,0.74658867,0.59804761,0.43812965,0.68170712,0.90543096,0.8851072,0.34271401,0.71702791,0.81661478,0.52013068,0.42699382,0.49116368,0.76089944,0.47531589,0.48155512,0.67169013,0.7696251,0.3401447,0.71363055
48,1,0.83296275,0.52442149,0.37656235,0.5620704,0.68723587,0.60696701,0.5992581,0.41092243,0.66211376,0.53692486,0.75241117,0.44810274,0.4719703,0.52490102,0.34033789,0.58750895,0.42187542,0.44916734,0.57189411,0.57070723,0.69316667,0.51392725,0.53097205,0.6102645,0.61211329,0.44549876,0.47802635,0.60068635,0.44734965,0.66475619,0.53382366,0.36221529,0.61466762,0.74189408,0.80233872,0.30180934,0.65578236,0.73822614,0.37538817,0.38224516,0.39936742,0.67158142,0.39959863,0.45052908,0.57633023,0.56451798,0.30242093,0.5380786
48,2,0.65843786,0.48646514,0.3148484,0.51082317,0.55428968,0.53886176,0.46054276,0.38734308,0.48552107,0.40589321,0.6226358,0.42249148,0.48020962,0.46168876,0.36124144,0.4111131,0.49229025,0.43907642,0.59572821,0.48415897,0.59048297,0.45706467,0.50022104,0.44721336,0.44521109,0.4593543,0.41448281,0.52919044,0.40384615,0.59388517,0.49917982,0.29645751,0.56140727,0.68467982,0.74263292,0.32925097,0.60799436,0.60520161,0.26151557,0.34034681,0.3256787,0.64252784,0.3574699,0.43777943,0.42807191,0.30819625,0.3489936,0.41499446
49,0,0.63206005,0.45646868,0.26767086,0.49810144,0.49562609,0.51674474,0.39669075,0.37902844,0.42010646,0.40228345,0.59657217,0.43041428,0.52686513,0.4765278,0.41004207,0.47820329,0.56846072,0.5257809,0.63997515,0.42462568,0.51758881,0.40110307,0.50603652,0.39174346,0.38844487,0.55518419,0.42922285,0.49221037,0.41214685,0.60864137,0.51249889,0.28835961,0.54601777,0.69460956,0.76306365,0.39884241,0.60726692,0.53022249,0.28499957,0.33909716,0.3631194,0.68929193,0.38564739,0.45122554,0.35597858,0.24868975,0.42895835,0.45521268
49,1,0.67292854,0.47383665,0.28156381,0.49872506,0.49815291,0.58338483,0.40732136,0.39411729,0.47293361,0.49226772,0.65832324,0.47099325,0.67697795,0.53447237,0.48847992,0.65165533,0.63617447,0.63887839,0.72022171,0.3894632,0.51417674,0.38058269,0.55881269,0.44788268,0.44572175,0.64600579,0.52262063,0.48765401,0.46522378,0.73443767,0.55896407,0.32443057,0.59126606,0.71014591,0.80069224,0.44445525,0.66015439,0.56335333,0.33646381,0.38879528,0.47230496,0.75929019,0.45999703,0.48810406,0.38270871,0.27334545,0.48764493,0.57371068
49,2,0.6799791,0.53092308,0.33074973,0.49063193,0.54301504,0.70100668,0.46376415,0.43133604,0.52511354,0.58664114,0.70327961,0.53048683,0.76446612,0.61438285,0.55117954,0.79175018,0.69627851,0.70723738,0.78736621,0.39773017,0.55779835,0.41277366,0.61859902,0.55140019,0.54911229,0.67491722,0.60741289,0.53205987,0.5335035,0.88516516,0.58053847,0.37027486,0.67455973,0.76006485,0.84178204,0.50429961,0.7775386,0.61846002,0.35090141,0.4519517,0.57606089,0.80894224,0.56111937,0.54932489,0.38130742,0.30185539,0.55277804,0.66840849
50,0,0.66622957,0.60721049,0.39969777,0.4564163,0.59978722,0.77540118,0.52880711,0.48013221,0.52513586,0.63505845,0.71205795,0.57484582,0.77742194,0.63714064,0.57734752,0.82848067,0.72075497,0.72571789,0.79661697,0.43783052,0.62460365,0.45073257,0.63112468,0.66763479,0.6650674,0.67919081,0.64912308,0.61456214,0.58277622,0.97965002,0.59036284,0.41752628,0.70134856,0.83842205,0.86247717,0.54132296,0.91033254,0.64247095,0.35729535,0.51083263,0.66479968,0.82227731,0.64323621,0.62264384,0.33622844,0.3296863,0.5915314,0.72574376
50,1,0.6858989,0.70097726,0.49639271,0.44613359,0.64049709,0.83138642,0.58582585,0.54741949,0.53399618,0.68662063,0.7098451,0.6238845,0.76570347,0.66363402,0.6105531,0.83385827,0.69567827,0.75342515,0.79801223,0.51008283,0.68945591,0.5476423,0.6424925,0.741009,0.73806781,0.68735513,0.6583054,0.67467957,0.64013287,1,0.59095123,0.45253504,0.73347612,0.90266144,0.8448106,0.58002918,1,0.69177614,0.44637928,0.55203594,0.75546916,0.83079332,0.70947674,0.66821685,0.33182629,0.37671194,0.62922734,0.74780496
50,2,0.78187001,0.73708036,0.61382471,0.51014412,0.6570618,0.83506429,0.61360797,0.60468191,0.56396951,0.75902099,0.73113857,0.65850686,0.75034573,0.70702358,0.64130267,0.82445419,0.63318661,0.76666667,0.86427752,0.66091112,0.716201,0.69932637,0.66091258,0.817933,0.81486848,0.72490687,0.65107959,0.7215662,0.68496503,0.93870429,0.6387091,0.48169623,0.72536887,0.93420697,0.76314777,0.64094358,0.99918349,0.75708102,0.60902053,0.59387812,0.85035582,0.86517919,0.73436896,0.70394959,0.40073369,0.42119357,0.69622484,0.73558946
51,0,0.89935386,0.73405236,0.74590036,0.5841602,0.64903804,0.70730589,0.58850059,0.62478016,0.5898363,0.84397347,0.76675295,0.66768483,0.75638693,0.76698227,0.69475099,0.8101378,0.59552488,0.75742191,0.94102638,0.80097165,0.67341804,0.77613675,0.66985948,0.82200868,0.81825307,0.8296668,0.60357004,0.74789548,0.68516084,0.83564687,0.68533476,0.50386005,0.67851023,0.94481221,0.68355206,0.71181907,0.91211401,0.74935075,0.73694255,0.60041421,0.91078018,0.94519833,0.7243422,0.73313338,0.52963844,0.55666603,0.77049439,0.70687068
51,1,0.93263968,0.73525748,0.82206298,0.6241408,0.65722434,0.58470049,0.57610308,0.61447025,0.60851662,0.92631435,0.78500898,0.65482841,0.76322876,0.78633155,0.76410273,0.7908733,0.57058157,0.73191106,0.88687882,0.88579165,0.65878177,0.78978612,0.67875375,0.76785351,0.76712784,0.9354822,0.53838959,0.73230795,0.66220979,0.79857452,0.72219845,0.50988283,0.64666825,0.88516617,0.63447024,0.74761673,0.79349762,0.69655251,0.73815018,0.60679584,0.88857406,0.9835595,0.67675041,0.77029274,0.6277943,0.63537682,0.80785641,0.67889353
51,2,0.93315279,0.76329941,0.85382665,0.6344235,0.69811153,0.47407555,0.60191332,0.6188368,0.61000078,0.94653723,0.77723268,0.65120075,0.76803261,0.75709244,0.82774951,0.78226557,0.53361345,0.79075524,0.86501338,0.93604651,0.6976127,0.78699899,0.67380664,0.73474608,0.73269996,0.9593543,0.52534102,0.71994542,0.63623077,0.8074125,0.7544174,0.49361038,0.64716802,0.80390435,0.60223777,0.74145914,0.6950861,0.63641127,0.66764427,0.63573434,0.832301,0.90840292,0.64519845,0.79958887,0.70116994,0.65984124,0.79581671,0.65482056
52,0,0.87309958,0.79455162,0.85117481,0.61629712,0.75306617,0.47539121,0.67971496,0.6145309,0.68663029,0.94620907,0.78817168,0.67675397,0.7710896,0.70135996,0.85236459,0.80228168,0.4752501,0.88597534,0.91697248,0.99745142,0.78975001,0.79430785,0.68212199,0.73682575,0.73307998,0.89437086,0.53607452,0.73055487,0.61929371,0.84191899,0.76659535,0.46439444,0.70153895,0.71744123,0.58119412,0.62745136,0.66830463,0.52300099,0.6104438,0.66104325,0.83612283,0.82459986,0.67287052,0.80730606,0.75722123,0.64702563,0.67024395,0.66839997
52,1,0.76442417,0.7724543,0.78491762,0.55806541,0.75989302,0.5391209,0.72601523,0.578143,0.78993003,0.89374445,0.79124045,0.68595371,0.73498799,0.61940093,0.81772726,0.79194703,0.40146058,0.91502385,0.98002676,1,0.86582648,0.77376221,0.68812168,0.74972211,0.74658274,0.75275248,0.54151532,0.72240966,0.59958741,0.85694062,0.72397254,0.42097021,0.74524829,0.65058768,0.56760167,0.50197471,0.704038,0.43179437,0.60886958,0.63192923,0.87954665,0.78873521,0.68847183,0.77760554,0.773217,0.55563313,0.54434654,0.72583752
52,2,0.71801596,0.64823535,0.67201911,0.49241962,0.68546266,0.58200937,0.67216907,0.54532112,0.79854485,0.74850619,0.74770364,0.62836102,0.67191935,0.52547771,0.71414569,0.67197566,0.380012,0.83318931,0.93698394,0.85704046,0.82202105,0.73288144,0.61686227,0.73260664,0.72620391,0.56044081,0.51231585,0.66069627,0.52718881,0.7339363,0.59842204,0.32547087,0.70387117,0.5465077,0.5396957,0.39867704,0.75816508,0.3260688,0.59259898,0.56861135,0.86083289,0.71522269,0.63898469,0.73797488,0.80805076,0.39866106,0.43518227,0.7069815
53,0,0.78878753,0.44433642,0.57087842,0.42570676,0.55443745,0.43058906,0.48501562,0.52033477,0.60955442,0.50532577,0.63018246,0.49954292,0.60371206,0.53276812,0.56153219,0.56322477,0.52335601,0.69413989,0.6547305,0.36559414,0.5702748,0.68012799,0.45197621,0.55053964,0.55009798,0.45839197,0.45051836,0.6291739,0.33618182,0.55121903,0.34756174,0.19384582,0.51395367,0.46467847,0.52955245,0.39107977,0.78637173,0.2248766,0.54766885,0.50241505,0.66829204,0.67426061,0.47742679,0.70101773,0.84367771,0.27256121,0.42717744,0.2498082
53,1,0.84771,0.41819839,0.48920737,0.37533259,0.55788043,0.41706369,0.45997657,0.50849657,0.50577483,0.41744719,0.52501983,0.45715011,0.6181891,0.68378378,0.47449283,0.61887079,0.65705616,0.61352057,0.56503249,0.4356244,0.46733836,0.68751263,0.41080996,0.54136039,0.53766403,0.61509727,0.47337283,0.65672703,0.26247552,0.50938852,0.39112062,0.18834319,0.55372838,0.50989597,0.58618162,0.50694553,0.81784442,0.43180955,0.55659665,0.48656978,0.51240775,0.64948678,0.36822506,0.66204983,0.86324278,0.40219013,0.54525554,0.34550337
53,2,0.82674838,0.55616993,0.43864678,0.36431541,0.60580134,0.50629921,0.54338149,0.5669416,0.55533237,0.43261093,0.47666068,0.48695494,0.66841837,0.80547426,0.45651887,0.75038475,0.67960518,0.64887929,0.59071101,0.61999044,0.50749046,0.6877484,0.43040366,0.61424456,0.6144647,0.71822227,0.54644945,0.64018027,0.31054545,0.56785293,0.5311224,0.23327311,0.88211963,0.59400162,0.59842804,0.56182879,0.81732482,0.55560787,0.58180583,0.52002247,0.48418556,0.65917711,0.46211536,0.64543596,0.8400423,0.61910865,0.5988591,0.53078169
54,0,0.7418092,0.60604588,0.42091255,0.38009978,0.62307533,0.54987541,0.59345959,0.59038753,0.62422863,0.47183975,0.4674022,0.50648625,0.63133416,0.82896368,0.45247693,0.71554223,0.66569961,0.62066793,0.5917909,0.59894075,0.53733744,0.6152745,0.42325141,0.61603739,0.6167211,0.72386175,0.55049497,0.5768213,0.34253147,0.59921353,0.54650976,0.24862571,0.93487228,0.63651716,0.60275454,0.55107004,0.7793943,0.47465259,0.56288277,0.54690396,0.5239457,0.64516354,0.50366434,0.64051583,0.78167757,0.64473986,0.58521473,0.53886284
54,1,0.54262638,0.59081472,0.36622794,0.36430155,0.60745633,0.50662813,0.56952362,0.5456001,0.60591655,0.50512067,0.4813369,0.43192338,0.50672538,0.6650198,0.42161722,0.61857552,0.61075097,0.51993879,0.52132072,0.51345174,0.53217913,0.47585045,0.31782011,0.54768308,0.54744968,0.5991101,0.42015746,0.35819896,0.35075524,0.58430987,0.49586342,0.25257337,0.8561796,0.64989868,0.62765599,0.46787938,0.75786817,0.30198952,0.43911196,0.50746981,0.56561676,0.6065849,0.46938457,0.67533868,0.67922533,0.60340474,0.48156943,0.44749808
54,2,0.48150893,0.60587372,0.31899191,0.33314856,0.60934776,0.38628526,0.55779969,0.49735581,0.55262071,0.56108566,0.5754457,0.32265109,0.44602227,0.49994836,0.36717769,0.60123479,0.54723223,0.43378342,0.45784595,0.45875279,0.52810073,0.4035197,0.22974054,0.46206987,0.46262098,0.50451159,0.32784317,0.35405607,0.36234965,0.55987023,0.42812695,0.27198861,0.78944947,0.71332072,0.6603692,0.3161965,0.72927553,0.28889817,0.27477788,0.44229149,0.56256589,0.62184238,0.34065705,0.74591674,0.56635601,0.57786917,0.32516464,0.40709232
55,0,0.58740973,0.62237075,0.29923954,0.31722561,0.65916009,0.34700488,0.60699922,0.47492268,0.55855735,0.63460723,0.68266461,0.31444533,0.4627411,0.45611121,0.33902729,0.72815855,0.5337535,0.39181745,0.49948394,0.44857439,0.58959836,0.43396767,0.29704226,0.43652814,0.43650615,0.55056912,0.38048952,0.50014885,0.38900699,0.57848014,0.4471873,0.33049715,0.76415199,0.79850041,0.74238054,0.3732393,0.71151277,0.44692839,0.40240878,0.43728587,0.59223774,0.69314544,0.34211387,0.78394105,0.53564016,0.66797054,0.38941657,0.48627568
55,1,0.71203915,0.69779736,0.313074,0.33300998,0.74152555,0.37967707,0.69886763,0.46551034,0.65874371,0.69177548,0.79989353,0.35097584,0.55788631,0.46481322,0.34030485,0.87255727,0.52349607,0.42891349,0.60115635,0.47762026,0.67848444,0.52436005,0.39953687,0.45758782,0.4555549,0.61550083,0.47016915,0.62465062,0.41739161,0.64290208,0.51388963,0.38514017,0.7583849,0.91887328,0.84795933,0.49319066,0.71854216,0.58854127,0.52164021,0.4519868,0.63329599,0.7888483,0.41005649,0.78691784,0.57253619,0.71688026,0.51345886,0.55560481
55,2,0.78902509,0.72342903,0.3268792,0.35210643,0.78906227,0.44492176,0.75548614,0.44888714,0.72165869,0.69381281,0.87789654,0.38359573,0.5891404,0.46908246,0.37458975,0.85220115,0.48912898,0.47780178,0.64691323,0.52299299,0.75561785,0.58122263,0.47611705,0.44630499,0.44271718,0.63369205,0.5291527,0.70246424,0.4328042,0.657442,0.56576625,0.4076982,0.74426464,1,0.88519133,0.48766537,0.74272565,0.65483332,0.58700293,0.44458017,0.63541118,0.82138135,0.49474506,0.74792748,0.62379536,0.69960788,0.50369168,0.58423834
56,0,0.76983086,0.70467365,0.32897533,0.34104767,0.74604723,0.46107844,0.70445139,0.41980714,0.69331459,0.59923429,0.80333807,0.38477109,0.5330519,0.4639697,0.40964559,0.73499463,0.43177938,0.47391304,0.64249809,0.48372889,0.75353844,0.57665881,0.48444819,0.40636093,0.40535598,0.56788079,0.4992439,0.69985115,0.41534266,0.59674597,0.53927075,0.3832074,0.65019039,0.9654823,0.81780598,0.41742218,0.7358076,0.62658516,0.55398732,0.40039315,0.58850158,0.73200244,0.50887468,0.69859136,0.58980104,0.62582249,0.42791949,0.53598159
56,1,0.67348917,0.70150387,0.29592473,0.32296286,0.62272069,0.37931825,0.56796173,0.3777488,0.56279781,0.46083271,0.65281199,0.35949358,0.46540505,0.44249441,0.43553823,0.63016285,0.40732293,0.46043748,0.58619075,0.44276043,0.64559303,0.54978949,0.45600232,0.32913813,0.32581201,0.47071606,0.40982929,0.57263706,0.34870629,0.50488596,0.47632165,0.33117608,0.55107885,0.76047014,0.65609076,0.34223735,0.69538302,0.52827853,0.41089451,0.32327296,0.482301,0.64354558,0.46453099,0.59250522,0.49404455,0.43069051,0.34696225,0.41633279
56,2,0.59629418,0.67382652,0.26088525,0.31513304,0.47170257,0.32259544,0.39974619,0.36766329,0.39730843,0.35338757,0.54236775,0.33124138,0.47638838,0.44281288,0.46230093,0.53216714,0.48514739,0.47544333,0.56275803,0.40864129,0.51277515,0.50511115,0.42971423,0.27264035,0.26924767,0.44089404,0.34663653,0.4421897,0.28673427,0.46368462,0.41498618,0.29299168,0.46664287,0.66465145,0.53462407,0.31360895,0.66743616,0.44244817,0.30259639,0.29408874,0.39317343,0.66470077,0.41525197,0.52136551,0.36260824,0.26595256,0.32350431,0.33900776
57,0,0.60150133,0.60139754,0.24791849,0.32111973,0.40135059,0.29711951,0.30433424,0.37904664,0.30073762,0.34838313,0.48392551,0.33941087,0.53592692,0.47944569,0.5007379,0.50254116,0.55251434,0.52757224,0.60034404,0.38502708,0.40727678,0.45870664,0.43217725,0.23827794,0.23734933,0.50583609,0.3589134,0.37994708,0.28821678,0.52877507,0.41359544,0.29984669,0.42615421,0.66088895,0.612369,0.37367704,0.67940914,0.40263498,0.30652118,0.31662454,0.3876845,0.76365692,0.41459789,0.47377053,0.30074691,0.28127391,0.40287543,0.36088143
57,1,0.67871532,0.60171148,0.27965292,0.34724224,0.40833998,0.34783215,0.31207536,0.39602159,0.34287436,0.4111301,0.5175358,0.38353769,0.68558847,0.5815717,0.55415318,0.58871689,0.60674937,0.60246647,0.64034786,0.38878624,0.3947314,0.42343382,0.48300089,0.30346493,0.31561071,0.59253932,0.43092992,0.38208881,0.33581119,0.6921746,0.50194348,0.3397339,0.48960812,0.67350716,0.69639938,0.41220817,0.73490202,0.44685246,0.33264686,0.39215108,0.45894834,0.86890223,0.49231455,0.45892027,0.31899663,0.33815991,0.447055,0.40968374
57,2,0.6836374,0.65295458,0.33095447,0.36281874,0.48076071,0.45217781,0.3890082,0.42282734,0.44682133,0.46233677,0.55203332,0.44347384,0.80093165,0.66836805,0.60701778,0.70935039,0.66993464,0.69040418,0.68362003,0.43849156,0.46651119,0.41534187,0.53849797,0.42390668,0.42497476,0.63255381,0.5045288,0.43822873,0.41821678,0.81482501,0.56448248,0.36502957,0.6026654,0.7062956,0.79038073,0.42164397,0.87121437,0.49398588,0.32929354,0.49641252,0.55063917,0.91597077,0.54952431,0.48857586,0.2935422,0.36415455,0.45813932,0.45221209
58,0,0.66827252,0.71078029,0.40512821,0.37851996,0.54619204,0.51346556,0.44688598,0.46130754,0.47822303,0.48686675,0.56219991,0.48725967,0.80966591,0.70350318,0.63245886,0.79806729,0.69087635,0.71512287,0.69951261,0.48648455,0.52566518,0.42272651,0.58344298,0.53337636,0.53318687,0.64623344,0.55312183,0.52010254,0.48072028,0.8537849,0.58567353,0.37062527,0.67526575,0.78174818,0.82906692,0.39404669,0.9565766,0.52313008,0.32187527,0.57577225,0.59812862,0.91283925,0.6025197,0.55667138,0.26783,0.35615914,0.42283647,0.47893615
58,1,0.66884265,0.77595828,0.49488154,0.4329684,0.60903744,0.56098874,0.51699531,0.49258293,0.51966791,0.53769057,0.58128053,0.54435174,0.77254531,0.73416251,0.63971673,0.85601288,0.66760037,0.72878747,0.71648509,0.57308856,0.6072561,0.49530987,0.61780959,0.62883813,0.62131702,0.6522144,0.58482345,0.60065327,0.55533566,0.85638026,0.58743871,0.36574135,0.71732508,0.84031343,0.82387511,0.34586576,0.98055226,0.53722378,0.3973842,0.63412665,0.67303637,0.90875087,0.66981567,0.61538721,0.24275894,0.33552028,0.36986365,0.50039212
58,2,0.74404219,0.79065269,0.60697085,0.53532428,0.62687295,0.60046845,0.55778993,0.52756383,0.56707174,0.61729678,0.63551626,0.60678372,0.72427396,0.75401102,0.66840679,0.87677165,0.60403495,0.73297326,0.78723242,0.6937719,0.65356601,0.61880263,0.65243935,0.75158665,0.73568078,0.6631726,0.59007717,0.67264533,0.60923077,0.79038537,0.58762592,0.36212768,0.70767095,0.8873953,0.74897846,0.32085603,0.92265439,0.53910699,0.55711421,0.65626931,0.78182657,0.94293667,0.71792775,0.68437016,0.25899927,0.31288256,0.33463501,0.52698832
59,0,0.87176929,0.77046939,0.74412596,0.66049058,0.60192984,0.58834845,0.55226474,0.56047062,0.58509368,0.72427702,0.72411382,0.65285497,0.67752384,0.77709589,0.73161303,0.84670723,0.5536748,0.72938158,0.8500669,0.81841351,0.62679794,0.75192826,0.65596548,0.88828331,0.88024464,0.6839404,0.56852444,0.72352601,0.62602098,0.69979355,0.58323973,0.40635677,0.65995558,0.92819508,0.68488607,0.30653696,0.78726247,0.54085352,0.67189252,0.61861135,0.88758566,1,0.71560874,0.76280021,0.35500033,0.31626817,0.31347741,0.57180973
59,1,0.92793615,0.76550711,0.81350297,0.6901469,0.6056979,0.58774046,0.55144475,0.59222512,0.6102128,0.81214193,0.76182623,0.66566785,0.65944392,0.77411775,0.85533822,0.8154796,0.51221822,0.7215951,0.68988914,0.88873845,0.62664859,0.78313405,0.63365086,0.92094852,0.91376997,0.69856167,0.53990179,0.76010915,0.62237762,0.71687967,0.58173308,0.48372208,0.63923528,0.90198595,0.68083598,0.30610895,0.70123219,0.54534133,0.6832787,0.60637461,0.90293885,0.95537578,0.66971161,0.82468379,0.45445833,0.35266832,0.31214173,0.60196914
59,2,0.9359274,0.78509292,0.83459101,0.70279933,0.63004995,0.56031097,0.55834635,0.61647159,0.62487586,0.8344705,0.74522984,0.65326852,0.657042,0.75524187,0.94684905,0.79727989,0.45327464,0.82184715,0.57559251,0.92585218,0.65392215,0.78067531,0.61949371,0.90440676,0.89852147,0.69287045,0.51823213,0.7411395,0.62158042,0.73692489,0.6030846,0.5169021,0.64082183,0.83038368,0.65262955,0.30847276,0.65273901,0.53940314,0.63907099,0.62084386,0.87289141,0.83411621,0.63204252,0.84595943,0.54176086,0.39605011,0.31339393,0.61165289
60,0,0.89305397,0.84915692,0.86325436,0.72573448,0.70362325,0.54813117,0.62014838,0.6180484,0.71335632,0.8398031,0.75741096,0.62233911,0.69096004,0.71650887,1,0.79531138,0.35718954,0.9452696,0.55140482,0.96750558,0.74903497,0.77299596,0.63649282,0.85401652,0.85036518,0.69203228,0.55285681,0.69603903,0.63558741,0.77648447,0.63434965,0.51480508,0.68886245,0.71169954,0.63568407,0.30308366,0.66568438,0.50586225,0.59107867,0.65987082,0.87275962,0.71586639,0.65117437,0.81032778,0.66217199,0.44868975,0.30688248,0.65065212
60,1,0.81358799,0.8820396,0.8538754,0.73009978,0.77062092,0.54223064,0.70680398,0.60021833,0.83303762,0.82766117,0.78757672,0.57845172,0.69058156,0.64242555,0.93799423,0.77576951,0.30092704,0.96741381,0.6319094,0.98438993,0.87717706,0.75879926,0.66649124,0.82349074,0.81942878,0.67496896,0.63586406,0.67409245,0.64657343,0.80710775,0.63057859,0.47466601,0.73552277,0.6432856,0.65683588,0.29124514,0.69980701,0.46014883,0.61881092,0.68941309,0.90768318,0.68962248,0.6846737,0.72531509,0.72331284,0.46208875,0.29783879,0.74042281
60,2,0.77573166,0.81342853,0.72285269,0.73539357,0.72540414,0.46422805,0.67260836,0.55835405,0.8389631,0.71804198,0.74004217,0.49758398,0.62488536,0.54963849,0.77945549,0.69619721,0.30742964,0.78853182,0.66785168,0.87392482,0.87453472,0.67105928,0.62828272,0.73424409,0.72509946,0.61812914,0.69646114,0.61605888,0.57965734,0.7314884,0.5343229,0.35674004,0.71227987,0.58892191,0.61816172,0.27076848,0.72266924,0.3588883,0.64226257,0.62170739,0.86340274,0.60297495,0.66253902,0.62981061,0.7176284,0.40191278,0.28083666,0.75220356
