,,pid1263b-16,pid5667250b-05,pid5667269b-33,pid9048b-29,pid9050b-18,pid9054b-18,pid9055b-16,pid9058b-16,pid9059b-20,pid9061b-13,pid9062b-19,pid9063b-22,pid9066b-16,pid9068-22,pid9069-16,pid9072b-20,pid9074g-16,pid9075b-16,pid9085-09,pid9085-17,pid9086-12,pid9094b-21,pid9097-25,pid9099b-22,pid9103-22,pid9104b-16,pid9114-26,pid9116-05,pid9118b-22,pid9124-16,pid9127-01,pid9130-12,pid9139b-18,pid9153b-18,pid9166l-15,pid9170b-18,pid9173-02,pid9174b-16,pid9185-06,pid918812-16,pid918904-13,pid9192b-18
86,0,0.27987861,0.63607722,0.27902242,0.50806708,0.62648892,0.81953291,0.51335594,0.4465795,0.63265056,0.5274131,0.60214467,0.52746398,0.53434833,0.56534301,0.56491029,0.60232539,0.65629747,0.69148865,0.60176461,0.53925132,0.51872007,0.64275226,0.40137726,0.66457849,0.73107325,0.27048904,0.50410276,0.53086431,0.75613409,0.20910112,0.52007082,0.66283931,0.5630046,0.78027607,0.63604677,0.59184735,0.19355717,0.52173269,0.85123859,0.22084579,0.66000905,0.4563559
86,1,0.33870051,0.63407682,0.20852873,0.513378,0.63537616,0.80829274,0.52712537,0.44405912,0.62761547,0.56726918,0.61725606,0.51726225,0.54402638,0.53687731,0.55651558,0.53525455,0.63353648,0.68323684,0.67380556,0.58711718,0.57751381,0.62777953,0.43173033,0.68344642,0.72191652,0.30432827,0.49780209,0.5210927,0.70730364,0.24620787,0.54292493,0.60636416,0.49673473,0.7421836,0.61423611,0.66029488,0.19333938,0.50948624,0.77249495,0.26132816,0.67603904,0.53517225
86,2,0.4180304,0.65158032,0.20979707,0.55444484,0.65321237,0.82134382,0.6230669,0.4738393,0.65063653,0.61091598,0.64097471,0.57057637,0.58839216,0.54403644,0.61916903,0.51489909,0.64676736,0.69501564,0.74634593,0.65657154,0.6563628,0.60012849,0.45901689,0.72464913,0.74303237,0.44687224,0.50156296,0.57809225,0.70408793,0.33032283,0.56748584,0.5961441,0.55606073,0.6728006,0.59885029,0.72680833,0.4027677,0.53158908,0.70370222,0.34644958,0.6937496,0.61835702
87,0,0.50017321,0.6764853,0.26861997,0.5788263,0.68049127,0.8641189,0.70317152,0.52542164,0.6897258,0.67347354,0.65930571,0.62229587,0.65956168,0.56107316,0.68737488,0.54015447,0.65321498,0.72848872,0.78078076,0.72652003,0.72976059,0.58901038,0.47324608,0.76308207,0.76827087,0.56128644,0.50400508,0.66284819,0.7207612,0.36497794,0.58942635,0.62181257,0.65706373,0.58189756,0.57321593,0.75808326,0.5442196,0.61511453,0.67809698,0.38224953,0.70538427,0.68214085
87,1,0.57091191,0.69223845,0.36859439,0.60010177,0.70460717,0.90995379,0.75910726,0.5883267,0.72183777,0.73222967,0.67696162,0.67319885,0.71810512,0.58862795,0.72569405,0.59189436,0.6551846,0.75364344,0.79234227,0.78174311,0.7703407,0.60214758,0.46708264,0.78774979,0.78690801,0.67329961,0.49912084,0.75679355,0.73313951,0.40322351,0.60763456,0.6644957,0.73656003,0.49990853,0.57101796,0.76434519,0.66175136,0.70020517,0.66252297,0.42263333,0.70700019,0.73991006
87,2,0.60875469,0.67828566,0.53641925,0.60868828,0.73040486,0.95066817,0.78472337,0.6526625,0.72113596,0.76062793,0.71010542,0.71376561,0.77173196,0.61362084,0.72336166,0.64995432,0.65007949,0.75051574,0.76581488,0.80903071,0.76790976,0.59944672,0.43189773,0.78526815,0.78802385,0.79125512,0.48896161,0.88579489,0.73058456,0.48816095,0.61446176,0.69872784,0.78633821,0.43123233,0.61042542,0.73647875,0.74709619,0.75317794,0.64900742,0.51159925,0.69368496,0.7520999
88,0,0.5722283,0.64482897,0.7302396,0.58398881,0.76001358,0.94798301,0.76642615,0.6880614,0.65903378,0.74484398,0.73151322,0.7173487,0.80597362,0.59940222,0.70721435,0.71107051,0.66231231,0.70732681,0.69976694,0.79184556,0.70744936,0.55692784,0.38987977,0.71623757,0.74467632,0.83072352,0.47440656,0.86400358,0.69369191,0.57627762,0.59312323,0.72255964,0.77633573,0.46806087,0.71440648,0.66842151,0.766951,0.79048838,0.64028156,0.60615122,0.67196691,0.71779491
88,1,0.52122161,0.6210242,0.81504732,0.57081222,0.75950441,0.91763457,0.74090308,0.69772598,0.60235841,0.71932624,0.75015579,0.69272815,0.79147595,0.5618275,0.6970255,0.7447305,0.68091327,0.67285553,0.61415848,0.74984352,0.6370442,0.47531204,0.31935778,0.64648202,0.71263203,0.81281619,0.4623669,0.74260636,0.63964143,0.63722063,0.54349858,0.72544424,0.72060566,0.54367204,0.76715785,0.59248916,0.74451906,0.79455995,0.63388527,0.67039069,0.64708164,0.67339597
88,2,0.41624288,0.56276255,0.82321155,0.52425425,0.71579337,0.84357437,0.70536305,0.71119955,0.47068712,0.66168376,0.75324557,0.62961575,0.68040147,0.49807857,0.69574127,0.72980649,0.686407,0.63335995,0.49445647,0.65109205,0.53900552,0.39825886,0.24786182,0.5475323,0.66899489,0.71435799,0.43336915,0.59716973,0.58354258,0.71723898,0.44731586,0.69095293,0.61019261,0.63504906,0.79534134,0.4718647,0.68892015,0.7665877,0.59437287,0.75968521,0.61766531,0.61378784
89,0,0.35349952,0.49513903,0.64272468,0.43100049,0.59430352,0.75465218,0.68380954,0.73011181,0.37381263,0.57448654,0.66181129,0.56146974,0.60911559,0.37966126,0.7031728,0.60540653,0.64585762,0.5951687,0.37992342,0.56337642,0.47974217,0.30085746,0.21894689,0.47000651,0.58632879,0.58037421,0.40579271,0.39899687,0.52255407,0.73457444,0.37446176,0.61166011,0.56810228,0.59529353,0.80167514,0.36212489,0.62749546,0.7212293,0.52742773,0.77811915,0.61128563,0.62321529
89,1,0.30707941,0.43255651,0.45931745,0.42232917,0.53105906,0.6654802,0.67881657,0.71315141,0.40092215,0.47454651,0.43094719,0.49955812,0.47998448,0.27314973,0.71396601,0.47233618,0.55694224,0.58913955,0.27941568,0.45379775,0.44098527,0.20943465,0.27396895,0.46501534,0.50712095,0.45211596,0.3770001,0.21908643,0.52929386,0.71361688,0.30976629,0.49637734,0.54874487,0.4692749,0.81006386,0.27479618,0.60520871,0.63191903,0.42918395,0.75643216,0.60227522,0.64231912
89,2,0.3001649,0.35881676,0.28530014,0.47696483,0.51623156,0.609142,0.69508766,0.64922304,0.49106414,0.42495663,0.29502259,0.41365034,0.42393328,0.2412468,0.72627007,0.42362761,0.39180357,0.61255074,0.24893458,0.35749503,0.46240331,0.18832599,0.35415462,0.5298169,0.42057922,0.38719184,0.34379701,0.18007165,0.54676005,0.67734843,0.30439093,0.38986107,0.52389022,0.40591219,0.83309706,0.24924545,0.59887477,0.51298674,0.2938678,0.72025433,0.5738737,0.62990444
90,0,0.33809082,0.2869924,0.22418571,0.58309835,0.5500216,0.57630823,0.75752564,0.59559409,0.59724172,0.33575697,0.23839383,0.35398655,0.42281808,0.29628523,0.75990557,0.43887551,0.33219396,0.65806881,0.28867155,0.36547816,0.59333333,0.26193098,0.48119769,0.62843201,0.33356048,0.37929013,0.28716909,0.17569189,0.5346901,0.62837891,0.30895184,0.39604719,0.54433606,0.37151172,0.89529061,0.28029488,0.59908348,0.40777089,0.27168663,0.6686163,0.54791545,0.60829519
90,1,0.43485249,0.27625525,0.21623465,0.73106197,0.68800531,0.50855501,0.83653449,0.6793538,0.67650563,0.25342128,0.3393701,0.39592699,0.47287626,0.46266724,0.7883475,0.5373474,0.3521286,0.71451388,0.39211753,0.51027266,0.73245856,0.34497588,0.68411201,0.71985315,0.33800681,0.48110495,0.27127576,0.2788446,0.59008414,0.61382725,0.34718839,0.48824186,0.65958502,0.40408282,0.94743071,0.36960104,0.64254991,0.35516826,0.33672394,0.65376401,0.54874281,0.57274552
90,2,0.55331384,0.26938388,0.20927481,0.85176076,0.77940813,0.50158611,0.88295981,0.79253364,0.65905827,0.26295162,0.43559485,0.45244957,0.56683476,0.55118844,0.80107649,0.60097999,0.40089207,0.74985027,0.48317796,0.6156017,0.78869245,0.44473726,0.7465226,0.71449019,0.37136286,0.5357183,0.26851617,0.35174205,0.64339677,0.62618035,0.38516997,0.54532548,0.71718883,0.41960752,0.9099221,0.45422376,0.661951,0.32781996,0.38777375,0.66613545,0.57706677,0.57084237
91,0,0.6607175,0.25874675,0.22184089,0.8910149,0.81869098,0.52258649,0.85445956,0.87230434,0.62371471,0.28425032,0.46477904,0.48042267,0.61636928,0.595232,0.80684608,0.6311602,0.43778484,0.76009849,0.52618612,0.66582846,0.80081952,0.48353262,0.774007,0.69769495,0.38410562,0.54262427,0.24855915,0.38806986,0.66981631,0.63127343,0.41017705,0.57369827,0.74300791,0.39247464,0.84832681,0.49755421,0.65866606,0.3036549,0.40697266,0.67029212,0.59690388,0.58392355
91,1,0.72666177,0.25417083,0.23810539,0.88950961,0.83945874,0.53505058,0.79918541,0.89584044,0.60239106,0.29659692,0.45280937,0.49483189,0.59732351,0.61004128,0.79316336,0.65439748,0.45416887,0.76302655,0.54033627,0.69359922,0.78086556,0.49347074,0.78679044,0.68998048,0.3939523,0.53654541,0.23430693,0.40454993,0.68885732,0.62426649,0.4245255,0.58351268,0.74040396,0.35465658,0.77234715,0.51634866,0.64490018,0.29909685,0.40023497,0.66212664,0.6012475,0.59979121
91,2,0.72161791,0.27172434,0.26175605,0.85541798,0.86690736,0.54015861,0.70510461,0.87028615,0.59272074,0.31951256,0.40098406,0.47732949,0.55274438,0.60009251,0.75508026,0.66825015,0.44149444,0.76642044,0.53503413,0.70020974,0.72936464,0.49851846,0.77834424,0.68418998,0.3879046,0.52123183,0.21269903,0.41329154,0.69476014,0.60912959,0.43185552,0.59463418,0.69626078,0.30880592,0.7203241,0.51826539,0.6080853,0.33625923,0.37277209,0.64466204,0.58575399,0.60414358
92,0,0.67507309,0.28954291,0.29035215,0.77321008,0.87962106,0.55215436,0.6358026,0.81153117,0.58996246,0.35388602,0.39189645,0.42685879,0.50360745,0.58443638,0.71612842,0.66592476,0.41558912,0.76602116,0.5474613,0.6949938,0.71417127,0.50888924,0.74029067,0.67093596,0.38091141,0.48887818,0.20880141,0.40889386,0.68053169,0.58534078,0.41885977,0.59608776,0.65609931,0.31841011,0.69942384,0.53281873,0.56813067,0.37314664,0.3381498,0.617044,0.55034581,0.58801895
92,1,0.65678219,0.29862973,0.32556702,0.69584667,0.86733938,0.55770576,0.62639555,0.71761417,0.59004407,0.38571092,0.46170224,0.39852065,0.42681342,0.59490464,0.72084042,0.66777676,0.39617559,0.76455713,0.57321458,0.71180559,0.72111418,0.53174166,0.73506316,0.66383493,0.40902044,0.44300169,0.2280209,0.39376623,0.6731862,0.54788605,0.40295326,0.59650467,0.64339643,0.35478131,0.69420853,0.55705117,0.52537205,0.40335032,0.33115103,0.57422863,0.50026501,0.57128403
92,2,0.63926726,0.30312062,0.339103,0.65376216,0.84569216,0.55968528,0.66731103,0.69254311,0.58788151,0.40029555,0.53567534,0.43707012,0.45280256,0.64257757,0.74678942,0.70293165,0.38685745,0.76315965,0.597428,0.78031559,0.73971455,0.57718429,0.77240907,0.67413328,0.44817717,0.44781177,0.24347465,0.39767129,0.68008017,0.51305696,0.40915722,0.59709061,0.67549806,0.41757026,0.68801779,0.58032958,0.50931034,0.43343768,0.348904,0.53598068,0.46124362,0.55454107
93,0,0.62471767,0.30118524,0.32754945,0.61003456,0.82827254,0.56531785,0.69160395,0.67591435,0.57653011,0.4021802,0.56227606,0.46222863,0.5397692,0.66567748,0.77179415,0.73196578,0.38198198,0.75390963,0.60026636,0.80125622,0.72467772,0.60290801,0.79478009,0.66794312,0.47229983,0.46063599,0.25769268,0.40740708,0.69491432,0.48009427,0.41367564,0.59262848,0.68842137,0.47232663,0.66919845,0.58431917,0.49154265,0.44423528,0.36929781,0.50105149,0.43006916,0.53305228
93,1,0.60359998,0.29127826,0.31375767,0.55817627,0.80977288,0.56058449,0.69085966,0.65408376,0.55350906,0.40185895,0.5486057,0.47360231,0.58092514,0.66428266,0.7878187,0.72706586,0.37231055,0.74738803,0.58669053,0.80400145,0.65073665,0.5952381,0.80383503,0.64653778,0.47672061,0.45222035,0.26639152,0.41252127,0.70948416,0.4571754,0.39114023,0.58187882,0.66774131,0.48845834,0.63044129,0.57195143,0.40176951,0.44738679,0.37969053,0.4766372,0.41082671,0.48259857
93,2,0.52256572,0.27615023,0.28717599,0.46601437,0.78172252,0.5246909,0.62617847,0.61194808,0.52348621,0.40482513,0.44540946,0.45752161,0.56150116,0.62132081,0.75345609,0.69065692,0.33865042,0.74792041,0.49930914,0.78711279,0.51953959,0.56062513,0.80619388,0.61422065,0.4509029,0.40669718,0.27143694,0.38673533,0.73306242,0.42830932,0.32660057,0.54109998,0.60317985,0.43607184,0.54426511,0.47760624,0.21359347,0.42683855,0.38185944,0.44818125,0.38248982,0.43004095
94,0,0.35269583,0.28986297,0.26054101,0.35922361,0.7448312,0.47573373,0.55309295,0.567112,0.50593276,0.42669137,0.42097679,0.3984342,0.52206168,0.56964133,0.68062323,0.65247073,0.30264971,0.74712185,0.35918928,0.7887709,0.43478821,0.52071533,0.80018262,0.58856771,0.43465077,0.34163655,0.27658494,0.33670399,0.75387648,0.34645619,0.30543909,0.50741997,0.53262517,0.37536172,0.43600515,0.35548135,0.1038294,0.40209184,0.38371708,0.36512996,0.35638937,0.43102064
94,1,0.32891765,0.33803261,0.24590723,0.26118897,0.69679998,0.49029599,0.50880748,0.5612185,0.50718133,0.48251344,0.46881653,0.33262248,0.47553336,0.55766439,0.59945231,0.59826426,0.31660484,0.74079989,0.34778592,0.81982496,0.42543278,0.49263163,0.77659413,0.60933172,0.46394378,0.30693809,0.28776009,0.28480967,0.77590194,0.29668001,0.33088527,0.46835386,0.46515665,0.36779478,0.41961789,0.34354727,0.10810345,0.39008862,0.39117774,0.31429698,0.38720833,0.50115635
94,2,0.4104369,0.40294059,0.25056489,0.2550406,0.68217305,0.60896715,0.51386247,0.58651696,0.54443447,0.52017433,0.56646934,0.32742555,0.47761831,0.56880159,0.55882908,0.55975417,0.36868928,0.73367938,0.4571167,0.86202466,0.47167587,0.50221575,0.76388678,0.67504415,0.52770869,0.37790894,0.30360457,0.30902821,0.79487688,0.2919349,0.37304533,0.49396599,0.49802981,0.39600865,0.43186932,0.44561145,0.2496098,0.42342266,0.39787527,0.3095817,0.49146791,0.6085361
95,0,0.47976222,0.46129226,0.26166013,0.31534759,0.69425415,0.7321094,0.51561983,0.63017813,0.62213971,0.56785814,0.67132731,0.33944284,0.53876067,0.58749644,0.57930123,0.59222656,0.40915033,0.74565782,0.5867155,0.91501861,0.53484346,0.51737204,0.75336326,0.7250488,0.59959966,0.47990846,0.3238058,0.33742051,0.8040615,0.34992012,0.42386686,0.5677037,0.59845416,0.40694329,0.43073782,0.58040763,0.41749546,0.54038791,0.39385876,0.36787369,0.56761037,0.71345057
95,1,0.54190974,0.48296159,0.27406634,0.41622321,0.70858792,0.83489447,0.50617144,0.67813151,0.6953811,0.59744501,0.7579192,0.3589049,0.59006982,0.60998434,0.61882908,0.67944523,0.42280516,0.77766687,0.71206093,0.95815169,0.57049724,0.53816604,0.73138031,0.76005205,0.6427598,0.61373966,0.34753834,0.34604568,0.80581252,0.39387565,0.44774079,0.65656304,0.67493318,0.36456012,0.44344445,0.69235039,0.55938294,0.66674422,0.36490978,0.4142214,0.64561438,0.77155705
95,2,0.59263929,0.47728546,0.27933151,0.51920834,0.7277356,0.91563632,0.47797097,0.70255827,0.70279909,0.60240293,0.8402529,0.37212296,0.64311482,0.6290279,0.64331445,0.73880907,0.42466879,0.78212551,0.76757117,0.97341518,0.56808471,0.54667506,0.70054786,0.76049819,0.70107325,0.70587007,0.37254078,0.34789073,0.79916083,0.42316878,0.46138102,0.7185595,0.70235045,0.26396973,0.47487937,0.74058977,0.70129764,0.74082574,0.33350069,0.44450104,0.68256738,0.78161889
96,0,0.59464852,0.42886077,0.28101552,0.62594611,0.75465963,0.95722493,0.3973805,0.71237446,0.65241554,0.56359626,0.86889183,0.36956772,0.67886928,0.61170652,0.64566572,0.77999336,0.41166755,0.77467226,0.76665557,0.95438523,0.51106814,0.51168188,0.62156445,0.71628404,0.76084327,0.817554,0.39536974,0.32871473,0.772488,0.44384164,0.46519122,0.76626816,0.66101788,0.19851987,0.50996892,0.73202949,0.75215064,0.79433787,0.28821456,0.46774883,0.68786762,0.73593512
96,1,0.53306913,0.34460892,0.27226509,0.69671592,0.74805592,0.91388785,0.3233026,0.69822816,0.56280398,0.48524404,0.82403801,0.34151777,0.67591156,0.55219186,0.59634561,0.77686239,0.39017841,0.76342583,0.70307142,0.88187818,0.42564457,0.42934498,0.52142748,0.63065341,0.80367121,0.86645788,0.41246947,0.27095387,0.71590459,0.44257628,0.43673513,0.77654456,0.58197625,0.17902046,0.52473046,0.67235906,0.7003902,0.82677299,0.25158401,0.46825814,0.65490272,0.65931904
96,2,0.44424737,0.27036407,0.24526774,0.70054275,0.71114917,0.8041089,0.27316614,0.66458215,0.44393667,0.43514017,0.76485174,0.29892411,0.61648565,0.49442784,0.52794145,0.6886056,0.35849673,0.74239702,0.60540203,0.7880242,0.32664825,0.3580344,0.40760919,0.52890603,0.80569847,0.81377981,0.41610335,0.23660546,0.65568697,0.43207377,0.40582153,0.73785029,0.48218567,0.18075836,0.52227237,0.57365134,0.58342105,0.81733962,0.22281577,0.45792396,0.59707194,0.55026901
97,0,0.33646958,0.20067514,0.22774557,0.64068098,0.58177498,0.62632696,0.23307765,0.60226454,0.28440509,0.34356328,0.65316508,0.2456196,0.47375873,0.40224879,0.41693107,0.43898347,0.30620032,0.68529979,0.43679873,0.65245369,0.21007366,0.26043633,0.28829706,0.40169161,0.74822828,0.64111459,0.41199082,0.19316614,0.56777234,0.42886291,0.34338527,0.57588426,0.38014935,0.1724763,0.48763802,0.41614918,0.40122505,0.75990397,0.19130627,0.45565669,0.49065348,0.40740384
97,1,0.23046545,0.16559812,0.26858799,0.55493247,0.41836388,0.39787686,0.19783741,0.52556377,0.21498286,0.26559656,0.49224957,0.20170029,0.34135958,0.29184458,0.28772427,0.22472386,0.22498675,0.60408598,0.22810887,0.47474936,0.14050645,0.21673747,0.1902298,0.32330142,0.54843271,0.45935116,0.39103741,0.14217644,0.47362451,0.45330022,0.26805949,0.36178124,0.31066931,0.15127224,0.39606446,0.22256722,0.24034483,0.63411874,0.17874464,0.48263398,0.37241937,0.32490163
97,2,0.20722768,0.15628126,0.33157827,0.47840651,0.20500833,0.2453728,0.18555657,0.36239341,0.2272156,0.237723,0.30636911,0.18342939,0.255673,0.19386564,0.20299339,0.19789054,0.15968027,0.46942836,0.15904778,0.3680477,0.1502302,0.24520138,0.15825597,0.29103076,0.39369676,0.35181081,0.35767315,0.23091805,0.37328752,0.49969157,0.24965297,0.17590454,0.28760574,0.15899717,0.2803652,0.16165655,0.18108893,0.45629138,0.1599273,0.52983603,0.27210264,0.36543805
98,0,0.24344922,0.16336767,0.41510701,0.47884114,0.20790903,0.24442987,0.22773321,0.27976123,0.26960176,0.23384662,0.24470322,0.22365034,0.27048099,0.20004981,0.16826251,0.25957977,0.19696167,0.42780329,0.23765607,0.4097313,0.2211418,0.33547042,0.15276975,0.2981318,0.33010221,0.40994138,0.3270294,0.31811912,0.33998502,0.56816348,0.25558782,0.16851274,0.33666749,0.19135207,0.25803431,0.2361405,0.22526316,0.27576725,0.14404201,0.60215884,0.26740353,0.41915201
98,1,0.2956476,0.18106121,0.44614384,0.56474866,0.30781337,0.3597165,0.28013356,0.32051355,0.30338665,0.28686313,0.29066054,0.30944284,0.31887122,0.32349843,0.21911237,0.36989453,0.29686451,0.45005656,0.3856584,0.4801959,0.30735727,0.42040329,0.17971389,0.3563807,0.37202726,0.470746,0.32596952,0.38325123,0.36370644,0.61162868,0.30566572,0.27411631,0.42801245,0.2294778,0.36508473,0.38162186,0.26131579,0.24863047,0.18570324,0.64696218,0.27961993,0.45768891
98,2,0.34834481,0.18878276,0.42362295,0.63604851,0.42320867,0.42178719,0.3111458,0.35676521,0.30575322,0.3054098,0.34116166,0.35970221,0.40847556,0.40538713,0.25648725,0.41810481,0.34631691,0.46490317,0.49025304,0.52197832,0.35129834,0.50156021,0.21516512,0.38766614,0.41335605,0.4799727,0.36024714,0.44450515,0.41858288,0.62951774,0.39097025,0.33207883,0.4376705,0.25307667,0.5018013,0.47999133,0.29205082,0.27230906,0.22612939,0.66496895,0.27572878,0.47797318
99,0,0.3662893,0.19427886,0.40613276,0.6878856,0.4753595,0.42592107,0.34415316,0.38075611,0.28957891,0.31654638,0.3784468,0.38240154,0.44182506,0.46646029,0.29335222,0.44910722,0.38375729,0.47609636,0.56273514,0.54222715,0.3721547,0.52632683,0.22227971,0.41423924,0.42989779,0.47044889,0.38262675,0.47626511,0.48962601,0.6475966,0.48618272,0.36552221,0.42138547,0.27869616,0.56485323,0.54413703,0.27788566,0.28659659,0.26242858,0.68616305,0.26008661,0.49530234
99,1,0.35290368,0.19873475,0.40537602,0.70518583,0.51171079,0.42658923,0.3750827,0.39927989,0.28207932,0.32914998,0.39792024,0.39145053,0.46889061,0.49425705,0.30381492,0.47509343,0.40532591,0.48627803,0.60280506,0.55668903,0.37888582,0.53635672,0.22081114,0.41638628,0.44525554,0.46229824,0.37900752,0.4920824,0.54456852,0.66385651,0.52258499,0.37126889,0.39475352,0.30370863,0.59168412,0.57909801,0.2580127,0.28675522,0.26391469,0.70497486,0.25047508,0.5079258
99,2,0.29614644,0.23870274,0.4399514,0.71579706,0.5334506,0.46175222,0.45230318,0.45926663,0.30690387,0.3651618,0.41281093,0.40940442,0.49825446,0.50484629,0.30482531,0.54117598,0.44899311,0.51775471,0.62450474,0.60496118,0.39967772,0.56111024,0.21298128,0.38901385,0.47658433,0.4818357,0.35242258,0.53203762,0.63600722,0.69177356,0.52294618,0.38799058,0.39358243,0.35885581,0.61315663,0.59941891,0.2695735,0.28897608,0.24502706,0.73765321,0.24700407,0.53383924
100,0,0.25580944,0.33174635,0.50528649,0.74857422,0.52686231,0.54022106,0.52136743,0.53381656,0.37034438,0.39242499,0.42824687,0.43177714,0.51809542,0.54054227,0.31957507,0.6020098,0.46599541,0.54792041,0.61812885,0.66852976,0.44600368,0.59696874,0.24557145,0.39385631,0.49851789,0.53862523,0.3444515,0.59469772,0.69958372,0.72388213,0.52110482,0.4245552,0.4562977,0.43288708,0.65816957,0.59299219,0.34949183,0.32158041,0.29609696,0.7719745,0.25311874,0.55743194
100,1,0.32383222,0.46960892,0.56471692,0.80294486,0.51930198,0.63019858,0.59127936,0.60109911,0.45139546,0.41020067,0.45771667,0.46814601,0.52845229,0.62940507,0.40345609,0.67295075,0.46486486,0.58402875,0.59851007,0.74160783,0.53654696,0.65984896,0.35837772,0.47935682,0.5378109,0.60860837,0.38489792,0.70554411,0.71640016,0.77367414,0.65575071,0.46487205,0.55676338,0.51525861,0.72706109,0.57314831,0.41858439,0.40441845,0.45570294,0.8245983,0.25921401,0.57590942
100,2,0.38434465,0.53810762,0.59895123,0.84195518,0.52456335,0.70207319,0.64962372,0.62917377,0.49851477,0.41862806,0.48316197,0.49377522,0.52332234,0.69854825,0.46048159,0.71260693,0.46403462,0.6070207,0.59335775,0.78844148,0.63330571,0.70952643,0.40144575,0.54597082,0.58168654,0.66375974,0.44304972,0.79127631,0.70863618,0.80247695,0.75084986,0.49971267,0.6412747,0.59827873,0.8078919,0.56439722,0.44987296,0.48173608,0.54664672,0.85435218,0.26303406,0.58707942
101,0,0.42385024,0.57356471,0.60238319,0.86287023,0.53136765,0.77763207,0.73111355,0.63983324,0.51339155,0.42479601,0.51555279,0.51279539,0.49502521,0.75533732,0.5117847,0.73825264,0.47907613,0.61755507,0.59956717,0.80761417,0.70293738,0.74828246,0.41187795,0.59392137,0.64844123,0.69019513,0.49531113,0.88910882,0.68077397,0.82196353,0.83208215,0.52397264,0.6996225,0.65345086,0.84165485,0.56579358,0.4649637,0.55580702,0.58412074,0.87401834,0.26411997,0.58985787
101,1,0.41492649,0.56936387,0.59113873,0.83862658,0.53203111,0.78631198,0.75772205,0.61375782,0.48890158,0.42337181,0.5147349,0.50850144,0.42941234,0.75889553,0.53610954,0.71776431,0.48373962,0.60932322,0.60205593,0.74467151,0.73969613,0.76962712,0.39914016,0.62016916,0.67994037,0.67131615,0.52363974,0.91545007,0.64929959,0.82979296,0.85325779,0.52887422,0.71585242,0.68055047,0.83127626,0.55984389,0.45462795,0.63154889,0.56499212,0.88109946,0.26550966,0.56637758
101,2,0.33616473,0.50260052,0.56568682,0.74630568,0.49552552,0.78362683,0.66565705,0.48888573,0.41472988,0.38695308,0.44744768,0.45132565,0.3447052,0.68111301,0.51585458,0.61568807,0.43154036,0.5666467,0.53291993,0.57477462,0.65231123,0.74672226,0.3442855,0.58452458,0.69305792,0.57514655,0.55450816,0.87627407,0.54200255,0.81857868,0.76798867,0.48152614,0.57448128,0.66671379,0.76512895,0.48336513,0.38693285,0.6786311,0.44028959,0.86550784,0.2818693,0.482446
102,0,0.22932919,0.38222645,0.51320558,0.53483368,0.43422514,0.74541027,0.41345518,0.3265776,0.30599804,0.3548926,0.32057174,0.37846302,0.3204519,0.51966268,0.44203022,0.4567893,0.3805688,0.50841153,0.42454636,0.43150647,0.53161142,0.65419813,0.30627758,0.45255135,0.58256388,0.38699912,0.54498388,0.70322436,0.40330822,0.76241241,0.57919972,0.3815791,0.39941032,0.5947364,0.64789502,0.37709454,0.26122505,0.66177373,0.27880589,0.80304275,0.34105746,0.35177869
102,1,0.25380021,0.31626325,0.51641371,0.43034325,0.37687465,0.68977145,0.32410891,0.31942392,0.23854252,0.43289144,0.28772654,0.34208453,0.32379752,0.40821947,0.37305949,0.31616975,0.33381911,0.44548479,0.32847511,0.46016669,0.5328453,0.53652717,0.31323238,0.37059206,0.48191652,0.28365856,0.50468887,0.53830721,0.26895291,0.66142069,0.45426346,0.34314399,0.46464688,0.54536005,0.55894861,0.29660885,0.25700544,0.6077857,0.29462089,0.69657937,0.40390408,0.34666345
102,2,0.30489005,0.34737948,0.54708817,0.40144593,0.378217,0.66953915,0.38160561,0.37120523,0.26814102,0.48715011,0.30757647,0.37480307,0.35627424,0.43399516,0.38452314,0.35381613,0.32144497,0.44378119,0.33091393,0.57678413,0.56963168,0.47828823,0.36585756,0.38992471,0.4853322,0.34100217,0.47653609,0.52623377,0.24643188,0.57396833,0.52199717,0.3611615,0.55359456,0.53169799,0.5815006,0.30523851,0.37584392,0.59078026,0.3759853,0.60432754,0.45704221,0.35565727
103,0,0.35963806,0.38578216,0.50429528,0.44177073,0.39119299,0.64031472,0.45412256,0.42182111,0.30306023,0.5076671,0.32324609,0.3960903,0.37050039,0.49336038,0.43067989,0.41593721,0.33661014,0.44656285,0.38524222,0.64550276,0.60333333,0.44437015,0.42282758,0.41330049,0.5068569,0.44002248,0.46046693,0.56999552,0.32494163,0.4939658,0.67165722,0.3827397,0.583106,0.51966572,0.62386037,0.3606418,0.45931942,0.57260094,0.43988794,0.51948543,0.47110077,0.3560909
103,1,0.37790126,0.38329166,0.44975699,0.44941379,0.39886132,0.59567254,0.50981021,0.45180974,0.3334095,0.52582828,0.32810147,0.39871278,0.37618309,0.51873043,0.46909348,0.46775185,0.35204911,0.43387902,0.45327951,0.6699463,0.60711786,0.42284193,0.4707807,0.41503857,0.51714651,0.49074922,0.43546938,0.63346171,0.37666843,0.42816696,0.72089235,0.39770358,0.57499104,0.49034592,0.64855831,0.4246314,0.51018149,0.54772732,0.43429495,0.4492656,0.45170319,0.34193367
