,measure_number,beat_number,pid52932-15,pid5667229-06,pid5667249-19,pid5667291-09,pid9048b-01,pid9049-26,pid9050-26,pid9054-26,pid9058-26,pid9059b-01,pid9060-26,pid9061-26,pid9062-26,pid9063b-01,pid9064-07,pid9066-26,pid9070b-01,pid9072b-01,pid9074f-26,pid9075-26,pid9090-13,pid9099b-01,pid9101b-08,pid9104-26,pid9111-26,pid9113-09,pid9114b-10,pid9118b-01,pid9119-06,pid9124-12,pid9129-21,pid9138-26,pid9174-26,pid917520g-09,pid9192-26
230,77,2,0.44052676,0.56779501,0.31062132,0.4267661,0.24770484,0.60256089,0.20823284,0.38023155,0.42600119999999997,0.35971524,0.34133894,0.3161138,0.20541535,0.35744052,0.31407933,0.34054035,0.20896284,0.26431909,0.24249444,0.45924631,0.20741332,0.33191503,0.46789426,0.43066082,0.42699144,0.44031779,0.39446145,0.41238362,0.66832679,0.26686141,0.28361124,0.38220225,0.34003536,0.40552803,0.20977639
231,78,0,0.46601229999999993,0.57730218,0.33987216,0.43714479,0.25931397,0.62967293,0.22794451,0.39253499,0.44997856,0.37288224,0.36075956,0.33034949999999996,0.23552401,0.35442936,0.34616018,0.37339165,0.2085823,0.29067708,0.25868409,0.49829054,0.21588732,0.36752324,0.50371068,0.44980426,0.45630499,0.45081922,0.42154974,0.41989515,0.66966766,0.25709223,0.29026521,0.40587697,0.36686068,0.41810097,0.22753555
232,78,1,0.47258628,0.58300211,0.35901815,0.43520529999999996,0.25955178,0.6347111999999999,0.24156315,0.40439491,0.45905154,0.3898439,0.37082052,0.34223482,0.2555205,0.34377605,0.37079584,0.40876834,0.21173184,0.31384143,0.26793049999999996,0.53007117,0.21961109,0.38951446,0.52786496,0.45983401,0.48135735,0.44889488,0.44501115,0.41794269,0.66526195,0.24679628,0.29760203,0.42342716,0.38816032,0.42694943,0.24088737
233,78,2,0.46980578,0.58258717,0.38726157,0.41480390000000006,0.25536499,0.59993041,0.25705866,0.41475145,0.46360518,0.41258572,0.37145709,0.3470245,0.27747985,0.3224627,0.38348118,0.45114983,0.21583677,0.31968482,0.27444946,0.54531012,0.22525661,0.39457645,0.54118016,0.45785312,0.5212220999999999,0.42814493,0.46987041,0.40465516,0.65233215,0.22879035,0.30086549,0.44449707,0.39874015,0.4266447,0.24285799
234,79,0,0.46420288,0.57496542,0.41587829,0.39485055,0.25483894,0.53614475,0.27405023,0.41370889,0.45398336,0.42035138,0.37599396,0.34916375,0.28826674,0.31066003,0.38021797,0.48400818,0.21089789999999997,0.31769054,0.27337194,0.53817361,0.2160641,0.38933368,0.53329148,0.44340745,0.53693219,0.40874203,0.48264007,0.38511254,0.63652907,0.20470261,0.3011434,0.46080405,0.39323657,0.4165096,0.23527642
235,79,1,0.45027945,0.55463347,0.45324469,0.37931627,0.24766880000000002,0.47593598,0.29607399,0.39763838,0.43119801,0.42449873,0.40339861,0.35374229,0.3003768,0.30701707,0.35399189,0.50117805,0.20455834,0.31251656,0.25924978,0.51744408,0.2006615,0.37745351,0.50714236,0.41888506,0.54644802,0.39320981,0.49733651,0.3624243,0.60631166,0.17676468,0.30287438,0.46964103,0.36630074,0.40907193,0.21543454
236,79,2,0.44504681,0.52537672,0.49422654,0.38064199,0.23299705,0.44380654,0.34898903,0.37342895,0.41774290000000003,0.42546535,0.46584669,0.36162138,0.30972659999999996,0.31331496,0.29884045,0.49801072,0.2187839,0.31031309,0.22649337,0.51236655,0.19453695,0.36720041,0.4732022,0.39586596,0.54548447,0.39461183,0.51305301,0.35973063,0.57796188,0.1458481,0.32625854,0.47835961,0.31826420000000005,0.41375574,0.19053631
237,80,0,0.45341624,0.48811968,0.55382255,0.40292764,0.21673993,0.44234516,0.36347809999999997,0.3498416,0.41567619,0.43371432,0.54976533,0.38155804,0.31697336,0.32677779,0.24660373,0.48056574,0.26167922,0.30927411,0.19748131,0.5217908,0.19761633,0.37339229999999995,0.45253540000000003,0.37356718,0.54162427,0.41680779,0.5219691,0.37285546,0.54563739,0.11662676,0.35428776,0.48989828,0.26012672,0.4464973,0.16609829
238,80,1,0.47931396,0.43731528,0.58332907,0.45527527,0.22163292,0.47299235,0.41525070000000003,0.32566096,0.4451848,0.45418327,0.61342181,0.405312,0.32004907,0.36389972,0.17017488,0.46663375,0.32113999,0.30967854,0.19554852,0.56030757,0.22127053,0.39101240000000004,0.43844598,0.36976198,0.5410617,0.47811744,0.52004231,0.38979481,0.5201609,0.11083230000000001,0.39673654,0.51316937,0.22023871,0.48206043,0.13643283
239,80,2,0.50152298,0.3661207,0.6379954000000001,0.55406616,0.26230453,0.54306193,0.45086590000000004,0.3162145,0.51337793,0.47271243,0.69320818,0.41883647,0.32031195,0.42531254,0.16173489,0.44640942,0.40419399,0.31842968,0.26250253,0.60695857,0.28543568,0.42452221,0.42522145,0.43578140000000004,0.54754922,0.58340664,0.49956553,0.43046190000000006,0.52092711,0.13812853,0.44564078,0.53660729,0.21263538,0.52402289,0.11908077
240,81,0,0.51256113,0.32224649,0.67205318,0.6309458,0.33972040000000003,0.67203897,0.50124218,0.33250965,0.57780636,0.49760956,0.73048498,0.42260932,0.32039958,0.47860600000000003,0.20843999,0.42725734,0.48728038,0.34477373,0.31682268,0.65537621,0.35489849,0.45023889,0.4301946,0.57681647,0.55610749,0.65994062,0.46223885,0.47092109,0.56009961,0.16572167,0.48469112,0.55615952,0.2166507,0.56255432,0.15658741
241,81,1,0.52895068,0.34213438,0.69649706,0.69674093,0.38051452,0.80981211,0.53032007,0.37776626,0.61672241,0.54882111,0.72589955,0.41014058,0.32114441,0.56811399,0.28197947,0.40574915,0.55440855,0.38150757,0.39618156,0.6973818,0.44003764,0.44671358,0.44858059999999994,0.7060523,0.57685678,0.72542336,0.43103253,0.51432704,0.60966383,0.22235418,0.50099254,0.57155158,0.26343476,0.59078135,0.24254528
242,81,2,0.54345396,0.38838174,0.69741754,0.70036212,0.38871514,0.85302714,0.53386526,0.41979725,0.61343796,0.58408987,0.66785348,0.39018725,0.32645461,0.58218174,0.30529084,0.40592551,0.58911019,0.39110243,0.43534918,0.68422725,0.46231752,0.44607438,0.46664574,0.76796899,0.60296846,0.72454366,0.42596999999999996,0.51981379,0.65266737,0.2598027,0.49360807,0.58791238,0.31307743,0.58816293,0.29079002
243,82,0,0.55035629,0.43039965,0.69322424,0.67900325,0.37206168,0.86826722,0.53450902,0.45075168,0.59488037,0.60226634,0.62156768,0.37667389,0.33326323,0.58495093,0.32931821,0.42467551,0.6132215999999999,0.39680636,0.44864301,0.67857143,0.48042313,0.46696798,0.48519216,0.78742562,0.62804477,0.69386409,0.4382863,0.52927777,0.68494397,0.28897615,0.48404002,0.59921425,0.35403374,0.57942733,0.32750015
244,82,1,0.54617158,0.46888695,0.6904628,0.6555576,0.35916264,0.88371608,0.5446821999999999,0.48400438,0.58434097,0.62025994,0.60031289,0.37414013,0.34443568,0.58743783,0.36451654,0.45504374,0.64727552,0.40732167,0.45502727,0.69814438,0.49591697,0.50051653,0.5129804,0.79329784,0.64546053,0.66532879,0.47946655,0.54408388,0.70362034,0.30838042,0.47169287,0.6072331999999999,0.40733073,0.58960758,0.38322025
245,82,2,0.53542685,0.50769455,0.68790591,0.64193212,0.37454781,0.91169102,0.56569045,0.52291343,0.58124518,0.64307361,0.61147974,0.38808135,0.36983,0.59155801,0.41181092,0.48259735,0.6721560999999999,0.42778049,0.46154623,0.73779868,0.5158531,0.54082515,0.55663667,0.79243658,0.66437249,0.64712998,0.53284975,0.57380457,0.72157839,0.32248827,0.46588058,0.60965502,0.45719443,0.62564473,0.43446811
246,83,0,0.52981696,0.53674747,0.69122986,0.64242313,0.41319449,0.93263744,0.58775954,0.55800933,0.58759969,0.6723924,0.64131197,0.40962383,0.38838065,0.5858852,0.44091369999999996,0.50150959,0.67689256,0.45405481,0.46835477,0.77541942,0.52427007,0.57051911,0.59586385,0.79181021,0.67370878,0.64778975,0.5617137,0.60006327,0.73158701,0.34309932,0.46277593,0.61121576,0.48981802,0.66632055,0.46931972
247,83,1,0.53541987,0.55986023,0.68933777,0.64635119,0.451171,0.94961726,0.61093481,0.58562295,0.59196467,0.69420678,0.66699034,0.44039562,0.39362951,0.56920957,0.46263465,0.5077737,0.67473889,0.47044139,0.47160078,0.80738434,0.52423586,0.57271436,0.62240357,0.79462888,0.67430726,0.65356279,0.57720352,0.61378469,0.73886601,0.37058711,0.46295855,0.61810452,0.52121123,0.69769647,0.4888017
248,83,2,0.54750594,0.57078693,0.68887752,0.64862211,0.45528572,0.95629784,0.62785384,0.59933184,0.59282223,0.70485272,0.67923612,0.47260655,0.39589905,0.56558005,0.48122545,0.50548815,0.67915958,0.46940939,0.46976901,0.81672598,0.52125912,0.56002066,0.63677896,0.79995302,0.67143456,0.65713657,0.58086819,0.62220917,0.74609712,0.40566995,0.46744481,0.62779183,0.54532528,0.72439985,0.49001121
249,84,0,0.56315495,0.57634855,0.69455382,0.6527343000000001,0.43726309999999996,0.95295755,0.65108351,0.60687748,0.59260784,0.70491803,0.68258078,0.51983108,0.39622327,0.57995026,0.50450513,0.49219808,0.69597603,0.46366362,0.46855681,0.80910015,0.52068887,0.54277505,0.63772756,0.80715628,0.66568915,0.66318452,0.57474782,0.63218838,0.75208313,0.44953549,0.47341591,0.64103116,0.56152656,0.73740167,0.48355655
250,84,1,0.56713008,0.57988644,0.70820762,0.66194071,0.41184694,0.93938761,0.67992565,0.60699268,0.59068691,0.69753772,0.6739494,0.5625382,0.39303365,0.60534346,0.5273286,0.45197517,0.71010444,0.45600725,0.47278605,0.78685816,0.51995894,0.52483858,0.62430076,0.8151425,0.65874678,0.673521,0.56065586,0.6381994000000001,0.75768605,0.48850685,0.47476576,0.65416285,0.57487659,0.74218706,0.47567998
251,84,2,0.55906106,0.58777026,0.7292764,0.66985822,0.38777113,0.90932498,0.7045607,0.59794943,0.5873510000000001,0.68271178,0.64724605,0.59821081,0.3873116,0.62554779,0.5454315,0.42548674,0.71908348,0.44761872,0.48148023,0.75527453,0.51778627,0.51107309,0.59881426,0.8234419,0.65114609,0.68149329,0.53855454,0.64006147,0.76094244,0.54610669,0.4713435,0.66309671,0.58172843,0.73187138,0.46480028
252,85,0,0.55330446,0.60192182,0.7395550999999999,0.66967409,0.36458168,0.8585246999999999,0.71265754,0.5776741,0.58211131,0.65874208,0.61547176,0.61443574,0.38371013,0.62768517,0.54539982,0.41676072,0.72416808,0.43688725,0.49034952,0.71155313,0.51486086,0.50583678,0.56126107,0.83440338,0.64348555,0.68127337,0.51105066,0.63076019,0.75768605,0.6045398,0.46069557,0.6586835999999999,0.57841303,0.69831721,0.44898224
253,85,1,0.55542825,0.61218607,0.74190744,0.65463696,0.36316927,0.77327766,0.69749751,0.54388572,0.57611697,0.62988048,0.58224092,0.6156026,0.39079916,0.60350181,0.53690914,0.43210356,0.72535017,0.4277526,0.49988551,0.6379639,0.51009352,0.52759556,0.52245937,0.84301597,0.63684242,0.66686826,0.47459292,0.62306788,0.75318456,0.64070491,0.44529141,0.64447554,0.56954984,0.66455989,0.43822054
254,85,2,0.55866285,0.6268471999999999,0.74339044,0.63327809,0.37760323,0.75887265,0.68855744,0.54465181,0.5773003999999999,0.61592319,0.57323191,0.61604712,0.40091132,0.56794596,0.53609175,0.47433691,0.72213586,0.43473258,0.51274833,0.60371124,0.51134808,0.55418388,0.52261979,0.82579079,0.64396433,0.64592039,0.43979750000000006,0.62831058,0.75725505,0.68087348,0.42896617,0.62590819,0.56767848,0.64732571,0.44791433
255,86,0,0.55648316,0.63982675,0.75065201,0.61952986,0.39252,0.7881698,0.69860368,0.57242094,0.59726439,0.61176278,0.58909209,0.61982553,0.40803540000000005,0.54936819,0.55201495,0.52552906,0.7185571999999999,0.46052577,0.52444609,0.60521098,0.52332345,0.58134685,0.54000837,0.79893517,0.65766952,0.63261491,0.40987570000000006,0.64807014,0.76946653,0.73100278,0.41420518,0.60970884,0.57300523,0.66233649,0.47945012
256,86,1,0.55113875,0.65429861,0.76440808,0.61676794,0.39332709,0.81948504,0.72391876,0.60186625,0.62570105,0.61436222,0.61541781,0.62354837,0.41586926,0.54891787,0.57877329,0.57487302,0.723658,0.49301304,0.53335578,0.624015,0.5379505,0.60668259,0.55971263,0.7704274999999999,0.66933988,0.63025071,0.37866939,0.6680828000000001,0.77779906,0.76336558,0.40134985,0.59727679,0.58185368,0.69218875,0.5220072
257,86,2,0.54536118,0.66129431,0.77770391,0.620205,0.3940405,0.86374391,0.76162843,0.63521687,0.66184718,0.62958004,0.661326,0.62860477,0.42436032,0.55387821,0.63263211,0.60996755,0.74381022,0.52883341,0.53976025,0.65893493,0.55520073,0.63128874,0.58635,0.7354917,0.68621701,0.63420937,0.34732328,0.69882491,0.78335408,0.79330524,0.40038907,0.59259459,0.6019081999999999,0.72424184,0.54839814
258,87,0,0.54837222,0.67492174,0.78977244,0.62321242,0.42411184,0.88970077,0.81015505,0.6562986,0.69626104,0.66364052,0.71359983,0.63304995,0.44413775,0.56769055,0.67405905,0.64536541,0.77729738,0.56026079,0.55300694,0.70545247,0.57886633,0.65470041,0.61033689,0.70139367,0.70028129,0.63959754,0.33550946,0.72765073,0.78795135,0.81047792,0.42680642,0.60830956,0.63918073,0.76677991,0.57296006
259,87,1,0.57119603,0.70385819,0.79677832,0.62861352,0.49659869,0.90605428,0.86520083,0.66649387,0.73783552,0.71445366,0.78772185,0.64983053,0.49331406,0.60054443,0.70517045,0.67499295,0.82543924,0.58813193,0.60331335,0.76582359,0.60943203,0.65947831,0.64279835,0.67739587,0.7103956,0.64993402,0.34618233,0.74688602,0.80930945,0.80505699,0.48290456,0.65044938,0.69260296,0.82559281,0.59602336
260,87,2,0.59806483,0.72464876,0.80184096,0.63708341,0.58625063,0.89777314,0.90007254,0.656241,0.76262756,0.73835804,0.85035335,0.66672223,0.53017876,0.63271945,0.7168293,0.6874083000000001,0.84535665,0.60312391,0.6780928,0.79245043,0.63366788,0.65256973,0.6651530999999999,0.66800031,0.71404632,0.65895096,0.39023008,0.75197505,0.83588737,0.79337228,0.53427029,0.68042624,0.72141752,0.85103213,0.6116585
261,88,0,0.62426995,0.73895319,0.80562516,0.65267293,0.65940765,0.88086291,0.93281349,0.63469846,0.78451248,0.74521586,0.90376005,0.67750181,0.56414301,0.66064659,0.70840198,0.68504515,0.84729981,0.61478976,0.72907266,0.7980427,0.6511177,0.64524793,0.68310665,0.66300501,0.71787659,0.66598856,0.45917866,0.75026665,0.8571496999999999,0.77642946,0.59255201,0.70405253,0.73545274,0.85247678,0.63101068
262,88,1,0.63486796,0.75460435,0.81329583,0.68066041,0.7042012,0.83535143,0.9597424999999999,0.59841023,0.76485722,0.74057867,0.93526461,0.67177863,0.62562215,0.64498589,0.66525155,0.65095937,0.82762529,0.62187435,0.79049094,0.77669039,0.66212363,0.62830579,0.68444584,0.66868932,0.74367108,0.67506048,0.58067929,0.7392840999999999,0.89201226,0.74376975,0.64899158,0.72192024,0.73507699,0.83248874,0.6552009
263,88,2,0.63281403,0.77345854,0.81902327,0.70367643,0.7175254,0.78601253,0.96908151,0.55779045,0.69385987,0.73130429,0.9269569,0.65483136,0.66867333,0.60268181,0.60610189,0.62073222,0.81062262,0.62400809,0.82604889,0.73684545,0.66058394,0.62310821,0.67313943,0.68112277,0.76784966,0.6767649,0.65563489,0.72427913,0.90805478,0.71229767,0.68982849,0.72251224,0.72095336,0.80247847,0.66387397
264,89,0,0.63382702,0.82121278,0.8201483,0.72411465,0.71087411,0.72185108,0.9545743,0.52463568,0.5458194000000001,0.71562929,0.90386794,0.63043841,0.71536102,0.5227786,0.49280193,0.59549944,0.79462392,0.62575134,0.85756617,0.67736401,0.65955748,0.66354597,0.6647904,0.70699969,0.8038183000000001,0.67038707,0.72254335,0.69210883,0.91926061,0.64763912,0.72621089,0.71212529,0.69673617,0.75622722,0.67142604
265,89,1,0.63704066,0.86831186,0.82296088,0.75142699,0.6926425,0.695254,0.92565056,0.53803928,0.5003173,0.70054209,0.88800777,0.61015725,0.79739748,0.48091813,0.37600431,0.56144187,0.80088252,0.6396137,0.89069971,0.64114133,0.66343522,0.72707903,0.68471089,0.72393517,0.85193608,0.68231801,0.79047187,0.66446714,0.92721004,0.63341634,0.75287438,0.68683063,0.64753555,0.71700732,0.68629418
266,89,2,0.64763868,0.91511975,0.83641013,0.79089179,0.68274843,0.71134308,0.88975428,0.57657969,0.57141755,0.69740709,0.89183795,0.60304495,0.86370487,0.50233902,0.40598783,0.56060243,0.83232127,0.66676661,0.91299077,0.63999746,0.67444115,0.78880424,0.71772337,0.74739273,0.88670776,0.72597317,0.84109713,0.66415981,0.92917345,0.66842256,0.7697475,0.68306334,0.61898622,0.70372335,0.69886129
267,90,0,0.66159005,0.943947,0.85998466,0.82471,0.69208042,0.72317328,0.8804878,0.61759115,0.68100506,0.70746522,0.91088094,0.59921098,0.90159481,0.53525339,0.47338739999999996,0.59249436,0.86454538,0.70615717,0.92087009,0.64940264,0.68949589,0.83354855,0.75224942,0.77726276,0.9168113000000001,0.76995821,0.866712,0.67549489,0.92721004,0.71198161,0.78093537,0.70695872,0.62588227,0.71811338,0.70600035
268,90,1,0.66900936,0.96200044,0.88033751,0.85324986,0.72775095,0.71983299,0.89298214,0.65370658,0.78108224,0.72451179,0.94934455,0.60304495,0.91833158,0.57443205,0.53768851,0.63732365,0.88786333,0.74318388,0.91171123,0.66211235,0.70466469,0.87131973,0.77945177,0.80003132,0.93063618,0.81042446,0.87014999,0.68831239,0.92974811,0.75623982,0.78931237,0.75857058,0.67811096,0.76012099,0.70712136
269,90,2,0.66548135,0.96993521,0.88524674,0.87816854,0.78064423,0.70250522,0.91739958,0.67041069,0.84749164,0.74639148,0.98138857,0.61126854,0.91132142,0.61121118,0.59813078,0.67053471,0.89725528,0.77002998,0.89891575,0.67965175,0.71635493,0.88946281,0.79751691,0.81569057,0.92596804,0.85012096,0.85651139,0.70147338,0.93870319,0.78657217,0.79255995,0.78144341,0.73368452,0.79334786,0.70588235
270,91,0,0.64686321,0.96964403,0.87926362,0.89805438,0.82770051,0.68563674,0.95212621,0.67104429,0.87865535,0.76552805,1.0,0.61782519,0.88704872,0.64952279,0.6452920999999999,0.68672404,0.89045421,0.78655603,0.87790424,0.69439502,0.72850137,0.88985021,0.80323638,0.82391168,0.90274702,0.88184517,0.82874306,0.71704782,0.95067522,0.8118571,0.78639828,0.79258382,0.77668901,0.81564958,0.70564635
271,91,1,0.61553724,0.95770547,0.86110969,0.91474867,0.85609282,0.67111343,0.97769517,0.65889062,0.88791699,0.77140618,0.99821978,0.62182586,0.85247985,0.67804812,0.66670891,0.68385299,0.86438345,0.78976361,0.85258267,0.70189375,0.73517336,0.86770403,0.79193695,0.82164109,0.85774134,0.8991093000000001,0.7991235,0.73107656,0.95623025,0.83220956,0.77053359,0.79139982,0.79275031,0.80465673,0.70564635
272,91,2,0.56852033,0.93492029,0.84474559,0.92653287,0.84917489,0.6618649999999999,0.98186599,0.63757848,0.87179487,0.76187055,0.97513082,0.62332611,0.79829127,0.69115473,0.66588519,0.66896163,0.82843494,0.77811868,0.81965115,0.70113116,0.73197993,0.8275439,0.75852689,0.81255872,0.79998803,0.91170002,0.76191016,0.734412,0.95340485,0.84200747,0.74487851,0.78564125,0.79407648,0.75867634,0.70063131
273,92,0,0.51729076,0.89874063,0.82336998,0.9374578000000001,0.81018952,0.65943633,0.97071357,0.61315592,0.8375611,0.74044804,0.94357231,0.62438184,0.72239748,0.69579245,0.65112153,0.6392706,0.77230184,0.7427655,0.77742609,0.69617438,0.72160128,0.77150052,0.69889098,0.7940808000000001,0.72068945,0.91994722,0.7290793000000001,0.72315828,0.94243846,0.83541806,0.70996506,0.78063613,0.78692993,0.68919788,0.68546817
274,92,1,0.48029901,0.83169542,0.80552288,0.94801448,0.76587159,0.67215031,0.95158219,0.59270779,0.77900695,0.72059304,0.90904677,0.63316108,0.62257273,0.69760721,0.6390825,0.58667466,0.69335276,0.68790182,0.72698498,0.69795374,0.70888458,0.71158316,0.63014578,0.77517225,0.64390448,0.93143831,0.67172919,0.69631203,0.93161575,0.81894455,0.66904081,0.78338087,0.77226847,0.64430098,0.6559679
275,92,2,0.45551907,0.72646866,0.79238047,0.95820291,0.7068963,0.72811413,0.93689364,0.56769195,0.72886545,0.70602835,0.88881696,0.65844307,0.55083246,0.70123673,0.64421493,0.54508324,0.62392519,0.63330312,0.69082093,0.72693188,0.70415146,0.66109246,0.58031666,0.75885531,0.57838889,0.94474379,0.59590464,0.67093013,0.91461546,0.80744182,0.625266,0.81131263,0.75819642,0.62950464,0.62422562
276,93,0,0.4593964,0.69307709,0.79176681,0.96237648,0.6664769,0.7776618000000001,0.93589627,0.56526122,0.70493097,0.71177585,0.90402978,0.68844807,0.54014196,0.70607609,0.66335065,0.54025818,0.59491539,0.60787253,0.68960873,0.76499746,0.7087135,0.65993027,0.58642673,0.75518321,0.57773056,0.95420057,0.54444822,0.66103227,0.90441529,0.79760559,0.62606797,0.8381142,0.76298534,0.65184023,0.60210042
277,93,1,0.49631829,0.69194147,0.78736896,0.95384521,0.64937667,0.81920668,0.93598694,0.58763896,0.70283852,0.7324146,0.93882505,0.70517308,0.56494918,0.70083345,0.68977316,0.55791479,0.59069711,0.6023778000000001,0.69492895,0.79658109,0.70546305,0.68343233,0.63140824,0.75920764,0.60075408,0.95101166,0.52212022,0.66470216,0.89704051,0.78035629,0.64001112,0.86755288,0.77050026,0.71303455,0.58543867
278,93,2,0.53689395,0.69329548,0.77253899,0.93113607,0.6554875,0.84523312,0.92419984,0.61246472,0.71118257,0.7501143,0.96795598,0.70539534,0.59719593,0.68315634,0.71188696,0.59844103,0.60004858,0.61512447,0.69917166,0.81774276,0.69097856,0.71138946,0.70028597,0.76550266,0.63031899,0.93099846,0.53201859,0.66812799,0.89028829,0.75401781,0.65878196,0.87503364,0.77573123,0.77065111,0.56580919
279,94,0,0.5660611999999999,0.68985222,0.72989005,0.89780887,0.67742307,0.84850383,0.90824191,0.63867289,0.72000686,0.76755274,0.98931866,0.69194866,0.61028742,0.6615002,0.73209986,0.62674238,0.61250101,0.63215954,0.7049633000000001,0.82721149,0.67119069,0.73540806,0.78398549,0.77072502,0.6567718000000001,0.89899934,0.55268427,0.66933924,0.87903458,0.72997797,0.67539304,0.87406491,0.78074118,0.83535546,0.54604401
280,94,1,0.58932514,0.67557691,0.65993352,0.846744,0.70512359,0.83138483,0.88427781,0.66269224,0.72266529,0.78172556,0.99390408,0.66533311,0.61312653,0.64891114,0.75510075,0.65488854,0.62918792,0.6433582,0.71136103,0.82149212,0.63577783,0.75574638,0.84285415,0.77016912,0.67939434,0.84929624,0.57489894,0.67763717,0.86428503,0.70392683,0.69046371,0.86884452,0.78692993,0.89754297,0.5328574
281,94,2,0.6057566,0.65547063,0.6052672,0.80506966,0.73531743,0.80848991,0.8739777,0.6718506999999999,0.71838607,0.78179087,0.98554243,0.64366283,0.60987557,0.65086705,0.77594728,0.67621332,0.64553477,0.64155219,0.71661391,0.80147433,0.59671533,0.76646436,0.84662063,0.76188537,0.68675564,0.80536618,0.58672409,0.69303986,0.84761996,0.68545159,0.69514848,0.86378559,0.79577102,0.90956288,0.53211399
282,95,0,0.61519491,0.61373662,0.54211199,0.76278156,0.76450241,0.78434238,0.86996101,0.67611313,0.71180859,0.7725818,0.96952042,0.62221481,0.60636172,0.66521038,0.79856799,0.69318567,0.67389685,0.62221602,0.72328103,0.75762583,0.55307938,0.77150052,0.82172003,0.74266364,0.68454127,0.76731911,0.59329782,0.72295941,0.82745906,0.67060626,0.6879387,0.85442118,0.80291756,0.90426961,0.54520621
283,95,1,0.61839458,0.56546553,0.53352084,0.72184374,0.78857102,0.7559499,0.86555445,0.67766834,0.70972472,0.75128992,0.95182608,0.60260043,0.60798283,0.68019895,0.80179952,0.70005643,0.7088171,0.59417753,0.72563809,0.70399085,0.51219776,0.77053202,0.79082095,0.72336361,0.67101562,0.72641302,0.59870037,0.74910964,0.81419404,0.66178527,0.66450691,0.83160217,0.80269653,0.88682099,0.57192165
284,95,2,0.62250245,0.55932154,0.55566351,0.69723194,0.79901996,0.73799582,0.85484631,0.67565232,0.69966555,0.7318920999999999,0.92760425,0.58865366,0.61501052,0.68221535,0.78811304,0.69207111,0.73270181,0.57629872,0.72408916,0.67005592,0.49551779,0.76349432,0.7655715999999999,0.69948324,0.65695134,0.69936222,0.60584079,0.77072223,0.7978163,0.66024327,0.63312689,0.79845003,0.79503426,0.86984639,0.60257242
285,96,0,0.62577896,0.58219407,0.5976988,0.67685509,0.80334366,0.7256785,0.83744673,0.66943148,0.67654575,0.71451897,0.8945892,0.57542924,0.63149317,0.66966662,0.75294639,0.68142635,0.75152619,0.56560212,0.721126,0.64876716,0.50332459,0.753422,0.74311223,0.66922174,0.63827877,0.67951397,0.61385016,0.77991503,0.78795135,0.66619098,0.60724948,0.7539422,0.78604583,0.84819927,0.62876866
286,96,1,0.62378091,0.64201063,0.65579136,0.66924446,0.80968509,0.7236604,0.82428144,0.66102183,0.64233771,0.68375678,0.87123051,0.55987109,0.66671048,0.64653851,0.71708275,0.66794582,0.75890211,0.57431141,0.72361775,0.6624300999999999,0.54990306,0.74322056,0.71374765,0.64039305,0.63163565,0.6708819,0.62174619,0.77592877,0.78503017,0.6762858,0.59426711,0.69883214,0.78125691,0.83765787,0.64871084
287,96,2,0.61668297,0.72423382,0.73853234,0.67814399,0.82712402,0.74349339,0.82248617,0.6569322,0.60219535,0.66004833,0.86475697,0.54774685,0.72164388,0.6319465,0.68495755,0.65385158,0.75213343,0.61356949,0.73823153,0.69668277,0.62129334,0.74322056,0.70377345,0.6487316,0.64246813,0.67929404,0.63221127,0.76237006,0.78665837,0.70353414,0.60778148,0.65636941,0.78545642,0.82929472,0.67077704
288,97,0,0.61727679,0.77600641,0.79248274,0.70570184,0.85342653,0.76374391,0.82976698,0.67542192,0.58157962,0.64469336,0.8679398000000002,0.53776185,0.77470207,0.62696599,0.66442783,0.64652229,0.73253988,0.65689282,0.75702067,0.73125318,0.67136177,0.76478564,0.72218735,0.68780927,0.66305584,0.7053001999999999,0.64875893,0.74293591,0.79087252,0.72875204,0.64419565,0.62628491,0.78847712,0.82329041,0.69095522
289,97,1,0.62719016,0.82201354,0.84167732,0.7473148000000001,0.87259494,0.78350731,0.83616828,0.71021255,0.5816568,0.64159754,0.86950423,0.53061621,0.83460393,0.6181476,0.65340261,0.63709791,0.71881629,0.71257235,0.77904236,0.76340874,0.72274179,0.80113636,0.74346098,0.73510805,0.69148363,0.74615131,0.68937247,0.72511977,0.79752897,0.77292405,0.69965063,0.60653356,0.78191999,0.81430651,0.70641336
290,97,2,0.64632528,0.86030429,0.85926873,0.78309704,0.89017799,0.78893528,0.83251428,0.75174241,0.59772747,0.65128992,0.87160814,0.54814691,0.89064143,0.61372496,0.65093144,0.62275677,0.7123067,0.7536434000000001,0.8009967,0.78615913,0.75678604,0.84807593,0.74060124,0.77067805,0.73690825,0.78298878,0.7480071,0.71029558,0.80562207,0.80148453,0.76498333,0.60626446,0.76106977,0.80061623,0.71455543
291,98,0,0.66455917,0.88629249,0.85481974,0.80605168,0.90394177,0.78434238,0.82240457,0.79102586,0.62085584,0.66520802,0.87856719,0.58037451,0.92534175,0.62521844,0.65935876,0.62111315,0.71570723,0.7827906,0.8272610999999999,0.79518302,0.77486314,0.90121384,0.7295808000000001,0.79243658,0.76389969,0.80465142,0.78106464,0.6983368000000001,0.81141653,0.81397376,0.82110529,0.63570314,0.74139836,0.79177906,0.7111334
