,,pid1263b-09,pid5667203-05,pid5667249-18,pid58917-03,pid59340-11,pid6100022-03,pid6100022-06,pid610003b-13,pid9048b-13,pid9049b-09,pid9050b-09,pid9054b-09,pid9055b-09,pid9056-14,pid9058b-09,pid9059b-13,pid9060b-07,pid9061b-06,pid9062b-12,pid9063b-13,pid9065-25,pid9066b-09,pid9068-18,pid9069-09,pid9070b-21,pid9072b-13,pid9073b-13,pid9074g-09,pid9075b-09,pid9079-08,pid9089-04,pid9093b-15,pid9094b-09,pid9097-21,pid9099b-13,pid9101c-03,pid9104b-09,pid9111b-11,pid9116-14,pid9118b-13,pid9133-09,pid9137-19,pid9138b-09,pid9139b-09,pid9149-14,pid9153b-09,pid9157-12,pid9158-15,pid9166l-03,pid9174b-09,pid917506-07,pid9179-11,pid918807-14,pid918821-11,pid918824-07,pid9192b-09
137,1,0.49365428,0.21756874,0.21048213,0.18942809,0.24795989,0.40103921,0.27431703,0.39766135,0.17993231,0.29145996,0.23641365,0.3823239,0.28972265,0.26689794,0.2622154,0.37297936,0.46184607,0.28886289,0.35050203,0.31894538,0.33943461,0.50998978,0.42029462,0.39826134,0.24596729,0.30719923,0.31433458,0.26323257,0.36244201,0.40305235,0.45215864,0.41477087,0.34229246,0.29532563,0.30790248,0.50001534,0.3994411,0.39523348,0.19570261,0.53340329,0.42690719,0.36333677,0.30709947,0.27136285,0.32559592,0.25209281,0.25294667,0.4987596,0.34951669,0.29013325,0.33804261,0.27884038,0.13756172,0.4564093,0.2900112,0.35763829
137,2,0.50748259,0.2225353,0.23147182,0.19892238,0.26691736,0.41165837,0.28748569,0.4172283,0.19280306,0.3003004,0.25298829,0.41555629,0.30591872,0.28099145,0.28320851,0.3865806,0.46842196,0.30258277,0.37956618,0.33659921,0.374337,0.53590452,0.45253862,0.39368251,0.26642495,0.33936712,0.33548396,0.27582511,0.3661957,0.42685272,0.46557271,0.45079696,0.36193327,0.31528945,0.34663304,0.53168674,0.42260065,0.42436881,0.20955268,0.56554227,0.44406791,0.39363932,0.31977665,0.29249979,0.33917803,0.28030027,0.26802772,0.54819846,0.38555535,0.31730725,0.36204406,0.29541556,0.14718002,0.48883058,0.30311988,0.37489296
138,0,0.52370489,0.22589794,0.25059153,0.20136639,0.27829357,0.41909004,0.29973826,0.43444878,0.20284136,0.30605098,0.26176607,0.44209348,0.31328056,0.2954159,0.29167166,0.39528139,0.47466173,0.32165887,0.39972407,0.34852748,0.40407933,0.54798139,0.47565789,0.39535637,0.28100073,0.36456443,0.34703895,0.28721468,0.36147898,0.44183757,0.47599149,0.47971382,0.37947883,0.33433707,0.36252207,0.55136918,0.44577766,0.44548298,0.21817383,0.58120717,0.45447388,0.41759708,0.32817697,0.31242093,0.34786559,0.30859873,0.28243622,0.58443169,0.41687033,0.33971347,0.38008667,0.30632987,0.15244968,0.50583771,0.31515987,0.38166638
138,1,0.5262082,0.23161382,0.26855362,0.19973236,0.28367911,0.42281897,0.30898086,0.44507307,0.21393961,0.31407604,0.26199867,0.46608295,0.31669521,0.31058211,0.30462103,0.40300936,0.48206498,0.34278904,0.41546716,0.35650707,0.42507391,0.5450899,0.49113272,0.41773218,0.29082266,0.38021686,0.34731705,0.29898211,0.35038662,0.45568393,0.47761856,0.50375838,0.39357338,0.35498366,0.37298024,0.56417121,0.47116409,0.45775676,0.22890412,0.57896933,0.4601675,0.43031049,0.33339265,0.32605767,0.35286235,0.33297543,0.29627476,0.59753607,0.43724239,0.35685127,0.39595522,0.31283772,0.15627611,0.51741004,0.32393347,0.3814523
138,2,0.51735371,0.23740401,0.27876224,0.19700662,0.2892462,0.42533403,0.31389661,0.45100442,0.22529616,0.32413527,0.25585017,0.48254773,0.31862704,0.32283833,0.31480677,0.4093463,0.49120917,0.3625065,0.42785315,0.36263574,0.43374415,0.52970846,0.49874857,0.43288337,0.29665619,0.38490079,0.3403924,0.31111197,0.33895684,0.46379175,0.47654618,0.52515849,0.39879391,0.36790383,0.373905,0.5647695,0.49036765,0.46384151,0.23792952,0.56340557,0.45930034,0.42149607,0.33722771,0.33634273,0.35410019,0.35252957,0.30524588,0.58709814,0.45221594,0.36339829,0.40714337,0.31712625,0.15784276,0.525759,0.32757046,0.37842096
139,0,0.50471693,0.24741764,0.286662,0.19554867,0.29789073,0.42791896,0.31927859,0.45550182,0.24149817,0.33577375,0.24598022,0.49249506,0.32027693,0.33243561,0.32653535,0.41516502,0.50349048,0.37773444,0.43447536,0.36762915,0.4325261,0.48339022,0.50366133,0.4474946,0.30333575,0.38674486,0.32958828,0.32611043,0.33163925,0.47253035,0.47728575,0.54202137,0.40354785,0.37679739,0.37169399,0.56009818,0.5050214,0.46849631,0.24923104,0.53555263,0.45535246,0.40420075,0.34686752,0.33951368,0.35340745,0.36477707,0.31249573,0.56407054,0.46326828,0.36230455,0.42080896,0.32190797,0.15802317,0.52914168,0.3307679,0.3766484
139,1,0.49624504,0.25777186,0.29418013,0.1974926,0.31121196,0.43147323,0.32824309,0.45823937,0.26168166,0.34459703,0.24278462,0.49682686,0.32212522,0.33599607,0.33394997,0.42143831,0.52277859,0.40431617,0.43810838,0.3706976,0.42414377,0.46059526,0.50653604,0.44806695,0.31013617,0.38781441,0.32573661,0.33358267,0.3309574,0.484869,0.48001294,0.55664735,0.40775596,0.38602358,0.37131568,0.55620925,0.51786744,0.47264467,0.25984709,0.51838319,0.44979576,0.38704042,0.35754433,0.33969441,0.35387306,0.37454049,0.31576728,0.54323686,0.47474922,0.35688208,0.4234164,0.32444892,0.157406,0.52862631,0.33218133,0.37723925
139,2,0.49045136,0.26465816,0.2983081,0.2046908,0.32898513,0.43889617,0.3425732,0.46037726,0.28154449,0.36128229,0.24358352,0.49518104,0.32480891,0.33616725,0.33736519,0.42745704,0.55199517,0.41559196,0.4486242,0.37128167,0.40715765,0.4231689,0.50878146,0.4375486,0.31449521,0.38992402,0.32398459,0.34704658,0.34195136,0.49266912,0.48215771,0.56833001,0.41174399,0.396662,0.37305591,0.55656209,0.53094926,0.48004767,0.27369716,0.50524692,0.44720568,0.38326848,0.37489108,0.33474903,0.35697332,0.38232029,0.31752274,0.51971985,0.48394127,0.34475083,0.43304442,0.32752595,0.15676035,0.52372564,0.33349134,0.38149512
140,0,0.48529171,0.27586698,0.30277954,0.21742499,0.34851314,0.44615317,0.3582938,0.46212408,0.30786497,0.37869711,0.24597011,0.48501646,0.32784763,0.33361102,0.34025614,0.4346486,0.56488839,0.4217282,0.45871081,0.37170944,0.37969638,0.41628802,0.51086957,0.40427646,0.31827411,0.39108947,0.32552804,0.36253085,0.3593069,0.50385391,0.48277711,0.57609129,0.41850515,0.40353641,0.37601513,0.56229961,0.54680814,0.49206822,0.28233588,0.50287,0.44613313,0.38588105,0.38746395,0.32478436,0.3621745,0.38134668,0.31720357,0.50899502,0.48919387,0.32874528,0.44091008,0.33101038,0.15692176,0.51850637,0.33542187,0.38621339
140,1,0.47910449,0.28539757,0.30550821,0.23333568,0.36667531,0.45390796,0.37517585,0.46564378,0.32739824,0.39823191,0.24666788,0.47080974,0.33079236,0.32868114,0.34164919,0.44453132,0.56216496,0.42229156,0.46603817,0.37314084,0.36430478,0.45245342,0.51475257,0.38734341,0.32104585,0.3913624,0.32672386,0.37975015,0.37520737,0.51774643,0.48187113,0.58188734,0.43289902,0.407493,0.38612863,0.56937179,0.5634879,0.49732628,0.2988136,0.50887552,0.44763926,0.38621456,0.39693809,0.31200197,0.36929489,0.37595086,0.31374963,0.49761202,0.48897501,0.31149965,0.44083062,0.33494511,0.15845993,0.51622939,0.33866241,0.39175372
140,2,0.47126663,0.29306416,0.3062333,0.24954219,0.38419779,0.45784648,0.38620972,0.46991957,0.34347555,0.41154407,0.24728475,0.45442396,0.33441586,0.32493809,0.34200869,0.45653241,0.55596828,0.42554169,0.47010041,0.37447351,0.38481214,0.49078201,0.52040904,0.3887689,0.32263315,0.39117061,0.32829512,0.39389266,0.39088289,0.52648502,0.4845336,0.5854827,0.44981953,0.40787232,0.40137032,0.57751783,0.57902367,0.50146719,0.31278671,0.51992566,0.45214623,0.38937505,0.40193901,0.30497823,0.3789023,0.37437671,0.30957755,0.49314826,0.48439723,0.32733575,0.43614301,0.33836521,0.16156476,0.51761619,0.34231664,0.39616373
141,0,0.46993299,0.2997461,0.30407073,0.26596704,0.39870332,0.46192472,0.3937592,0.47233122,0.35473412,0.42796326,0.25051069,0.43911784,0.33804979,0.31938057,0.34193379,0.47145195,0.55333965,0.43261397,0.47321223,0.37503291,0.41241737,0.53341522,0.52687357,0.40242981,0.32378535,0.39046987,0.33252221,0.40528994,0.40343737,0.53325436,0.49218822,0.58508422,0.47250638,0.40594071,0.4234132,0.58766587,0.59148546,0.50491547,0.32685649,0.53870079,0.45548938,0.40524895,0.40606247,0.30302308,0.38980433,0.37584167,0.30720653,0.50541726,0.4769834,0.34815528,0.42288913,0.34009135,0.16599886,0.52299475,0.34754805,0.40148998
141,1,0.47574853,0.30412435,0.30053428,0.28470911,0.40929288,0.46740896,0.39595943,0.47154906,0.3621092,0.44149,0.2578727,0.41861093,0.34050374,0.31437081,0.34222588,0.48871716,0.55516677,0.44537181,0.47538898,0.37495887,0.44419715,0.59537579,0.53055635,0.42240821,0.32435742,0.3894962,0.34072611,0.41287014,0.41810769,0.53774673,0.5084774,0.5804655,0.49586231,0.4024218,0.44836486,0.59706988,0.60326609,0.50790944,0.34227964,0.5532278,0.45995071,0.42817438,0.41191017,0.30645691,0.3966181,0.3800364,0.30693295,0.52608219,0.46968813,0.37448972,0.41336945,0.33877262,0.17057539,0.52976012,0.35271051,0.40852029
141,2,0.48275561,0.30588927,0.29426282,0.29442879,0.41536999,0.47433412,0.39462621,0.46637379,0.36567204,0.45941121,0.26939102,0.40279789,0.34371998,0.30769494,0.34358149,0.50707337,0.55883823,0.45540822,0.47873074,0.37564166,0.47504678,0.64278105,0.53362414,0.45491361,0.32475224,0.39422439,0.35258701,0.41708822,0.44096724,0.54040831,0.53252288,0.56286905,0.51817061,0.39728058,0.47385456,0.60952673,0.61216488,0.51331645,0.36277353,0.57349483,0.46509664,0.45426824,0.42591888,0.31597798,0.40404511,0.38764331,0.30832364,0.5673614,0.46521065,0.40020796,0.39849043,0.33297238,0.17556969,0.54145427,0.3605964,0.41753725
142,0,0.48271188,0.30483651,0.29008396,0.30618397,0.41488589,0.48385294,0.38996401,0.45650559,0.3656186,0.48462793,0.28199138,0.39323897,0.34632012,0.30132719,0.34444278,0.5265115,0.55692493,0.46068643,0.48440254,0.37774761,0.5108461,0.66652173,0.53527603,0.4725378,0.32433325,0.40528878,0.36565763,0.4147517,0.46469141,0.54005446,0.55511695,0.53847129,0.54076943,0.39210434,0.48883565,0.62466825,0.6184438,0.51969167,0.38195799,0.59209295,0.46758404,0.46973716,0.4462171,0.3261316,0.4099958,0.39614195,0.31103664,0.61793098,0.46366952,0.42837557,0.38716504,0.32442748,0.17991834,0.55033733,0.36940446,0.42574927
142,1,0.47368248,0.30081744,0.28711996,0.3122482,0.40965595,0.4943673,0.38528546,0.44362608,0.36331166,0.51132092,0.2871994,0.39117841,0.34939017,0.29602072,0.34556621,0.54729521,0.55111609,0.46278384,0.49248103,0.38188549,0.54418718,0.6747614,0.53747855,0.47389849,0.32169849,0.42579479,0.3717758,0.40680136,0.49550822,0.53646979,0.57604696,0.51722514,0.55953869,0.38572012,0.48988651,0.63957199,0.62056589,0.5252104,0.39758327,0.61229676,0.46684238,0.47214325,0.46495674,0.33513514,0.41264181,0.40504095,0.31495794,0.65254409,0.46359657,0.45341601,0.38218852,0.31164765,0.1835264,0.55737444,0.37675601,0.43335331
142,2,0.46081614,0.29248204,0.28633126,0.31461473,0.3992047,0.50134486,0.38193195,0.43508754,0.3598557,0.5444597,0.28621847,0.3963792,0.35147863,0.28790697,0.34474985,0.57050641,0.54599672,0.46252383,0.50236836,0.38659921,0.57601125,0.65754288,0.53949514,0.46460043,0.31540569,0.44113004,0.37117789,0.39102406,0.52619851,0.53133125,0.5847185,0.50819598,0.56954838,0.38034547,0.48001681,0.65413055,0.61757052,0.52990244,0.41083575,0.63269022,0.46306565,0.47156357,0.49514021,0.34089378,0.41239197,0.41185623,0.31712377,0.67570669,0.46333212,0.47575291,0.38493319,0.30205206,0.18547284,0.55841454,0.3830044,0.43802021
143,0,0.44695504,0.28124845,0.28967689,0.31101564,0.38839039,0.50293424,0.38238181,0.42501075,0.35662243,0.57368466,0.28045426,0.4082686,0.35256464,0.2802611,0.33917016,0.59467224,0.54497975,0.46477726,0.5153062,0.39358342,0.60215482,0.62029045,0.54231979,0.44659827,0.30675207,0.45698163,0.36562982,0.36870759,0.57229017,0.51846951,0.58410835,0.50822315,0.57267365,0.37586368,0.45514082,0.66390274,0.60701249,0.53238251,0.42912382,0.64851948,0.45174688,0.47173827,0.52132908,0.34333361,0.40930307,0.41815287,0.316816,0.68516581,0.46058727,0.49738119,0.39686529,0.29228493,0.18699202,0.55222076,0.38588296,0.44408289
143,1,0.4446157,0.27666584,0.29617097,0.30681082,0.37853562,0.50199983,0.38677409,0.42116515,0.35418188,0.58466226,0.27459903,0.41522712,0.35237668,0.27528558,0.33302876,0.61816529,0.54919417,0.47107818,0.51778953,0.3973511,0.61367084,0.57948344,0.54525172,0.43413607,0.30062042,0.46131888,0.35992881,0.34784084,0.60399269,0.50863859,0.57478968,0.51034233,0.56476803,0.37308007,0.42863388,0.66516837,0.59482141,0.53218143,0.4324721,0.66005007,0.43849981,0.47146034,0.53443579,0.34318574,0.40665705,0.42070974,0.31346465,0.69405113,0.45517965,0.50533775,0.40520766,0.28846814,0.18744778,0.54637369,0.38527967,0.45342524
143,2,0.44632101,0.26712286,0.30760717,0.29983801,0.36812759,0.49932757,0.39523965,0.42085229,0.3505656,0.59853231,0.26968428,0.42655036,0.35135333,0.26689794,0.31894098,0.64104009,0.56079462,0.48359334,0.51772821,0.40294505,0.62580695,0.49430398,0.55204519,0.40803456,0.29161228,0.45938629,0.35500647,0.32490746,0.64872768,0.49454607,0.54719423,0.51383807,0.53857734,0.37237395,0.38802018,0.65804249,0.57319885,0.53209205,0.43969593,0.67565176,0.42144177,0.46677519,0.55319384,0.34081985,0.40551007,0.41926297,0.3088708,0.70514724,0.44930695,0.51397212,0.41916215,0.28785702,0.18756172,0.52640555,0.38108248,0.46997774
144,0,0.45009237,0.2588432,0.32181656,0.29415411,0.36320021,0.49586062,0.40059709,0.42460664,0.34675336,0.60072955,0.26739882,0.43113232,0.35007936,0.25942325,0.31279958,0.65719611,0.57101612,0.49614318,0.51351268,0.40702534,0.62124484,0.45572537,0.56139159,0.37669546,0.2851825,0.45158958,0.35282339,0.30438001,0.68509068,0.48457669,0.52203014,0.52026807,0.50919975,0.37601541,0.36382514,0.64574672,0.55503449,0.53340285,0.43998594,0.68897767,0.40906187,0.45411737,0.56614714,0.33585805,0.4090873,0.41066424,0.30618061,0.70886845,0.44432792,0.50943542,0.43227158,0.29125568,0.18699202,0.51868441,0.37464449,0.48781469
144,1,0.45220214,0.24704607,0.35855489,0.28756163,0.36392635,0.48731115,0.40885817,0.43125497,0.34157834,0.59261008,0.26927978,0.43084924,0.3484608,0.25215397,0.29739365,0.67561597,0.57939326,0.50899636,0.5048057,0.41381211,0.59760378,0.47275909,0.58182208,0.35784017,0.27693175,0.43655676,0.35506209,0.28416101,0.71334177,0.46714565,0.48328557,0.53254845,0.46969804,0.38398693,0.34688525,0.62652451,0.53989171,0.53665003,0.43524036,0.70205072,0.39034938,0.43544032,0.57762778,0.32781566,0.41724111,0.39414923,0.30966874,0.69662476,0.4354368,0.48864669,0.44486818,0.29717386,0.18539689,0.49972826,0.36534517,0.51080664
144,2,0.45317505,0.23870448,0.37841878,0.28511058,0.3679547,0.47884028,0.41243252,0.44044531,0.33649238,0.58073127,0.27370912,0.42728769,0.34597552,0.24561504,0.29055572,0.68978089,0.58492631,0.51137112,0.49632866,0.42162718,0.56988783,0.51207687,0.59723255,0.35774298,0.26904359,0.4220329,0.36166692,0.27018816,0.72353437,0.45831474,0.45379495,0.54700235,0.44643014,0.39344071,0.34332072,0.60572985,0.53359532,0.53833321,0.43169874,0.71208941,0.38005751,0.4193679,0.58256734,0.31799885,0.4263602,0.37512284,0.3232907,0.68041515,0.4245486,0.46527767,0.44786566,0.30552577,0.18321306,0.48385495,0.35473584,0.52701661
145,0,0.45544879,0.22904384,0.41218038,0.2784195,0.37128285,0.46228277,0.4163095,0.45151282,0.32617796,0.55575487,0.2812026,0.4219289,0.34093187,0.23470541,0.27798083,0.70645513,0.59569939,0.50799965,0.48518433,0.43246134,0.5391157,0.56628693,0.62339817,0.36969762,0.25944726,0.40371026,0.37298552,0.25603794,0.72072262,0.43725288,0.3979107,0.56803115,0.43692226,0.40259104,0.35256831,0.57899057,0.53051262,0.53915245,0.41866596,0.72211546,0.36121951,0.40852061,0.58105786,0.30785345,0.44077132,0.35680619,0.34592937,0.64209771,0.41234726,0.43965955,0.44539545,0.31518569,0.17959552,0.46242504,0.3378609,0.54624936
145,1,0.45819259,0.22519197,0.43470296,0.27107339,0.37251902,0.44346345,0.41598233,0.45952992,0.31420682,0.52689898,0.28985903,0.41584595,0.33521992,0.22383001,0.27174955,0.72285662,0.61415151,0.50214942,0.47381007,0.4421438,0.514013,0.6155945,0.64346396,0.37492441,0.25062445,0.3775319,0.38668187,0.24767119,0.70560945,0.41712949,0.36346492,0.58982068,0.44451096,0.41060341,0.36796133,0.55608652,0.5277443,0.53589037,0.4079884,0.729183,0.3495242,0.40954499,0.57183531,0.29775733,0.44998126,0.35195632,0.36734833,0.60416842,0.4040124,0.41870908,0.43464066,0.32174715,0.17334789,0.44338456,0.32158063,0.56206542
145,2,0.45811607,0.2216002,0.45709833,0.26741795,0.37204357,0.41704655,0.40903812,0.46332338,0.29854814,0.48595829,0.29856603,0.40237656,0.32518483,0.2135252,0.25313811,0.73321211,0.6408515,0.49467845,0.4636928,0.44740869,0.48170171,0.6585973,0.6607909,0.37927646,0.23927967,0.34751789,0.39940487,0.24161012,0.66947139,0.39512916,0.3224369,0.60797863,0.47125627,0.41758287,0.39033207,0.52810463,0.52360493,0.52716914,0.38674752,0.73364604,0.33515894,0.41727944,0.54893539,0.28878666,0.45413766,0.35957234,0.39174247,0.56143785,0.39941638,0.39523993,0.41556519,0.3245883,0.16348272,0.41585457,0.29956046,0.57403665
146,0,0.45050777,0.22077037,0.47059534,0.25850824,0.37167185,0.39185224,0.40297726,0.46023386,0.28295181,0.45094842,0.30568533,0.38344964,0.31591203,0.20637004,0.23940234,0.73221202,0.66051021,0.48905356,0.45248716,0.44664363,0.46167049,0.6862078,0.66640446,0.37988121,0.22792684,0.32418677,0.40895755,0.23988279,0.62379446,0.38037508,0.31306277,0.61775946,0.50175191,0.42127101,0.40513661,0.49958579,0.52132565,0.51400909,0.36791458,0.73322882,0.32559732,0.42284603,0.51794809,0.28067034,0.45245693,0.3755869,0.40750747,0.52906928,0.39584169,0.38045906,0.39240159,0.32212239,0.15311432,0.39311282,0.28841679,0.57872923
146,1,0.43025175,0.21890017,0.48163084,0.2438442,0.37259682,0.33427648,0.38099951,0.44880135,0.26948428,0.39067033,0.31469571,0.3564977,0.29647884,0.192151,0.21758538,0.71174652,0.67032664,0.48150459,0.43841496,0.43486344,0.42380051,0.70830706,0.6610841,0.36885529,0.21679961,0.2811684,0.41926109,0.23883405,0.55522283,0.34502069,0.32115189,0.61871943,0.54060217,0.4205824,0.41174443,0.46361126,0.52185835,0.48615476,0.3267774,0.72603484,0.31292075,0.41816088,0.47330797,0.26672965,0.43762563,0.39065514,0.43155963,0.496591,0.38884735,0.35129015,0.35659805,0.31289133,0.13631789,0.36845952,0.26008791,0.57261517
146,2,0.39480099,0.21768021,0.49003307,0.22922243,0.37575207,0.28026373,0.3552511,0.43602612,0.26032778,0.34039138,0.32128916,0.33545754,0.27746335,0.17609467,0.2056396,0.67453405,0.66044127,0.47017681,0.42141488,0.42107601,0.39772337,0.7140357,0.64535898,0.35420086,0.20099106,0.25212805,0.42571297,0.23746915,0.48033179,0.31468176,0.33565684,0.61046912,0.56301611,0.41432073,0.40679277,0.43366572,0.52448694,0.45773442,0.29458652,0.70243002,0.30473974,0.39739538,0.42409032,0.2481804,0.41638938,0.40067334,0.44926248,0.47005316,0.37759438,0.33167989,0.31543518,0.30140878,0.12014812,0.34107946,0.24055848,0.55432437
147,0,0.35918626,0.21724053,0.49480346,0.21552331,0.37755878,0.20623526,0.31772452,0.41986156,0.25361183,0.28439619,0.32965233,0.31910467,0.26163276,0.15618117,0.18502846,0.61730157,0.63280186,0.44484313,0.39538591,0.40042777,0.38044935,0.70813314,0.61151316,0.32525918,0.18328096,0.21956923,0.43317992,0.23218692,0.38829608,0.28235819,0.3433207,0.58955805,0.58516595,0.40163982,0.38907945,0.39372555,0.52992752,0.41403143,0.24916073,0.66902673,0.29939983,0.35145716,0.36796956,0.22844821,0.38654508,0.40656051,0.47239131,0.44907603,0.3598395,0.31856274,0.27412784,0.28882194,0.10508925,0.30538793,0.22962165,0.52079123
147,1,0.30369812,0.21703617,0.50255693,0.20003522,0.38048928,0.16756615,0.2778423,0.40284966,0.25189276,0.22630675,0.33785369,0.3064582,0.23710371,0.12955757,0.1673607,0.5368579,0.5981815,0.3865488,0.35856519,0.375,0.36337464,0.68851229,0.5603833,0.30413607,0.15037467,0.18535074,0.44084153,0.22188464,0.29259806,0.23884983,0.33024868,0.55391233,0.60363588,0.37486578,0.35472888,0.34316944,0.53752511,0.36107842,0.19898058,0.62052747,0.30048379,0.29005797,0.29676628,0.20220981,0.33722475,0.4066606,0.50101452,0.42782044,0.33663141,0.30598475,0.23165042,0.27465906,0.090103494,0.26681034,0.22791519,0.47474739
147,2,0.26151357,0.21771117,0.50828139,0.17389773,0.38278008,0.14075627,0.22103713,0.38635919,0.26139663,0.16680113,0.34752139,0.29903884,0.20922267,0.10081936,0.14642001,0.46207837,0.56445747,0.28842087,0.30272093,0.35178513,0.3547487,0.65915168,0.48026316,0.2087041,0.12861977,0.1516781,0.44819723,0.1980182,0.19713201,0.18384898,0.28091892,0.51841152,0.62435074,0.31561041,0.29842791,0.24501036,0.5437953,0.30241305,0.14583883,0.51737173,0.31106091,0.25055983,0.21176904,0.17878912,0.29872696,0.39613285,0.52597862,0.40967007,0.31491884,0.29877532,0.20932467,0.26473111,0.077219901,0.22744565,0.23869689,0.40141291
148,0,0.24095148,0.32554496,0.52154942,0.033782223,0.43250346,0.18427212,0.23876983,0.39126071,0.29869066,0.10064372,0.39378678,0.3118499,0.16378806,0.19244771,0.037536699,0.097817983,0.4915022,0.13806552,0.25533839,0.32023692,0.4045444,0.36954584,0.11161327,0.099149028,0.17432922,0.12520469,0.48390506,0.13311228,0.10131449,0.12633579,0.34755477,0.32296685,0.63649089,0.14046452,0.22671711,0.12220603,0.53142084,0.1147613,0.0609913,0.3294308,0.46736724,0.20967204,0.082794379,0.17391769,0.081896953,0.38080983,0.58337323,0.44793688,0.26681561,0.33865825,0.2469628,0.29342139,0.097635777,0.18061282,0.31235025,0.26593595
148,1,0.28491785,0.50409339,0.51270195,0.10816312,0.48864108,0.4426513,0.49492884,0.44333929,0.33777501,0.29507338,0.41037154,0.34764977,0.41184579,0.4336464,0.067193679,0.14282207,0.47447212,0.2849714,0.35948494,0.35635077,0.45380859,0.32711916,0.28743564,0.18849892,0.32317299,0.29488825,0.50066048,0.18691394,0.16603402,0.37108263,0.48923916,0.43420576,0.59209437,0.24110644,0.45106347,0.31494209,0.51699415,0.27628659,0.10697777,0.40823577,0.59493165,0.38250615,0.1455728,0.24033517,0.18911614,0.44016379,0.59015571,0.49126656,0.27691957,0.37599938,0.30086674,0.36829917,0.26174516,0.28757496,0.38877015,0.37989382
