,measure_number,beat_number,pid1263b-11,pid51495-01,pid52932-23,pid5667249-23,pid5667271-02,pid5667291-11,pid58917-05,pid610003b-15,pid9048b-15,pid9049b-11,pid9050b-11,pid9054b-11,pid9055b-11,pid9056-05,pid9058b-11,pid9059b-15,pid9060b-09,pid9061b-08,pid9062b-14,pid9063b-15,pid9064-20,pid9065-26,pid9066b-11,pid9068-19,pid9069-11,pid9070b-23,pid9072b-15,pid9073b-15,pid9074g-11,pid9075b-11,pid9088-21,pid9089-06,pid9090-20,pid9093b-17,pid9094b-11,pid9097-23,pid9099b-15,pid9101c-05,pid9103-19,pid9104b-11,pid9111b-13,pid9112-10,pid9113-11,pid9114-33,pid9116-18,pid9118b-15,pid9119-13,pid9127-07,pid9130-10,pid9138b-11,pid9139b-11,pid9153b-11,pid9158-13,pid9166l-09,pid9170b-11,pid9174b-11,pid9176-04,pid9185-04,pid9190-10,pid9192b-11
135,46,0,0.25379141,0.52206936,0.21499365,0.22334373,0.55150504,0.36368195,0.23492148,0.35453488,0.68131971,0.62459391,0.26402119,0.55010026,0.2309511,0.18703238,0.19540567,0.57597654,0.57270459,0.64112119,0.37386228,0.23617973,0.56445783,0.47420645,0.6263536,0.38563065,0.49935450000000003,0.61377896,0.35987147,0.28647362,0.39191756,0.65761874,0.30452917,0.40465675,0.46144756,0.19351057,0.25181598,0.52659833,0.51982587,0.28956666,0.23915682,0.24947705,0.53235712,0.27379621,0.36615344,0.20636214,0.39717046,0.3516939,0.64707383,0.31343909,0.38304189,0.24728237,0.30063042,0.50655036,0.58734163,0.47219677,0.27758048,0.50447224,0.70420333,0.57277772,0.2579712,0.27939828
136,46,1,0.34850462,0.54050508,0.31188818,0.44219735,0.56439017,0.40073858,0.20833017,0.48790363,0.58573552,0.6600781,0.37497716,0.68758291,0.27159105,0.29763853,0.36778637,0.65091565,0.56767376,0.73091754,0.46888712,0.41593075,0.65094555,0.61450492,0.71471158,0.55025092,0.55313096,0.63658936,0.51123393,0.3482961,0.48166749,0.76309191,0.48056938,0.58745437,0.54201975,0.36320158,0.26392252,0.68223931,0.53336901,0.37549932,0.45162402,0.38791598,0.80504082,0.35102539,0.39902716,0.48983897,0.55420117,0.58792347,0.77401908,0.36123472,0.42373616,0.40502283,0.33453925,0.57259511,0.73334485,0.50556948,0.44981631,0.60431927,0.60915305,0.64536613,0.3444105,0.62056954
137,46,2,0.37635347,0.53529199,0.39531385,0.48873188,0.56376899,0.42450078,0.31107276,0.57726601,0.49936215,0.83892104,0.45777331,0.83981182,0.34528469,0.34273439,0.45850884,0.80065855,0.58855242,0.67640296,0.59433586,0.41934449,0.65356871,0.72857556,0.71672355,0.64529107,0.57240457,0.54740833,0.59777207,0.42651374,0.48901871,0.80664804,0.57351185,0.74908735,0.63404338,0.46884231,0.28875437,0.79190486,0.64256826,0.47147595,0.58700787,0.43873282,0.88455804,0.44651238,0.42926775,0.59454486,0.61812457,0.77664209,0.79641818,0.45327565,0.49054151,0.44891737,0.50114621,0.5714078,0.89568072,0.55844916,0.60021868,0.72967695,0.62750629,0.57707245,0.38780473,0.78287346
138,47,0,0.37998814,0.51511281,0.42966201,0.45391203,0.54460102,0.41896599,0.3864464,0.60127209,0.44797116,0.85332692,0.47473706,0.90058615,0.36526609,0.34895955,0.44893806,0.87212449,0.57544869,0.61733665,0.63514886,0.36417039,0.62079457,0.79003264,0.67704251,0.68154901,0.56197375,0.47827655,0.58256213,0.46812302,0.45875511,0.79310839,0.60611189,0.79451518,0.66215502,0.50174661,0.29920187,0.82061896,0.65929135,0.48586055,0.61003937,0.47336848,0.85072772,0.43847637,0.42205182,0.56910943,0.61494997,0.8221793,0.79248941,0.47267546,0.51773603,0.42063632,0.5335386999999999,0.55682094,0.89614144,0.57228177,0.6245014,0.76778548,0.63197674,0.52931122,0.39390236,0.79070067
139,47,1,0.36864357,0.43216930000000003,0.48146379,0.34632654,0.46406006,0.3704933,0.44943479,0.59063303,0.39990403,0.74538673,0.46113996,0.92950794,0.41111659,0.32518412,0.35626944,0.87766351,0.5050447,0.52416778,0.64823947,0.30436685,0.52417264,0.78274201,0.50500358,0.66175979,0.52654549,0.33702517,0.50644387,0.46292747,0.42112727,0.67419586,0.61492136,0.78627015,0.6539531999999999,0.51392601,0.30287867,0.74676391,0.61101563,0.49055447,0.5519603,0.51555018,0.6901136,0.34862102,0.37213322,0.45169898,0.54056246,0.85752351,0.71922037,0.47122648,0.46716072,0.32272794,0.51344413,0.47450933,0.80173923,0.54144817,0.52557733,0.7452983,0.60911376,0.39248586,0.36509757,0.6666479000000001
140,47,2,0.32867915,0.36859367,0.46459975,0.22137395,0.40041531,0.32682593,0.37461118,0.55156571,0.32992755,0.54039006,0.43356735,0.84181706,0.46650446,0.33818974,0.28595041,0.74113667,0.44771672,0.45869840000000006,0.56159118,0.29093562,0.44120024,0.68914829,0.52804112,0.55123787,0.50610655,0.27267389,0.43880034,0.43287716,0.40730958,0.56293431,0.47314354,0.72375568,0.59241235,0.46300464,0.29211729999999997,0.57228464,0.50852621,0.45170524,0.41760991,0.48034402,0.6164093,0.24019929,0.3256819,0.36198488,0.41174948,0.83111756,0.59885708,0.43066886,0.41640122,0.29536751,0.43076152,0.41270495,0.6449666000000001,0.48979389,0.42639083,0.6447314000000001,0.52576996,0.26982118,0.33225263,0.54899043
141,48,0,0.2721342,0.26490135,0.44827446,0.14045391,0.28601093,0.26406492,0.40347849,0.4169622,0.23264633,0.34531453,0.32573009,0.59368348,0.42766639,0.35744973,0.19494357,0.68232747,0.38449865,0.37238069,0.3713058,0.30883097,0.42058106,0.56531294,0.61466102,0.44077451,0.41986085,0.26820247,0.34956298,0.30430616,0.40146764,0.54561931,0.21816643,0.56214941,0.51015315,0.35861818,0.26021881,0.37412445,0.52710171,0.41485327,0.29015748,0.3697986,0.5670748999999999,0.22756027,0.26212538,0.24969438,0.24211525,0.73873201,0.37856013,0.36567092,0.38676894,0.28496097,0.38191609,0.38932235,0.46855563,0.49703587,0.38105318,0.53570593,0.46593338,0.16551456,0.32105493,0.40400611
142,48,1,0.19761078,0.22749478,0.40032529,0.15439529999999999,0.23988357,0.23725723,0.33017222,0.32965297,0.19494868,0.2381291,0.23753164,0.34924418,0.34450425,0.26955226,0.12846352,0.60728011,0.50968055,0.33943375,0.25927403,0.28878623,0.32768797,0.44149076,0.50707875,0.35401472,0.26209599,0.19699982,0.26310197,0.23255675,0.3583882,0.35949567,0.16068087,0.32230434,0.5094457,0.21803348,0.22960273,0.26123267,0.48235585,0.28279616,0.22321194,0.27526147,0.37471601,0.17058181,0.22674921,0.17561617,0.15558144,0.25268218,0.26046227,0.37274413,0.28431819,0.25099426,0.34471189,0.27168242,0.39492053,0.49776448,0.31895556,0.4229191,0.36364708,0.15936996,0.28055365,0.28614753
143,48,2,0.15512158,0.19240131,0.28035578,0.13809873,0.21466350000000003,0.19691803,0.21299598,0.1980933,0.19278349,0.21693046,0.15296083,0.21768471,0.31624795,0.14589227,0.08282413599999999,0.45112314,0.39364562,0.27557987,0.20843457,0.20271348,0.33798231,0.33198663,0.27056209,0.2157996,0.18223674,0.15740617,0.12564696,0.16258909,0.26271826,0.18784297,0.10771451,0.22786039,0.37367644,0.16617433,0.22436553,0.16982062,0.41722325,0.13327565,0.15748031,0.17126804,0.18181576,0.11987785,0.18332295,0.1762537,0.13026225,0.18943762,0.16966172,0.24250103,0.23204186,0.18803211,0.23681257,0.17853970000000002,0.32365814,0.44510559,0.20699789999999998,0.30868352,0.17082809999999998,0.14766495,0.20371594,0.16584346
144,49,0,0.13487249,0.17444891,0.25286912,0.1452866,0.19661366,0.48451719,0.22507776,0.22772761,0.2013389,0.23013312,0.18208628,0.2282431,0.40029381,0.14233546,0.18183595,0.38281461,0.30806597,0.24865866,0.29667839,0.23398172,0.56390117,0.2701874,0.28589938,0.26295584,0.21039884,0.1656072,0.23957155,0.16360723,0.33892373,0.26441006,0.092263587,0.27069718,0.37933608,0.13945937,0.20588288,0.13805769,0.37432979,0.13327565,0.36719159999999995,0.18960152,0.2692492,0.13824494,0.47819139,0.52460072,0.22828675,0.16573853,0.19567835,0.26110424,0.23555223,0.37001768,0.34369702,0.35183749,0.36378715,0.55192475,0.33539188,0.26635472,0.17364079,0.20162486,0.30903423,0.22710965
145,49,1,0.16560197,0.19973762,0.34066582,0.24880406,0.22330683,0.59597885,0.24963963,0.25671582,0.24169329,0.25815732,0.20262547,0.23888632,0.51934444,0.23554770000000003,0.31987914,0.24206585,0.24891553,0.30531939,0.32432824,0.23353433,0.4787174,0.20517713,0.33519783,0.37193878,0.23720138,0.27259146,0.30516709999999997,0.16219979999999998,0.37583596,0.29055806,0.13480987,0.36240762,0.30785198,0.21505603,0.23349475,0.11010579,0.38504286,0.15278679,0.60073819,0.13765235,0.32863862,0.16230151,0.59859098,0.66125534,0.31723602,0.19868605,0.33732844,0.24215767,0.32530499,0.33381941,0.43707763,0.43330909999999995,0.4571988,0.72653809,0.37314556,0.19953208,0.17702703,0.16627181,0.39625912,0.23499316
146,49,2,0.17735322,0.18686023,0.32023379999999996,0.15581452,0.2080257,0.28288502,0.24550489,0.21026863,0.23085566,0.24518437,0.16311298,0.21432207,0.34894584,0.23769581,0.23008975,0.21658999,0.27234426,0.27902315,0.25931029,0.20842249,0.24564587,0.22856239999999997,0.33950617,0.27765139,0.20829668,0.20297545,0.24387318,0.12803048,0.28786854,0.23358407,0.17249652,0.3655329,0.29105963,0.21184414,0.27560757,0.11752415,0.40813617,0.1822626,0.4921834,0.12454836,0.29620163,0.15301832,0.27103978,0.41616168,0.30233782,0.23603220000000003,0.31002602,0.16897404,0.29117641,0.34108116,0.34874752,0.24223407,0.36983414,0.63084685,0.30998076,0.21819491,0.20777813,0.17383356,0.32309994,0.17005068
147,50,0,0.23609252,0.16796879,0.28704447,0.17814278,0.18699418,0.26356342,0.21771869,0.26451205,0.28036235,0.24405771,0.20085079999999997,0.23049514,0.20647072,0.20854279,0.15545188,0.16759585,0.36496431,0.30996545,0.2717482,0.18628671,0.38647247,0.29041428,0.40004424,0.31959686,0.19395857,0.1391084,0.21852614,0.19422651,0.27708241,0.20001433,0.25520605,0.43114594,0.35552359,0.22649693,0.32663438,0.10008542,0.37468998,0.30136996,0.43798392,0.18011064,0.28550763,0.1844873,0.27515025,0.30548143,0.2948844,0.30540948,0.31804684,0.16434556,0.26070987,0.31065695,0.32386513,0.18902349999999998,0.33143285,0.52683175,0.37933870000000003,0.27650499,0.17635135,0.24706022,0.32817507,0.14394659
148,50,1,0.35247818,0.27831386,0.44205337,0.30029363,0.3061728,0.40604541,0.27763447,0.39515284,0.38110787,0.34799444,0.29476473,0.47672374,0.28569625,0.24282499,0.25476762,0.33059089,0.42493937,0.49855548,0.48290242,0.24855087,0.47441665,0.42463284,0.55642987,0.56217799,0.34901575,0.22821731,0.28780634,0.31189735,0.3975123,0.35140053,0.42663747,0.53463627,0.45793361,0.5342758000000001,0.38276388,0.20766805,0.41609122,0.47899632,0.4890666,0.37622094,0.46551296,0.27427194,0.41628309,0.53932304,0.49915459,0.52043535,0.43162916,0.33456943,0.34860994,0.43297246,0.55038565,0.30508844,0.50410044,0.52633496,0.52667075,0.42150634,0.23070396,0.33198109,0.44386807,0.28920441
149,50,2,0.39286622,0.39113773,0.64240915,0.3159907,0.42224549,0.41928513,0.36199833,0.38283392,0.56709151,0.39109176,0.29563901,0.65131883,0.37401155,0.27538286,0.2648627,0.50721696,0.39275864,0.53763428,0.64294521,0.32584128,0.38423822,0.48323419,0.63995281,0.61920375,0.46974146,0.32197278,0.3018509,0.29671498,0.49286997,0.39315137,0.52659765,0.62469059,0.4951411,0.55376987,0.38735539,0.24020632,0.54011999,0.56332829,0.64015748,0.50814245,0.50067448,0.29717776,0.42344877,0.56889911,0.59241718,0.60510919,0.61431706,0.41588381,0.3879824,0.46358079,0.56843852,0.2429933,0.57768947,0.5275162,0.57996851,0.46437506,0.40967159,0.41287768,0.46472972,0.349457
150,51,0,0.39317123,0.40731215,0.70047268,0.2417569,0.43708292,0.37686696,0.41556028,0.32439805,0.65092518,0.37397316,0.25244669,0.65736542,0.38863321,0.27351239,0.24263752,0.51316193,0.43989329,0.48857941,0.63730645,0.36957790000000007,0.35355345,0.49006422,0.65151898,0.64318334,0.47577374,0.29651456,0.33089974,0.26886566,0.56881522,0.34708074,0.52208839,0.62558989,0.53098811,0.40984433,0.31736167,0.21327945,0.5646129,0.52196265,0.66996391,0.55914945,0.50195243,0.32526519,0.37256538,0.50864279,0.58622326,0.6419901,0.660748,0.50253399,0.41665041,0.43886434,0.48223368,0.23103142,0.58563695,0.54036629,0.58690518,0.46694862,0.44386392,0.43344259,0.43522664,0.35170944
151,51,1,0.36990596,0.32464484,0.5261906,0.21314614,0.35240664,0.34983131,0.41802595,0.30003302,0.70128624,0.35026963,0.20977634,0.60465062,0.31440016,0.23193827,0.26932374,0.37714028,0.48046566,0.40516255,0.58537912,0.37553978,0.34020894,0.45250566,0.57626512,0.53497825,0.43082864,0.21901691,0.3651928,0.23929448,0.54419839,0.25241779,0.39569978,0.50356157,0.52815828,0.28086463,0.2388844,0.16602273,0.50757942,0.34697527,0.59839239,0.40452935,0.41409301,0.36080359999999995,0.34422424,0.38147223,0.49653209,0.60642032,0.58773407,0.48583986,0.41763635,0.38400354,0.41580104,0.28365237,0.53287261,0.58961395,0.56921798,0.40742374,0.35672533,0.38151646,0.41306815,0.33279704
152,51,2,0.36564433,0.2846835,0.46910292,0.17445403,0.31279284,0.34085894,0.44029285,0.26017603,0.75996863,0.39495302,0.18333899,0.58192195,0.24962413,0.19324293,0.28028081,0.33571493,0.42346338,0.28646392,0.60508757,0.34953316,0.24515022,0.364676,0.38882569,0.5192623,0.49351643,0.19128177,0.44219366,0.1871444,0.49024174,0.22035246,0.29605813,0.40245748,0.39621395,0.27734796,0.24900009,0.16941979999999998,0.51927015,0.28136131,0.52195702,0.30405394,0.43545438,0.35616843,0.33625455,0.39528755,0.47937371,0.5932103,0.567631,0.46571213,0.43265293,0.32389895,0.39988538,0.32949681,0.48258466,0.5678549,0.60644682,0.35078737,0.27212445,0.44488798,0.48621485,0.34423618
153,52,0,0.39178175,0.41363001,0.58790343,0.17112008,0.43651498,0.37430473,0.50455201,0.30158366,0.83589059,0.5173866,0.2299632,0.63264692,0.19976817,0.18999883,0.27071892,0.37233198,0.5249463000000001,0.25766777,0.68160061,0.33790119,0.33647247,0.41477602,0.36869549,0.56120776,0.67149173,0.24793686,0.58791774,0.25351860000000004,0.61467902,0.29025002,0.37347203,0.39791648,0.32001088,0.35353074,0.27015514,0.22432486,0.62086425,0.32132093,0.58911581,0.43237964,0.49117856,0.3690839,0.36977146,0.60555373,0.51122326,0.59378833,0.60533701,0.45730669,0.50988104,0.2518854,0.41282804,0.47039011,0.52730938,0.59896449,0.65774143,0.38625934,0.33224387,0.62163156,0.58573477,0.34602204
154,52,1,0.38302127,0.49795446,0.50034053,0.18384413,0.52522008,0.39699097,0.36370533,0.32678143,0.76064745,0.47518623,0.24323407,0.56051982,0.24419552,0.18327683,0.26734204,0.29668922,0.53723235,0.28257255,0.71278602,0.31756468,0.40899039,0.44443859999999996,0.41655079,0.50698394,0.71813913,0.25061559,0.64203085,0.28641373,0.64116943,0.34850634,0.39654589,0.41665034,0.30541864,0.33742439,0.25567214,0.20559169,0.51797347,0.28761987,0.58465387,0.42676982,0.40249379,0.34023787,0.40037386,0.63226421,0.45182022,0.40628216,0.57809072,0.41251888,0.56093306,0.21237296,0.39717506,0.53462564,0.50921447,0.70063919,0.58771868,0.44607217,0.26968102,0.66310756,0.5792007,0.28206098
155,52,2,0.28436838,0.29215791,0.426277,0.19700251,0.31859648,0.30498769,0.26908049,0.27160476,0.49198881,0.23376467,0.19854112,0.34592009999999995,0.23273003,0.19032032,0.21410291,0.16916554,0.30692953,0.23085268,0.50418827,0.28093756,0.13400183,0.30927252,0.26917162,0.27350284,0.50931691,0.15287294,0.63208226,0.20961849,0.31943324,0.19400387,0.1574358,0.32980144,0.23418332,0.18575046,0.24518877,0.16327617,0.35601157,0.17200952,0.32842848,0.16047195,0.27620696,0.26694953,0.31058672,0.57234308,0.21909938,0.16511821,0.48918312,0.39035847,0.42856833,0.14898365,0.27106765,0.39522656,0.41348768,0.71035404,0.38145556,0.29721047,0.17790698,0.50028668,0.39753102,0.2166841
156,53,0,0.22788274,0.35811569,0.65290978,0.39506943,0.39162999,0.28982402,0.18082467,0.41420552,0.51701134,0.21114405,0.30141974,0.40222891,0.24526288,0.20192308,0.19135342,0.15514659,0.34484097,0.26528543,0.33932262,0.31069831,0.31818667,0.26637101,0.3649349,0.31094011,0.39354957,0.48371643,0.70400171,0.2929119,0.54076349,0.38152446,0.15411109,0.37311014,0.36565342,0.20850331,0.27400233,0.16302648,0.34390919,0.27275939,0.34287238,0.29445069,0.48665247,0.27409836,0.29384334,0.56082156,0.27932195,0.36064626,0.50923006,0.37760609999999994,0.3485341,0.23243482,0.26730664,0.29395041,0.47866851,0.5810693,0.40356893,0.2776208,0.24004557,0.59183894,0.29652721,0.28928485
157,53,1,0.23594849,0.4095562,0.6665108000000001,0.45159356,0.45071347,0.3253123,0.21039754,0.48686988,0.47874021,0.31519016,0.36419866,0.44802561,0.28178259999999994,0.25334639,0.30142184,0.17728462,0.43613055,0.32551914,0.41157486,0.29164559,0.38718926,0.33797442,0.36007879,0.50444128,0.42387095,0.58015063,0.72212511,0.37554651,0.58500091,0.48521384,0.30530559,0.58704479,0.35235948,0.27516763,0.2430634,0.16340758,0.32919287,0.32233038,0.50885007,0.33034834,0.59927228,0.29472195,0.31890816,0.49217877,0.21438923,0.57850587,0.55946732,0.33410933,0.38157923,0.30868316,0.29079208,0.28031661,0.45457268,0.53985847,0.49759447,0.32339602,0.32105594,0.67065849,0.43808217,0.37497386
158,53,2,0.28803694,0.31392519,0.52734943,0.46691748,0.34401178,0.32240357,0.3165731,0.5183994000000001,0.48984703,0.42004572,0.39519012,0.48604813,0.31457231,0.29519815,0.38798543,0.24769508,0.45075878,0.35528224,0.50650905,0.39130519,0.41926948,0.5023029999999999,0.27272153,0.63983774,0.40912155,0.58370509,0.69620394,0.38996526,0.40959952,0.60690594,0.35397173,0.74696821,0.41266423,0.50468889,0.27643261,0.20121559,0.47129288,0.3216454,0.66074475,0.35886421,0.61057863,0.35911925,0.31900866,0.58335853,0.32955487,0.66573149,0.54400735,0.44925834,0.35766756,0.4173295,0.33141104,0.25071479999999996,0.51132228,0.55212347,0.60435619,0.48272294,0.34094909,0.56351756,0.50337303,0.48533505
159,54,0,0.36194188,0.21896739,0.49680305,0.44003793,0.24458682,0.3250114,0.27219103,0.51071803,0.51052749,0.44306013,0.39354595,0.50895419,0.31023402,0.30449205,0.40877988,0.26850699,0.47482503,0.38605946,0.53470283,0.47511185,0.47103858,0.57694636,0.35810896,0.6727919,0.41137223,0.54412174,0.68863753,0.33727616,0.52889745,0.67720467,0.29647621,0.77199715,0.46594107,0.49579172,0.33028428,0.19876470000000002,0.51194286,0.3289134,0.68055282,0.31324229,0.6415158000000001,0.35673417,0.32395329,0.57967795,0.52266218,0.65012477,0.54548701,0.48684247,0.34337689,0.49094859,0.38332498,0.19996769,0.57136604,0.58988994,0.6421536,0.53583191,0.28028755,0.39864127,0.5004301999999999,0.57241573
160,54,1,0.34507329,0.27676028,0.55255909,0.30352358,0.30816058,0.32823014,0.1478359,0.40971155,0.39683766,0.4404896,0.31638698,0.52471078,0.321952,0.27016599999999996,0.35027993,0.28775823,0.484464,0.40394797,0.46899589999999997,0.47015172,0.39725484,0.57172185,0.52114145,0.6060639,0.45109621,0.38327444,0.60400171,0.26874588,0.58114965,0.61275163,0.22173004,0.66914789,0.41692451,0.24260327,0.36269393,0.21214929,0.52584619,0.37909727,0.46214731,0.35203561,0.60808484,0.27845066,0.33149082,0.47919816,0.58925121,0.54372559,0.44903311,0.45390056,0.35125355,0.48834143,0.41385486,0.17943623,0.56169085,0.5865891,0.61794962,0.53757761,0.2669626,0.20178712,0.42309371,0.57774918
161,54,2,0.28266542,0.26137992,0.51670648,0.27214168,0.29085617,0.29763837,0.23055914,0.2518342,0.35926875,0.38109406,0.19848892,0.49072959999999993,0.34450425,0.21760288,0.28384431,0.31382048,0.46913589,0.38153131,0.44814519,0.42294301,0.26579228,0.42946255,0.59419374,0.56646035,0.41124656,0.29761696,0.43767781,0.18786309,0.49670822,0.40992908,0.24437587,0.49930549,0.36938506,0.3104281,0.34030132,0.25292069,0.51443332,0.38780734,0.42248196,0.41539459,0.54331736,0.26528447,0.30376274,0.42684193,0.45923913,0.51389378,0.35349763,0.40928444,0.2800169,0.39775372,0.369057,0.18124546,0.53850495,0.48662553,0.59196991,0.43844146,0.26367065,0.19287314,0.34108111,0.48802188
162,55,0,0.22558672,0.20248226,0.30773062,0.28876246,0.22731790000000002,0.25635087,0.26913739,0.22469813,0.34419438,0.33319478,0.16880236,0.37023754,0.34236954,0.19178162,0.32135431,0.23797023,0.40684637,0.32719361,0.39217464,0.36858588,0.33137105,0.35416118,0.5517739,0.58895115,0.32217893,0.278258,0.33829477,0.1613763,0.42879076,0.29366717,0.21866414,0.41576885,0.38054109,0.43190557,0.28378621,0.22352979999999997,0.43963734,0.27187973,0.58385827,0.34074682,0.47240859,0.34035358,0.26658761,0.3878278,0.3466011,0.39716062,0.2951222,0.3706771,0.21077379999999998,0.35045662,0.26515749,0.19103465,0.5584081999999999,0.46956935,0.58358118,0.317664,0.20699246,0.24036392,0.27050315,0.42091545
163,55,1,0.2400322,0.1921769,0.28532656,0.27209274,0.21476998,0.2370931,0.31272286,0.23884047,0.33826059,0.2796841,0.17648824,0.28374209,0.27159105,0.27969371,0.2877366,0.23317997,0.36152034,0.28904638,0.29243573,0.33029566,0.32220528,0.36522872,0.5027072,0.54534125,0.31683214,0.26486436,0.2965467,0.17287537,0.42850451,0.27946844,0.25168226,0.33231235,0.33013294,0.38982276,0.23970944,0.20498719,0.36958558,0.23321797,0.5605397,0.31787536,0.41490059999999995,0.34180649,0.24161323,0.27917844,0.26674431,0.37991851,0.30529109,0.32017579999999995,0.28562916,0.29206069,0.30841512,0.19608271,0.53001613,0.47344424,0.58602169,0.33868442,0.17371936,0.22869135,0.25398092,0.40864774
164,55,2,0.24051512,0.20237869,0.42628717,0.19694745,0.22559634,0.20446795,0.30856915,0.24192738,0.32027199,0.26712681,0.18245165,0.38457504,0.2144013,0.27568974,0.17648627,0.32934596,0.32770425,0.24214945,0.32336729999999997,0.28023731,0.19031569,0.38977207,0.45442001,0.41326531,0.28228359,0.17696088,0.21036847,0.18450919,0.36793828,0.26135826,0.22828987,0.32292761,0.25878877,0.38940076,0.22744149,0.2222945,0.38939601,0.24962146,0.40302657,0.38248768,0.26760738,0.20653166,0.2034934,0.20520539,0.24108868,0.46564972,0.31491403,0.30769125,0.25974561,0.24558845,0.36297968,0.15835554,0.48527989,0.4274312,0.50719034,0.35664537,0.25290698,0.15442616,0.24018954,0.33525863
165,56,0,0.16691519,0.15644646,0.34489454,0.1573255,0.17443738,0.1966536,0.22450876,0.21273816,0.26958323,0.23047221,0.17072057,0.32650008,0.14462132,0.1504267,0.12009242,0.19306270000000003,0.33565241,0.20144335,0.28492947,0.25045711,0.13954552,0.31119387,0.28282349,0.29047340000000005,0.31795176,0.17601302,0.21673522,0.18453914,0.29472534,0.1828641,0.15225961,0.33818004,0.25369665,0.36878136,0.18183123,0.18308693,0.26786799,0.16294614,0.16386975,0.29689688,0.27567448,0.14490518,0.18966453,0.27104831,0.16097308,0.34485627,0.21419970000000002,0.29411482,0.14050142,0.18415083,0.31991308,0.16757128,0.3424211,0.36039875,0.36470434,0.2794025,0.19526241,0.186642,0.20356631,0.22646609
166,56,1,0.10462594,0.17998999,0.31622872,0.13576191,0.20051825,0.16518647,0.14354943,0.15677181,0.19253772,0.18472779999999997,0.13521413,0.27009872,0.10949489999999998,0.15209259,0.08957611300000001,0.16488047,0.23055921,0.24644175,0.14163252,0.13221163,0.12249504,0.23827446,0.27317448,0.24749916,0.29871243,0.17241735,0.1322108,0.15035635,0.27843556,0.13223010000000002,0.11067091,0.22238447,0.19459691,0.13764243,0.09242220400000001,0.14956305,0.20015231,0.17482875,0.13833661,0.16115481,0.23660809,0.11058181,0.16328315,0.19431482,0.12214458,0.16817752,0.22198582,0.18187749,0.17066459,0.17076153,0.19854574,0.11000727,0.20168164,0.31183555,0.25789888,0.20708179999999998,0.17184947,0.078898517,0.1461313,0.13328775
167,56,2,0.040747267999999996,0.10487649,0.08877662,0.058018597000000005,0.11810663,0.10821556,0.089625218,0.1305891,0.068074623,0.071128078,0.10297518,0.071098257,0.083301007,0.080922668,0.092233182,0.07495985599999999,0.10110179,0.089409573,0.075091562,0.050913245999999995,0.059674394000000006,0.079071696,0.12122361,0.059535798,0.080890905,0.10364616,0.068892888,0.14321136,0.061885555,0.069485637,0.087886721,0.055136675,0.062561611,0.071200825,0.050463636,0.06849333099999999,0.056352204,0.048635806,0.060020505,0.04941654400000001,0.09069045099999999,0.068415301,0.1116259,0.06331909299999999,0.047836439,0.1200406,0.056931475999999995,0.06535434700000001,0.10991571,0.078207394,0.069835471,0.036612551,0.07717922099999999,0.16848636,0.079699965,0.09892918199999999,0.21278284,0.078498253,0.041572417,0.051272625
