,measure_number,beat_number,pid1263-17,pid52932-10,pid5667229-07,pid9048-17,pid9050-17,pid9054-17,pid9055-17,pid9056-13,pid9058-17,pid9059-17,pid9060-17,pid9062-17,pid9063-17,pid9064-10,pid9065-12,pid9066-17,pid9067-17,pid9068-11,pid9072-17,pid9075-17,pid9078-09,pid9081-05,pid9088-12,pid9093-17,pid9094-17,pid9097-18,pid9099-17,pid9100b-13,pid9101-17,pid9103-09,pid9104-17,pid9105-17,pid9111-17,pid9116-07,pid9118-17,pid9126-05,pid9128-13,pid9130-02,pid9137-10,pid9138-17,pid9139-17,pid9153-17,pid9162-06,pid9166e-10,pid9170-17,pid9173-22,pid9174-17,pid917509-07,pid9186c-17,pid918722-06,pid918904-04,pid918919-19,pid9192-17,pid9193-02
40,15,0,0.29528009,0.52636491,0.35388544,0.33226505,0.27537369,0.42270608,0.48581831,0.34524306,0.33753961,0.54847956,0.46659767,0.30921339,0.5859145,0.52945746,0.57420697,0.68474527,0.59018052,0.46450336,0.43703492,0.37059522,0.56586705,0.43733289,0.38404623,0.34233944,0.33165774,0.26172069,0.53393245,0.65260041,0.67558224,0.41848278,0.49818767,0.43603616,0.55357217,0.28473752,0.44479761,0.46396090000000006,0.58306625,0.62010197,0.53403408,0.58432442,0.49088449,0.30841803,0.37900334,0.44104902,0.48831959,0.39635511,0.41984692,0.29877358,0.45359675,0.46702962,0.50841319,0.35289743,0.64148003,0.5740059000000001
41,15,1,0.3045957,0.54430495,0.40117457,0.38034666,0.29872945,0.45512982,0.54514563,0.37776089,0.39984875,0.58236853,0.50748383,0.31997098,0.63094755,0.55933085,0.616554,0.73201573,0.65860295,0.49782962,0.47172449,0.39805552,0.59532382,0.45858307,0.42919936,0.36586594,0.36329972,0.31472445,0.56008546,0.70144084,0.70442421,0.41746586,0.5407605,0.49202446,0.58228093,0.32656779,0.46421467,0.50788913,0.60001787,0.6492919,0.5711063,0.63623689,0.52556329,0.34177981,0.41536767,0.47274533,0.55706714,0.43476047,0.44770381,0.34814131,0.52958164,0.50085772,0.54603486,0.39266589,0.66793506,0.57239308
42,15,2,0.33605763,0.5528784999999999,0.45100009,0.43538864,0.3304858,0.49648349,0.61608877,0.41736327,0.46539182,0.62448738,0.5587969,0.34340346,0.68403702,0.58628051,0.65469752,0.77728101,0.73297288,0.53596324,0.50094727,0.43403151,0.6162406,0.48913415,0.48165865,0.39884431,0.39675386,0.38555217,0.59194927,0.74686667,0.75267145,0.42012322,0.58628896,0.53814967,0.61970399,0.38407287,0.50975177,0.54960041,0.6276786999999999,0.67288986,0.60773851,0.68291204,0.561868,0.37298472,0.46252659,0.51181728,0.6299699000000001,0.47434506,0.48748665,0.41473712,0.6111563,0.53898656,0.59053045,0.43993015,0.69570196,0.57643068
43,16,0,0.37568004,0.55662014,0.502996,0.50346664,0.35109118,0.55214268,0.68665049,0.47117152,0.53414722,0.66238666,0.60635834,0.37263965,0.73444689,0.6059025,0.68763217,0.81648278,0.78425046,0.58680099,0.52842958,0.46857572,0.63930645,0.52329663,0.52649962,0.44238897,0.44659628,0.43459111,0.62705507,0.78446659,0.78542187,0.42638064,0.63512873,0.57550179,0.67407843,0.45582497,0.55150493,0.57261352,0.65746128,0.68916404,0.64905015,0.71613021,0.58209206,0.39878967,0.50510483,0.54930035,0.67779087,0.51510218,0.51968672,0.49112023,0.68175479,0.57654967,0.63499585,0.49040874,0.71464086,0.58451699
44,16,1,0.41948826,0.56051045,0.55398757,0.56258915,0.38047833,0.59828586,0.74123613,0.51552963,0.59667243,0.69599665,0.63924968,0.39415483,0.79230498,0.62774482,0.71981279,0.85783364,0.81489492,0.63130435,0.55866241,0.50228836,0.66232729,0.54571258,0.57641947,0.47939574,0.49611566,0.49709199,0.66273738,0.81736899,0.80909018,0.45054186,0.69260671,0.6025123,0.71726952,0.53214967,0.59476085,0.57975105,0.6894661,0.70273529,0.67887275,0.74455962,0.60135107,0.42310497,0.56291401,0.57989528,0.71607119,0.55622781,0.54482912,0.54416823,0.74712377,0.60119837,0.67329661,0.55336955,0.73479742,0.59934375
45,16,2,0.46606633,0.56585446,0.61888671,0.6186332,0.40613602,0.63946307,0.78747399,0.55792661,0.64153702,0.72708885,0.66972833,0.41615711,0.82852358,0.6435255999999999,0.74430577,0.89003166,0.83651347,0.67537646,0.59312942,0.54005877,0.68960124,0.57336189,0.61405551,0.51499917,0.54892058,0.53232853,0.69648671,0.84593901,0.82778628,0.48767072,0.74717988,0.6259471,0.78622311,0.60470183,0.62478377,0.57895078,0.70636188,0.71628227,0.71539321,0.76735164,0.61887929,0.45562107,0.60069128,0.61213325,0.75461327,0.59951759,0.56425774,0.58680719,0.79407321,0.61250684,0.72111975,0.59121071,0.76038269,0.62353595
46,17,0,0.50873183,0.57416371,0.68738616,0.67264602,0.43845291,0.67790522,0.83756068,0.6044541999999999,0.68761884,0.75414981,0.69527814,0.43813867,0.85445571,0.66315983,0.77752643,0.90267677,0.86025988,0.72393072,0.63918055,0.56985119,0.72381745,0.59708301,0.65572429,0.54380882,0.59793571,0.56245833,0.73534997,0.87545643,0.84672415,0.53752227,0.79362297,0.64788648,0.8292413000000001,0.66742569,0.6502119000000001,0.57957802,0.7243632,0.73459578,0.76560972,0.7938413000000001,0.64307892,0.50030258,0.65548466,0.64345039,0.79446408,0.66027471,0.58931114,0.61635964,0.83160953,0.6187116,0.76563797,0.64991592,0.79017178,0.6466270000000001
47,17,1,0.56982983,0.59071611,0.75814963,0.73883723,0.48411061,0.71685153,0.89459085,0.65983134,0.72327859,0.78246617,0.73350582,0.47020417,0.8939620999999999,0.68670867,0.80123938,0.91023698,0.88410221,0.77695299,0.68380507,0.60668376,0.76453711,0.63149892,0.71294187,0.57188377,0.65592499,0.59942549,0.77767227,0.90707589,0.86783786,0.60397862,0.8488313,0.67213877,0.87723909,0.72490615,0.6755211,0.58885681,0.73931591,0.75939144,0.80297528,0.8133600000000001,0.67704443,0.56223912,0.72013066,0.66912521,0.83732496,0.73165829,0.61504984,0.64487921,0.8656594999999999,0.62862705,0.81973893,0.7174363,0.83481916,0.69602358
48,17,2,0.63294001,0.62424217,0.83636054,0.81833529,0.53423019,0.76499874,0.94885576,0.71275709,0.7545376,0.81636211,0.78260026,0.52903928,0.9360951999999999,0.71460028,0.82653839,0.91543701,0.91392692,0.83951926,0.73539146,0.65880955,0.81905126,0.68497282,0.7790939,0.60885752,0.73277655,0.65491879,0.83145686,0.94113293,0.89370618,0.72189727,0.90675813,0.71082015,0.93367453,0.78607914,0.7084955,0.62033763,0.76496667,0.80074452,0.84837268,0.83051464,0.72270591,0.65833657,0.79010939,0.70609371,0.8639575999999999,0.79718593,0.66736383,0.67553474,0.89203951,0.65174281,0.88213989,0.78424525,0.89215047,0.72191758
49,18,0,0.69493231,0.66995127,0.8931824,0.90126388,0.58503737,0.82474162,0.98430999,0.75231045,0.79796889,0.8523504000000001,0.82128072,0.5872421999999999,0.97179374,0.73539666,0.83889756,0.91673223,0.93520537,0.90321668,0.79291258,0.69769914,0.86340519,0.71559993,0.83999831,0.64058115,0.81468642,0.70669551,0.8792051,0.96225205,0.91119349,0.82445071,0.95232046,0.7413266,0.97102151,0.83402056,0.73470204,0.67614011,0.79725067,0.84567452,0.88950971,0.8396072,0.75941971,0.75075646,0.85597083,0.75004965,0.87377307,0.85326633,0.7240744,0.70858696,0.91133062,0.68489567,0.92854448,0.84956668,0.93223164,0.78762027
50,18,1,0.75481307,0.7277195,0.93829262,0.96136138,0.63798954,0.88328712,1.0,0.77779276,0.83506194,0.8841540000000001,0.85743855,0.65857602,0.99435875,0.75117744,0.83723349,0.91547539,0.95055376,0.94966419,0.84506962,0.73446292,0.9072302999999999,0.73641928,0.90053151,0.67535909,0.88150016,0.77509043,0.91915355,0.96707786,0.91578693,0.89051366,0.98560298,0.77010501,0.99370634,0.87143824,0.76683316,0.73447317,0.83000369,0.89139759,0.91032267,0.83978905,0.80378047,0.83117387,0.91469158,0.79298547,0.87966235,0.89949749,0.78843895,0.74604146,0.92062754,0.7309446999999999,0.96091451,0.9021471999999999,0.9695585999999999,0.83077693
51,18,2,0.79807477,0.77009168,0.98238148,0.99142367,0.67606876,0.91448198,0.99783287,0.78518373,0.85688562,0.90465895,0.88247089,0.70208312,1.0,0.75588721,0.82954585,0.90577569,0.95787913,0.9767408999999999,0.86789546,0.76153558,0.93252397,0.74608766,0.9290475,0.70038798,0.93996218,0.80878076,0.9428242,0.96156124,0.91248288,0.9258462,0.99940718,0.79090788,1.0,0.88479291,0.78700701,0.78131049,0.84477772,0.92854253,0.91905294,0.8346366,0.82822137,0.89952673,0.9590549999999999,0.85245102,0.88018584,0.92603015,0.83067818,0.77997613,0.92486926,0.75722368,0.98219271,0.94134006,0.98934551,0.85613703
52,19,0,0.83452987,0.80665731,1.0,1.0,0.68713752,0.9433450999999999,0.98240291,0.77090432,0.87013829,0.91791045,0.89437257,0.72849,0.99603349,0.75319591,0.81520194,0.88971505,0.953606,0.99406151,0.87822415,0.7757284000000001,0.94190783,0.74935692,0.94946427,0.71306753,0.97730854,0.8277892,0.95855941,0.94787329,0.90047546,0.94611045,1.0,0.80180779,0.99135487,0.87654625,0.80522401,0.83231137,0.84995924,0.96188395,0.91863389,0.82445293,0.84732304,0.94685391,0.98609845,0.89011465,0.87553985,0.93467337,0.86927732,0.8079943,0.92364904,0.78100858,0.98747453,0.96332945,1.0,0.86913965
53,19,1,0.86072538,0.83274139,0.99974466,0.98320845,0.68098655,0.95809176,0.95336338,0.74213713,0.86869778,0.92607058,0.8927555,0.74475075,0.97584839,0.74084042,0.78356734,0.86339825,0.92927531,1.0,0.86920794,0.78316869,0.93546064,0.74642979,0.95680418,0.71849926,1.0,0.83630045,0.9616115,0.91705319,0.8760576999999999,0.94722387,0.98746612,0.80426691,0.96576527,0.84528279,0.8149001,0.87648834,0.84380618,0.98664724,0.90522419,0.80851064,0.86669744,0.97462953,1.0,0.90150763,0.86094752,0.9120268,0.89409042,0.83175058,0.9151075000000001,0.79153233,0.97019543,0.97147846,0.99797057,0.86922863
54,19,2,0.87396597,0.84314859,0.97965784,0.9316601999999999,0.65244395,0.9569574000000001,0.90481969,0.68220038,0.84046384,0.92376901,0.86358344,0.74712405,0.93239312,0.70126613,0.70856301,0.82073299,0.89011947,0.98663839,0.82486875,0.77103914,0.90224583,0.73534219,0.94153379,0.7147020000000001,0.99621809,0.82878218,0.94390939,0.83781703,0.83205738,0.92250594,0.95621612,0.78871461,0.88228785,0.77229368,0.80443479,0.90353524,0.80423009,0.99878611,0.86192206,0.78008123,0.87866614,0.9736985,0.98511091,0.89516114,0.82973433,0.87423786,0.90459238,0.84253066,0.8818129000000001,0.7924448000000001,0.91556629,0.95123529,0.9819526,0.84734998
55,20,0,0.86484909,0.82202858,0.92212103,0.8643315,0.58059043,0.91605747,0.82521671,0.60833967,0.77059925,0.9053564000000001,0.81545925,0.7157321999999999,0.8547554,0.65637042,0.60391749,0.75277751,0.80436034,0.9319900999999999,0.7454919,0.73683881,0.83923669,0.70709733,0.88796085,0.69228991,0.935156,0.80750408,0.88151112,0.72072437,0.74442743,0.86861639,0.89701897,0.7488369,0.77432741,0.6716721,0.77039007,0.88250116,0.74295637,0.95880877,0.77238441,0.73201188,0.85394201,0.92753511,0.9219841999999999,0.85883362,0.74721895,0.78767169,0.88529726,0.81518436,0.81336432,0.77054565,0.83037803,0.88610788,0.9383924000000001,0.79862077
56,20,1,0.82541299,0.77153713,0.78317304,0.74939063,0.44939462,0.83425763,0.71996359,0.49094207,0.67126188,0.85632585,0.71940492,0.64496839,0.75963861,0.56073766,0.46955278,0.62381272,0.66137612,0.83718628,0.62668341,0.67687883,0.71292587,0.6356932,0.77478276,0.63912828,0.82469272,0.76097596,0.74443842,0.5724661999999999,0.60017729,0.730144,0.75276931,0.66901502,0.58650667,0.49620284,0.70239794,0.77517871,0.61241332,0.84753581,0.67728035,0.64545069,0.74413628,0.83575142,0.82064722,0.78639523,0.61795576,0.66637856,0.78644535,0.72795098,0.72440442,0.71683192,0.6940089,0.78773768,0.8329347,0.6880485
57,20,2,0.77067445,0.65042537,0.59058643,0.54733231,0.28942451,0.68401815,0.56049757,0.36025789,0.51336791,0.74996513,0.55977361,0.55110374,0.60759806,0.4123188,0.34904663,0.47498801,0.44725735,0.69079533,0.46282241,0.56181693,0.57931275,0.51366626,0.61425799,0.50872544,0.6319729000000001,0.6650117,0.57707542,0.42344814,0.40482714,0.53048545,0.57804031,0.51197661,0.36509440000000004,0.30068312,0.57581949,0.60246137,0.45950262,0.55388039,0.50397402,0.48783415,0.62349473,0.68360618,0.64352021,0.65348018,0.43528988,0.52355109,0.60522428,0.55950101,0.51073213,0.60734838,0.50700973,0.61587764,0.66349206,0.48524554
58,21,0,0.67432617,0.50142067,0.38707124,0.40033403,0.18540359,0.54722712,0.42634362,0.24974873,0.30658312,0.61627145,0.44144890000000003,0.40884029,0.48643455,0.33858952,0.29791125,0.42773674,0.34166739,0.52379639,0.29360877,0.43982118,0.408648,0.43035087,0.44923648,0.37447581,0.47543334,0.53983261,0.46091291,0.34893911,0.29997582,0.34906473,0.46934282,0.39135983,0.23787261,0.16437319,0.45858199,0.44593323,0.40050699,0.39084729,0.3805769,0.37470449,0.49728318,0.47968811,0.48895473,0.51415546,0.32916503,0.36237186,0.4488875,0.36106738,0.34683905,0.42998358,0.37690334,0.47164015,0.50898021,0.37289361
59,21,1,0.55897404,0.3727926,0.26725679,0.3084048,0.12490284,0.46586211,0.36217059999999995,0.19019194,0.22278162,0.49935137,0.38442432,0.32452068,0.40617893,0.29213408,0.27901716,0.43242828,0.30040987,0.37586426,0.20483337,0.32026385,0.32211171,0.37320223,0.27549144,0.26604755,0.37274661,0.42268246,0.37717716,0.31544459,0.25609638,0.28079721,0.34623984,0.29046923,0.18544159,0.09963074699999999,0.40409315,0.32174026,0.36828999,0.32515983,0.33171532,0.3039886,0.37385138,0.38152688,0.40973868,0.41966236,0.24784714,0.24099162,0.36204165,0.23829484,0.23003486,0.3081331,0.30162227,0.40106713,0.42237443,0.3646627
60,21,2,0.40547758,0.29028661,0.13437739,0.22390539,0.083318386,0.33752836,0.26716366,0.18007992,0.14652838,0.36883108,0.30487709999999996,0.23837703,0.36401058,0.23352499,0.27682441,0.45596277,0.32015348,0.24680806,0.14980598,0.18601351,0.27871416,0.28945601,0.18668691,0.18304441,0.24401986,0.26862898,0.30687059,0.30146057,0.27292288,0.22241686,0.28881267,0.21236874,0.14668373,0.081900425,0.36403736,0.25191145,0.35513518,0.31124868,0.32695907,0.24394132,0.26557714,0.28055706,0.36405348,0.32112485,0.1986062,0.12379899,0.275089,0.17478766,0.12668216,0.23412008,0.26019769,0.36780494,0.33969704,0.40954341
61,22,0,0.25604273,0.27043033,0.12692144,0.20202221,0.090321375,0.27140156,0.25127427,0.20271860000000003,0.12127629,0.33694379,0.28970246,0.24044979,0.36372851,0.22716374,0.31312186,0.47597621,0.37164036,0.2449134,0.17260899,0.17419032,0.30082362,0.28099142,0.15231587,0.17149579,0.19660416,0.19890063,0.34257325,0.34104411,0.35426706,0.25034145,0.33174966,0.20598166,0.14745141,0.09937842300000001,0.36755103,0.26391547,0.39055713,0.35999029,0.36779578,0.26434503,0.25236017,0.24520909,0.37165755,0.3005868,0.26186363,0.12047571,0.25443218,0.14381123,0.15376525,0.25787457,0.28512790000000005,0.3841547,0.33465971,0.45239976
62,22,1,0.22907713,0.28398447,0.14502511,0.22241582,0.11893871,0.2784724,0.2709258,0.23629054,0.178983,0.35673037,0.29726391,0.26902270000000006,0.38092552,0.24460212,0.35773098,0.49971217,0.43905119,0.3000707,0.20729286,0.21004127,0.37832486,0.30298922,0.17747406,0.20240218,0.21022691,0.21304348,0.41393109,0.38858186,0.43734386,0.32146675,0.40459858,0.24005051,0.19703991,0.14550434,0.40754195,0.30791941,0.43929022,0.41626608,0.45703311,0.32427714,0.28479419,0.26178912,0.40338803,0.33880112,0.37228766,0.18172194,0.26945532,0.15198404,0.18776874,0.31868118,0.33824794,0.42240978,0.35925926,0.51027195
63,22,2,0.23467892,0.30598001,0.21942293,0.26514399,0.1545441,0.33875095,0.32277219,0.28113892,0.25991789,0.39324871,0.34663648,0.30310913,0.40857647,0.26914184,0.43356734,0.53275449,0.51430191,0.40316013,0.25481625,0.25232587,0.45715379,0.34481797,0.23610057,0.27355126,0.24573747,0.26764309999999997,0.48659794,0.47223922,0.50402933,0.42219418,0.51052676,0.29088794,0.2609724,0.20666503,0.45432235,0.36710681,0.52247373,0.49637452,0.54701774,0.38878584,0.34453279,0.31534642,0.45466424,0.3946917,0.50415522,0.26202345,0.3491723,0.20450056,0.23848925,0.37691465,0.38192862,0.47664597,0.40524752,0.58724209
64,23,0,0.28030058,0.34337986,0.27767470000000005,0.33184075,0.19772795,0.42406099999999997,0.38918169,0.32271468,0.34141458,0.43238248,0.4002458,0.33992124,0.43750551,0.29506392,0.4949558,0.56106687,0.57327985,0.50577589,0.3006163,0.30181318,0.53233719,0.37809344,0.29525858,0.35552254,0.28136621,0.32310802,0.56616251,0.54200138,0.56841002,0.53980107,0.57488991,0.34688289,0.34445674,0.2755308,0.49003199999999997,0.42285523,0.60629376,0.56195679,0.64180053,0.45637995,0.40889733,0.37716658,0.51468399,0.45274894,0.61471012,0.34307538,0.44625311,0.26588181,0.27657757,0.44668167,0.41672829,0.5352283,0.44421976,0.63170013
65,23,1,0.32041982,0.38769307,0.33141544,0.39958473,0.23378924,0.49092513,0.43434466,0.36593288,0.39479977,0.46535779,0.4423674,0.37027671,0.47298369,0.31431279999999995,0.54110764,0.59229588,0.61942095,0.59528455,0.34087537,0.3478617,0.60130969,0.40820102,0.33583903,0.42428595,0.31909077,0.38365842,0.63157216,0.59189776,0.61883311,0.64158254,0.63143631,0.399023,0.37418217,0.3484399,0.5149520000000001,0.46650229,0.69910328,0.60256535,0.69023607,0.51180821,0.45417069,0.42852044,0.57853236,0.51159159,0.69630938,0.41210050000000004,0.49867391,0.34837196,0.30121441,0.4965448,0.45125632,0.60864054,0.48469232,0.69850398
66,23,2,0.36058875,0.43216321,0.39237382,0.45654058,0.25861734,0.55034661,0.46697295,0.40694482,0.44484298,0.49048682,0.49383571,0.38958441,0.50007052,0.33073582,0.58050789,0.61972561,0.66605041,0.67893955,0.37891463,0.37504064,0.65061434,0.44114703,0.36436345,0.48486875,0.36441853,0.41373147,0.68339664,0.63618869,0.64599081,0.73364757,0.67544038,0.44212415,0.37887129,0.41829651,0.52379562,0.50503412,0.74680901,0.64130452,0.73676491,0.53795842,0.49587756,0.46777873,0.63201155,0.56876411,0.75147232,0.47371524,0.56312745,0.43013006,0.32224288,0.53781252,0.46819588,0.6594230999999999,0.5044285,0.74129359
67,24,0,0.39039871,0.4522425,0.43350072,0.50247359,0.27494768,0.59648979,0.49908114,0.42953448,0.48851196,0.51457665,0.53492885,0.40152347,0.52764213,0.34180684,0.60816433,0.64488151,0.69297986,0.74747261,0.41629765,0.41111667,0.68854359,0.46352497,0.38319413,0.53528975,0.40776867,0.43222924,0.73690993,0.66802526,0.66908695,0.81576603,0.70502202,0.4569786,0.38354658,0.48327897,0.52122254,0.5348387,0.77636825,0.67043781,0.76714625,0.55496151,0.52593043,0.49532159,0.68699483,0.62482622,0.79086507,0.52054941,0.61414204,0.49663561,0.33307379,0.58411096,0.47396061,0.71659552,0.51706893,0.7772204
68,24,1,0.40402434,0.47963162,0.46587795,0.52940327,0.28606876,0.615818,0.51215326,0.45396269,0.5181792000000001,0.52950202,0.5690814999999999,0.40972121,0.54972234,0.34848615,0.62329693,0.67346253,0.71030784,0.78501237,0.44360306,0.43726397,0.70911157,0.48349532,0.39388341,0.56807,0.45590923,0.43558408,0.77251763,0.68617389,0.67906358,0.86215855,0.72400915,0.45082414,0.38975724,0.52993415,0.50543807,0.54882177,0.79522943,0.68208303,0.7707082,0.5564345,0.53923132,0.50632322,0.73053023,0.66263429,0.81121581,0.54534003,0.62883588,0.57209615,0.33253922,0.59922136,0.47361352,0.76594231,0.51861274,0.79850954
69,24,2,0.40685629,0.49714215,0.50508979,0.54096777,0.28920777,0.62133224,0.51656553,0.46943103,0.53252665,0.53360301,0.60324062,0.41229143,0.55790216,0.34958101,0.62275958,0.6909526999999999,0.71803436,0.79745493,0.46935059999999995,0.45184444,0.71162068,0.5051003,0.39490424,0.59162126,0.51534037,0.43274700000000005,0.7923223,0.68869042,0.67601741,0.89615499,0.72306911,0.41802472,0.39131337,0.56226229,0.47330695,0.55553753,0.78993624,0.68509347,0.75443498,0.54688125,0.53626274,0.50411203,0.75594044,0.69503476,0.81370239,0.5519866,0.63452296,0.63596434,0.32297501,0.61068191,0.46748661,0.78831975,0.50837139,0.80098993
70,25,0,0.39326792,0.51580904,0.53389225,0.53996569,0.28793722,0.60856441,0.51082698,0.47655235,0.53272112,0.52560329,0.63646184,0.41135869,0.5587219,0.34933635,0.60310279,0.70229301,0.71890643,0.78409332,0.48620749,0.46657497,0.69895135,0.51592179,0.37828398,0.60046228,0.58938702,0.42998085,0.79449267,0.66894306,0.65971472,0.90587886,0.69418191,0.38006779,0.39285566,0.58709459,0.36501038,0.54897317,0.76116986,0.67202395,0.70547563,0.51751227,0.49559434,0.48497944,0.75856882,0.71169089,0.7957728000000001,0.52491792,0.61298505,0.6875984,0.28678094,0.61056025,0.45589678,0.79019532,0.49370878,0.79113509
71,25,1,0.36868712,0.52902453,0.54568899,0.52937618,0.27625561,0.56422359,0.47979369,0.46549653,0.50656871,0.49776817,0.67373868,0.40556534,0.54640811,0.35933085,0.56021841,0.71889091,0.71584547,0.72689996,0.48894088,0.47017006,0.64935416,0.51704956,0.34635113,0.58811293,0.63959975,0.43338535,0.77075421,0.62002368,0.62465952,0.88598575,0.62278963,0.33482653,0.39594716,0.59760601,0.28702863,0.53263256,0.7161219,0.63864207,0.65352004,0.46944293,0.44652373,0.44183412,0.73527803,0.7093166,0.7566418,0.46822781,0.55721787,0.71463383,0.24730389,0.59475637,0.43572776,0.76309662,0.45939697,0.77132529
72,25,2,0.32388523,0.53330305,0.54076092,0.50811592,0.25485052,0.50391354,0.42864078,0.44787096,0.46499568,0.46547636,0.70789133,0.40077728,0.52570295,0.37781516,0.51093777,0.73017365,0.7045958000000001,0.66513256,0.47635243,0.45400150000000006,0.58902291,0.50630409,0.29175736,0.56197788,0.66775134,0.44541457,0.73080575,0.56827198,0.58368926,0.84894596,0.4870935,0.32812708,0.40056712,0.60739738,0.24498357,0.52085564,0.67947157,0.60393299,0.58478139,0.44398982,0.42016322,0.40348359,0.69162109,0.69232644,0.72261484,0.37861307,0.51453364,0.69612218,0.23543870000000003,0.57276598,0.41743756,0.71368516,0.42612887,0.7309827
