,,pid1263-22,pid50848-09,pid5667269b-36,pid9048-22,pid9049-22,pid9054-22,pid9055-22,pid9058-22,pid9059-22,pid9060-22,pid9061-22,pid9062-22,pid9063-22,pid9065-17,pid9066-22,pid9067-21,pid9068-14,pid9070b-05,pid9072-22,pid9073-24,pid9074f-22,pid9075-22,pid9080-05,pid9090-10,pid9092-02,pid9093-22,pid9094-22,pid9097-05,pid9099-22,pid9101b-04,pid9104-22,pid9105b-05,pid9111-22,pid9112-08,pid9114-30,pid9118-22,pid9133-11,pid9137-12,pid9138-22,pid9139-22,pid9153-22,pid9166g-01,pid9170-22,pid9174-22,pid917509-03,pid918713-18,pid918904-07,pid9192-22
30,2,0.80870217,0.72440138,0.65139039,0.97475267,0.94239825,0.9139641,0.87386913,0.72564667,0.98172906,0.9493132,0.89462139,0.87690058,0.49355551,0.8898026,0.8145559,1,0.95113978,0.79373424,0.94239219,0.97287692,0.86273013,0.86243838,0.96658193,0.75710225,0.78580247,0.87861933,0.96631178,0.89285406,1,0.90104985,0.90039318,1,0.9256108,0.84855139,0.94864667,0.95757371,1,0.97112065,0.83189393,0.95382845,0.8567957,0.93616718,0.90773532,0.86346937,0.93444129,0.71582572,1,1
31,0,0.88994252,0.76786827,0.76268206,1,0.98199369,0.87301491,0.92042161,0.76926799,1,1,1,1,0.6323696,1,0.817539,0.9099686,1,0.92162457,1,1,0.9792546,0.97081827,1,0.82265697,0.95301673,0.97108481,1,0.96026205,0.97400248,0.87732917,1,0.94608597,1,0.82446695,0.97498171,1,0.99828061,0.98263923,0.91764992,1,0.96892901,0.95361387,0.8682638,0.96319134,1,0.84653391,0.97780815,0.96063604
31,1,0.86872945,0.73933935,0.81794589,0.99109616,0.88191999,0.84533009,0.89512516,0.74473869,0.89846999,0.99694755,0.99491094,0.99130477,0.65535202,0.9351354,0.7216179,0.74951334,0.91562113,0.93207462,0.97209113,0.96459825,0.98203862,0.9615511,0.88383888,0.69241702,1,1,0.91618712,0.9674166,0.84259594,0.82636031,0.96880734,0.73677948,0.99102334,0.7316002,0.99722019,0.93023461,0.92198044,0.91626841,0.98303126,0.96457027,0.97465718,0.88159736,0.77013322,1,0.84157341,0.92251834,0.88236713,0.8580212
31,2,0.73684387,0.56805525,0.80328406,0.91420657,0.59419785,0.75588683,0.78980237,0.57578744,0.68762626,0.93646076,0.89198912,0.71161079,0.58751563,0.70332308,0.60152068,0.5571821,0.64573246,0.79421507,0.8637917,0.79180939,0.6867445,0.73986198,0.68906879,0.48112198,0.94352847,0.90921105,0.68939725,0.80730109,0.72514999,0.73457316,0.88728702,0.55287155,0.79626883,0.59012538,0.86005852,0.76772781,0.76242859,0.7554862,0.97244861,0.76320685,0.81293178,0.81236805,0.58275314,0.97515639,0.59937364,0.82519838,0.71165876,0.73399293
32,0,0.66479547,0.36736766,0.76531367,0.79414325,0.48448121,0.76531792,0.74608696,0.3687489,0.68547237,0.80938228,0.8167237,0.44585168,0.48382991,0.53846841,0.56620564,0.48825746,0.43654356,0.57022268,0.71522376,0.66101513,0.48579255,0.54941834,0.55809907,0.52124404,0.75221027,0.80940828,0.60396554,0.73191104,0.74917627,0.73974444,0.82931411,0.48383632,0.58543439,0.38273713,0.68869056,0.87195722,0.65756438,0.59145616,0.87258241,0.70756228,0.61098768,0.79681903,0.52664876,0.93062258,0.59529815,0.71905974,0.65278604,0.68583746
32,1,0.72794266,0.40928648,0.81223396,0.70556985,0.55723323,0.87356252,0.79682916,0.41032905,0.77339572,0.54943369,0.82067211,0.37976148,0.52853675,0.57373276,0.60867207,0.49622449,0.48772751,0.49084284,0.66875509,0.62948964,0.52035025,0.50929346,0.56726806,0.61343533,0.59086022,0.79312623,0.61345402,0.78769072,0.76293686,0.778559,0.69768458,0.50331698,0.50590898,0.28241836,0.59858083,0.99634205,0.64942964,0.49707403,0.80634959,0.73748669,0.50997223,0.76351496,0.53637958,0.90676199,0.64951562,0.61150621,0.7230763,0.73102473
32,2,0.81697717,0.5723175,0.91101032,0.69282746,0.55976169,0.96519623,0.91269214,0.5754707,0.81966726,0.64376255,0.90014916,0.55316789,0.58051203,0.69299673,0.68568014,0.49158556,0.60061848,0.43534427,0.6978275,0.6925943,0.54603502,0.61641801,0.6339808,0.73439512,0.64829749,0.89999014,0.68565149,0.87363158,0.72299781,0.77662727,0.69894277,0.55732578,0.57832332,0.37704186,0.64154353,0.84730649,0.78108303,0.59623525,0.84685561,0.78440017,0.50872244,0.81109899,0.56148237,0.94834674,0.58632036,0.6669711,0.86709013,0.79498233
33,0,0.80675642,0.60994391,0.93484034,0.67420855,0.64621038,1,0.91971893,0.60971318,0.79515746,0.72749618,0.86163903,0.62526921,0.55995733,0.72684258,0.74477958,0.50345369,0.66291748,0.3601637,0.71601302,0.74194414,0.57792546,0.68156425,0.64289064,0.80719003,0.70231979,0.92495069,0.7674556,0.83049737,0.70586611,0.80547123,0.7578768,0.61547291,0.60212318,0.44974145,0.64898317,0.82014367,0.85956479,0.65747586,0.85366744,0.78880872,0.52078632,0.84928956,0.60555891,0.92994737,0.54019542,0.6848106,0.8175605,0.78819788
33,1,0.76091964,0.55173003,0.93057156,0.62175505,0.67300999,0.98691816,0.86166008,0.55496217,0.71244801,0.73228372,0.85440906,0.62420843,0.50512028,0.73371689,0.80331656,0.52313187,0.64907227,0.36308074,0.71870627,0.76764987,0.6235833,0.67433454,0.64471703,0.80610317,0.68779371,0.8945069,0.8428671,0.79914663,0.71619846,0.84319395,0.80776758,0.63525893,0.59486379,0.49354679,0.58109729,0.85639994,0.86108081,0.67291524,0.82727162,0.80142149,0.48138344,0.8320445,0.62491091,0.89389336,0.51914147,0.61625992,0.75835812,0.74946996
33,2,0.62041241,0.37223306,0.84525643,0.49489513,0.52833511,0.87082446,0.7207993,0.37705437,0.51567142,0.60471524,0.78463631,0.44750715,0.42246009,0.68138082,0.80415022,0.40707221,0.51553278,0.42690302,0.72158666,0.71135283,0.60821733,0.45062767,0.58476689,0.66002843,0.56053365,0.71610454,0.82339387,0.80689596,0.68665841,0.82453656,0.8363128,0.51849083,0.36954961,0.49514061,0.47926116,0.7961834,0.65501303,0.56565883,0.72637149,0.77948624,0.41838223,0.59912944,0.53878077,0.80555059,0.45167029,0.53368019,0.64517167,0.55687633
34,0,0.38609577,0.2228935,0.64891643,0.30341314,0.3883998,0.68822635,0.49262187,0.22481084,0.35445633,0.61553538,0.65217162,0.23346941,0.38866328,0.59458387,0.71980997,0.39417582,0.41796254,0.48244433,0.70279089,0.53560039,0.50803772,0.29813342,0.43976602,0.52447956,0.41590004,0.52653846,0.64906829,0.85136626,0.54231026,0.73398524,0.72159021,0.34719794,0.36223558,0.46972445,0.55062911,0.54613565,0.44951839,0.45121428,0.58492276,0.61702562,0.3244402,0.40033684,0.41111233,0.60592791,0.41595958,0.47335679,0.47088526,0.34412721
34,1,0.27495359,0.16609703,0.41142871,0.25232489,0.34794448,0.43650137,0.36237154,0.16761394,0.31331699,0.5550727,0.54728437,0.20688547,0.39485029,0.57070727,0.6096363,0.33660126,0.43997173,0.54325341,0.70727421,0.38483427,0.44157162,0.2601906,0.35822001,0.4467603,0.31416766,0.47320513,0.44836876,0.98741488,0.36008952,0.62710421,0.56081258,0.31076385,0.40874249,0.44042644,0.6813899,0.41722613,0.39943427,0.34417244,0.53094514,0.46938205,0.30568478,0.47355125,0.31136999,0.39970211,0.38670453,0.41096721,0.36260352,0.30537102
34,2,0.30693534,0.24797443,0.30495155,0.32517808,0.41892556,0.35903864,0.38269653,0.24964807,0.28821301,0.55134549,0.52687549,0.27779742,0.52741117,0.63969844,0.63828206,0.31821036,0.53157802,0.52085737,0.71732303,0.35660521,0.4662326,0.29884982,0.43322556,0.44299808,0.36997212,0.48488166,0.49051743,0.95250409,0.3001238,0.5814146,0.37883792,0.40019586,0.40713449,0.39525395,0.54029261,0.43990833,0.4601675,0.31058227,0.53869359,0.43381254,0.32893595,0.47700263,0.26803903,0.41254096,0.39908134,0.39235664,0.41675645,0.35519435
35,0,0.39590276,0.37418324,0.35523108,0.41346458,0.47685488,0.35703681,0.4350549,0.37681682,0.2829694,0.60740622,0.51552163,0.42137324,0.59983815,0.71123896,0.81591185,0.32458399,0.59460152,0.46030474,0.68601302,0.4202038,0.51678491,0.33745646,0.49142335,0.48495945,0.44528076,0.52238659,0.59303548,0.8422636,0.35945148,0.58080269,0.33521188,0.49064929,0.39050035,0.38192959,0.47911485,0.51602004,0.57013441,0.38625768,0.50413575,0.46782293,0.35205693,0.5138767,0.25203662,0.47039023,0.41639385,0.47321455,0.45018091,0.37695406
35,1,0.4324693,0.42583285,0.41122255,0.47718639,0.46219597,0.37415881,0.43565217,0.42989618,0.25848188,0.58173347,0.49168202,0.46565303,0.5263003,0.72950104,0.94009703,0.3271821,0.58038523,0.36193743,0.63169243,0.4528782,0.53245622,0.31415708,0.55661821,0.47689156,0.47458184,0.52488166,0.63696842,0.69647444,0.4081516,0.56341712,0.40202709,0.49368195,0.32995863,0.38232627,0.43465984,0.48312791,0.61158461,0.39410904,0.47851235,0.522446,0.38014234,0.55255355,0.24296914,0.4452388,0.40318189,0.51485252,0.43931816,0.36265018
35,2,0.36096885,0.35337462,0.44002474,0.48821725,0.33356195,0.37322787,0.36199385,0.35657223,0.22349228,0.38266527,0.42678775,0.37373429,0.39195174,0.62097014,0.97822441,0.31262951,0.47272486,0.2296662,0.55776241,0.39311293,0.49689268,0.21875123,0.55914801,0.39512583,0.42271008,0.40832347,0.57679991,0.43244548,0.4051138,0.51796748,0.47591088,0.4117263,0.30832878,0.36103988,0.31822238,0.42339616,0.52415463,0.32594363,0.44034181,0.52123095,0.3708384,0.49411723,0.23808453,0.34367987,0.31028061,0.49036532,0.41134518,0.33667845
36,0,0.25986849,0.23664529,0.37550783,0.42977839,0.29046556,0.31866139,0.28440931,0.23839521,0.23394236,0.33435617,0.34760025,0.27557941,0.32446112,0.53489733,0.87830576,0.25176609,0.3503976,0.16869684,0.45995118,0.2801645,0.39395599,0.20794611,0.45379717,0.32584232,0.30055755,0.31864892,0.43854943,0.34251358,0.35726121,0.43337933,0.48436872,0.37007982,0.34804465,0.31505986,0.3036357,0.46746779,0.36236573,0.28896908,0.41361148,0.41779121,0.30669155,0.35345257,0.2269119,0.31394102,0.30209621,0.41033837,0.37716491,0.32770318
36,1,0.23270637,0.18810189,0.27978753,0.34275821,0.23680493,0.24527533,0.2315942,0.18916945,0.27451723,0.32480521,0.27974906,0.23399981,0.23100125,0.42563238,0.70388003,0.20541601,0.29824174,0.15092747,0.32429618,0.2168773,0.27239335,0.1970884,0.30827801,0.31435499,0.19069096,0.29551282,0.28447695,0.33918628,0.26962194,0.3871138,0.40961992,0.32365268,0.31040512,0.22425444,0.30629846,0.42060496,0.35911183,0.24452355,0.31913393,0.2888356,0.21641208,0.40572147,0.1783729,0.24210108,0.26585936,0.29639916,0.33438932,0.27313781
36,2,0.24547671,0.23562999,0.17759129,0.27836367,0.19895995,0.18085793,0.17964866,0.23694352,0.25366904,0.26923448,0.26473633,0.22276512,0.28277054,0.34597758,0.69760247,0.19451334,0.40580491,0.1260418,0.30894223,0.23413257,0.28137405,0.16826158,0.32164277,0.26416688,0.14644564,0.30057199,0.24946531,0.28299285,0.2464432,0.32550243,0.29329838,0.32323147,0.16099446,0.16708932,0.23692026,0.31473021,0.32751576,0.22163269,0.27070308,0.23892216,0.13723312,0.30397087,0.13705389,0.21452686,0.24188241,0.22927085,0.33465466,0.18390813
37,0,0.21046452,0.25141237,0.20633284,0.23564503,0.21047621,0.20372376,0.18596399,0.25040472,0.20866756,0.28009479,0.40536106,0.23642676,0.34397116,0.31308402,0.72178865,0.14753532,0.38773635,0.13865025,0.27165989,0.22860272,0.33452178,0.1871837,0.30909248,0.24955271,0.16018519,0.22142998,0.25653145,0.2509956,0.27680221,0.26919431,0.28166011,0.28482825,0.19631567,0.18604519,0.20271397,0.38290902,0.2994509,0.266166,0.28688116,0.2729433,0.1328502,0.26600565,0.13578751,0.2841128,0.24445465,0.23981884,0.30743748,0.23934982
37,1,0.1180641,0.093860954,0.1410883,0.11157499,0.13197117,0.097955583,0.096064998,0.094017244,0.14993316,0.22300586,0.17820479,0.11631039,0.14430221,0.10864002,0.32000482,0.1389168,0.18652589,0.052697995,0.11540277,0.12124856,0.13894926,0.1009793,0.12167979,0.16810467,0.12523895,0.10017751,0.18732349,0.12399793,0.15196648,0.17289579,0.14566186,0.17363056,0.09039107,0.10307431,0.091953182,0.19758781,0.26321433,0.15168243,0.14300572,0.14638552,0.08850026,0.16461086,0.097297297,0.14587429,0.098221146,0.12528073,0.16803892,0.15333569
37,2,0.22265337,0.14494662,0.15444039,0.18504155,0.32305913,0.24003651,0.15863856,0.14579447,0.21566399,0.25994056,0.22495394,0.10511267,0.12952255,0.2453824,0.3426643,0.10402669,0.15596395,0.10398983,0.15401953,0.2164478,0.17799731,0.17668748,0.16885505,0.26231084,0.23527479,0.083860947,0.24755108,0.25718473,0.19761927,0.33039774,0.26207077,0.13957627,0.16432753,0.18143373,0.25833943,0.523997,0.26441606,0.094263142,0.17294733,0.26890033,0.14110398,0.15841972,0.043694973,0.1834078,0.20067647,0.15023207,0.22599501,0.12716608
38,0,0.23839823,0.15995496,0.55108599,0.1732588,0.63234993,0.50365683,0.46429513,0.16067218,0.36833779,0.45790827,0.26857945,0.24629528,0.24485397,0.149876,0.53791143,0.24149922,0.32215939,0.20941787,0.42457282,0.3561435,0.32145487,0.362721,0.26769011,0.46101497,0.48130227,0.21037475,0.30028714,0.13264374,0.31497953,0.51157238,0.46165138,0.33519365,0.35236125,0.34918184,0.51064375,0.9512127,0.30836214,0.17744075,0.18458217,0.4921775,0.1173147,0.27283725,0.15996382,0.36193029,0.38245365,0.064937865,0.34153735,0.14053004
38,1,0.18111064,0.19245461,0.44053408,0.17895726,0.63217591,0.61740189,0.5151603,0.19268872,0.42946376,0.4549522,0.41650434,0.35168279,0.30949018,0.22492808,0.64073282,0.26928571,0.53802792,0.21637389,0.597738,0.31957136,0.31545577,0.43024647,0.32255596,0.46404147,0.50985663,0.28255424,0.35743067,0.1292992,0.36946957,0.58629792,0.48221057,0.40529242,0.46429631,0.42846214,0.4988515,0.93406884,0.46869049,0.2657076,0.31867778,0.55809077,0.14684951,0.45061318,0.21865578,0.43339291,0.24716887,0.18218296,0.2736914,0.25802827
38,2,0.22490104,0.16023643,0.28638475,0.2206668,0.39629228,0.61600243,0.38535793,0.16189513,0.38620024,0.24863844,0.38086339,0.37638625,0.22450526,0.26775122,0.50840188,0.30781005,0.52474819,0.1325063,0.51417413,0.25806659,0.25029187,0.33412422,0.32207468,0.38696597,0.26049383,0.33017751,0.34240036,0.090405999,0.31007523,0.62120103,0.40777632,0.40864099,0.40272422,0.28120706,0.43295538,0.77360403,0.4044815,0.29004194,0.33262985,0.35960904,0.17169762,0.46247361,0.21138095,0.33282693,0.10773342,0.20539003,0.24961003,0.18751943
39,0,0.23532306,0.11779489,0.21100183,0.16376138,0.35698346,0.50573167,0.22316206,0.11835298,0.31615419,0.35452647,0.37383522,0.36870359,0.12279114,0.21472076,0.44432057,0.3372606,0.31858102,0.11599778,0.29251424,0.18389151,0.25212393,0.31633257,0.29223536,0.29320291,0.18154122,0.29503945,0.2392915,0.10252564,0.31722693,0.47220589,0.31851464,0.34869322,0.31981891,0.23619041,0.49689832,0.64939548,0.26951876,0.24622062,0.29987836,0.26468533,0.17400625,0.34614655,0.19541692,0.27586138,0.12974779,0.19976793,0.24813058,0.20545583
39,1,0.17102409,0.10007941,0.19034914,0.11989513,0.27109778,0.30703377,0.10987264,0.10063347,0.20187166,0.27969315,0.22312889,0.32373268,0.1614581,0.15723639,0.31085465,0.29199372,0.23472345,0.10704364,0.19527258,0.13733343,0.23189044,0.18786066,0.17562998,0.22549118,0.097570689,0.14241617,0.18035189,0.23766917,0.2718503,0.22583238,0.18099607,0.21840448,0.14331434,0.15499752,0.30099488,0.64629578,0.24494814,0.14170487,0.25816811,0.21095472,0.14697101,0.21689162,0.17575243,0.19509483,0.077462001,0.17186705,0.23489588,0.12631802
39,2,0.21291347,0.087147912,0.1993233,0.0604907,0.38077348,0.29350167,0.21064559,0.085616752,0.18657903,0.13407503,0.1686321,0.19282201,0.10903406,0.28880071,0.31417925,0.20081633,0.15494787,0.076028978,0.046961758,0.095284062,0.25841042,0.15762077,0.1324876,0.26450966,0.14568897,0.20588757,0.1438514,0.32911818,0.27850681,0.27173796,0.15927479,0.34276478,0.10014831,0.19293759,0.11693489,0.30305123,0.21070828,0.24815176,0.18402262,0.12862227,0.086911994,0.28485186,0.14356669,0.21246152,0.064995824,0.074192993,0.28564766,0.099116608
40,0,0.3769709,0.1810149,0.28340145,0.2680649,0.64260708,0.45939154,0.43636364,0.1788404,0.30310458,0.22461242,0.27285251,0.31098717,0.26950636,0.54070033,0.53399423,0.2228022,0.47595865,0.38419455,0.22148902,0.22282591,0.37717108,0.42532369,0.23307501,0.51978932,0.46399841,0.45586785,0.33219109,0.37660547,0.38597276,0.47453357,0.3212145,0.47726555,0.37087659,0.26120281,0.31021946,0.48691807,0.30242748,0.63241003,0.24978105,0.11936431,0.19852456,0.44980668,0.19180418,0.26794757,0.35906965,0.21349753,0.39456461,0.1705371
40,1,0.44219802,0.29811617,0.38518536,0.45304709,0.73758292,0.5697049,0.53817303,0.30010558,0.41717172,0.41750341,0.47801176,0.4437944,0.37644376,0.64320008,0.64140577,0.22505495,0.65263297,0.77018421,0.50598861,0.32073101,0.53667714,0.60164312,0.43090555,0.6526879,0.48807248,0.47415187,0.61047631,0.39181105,0.51515094,0.53536505,0.50192224,0.45239349,0.60565139,0.42465821,0.41915874,0.6992405,0.37837638,0.70343314,0.36117869,0.30380318,0.27285194,0.55108286,0.22913217,0.31368285,0.42380157,0.34707292,0.50238,0.34926502
40,2,0.28650504,0.27270351,0.36935932,0.44784329,0.54403816,0.60659568,0.5459552,0.27399261,0.44199346,0.37640774,0.43586909,0.42535922,0.33979254,0.54356711,0.68331977,0.16520408,0.6122018,0.65409027,0.48358828,0.24568618,0.51362371,0.59762077,0.33598243,0.55894992,0.25849263,0.30571006,0.7255787,0.32930782,0.46977431,0.4078469,0.49657492,0.26092496,0.47961908,0.37434299,0.28890271,0.76195443,0.31453715,0.68777919,0.3266391,0.35491016,0.18770179,0.53650639,0.19918316,0.2225499,0.23840822,0.35577182,0.4885905,0.33180919
41,0,0.1659249,0.20456784,0.22821038,0.32632568,0.29737532,0.5833526,0.41292051,0.20619391,0.42309863,0.27590971,0.3386593,0.34588061,0.24578827,0.31163575,0.60991754,0.13043171,0.48479413,0.38514553,0.36092758,0.13899776,0.45327346,0.52000657,0.21220722,0.38427389,0.10018917,0.14178501,0.67833721,0.24408241,0.39820969,0.3007139,0.3286588,0.28124803,0.30455858,0.2290855,0.16275055,0.71331404,0.31133872,0.6363991,0.22080647,0.2819217,0.15304635,0.50630975,0.16896552,0.13791083,0.12902956,0.16418626,0.36899574,0.2330742
41,1,0.18143493,0.23820342,0.20914636,0.1469628,0.33777946,0.49302099,0.35440492,0.24023403,0.24201575,0.28944494,0.40384312,0.25617988,0.2738689,0.18245214,0.19463445,0.10511774,0.26347411,0.32233833,0.34401139,0.17399147,0.51845532,0.40164969,0.22014216,0.25076499,0.10926922,0.09504931,0.37612402,0.15915869,0.23823445,0.21823745,0.26393185,0.25859781,0.18183592,0.085804349,0.16589612,0.73211794,0.2833663,0.55848044,0.14891741,0.20844937,0.20280333,0.44537088,0.11997697,0.21958098,0.092567229,0.17780356,0.16770121,0.11676325
41,2,0.13195268,0.16601661,0.19412071,0.090835972,0.19962534,0.30323091,0.18355731,0.16666373,0.12774807,0.30974375,0.30035974,0.20865344,0.17663503,0.15875409,0.16971505,0.10779435,0.18258526,0.19047314,0.23323841,0.17762077,0.23958689,0.20684193,0.1380655,0.19127999,0.098149144,0.070833333,0.20774203,0.11172313,0.14603371,0.19485272,0.19480122,0.22897669,0.20707205,0.095593965,0.18757132,0.70826049,0.22856773,0.095734907,0.12718647,0.19985807,0.19803853,0.43686695,0.10322351,0.2670142,0.087873726,0.098083545,0.15478009,0.1244947
42,0,0.18881533,0.20934277,0.31074837,0.37416898,0.30039514,0.3621296,0.15132191,0.20796234,0.13731432,0.36097679,0.27380012,0.25592272,0.21077761,0.14839798,0.20547202,0.18744113,0.14356777,0.14075523,0.33522376,0.24265819,0.18620566,0.23394676,0.35961448,0.22911128,0.12493031,0.11128205,0.30020442,0.11469701,0.29815256,0.249985,0.22945391,0.25542826,0.47325736,0.063639583,0.21277981,0.7275198,0.34077169,0.13877889,0.22055711,0.32272771,0.098585315,0.34131935,0.10274108,0.24793963,0.12050276,0.17199431,0.27064405,0.19009894
42,1,0.22948583,0.33395324,0.41664342,0.45915117,0.29525633,0.51522969,0.17631094,0.33491114,0.15274064,0.38472166,0.43589541,0.33110997,0.28440374,0.28799722,0.33961089,0.28686028,0.3075455,0.19348634,0.54751017,0.27177846,0.22696004,0.34305619,0.37143668,0.32897751,0.21681601,0.26151874,0.52418202,0.10640462,0.33275878,0.41510589,0.30493665,0.40088032,0.55840293,0.16520507,0.24110461,0.71397511,0.41651722,0.27001853,0.33727041,0.37045838,0.20179656,0.37388809,0.17115838,0.45127594,0.18125104,0.30550981,0.39691244,0.22612014
42,2,0.3016796,0.32450391,0.50320765,0.37487139,0.26301081,0.56004868,0.17757576,0.32654408,0.17019459,0.37604627,0.53023603,0.39541612,0.37688516,0.25085805,0.58482739,0.28529042,0.40498321,0.28164936,0.60276648,0.25168848,0.35835653,0.39231022,0.38249377,0.39609564,0.32651334,0.31886588,0.62192629,0.085620205,0.40405676,0.47413762,0.30168633,0.46056483,0.63404106,0.24335199,0.3160278,0.68588679,0.52842537,0.30485711,0.45682399,0.29002914,0.30094602,0.40559101,0.21343128,0.47402443,0.18877568,0.34558317,0.4555761,0.28968905
43,0,0.32998233,0.33600394,0.4298985,0.38234072,0.31953771,0.52929723,0.29814668,0.33651241,0.21297534,0.40732589,0.50939721,0.43500273,0.42600603,0.3993453,0.67059391,0.32621664,0.52134653,0.37017566,0.62467046,0.2482632,0.39081275,0.42235294,0.49427401,0.44330742,0.40428116,0.35670611,0.6354323,0.15045255,0.4422436,0.47150999,0.30032329,0.41652802,0.62604793,0.2957073,0.33206291,0.68848702,0.62546913,0.30618356,0.39868629,0.30854507,0.30761153,0.4516569,0.23319993,0.58402343,0.19342743,0.33543195,0.45786765,0.32440989
43,1,0.31825196,0.37882748,0.36273785,0.43457657,0.4293772,0.49257682,0.35741765,0.37963224,0.26356952,0.39562214,0.4587523,0.448359,0.44447142,0.51991866,0.65663262,0.38276295,0.60468281,0.45253665,0.68083808,0.28258045,0.35438707,0.5218863,0.58120048,0.49833626,0.43250697,0.39916174,0.58444505,0.17285579,0.47016475,0.41204631,0.36605505,0.48125645,0.56611506,0.3276121,0.32590344,0.70153222,0.74011352,0.30608602,0.39680696,0.39766239,0.28344905,0.5010793,0.23269558,0.64511965,0.20361617,0.34877227,0.46180751,0.339053
43,2,0.2552837,0.29107943,0.32956985,0.31426593,0.39902547,0.40874962,0.27726834,0.2937533,0.26332442,0.27728332,0.41304729,0.38260632,0.35843449,0.32111894,0.52950452,0.43602041,0.44393002,0.47934564,0.53764849,0.20266077,0.30121239,0.50747289,0.44417158,0.45277151,0.43629032,0.36476331,0.42181758,0.20462891,0.33433959,0.26305117,0.31271298,0.39683676,0.44011396,0.31294893,0.26753475,0.82049625,0.61947901,0.24006632,0.37142683,0.3730605,0.19701441,0.41071471,0.22781098,0.47914805,0.19098046,0.27528822,0.39128407,0.28682686
44,0,0.28304967,0.22558757,0.37760584,0.20597546,0.48064245,0.39075753,0.2954765,0.22559388,0.35753862,0.40073902,0.4331403,0.25357614,0.32151843,0.32341038,0.43965006,0.42488226,0.43332744,0.46505962,0.48095199,0.21388152,0.33488101,0.51940191,0.36827751,0.44115041,0.40373357,0.35490138,0.36678916,0.26833032,0.32974955,0.39014938,0.3502927,0.41769686,0.3381391,0.35312035,0.23701536,0.91990716,0.48076319,0.26238174,0.38151685,0.4303072,0.2065874,0.32930474,0.22193959,0.52942111,0.25994655,0.27173978,0.36353622,0.35300353
44,1,0.3060072,0.25613704,0.38009192,0.30365057,0.59322537,0.45841801,0.38411067,0.2548126,0.40490196,0.50872359,0.48144248,0.28041724,0.3630913,0.39135998,0.50832153,0.43851648,0.56042587,0.40600291,0.51942229,0.27380786,0.38270319,0.59459744,0.40687859,0.57171641,0.33711669,0.38539448,0.44891231,0.27916559,0.36659366,0.60057592,0.44802097,0.54941769,0.37666068,0.37284126,0.24528895,0.89043793,0.62574645,0.31259144,0.41080769,0.53377921,0.31221142,0.44441018,0.19784003,0.61890577,0.28514281,0.32477916,0.30546756,0.38626855
44,2,0.27965021,0.24228473,0.26556228,0.314167,0.44901114,0.46495284,0.33577514,0.24127222,0.31819667,0.28319544,0.36326226,0.32824906,0.32967704,0.32098006,0.39696267,0.43007849,0.59341756,0.24123819,0.41879577,0.24276557,0.36790301,0.56301676,0.31237505,0.577435,0.2426125,0.38953649,0.42135675,0.21882596,0.31944577,0.64313396,0.30585408,0.58736811,0.36318789,0.33943472,0.28524506,0.72371494,0.5681377,0.26575636,0.3716762,0.33937269,0.31545739,0.49408165,0.14967929,0.5453381,0.26728746,0.34399611,0.2595642,0.24528622
45,0,0.26748373,0.17181688,0.21611953,0.25588643,0.40223978,0.39213873,0.24295125,0.17330635,0.26603535,0.33238011,0.27276476,0.32071105,0.23085412,0.2652217,0.25912757,0.410573,0.43197561,0.13838313,0.27786005,0.21626526,0.3680018,0.45876438,0.27126885,0.41023326,0.22150538,0.33237673,0.287561,0.22732523,0.30637082,0.54691943,0.23875055,0.52391382,0.3230505,0.23557413,0.27261887,0.569523,0.39529294,0.23691602,0.30231724,0.26550252,0.2229908,0.36718694,0.16163588,0.35816701,0.25372474,0.28773769,0.30980944,0.27176678
45,1,0.22635475,0.17130421,0.2448247,0.21239612,0.32725616,0.29485245,0.20299517,0.17265529,0.28408348,0.38477789,0.19176099,0.31109968,0.22262929,0.20503918,0.22512831,0.37985086,0.29598869,0.1121725,0.17428804,0.20134005,0.428837,0.44914229,0.29708517,0.33695343,0.25334528,0.28472387,0.18661452,0.29439703,0.31900771,0.56016558,0.20796855,0.41008361,0.22000624,0.27898987,0.23305779,0.57379795,0.40056204,0.22910368,0.24792604,0.29179256,0.18907308,0.29078208,0.17679952,0.25276537,0.16617672,0.23520737,0.35919434,0.277053
45,2,0.17239953,0.22872394,0.23081774,0.14777404,0.36011588,0.20590204,0.17338603,0.23116312,0.34518717,0.48893887,0.33160481,0.2334212,0.27788568,0.30678504,0.27725716,0.35099686,0.3057519,0.11412788,0.1512205,0.22800142,0.56699596,0.50248439,0.38796061,0.46080595,0.30310633,0.28925049,0.23326519,0.42621326,0.29206742,0.59535665,0.17090433,0.39473075,0.12551713,0.35492668,0.21285296,0.67445755,0.43801882,0.26870184,0.22828731,0.35373813,0.20177053,0.3893778,0.14497012,0.25814716,0.14569901,0.2850277,0.31891935,0.31118728
46,0,0.14586362,0.43152255,0.27054657,0.3034626,0.56340595,0.28975357,0.14381203,0.4307672,0.42761438,0.58346855,0.44661753,0.255762,0.4029574,0.49790695,0.42015448,0.31070644,0.33100371,0.19618968,0.19184703,0.41675704,0.65599461,0.54079527,0.54603006,0.5453641,0.34076065,0.36864892,0.37398528,0.50237049,0.23934863,0.61395405,0.25082569,0.3993008,0.28063383,0.43405823,0.28988296,0.776454,0.43352623,0.38111772,0.17978956,0.32160945,0.37628016,0.45389852,0.12634724,0.3935359,0.17088692,0.28639018,0.29466913,0.42338516
