,measure_number,beat_number,pid1263b-18,pid51495-02,pid5667269b-34,pid5667271-03,pid5667285b-09,pid610003b-22,pid9048b-18,pid9049b-18,pid9050b-20,pid9053-21,pid9054b-20,pid9055b-18,pid9057f-03,pid9058b-18,pid9059b-22,pid9061b-15,pid9062b-21,pid9063b-24,pid9066b-18,pid9067-26,pid9068-23,pid9069-18,pid9072b-22,pid9073b-24,pid9074g-18,pid9075b-18,pid9085-19,pid9088-24,pid9098-04,pid9099b-24,pid9101c-14,pid9104b-18,pid9116-15,pid9118b-24,pid9121-08,pid9130-13,pid9139b-20,pid9153b-20,pid9166-11,pid9170b-20,pid9173-01,pid9174b-18,pid918712-15,pid918726-07,pid918904-14,pid9190-12,pid9192b-20
0,1,2,0.966757,0.726757,2.046757,1.406757,1.846757,1.006757,1.946757,1.706757,0.9067569999999999,1.166757,0.966757,1.126757,0.466757,0.326757,0.506757,1.046757,0.766757,1.526757,2.106757,0.8402719999999999,0.266757,0.586757,1.206757,0.9067569999999999,1.666757,0.474189,1.326757,0.626757,0.586757,0.506757,0.826757,0.806757,1.346757,2.426757,1.346757,1.426757,1.026757,0.806757,0.706757,0.746757,1.378379,0.426757,1.886757,0.9067569999999999,0.9267569999999999,1.086757,0.54973
1,2,0,1.933016,1.577672,2.753016,2.277672,2.673016,1.713016,2.820754,2.5186029999999997,1.573016,1.859002,1.633016,2.093016,1.222603,1.613016,1.353016,1.833016,1.433016,2.473016,3.013016,1.523836,1.193016,1.4730159999999999,1.9730159999999999,1.742603,2.275754,0.9871690000000001,1.9026029999999998,1.533016,1.273016,1.193016,1.833016,1.753016,2.493016,3.353016,2.113016,2.839048,1.833016,1.617672,1.460754,1.4730159999999999,1.9815080000000003,1.1571690000000001,2.533016,1.553016,1.607169,2.033016,1.261508
2,2,1,2.689796,2.149796,3.4998980000000004,2.849796,3.5697959999999997,2.389932,3.429796,3.269796,2.289898,2.429898,2.409796,2.849796,1.829796,2.489796,2.189796,2.5297959999999997,1.929966,3.469796,4.169796,2.189796,1.829796,2.329796,2.729796,2.329898,3.0097959999999997,1.589898,2.609898,2.669796,2.109796,1.809796,2.649796,2.789796,3.629796,4.089796,2.889796,3.809796,2.689796,2.0897959999999998,1.8897959999999998,2.149796,2.689796,1.799898,3.0097959999999997,2.189898,2.269898,2.809796,2.093299
3,2,2,3.310204,2.790204,4.210204,3.4902040000000003,4.170204,3.210204,4.130204,3.810204,3.010204,2.9701020000000002,3.090204,3.630204,2.4902040000000003,3.230204,2.850204,3.150204,2.550204,4.2302040000000005,4.790204,2.750204,2.4302040000000003,3.050204,3.290204,3.170204,3.610204,2.090204,3.130204,3.4502040000000003,2.670204,2.310204,3.310204,3.4702040000000003,4.6902040000000005,4.750204,3.510204,4.710204,3.390204,2.770204,2.4502040000000003,2.710204,3.210204,2.270204,3.530204,2.830204,2.9502040000000003,3.4102040000000002,2.610204
4,3,0,3.9183220000000003,3.4183220000000003,4.798322,4.118322,4.712774,3.8783220000000003,4.798322,4.398322,3.758322,3.478322,3.638322,4.1783220000000005,3.098322,4.018322,3.3583220000000003,3.978322,3.2141610000000003,4.938322,5.558322,3.238322,2.998322,3.798322,4.258322,3.778322,4.1783220000000005,2.5527740000000003,3.818322,4.338322,3.258322,2.798322,4.018322,4.118322,5.238322,5.5983220000000005,4.0983220000000005,5.5983220000000005,4.1383220000000005,3.3983220000000003,3.018322,3.3783220000000003,3.598322,2.778322,4.018322,3.3983220000000003,3.478322,4.058322,3.218322
5,3,1,4.742041,4.122041,5.482041000000001,4.8220410000000005,5.3220410000000005,4.8620410000000005,5.542041,4.982041000000001,4.582041,4.03602,4.342041,4.922041,3.8620410000000005,4.742041,3.982041,4.622041,3.7420410000000004,5.602041000000001,6.502041,3.7820410000000004,3.6020410000000003,4.502041,4.962041,4.582041,4.742041,3.082041,4.502041,5.142041000000001,3.8220410000000005,3.3020410000000004,4.662041,4.762041,5.8620410000000005,6.382041,4.702041,6.482041000000001,4.8620410000000005,4.022041000000001,3.6020410000000003,3.962041,4.162041,3.4220410000000006,4.542041,4.102041000000001,4.122041,4.734082,3.8420410000000005
6,3,2,5.1918370000000005,4.751837,6.1918370000000005,5.451837,5.831837,5.351837000000001,6.031837,5.491837,5.2318370000000005,4.491837,4.971837,5.631837,4.451837,5.351837000000001,4.513673000000001,5.371837,4.291837,6.211837,7.131836999999999,4.291837,4.131837,5.111837,5.511837,5.2318370000000005,5.2718370000000006,3.5318370000000003,5.131837,5.671837,4.371837,3.811837,5.2718370000000006,5.331837,6.531837,6.951836999999999,5.1918370000000005,7.211836999999999,5.511837,4.571837,4.171837,4.551837,4.591837,4.051837,5.011837,4.751837,4.591837,5.2718370000000006,4.391837000000001
7,4,0,5.961633,5.401633,6.841633,6.1016330000000005,6.361633,6.141633000000001,6.641633000000001,5.981633,6.001633,4.941633,5.6016330000000005,6.361633,5.133265,6.0216330000000005,5.041633,5.901633,4.981633,6.841633,7.681633000000001,4.721633,4.661633,5.861633,6.081633,6.001633,5.821633,4.015816,5.741633,6.241633,4.921633,4.241633,5.861633,5.961633,7.141633000000001,7.5216330000000005,5.681633000000001,8.061633,6.141633000000001,5.181633000000001,4.761633,5.0216330000000005,5.081633,4.581633,5.501633,5.381633,5.121633,5.921633,4.881633
8,4,1,6.631429,6.051429,7.471429,6.751428999999999,6.971429,6.891429,7.151428999999999,6.591429,6.791428999999999,5.4314290000000005,6.271429,6.931429,5.771429,6.631429,5.671429,6.591429,5.3914290000000005,7.511429,8.251429,5.151429,5.172857,6.4314290000000005,6.711428999999999,6.711428999999999,6.331429,4.471429,6.390714,6.871428999999999,5.451429,4.651429,6.511429,6.551429,7.791428999999999,8.111429,6.171429,8.931429,6.8114289999999995,5.791429,5.311429,5.591429,5.471429,5.131429,5.951429,5.9314290000000005,5.671429,6.551429,5.411429
9,4,2,7.222177,6.682177,8.182177000000001,7.382177,7.662177000000001,7.702177000000001,7.842177,7.122177000000001,7.402177,5.962177,6.862177,7.562177,6.502177,7.242177000000001,6.322177,7.202177000000001,5.962177,8.222177,8.882177,5.602176999999999,5.782177,7.0021770000000005,7.262177,7.382177,6.802177,5.022177,6.882177,7.622177000000001,5.982177,5.136088,7.142177,7.202177000000001,8.622177,8.782177,6.722177,9.682177000000001,7.582177000000001,6.362177,5.8821769999999995,6.202177,6.002177,5.662177,6.442177,6.602177,6.3021769999999995,7.162177000000001,5.642176999999999
10,5,0,7.887166000000001,7.318583,8.729055,8.018583,8.252452,8.306194,8.547166,7.707166,7.927166000000001,6.447166,7.487166,8.147166,7.147166,8.067166,6.915309,7.801433,6.5814330000000005,9.007166,9.567166,6.047166000000001,6.3471660000000005,7.747166,7.947166,7.987166,7.367166,5.507166000000001,7.707166,8.407166,6.587166000000001,5.568583,7.827166,7.879291,9.407166,9.647166,7.407166,10.747166,8.342389,6.887146,6.467166000000001,6.867166,6.449055,6.127166000000001,6.987166,7.202389,6.927166000000001,7.927166000000001,6.7671660000000005
11,5,1,8.754694,8.094694,9.474694,8.794694,8.954694,9.134694,9.254694,8.339388,9.014694,7.214694000000001,8.214694,8.854694,7.894694,8.834694,7.614694,8.548776,7.234694,9.664082,10.394694,6.614694,6.874694,8.634694,9.474694,8.994694,7.954694,5.994694,8.454694,9.274694,7.154694,6.1346940000000005,8.544082000000001,8.494694,10.254694,10.364082000000002,8.254694,11.574694000000001,9.214694,7.6346940000000005,7.034694,7.434694,6.974694,6.914694,7.454694,7.954694,7.674694000000001,8.834694,7.514694
12,5,2,9.568753,8.628753,10.068753,9.328753,9.489376,9.868753,9.788753,8.841751,9.748753,7.529750999999999,8.848753,9.368753,8.428753,9.408752999999999,8.168753,9.108753,7.768753,10.308753,10.839844,7.048753,7.348753,9.188753,10.088753,9.668753,8.409376,6.4287529999999995,9.028753,9.736251,7.668753,6.608753,9.108753,9.048753,10.848753,10.928753,8.788753,12.448753,9.728753,8.128753,7.539688000000001,7.9687529999999995,7.448753,7.488753,7.908753,8.488752999999999,8.168753,9.328753,8.028753
13,6,0,10.347166,9.215722,10.637433,9.927166,9.997811,10.579013,10.361433,9.449291,10.455936,8.019528,9.647166,9.934291,8.989433,10.008583,8.677811,9.621024,8.278574,11.027166000000001,11.187166,7.587166000000001,7.8071660000000005,9.887166,10.769055,10.427166,8.889685,6.967166000000001,9.679291000000001,10.327166,8.132146,7.071717,9.747166,9.574764,11.431716999999999,11.379764,9.487166,13.451907,10.467166,8.727166,8.069055,8.673378999999999,7.915197,7.967166000000001,8.387166,9.014646,8.580377,10.027166000000001,8.399291
14,6,1,10.85805,9.97805,11.43805,10.67805,10.59805,11.35805,10.97805,10.15805,11.23805,8.57805,10.3661,10.69805,9.81805,10.65805,9.27805,10.374025,8.95805,11.71805,12.43805,7.97805,8.43415,10.61805,11.65805,11.15805,9.53805,7.43805,10.29805,10.9261,8.73805,7.65805,10.43805,10.29805,12.05805,12.11805,10.29805,14.35805,11.1061,9.27805,8.67805,9.41805,8.574025,8.65805,8.83805,9.77805,9.17805,10.63805,9.07805
15,6,2,11.410159,10.550158999999999,12.090159,11.250159,11.110159,12.090159,11.570159,10.650159,11.970158999999999,9.090053,10.970158999999999,11.310159,10.450159,11.270159,9.790159,10.910159,9.590159,12.330159,13.010159,8.430159,9.050079,11.250159,12.210158999999999,11.890158999999999,10.090159,7.910158999999999,10.790159,11.630158999999999,9.290159,8.110032,11.070159,10.890158999999999,12.830159,12.830159,10.890158999999999,15.130158999999999,11.890476,9.850159,9.190159,9.990159,8.990159,9.150159,9.330159,10.370159,9.750159,11.230159,9.490159
16,7,0,12.253878,11.173878,12.693878,11.873878,11.713878,12.913878,12.281633,11.253878,12.793878,9.553878,11.573878,11.893877999999999,11.113878,11.953878,10.393877999999999,11.453878,10.293878,13.073878,13.733878,8.953878,9.593878,12.133878,13.053878,12.793878,10.693878,8.413878,11.573878,12.533878,9.853878,8.633878,11.861633,11.593878,13.473878,13.813878,11.493878,16.133878,12.493878,10.493878,9.773878,10.633878,9.413878,9.713878,9.893877999999999,11.013878,10.313878,11.873878,10.313878
17,7,1,12.793107000000001,11.853107000000001,13.293107000000001,12.553107,12.293107000000001,13.713107,12.973107,11.793107000000001,13.593107,10.033107000000001,12.233107,12.453107000000001,11.613107000000001,12.573107,10.973107,12.173107,10.816213000000001,13.713107,14.593107,9.413107,10.113107000000001,12.713107,13.833107,13.473107,11.133107,8.873107000000001,12.193107000000001,13.373107000000001,10.373107000000001,9.113107000000001,12.473107,12.153107,14.093107,14.473107,11.993107,16.973107000000002,13.193107000000001,10.993107,10.353107000000001,11.173107,9.873107000000001,10.233107,10.293107000000001,11.633107,10.873107000000001,12.533107000000001,10.853107000000001
18,7,2,13.255556,12.535556,14.035556,13.235555999999999,12.815555999999999,14.455556,13.495556,12.315555999999999,14.335556,10.475556,12.895556,13.135556,12.435556,13.195556,11.475556,12.875556,11.455556,14.375556,15.555556,9.895556,10.715556,13.295556,14.355556,14.215556,11.735555999999999,9.355556,12.855556,13.915556,10.935556,9.655555999999999,13.115556,12.735555999999999,14.715556,15.095556,12.515556,17.775555999999998,13.855556,11.535556,10.955556,11.895556,10.295556,10.895556,10.795556,12.335556,11.375556,13.135556,11.455556
19,8,0,13.991565,13.211565,14.691564999999999,13.911565,13.471565,15.211565,14.071565,12.911565,15.091565,10.911565,13.551565,13.731565,13.113129,13.791565,12.131565,13.351564999999999,12.131565,14.971565,16.151564999999998,10.271564999999999,11.251565,13.951564999999999,14.911565,14.951564999999999,12.251565,9.831565,13.491565,14.431564999999999,11.431564999999999,10.071565,13.751565,13.331565,15.391565,15.691564999999999,12.991565,18.591565,14.511565,12.091565,11.551565,12.411565,10.771564999999999,11.411565,11.271564999999999,12.951564999999999,11.851564999999999,13.751565,11.951564999999999
20,8,1,14.688844,14.008844,15.328844,14.708844000000001,14.148844,16.008844,14.648844,13.568844,15.828844,11.448844,14.248844,14.308844,13.828844,14.428844,12.828844,14.008844,12.688844,15.688844,16.788844,10.728844,11.847686999999999,14.528844,15.528844,15.708844000000001,12.888844,10.428844,14.108844,15.107687,11.968844,10.568844,14.468844,14.008844,16.068844,16.308844,13.548844,19.448844,15.188844,12.668844,12.179422,13.048844,11.268844,11.988844,11.748844,13.628844,12.468844,14.428844,12.448844
21,8,2,15.479092999999999,14.859093,15.999092999999998,15.579092999999999,14.939093,16.759093,15.399092999999999,14.219092999999999,16.639093,11.999092999999998,14.859093,14.939093,14.579092999999999,15.059092999999999,13.599093,14.619093,13.459093,16.419093,17.639093,11.219092999999999,12.519093,15.208185999999998,16.335465,16.479093,13.499092999999998,11.019093,14.679093,15.819092999999999,12.588186,11.159092999999999,15.299093,14.719092999999999,16.959093,17.168186,14.159092999999999,20.359092999999998,15.959093,13.199093,12.779093,13.839093,11.879093,12.579092999999999,12.239092999999999,14.359093,13.299093,15.139092999999999,12.799093
22,9,0,16.86966,16.68966,16.742696,17.429660000000002,15.686348,18.02966,16.64966,15.469660000000001,17.909660000000002,12.777932,16.10966,15.947311,16.82966,16.22966,14.366348,15.84966,14.869962,17.70966,19.16966,12.549660000000001,13.327376999999998,16.48966,18.12966,17.749660000000002,14.66966,11.975698,15.889951000000002,17.249660000000002,13.84966,12.004644,16.749660000000002,15.861073000000001,18.36966,18.589660000000002,15.42966,22.089660000000002,17.20966,14.34966,13.587024,15.08966,13.10661,13.751092000000002,13.237810999999999,15.84966,14.869660000000001,16.38966,14.549660000000001
23,9,1,17.305884,17.321769,17.253923,18.021769,16.081769,18.381769,17.041769,15.981769,18.501769,13.185884,16.441769,16.541769,17.421769,17.081769,14.721769,16.361769,15.291381,18.261769,20.213537,13.073922999999999,13.921769,17.001769,19.001769,18.335884,15.121769,12.251764999999999,16.741769,17.821769,14.441769,12.581769,17.341769,16.561769,18.821769,19.181769,16.021769,23.181769,17.781769,14.813923,14.341769000000001,15.641769,13.681769000000001,14.021769,13.545884,16.581769,15.381769,16.981769,15.121769
24,9,2,18.558866000000002,18.638866,18.478866,19.338866,17.138866,19.658866,17.938866,17.018866,19.538866,14.338866000000001,17.078866,17.778866,18.478866,17.758866,15.798866,17.378866,16.098866,19.498866,21.418866,13.398866,14.978866,18.018866,20.458866,19.318866,15.898866,13.218866,17.638866,19.098866,15.258866000000001,13.578866,18.647732,17.798866,20.078866,20.458866,17.298866,24.647732,18.958866,15.778866,15.158866,16.658866,14.858866,14.618866,14.258866000000001,17.878866,16.518866,18.218866000000002,15.738866
25,10,0,19.513514999999998,19.833515,19.193514999999998,20.533514999999998,17.853514999999998,20.353514999999998,18.538176,17.903919000000002,20.251757,15.090501999999999,17.733515,18.653515,18.952939,18.893515,16.651757,18.213515,16.804505,20.873515,22.473515,14.141757,15.853515,18.893515,21.913515,19.982703,16.513514999999998,13.940220000000002,18.293515,20.033514999999998,15.873515,14.253515,19.493515,18.653515,21.133515,21.113515,18.053515,26.174603,19.793515,16.561757,15.930585999999998,17.413515,15.567645,15.37941,14.953515,18.517973,17.173515,19.153515,16.253515
26,10,1,20.129254,20.741042999999998,19.801043,21.441043,18.661043,21.061042999999998,19.161043,18.721042999999998,20.921043,15.821043,18.521043,19.201043,19.475307,19.461043,17.321043,18.801043,17.321043,21.821043,23.281043,14.781042999999999,16.341043,19.621043,22.745522,20.705522,17.067014,14.641043,18.861043,21.141043,16.721042999999998,14.761042999999999,20.241042999999998,19.701043,22.041043,21.741042999999998,18.901042999999998,27.401042999999998,20.721042999999998,17.205522,16.345522,18.001043,16.361043,16.121043,15.367014000000001,18.598442000000002,17.721042999999998,20.012086,16.845522
27,10,2,20.707573999999997,21.427574,20.467574,22.127574,19.247574,21.787574,19.927574,19.287574,21.667574,16.427574,19.187573999999998,19.847573999999998,19.607574,20.107574,17.907574,19.427574,17.967574,22.527573999999998,23.887574,15.487573999999999,16.987574,20.267574,23.347573999999998,21.447574,17.547573999999997,15.167573999999998,19.447574,21.867573999999998,17.227574,15.267574,20.847573999999998,20.405147,22.707573999999997,22.427574,19.547573999999997,28.187573999999998,21.447574,17.827574,16.887574,18.607574,16.719393,16.627574,15.867574,18.967574,18.407574,20.667574,17.349393
28,11,0,21.326531,22.046530999999998,21.038265,22.746531,19.766531,22.566531,20.586531,19.906531,22.446531,16.986531,19.826531,20.346531,20.166531,20.826531,18.426531,20.086531,18.666531,23.286531,24.646531,15.906531,17.526531,21.026531,24.346531,22.206531,18.106531,15.748844,20.166531,22.706531,17.766531,15.746531,21.546530999999998,21.026531,23.466531,23.206531,20.166531,29.226531,22.126531,18.446531,17.466531,19.206531,17.206531,17.226531,16.309133,19.586531,18.909306,21.266531,18.106531
29,11,1,21.99737,22.557370000000002,21.51737,23.25737,20.29737,23.33737,21.197370000000003,20.557370000000002,23.25737,17.453685,20.51737,20.95737,20.61737,21.45737,18.97737,20.67737,19.217370000000003,23.877370000000003,25.27737,16.35737,18.037370000000003,21.737370000000002,25.01737,22.97737,18.65737,16.116842000000002,20.79737,23.47737,18.33737,16.25737,22.15737,21.45737,24.09737,23.917370000000002,20.67737,30.01737,22.85737,19.037370000000003,17.97737,19.77737,17.717370000000003,17.804739,16.79737,20.237370000000002,19.49737,21.93737,18.63737
30,11,2,22.569478,23.489478,22.427392,24.189478,20.869478,24.069478,21.769478,21.089478,23.949478,18.049478,21.209478,21.609478,21.489478,22.029478,19.529478,21.369478,19.889478,24.529478,26.009478,16.849895999999998,18.569478,22.349478,25.549478,23.689478,19.229478,16.709478,21.449478,24.009478,18.909478,16.769478,22.789478,22.289478,24.787392,24.489478,21.269478,30.888957,23.509478,19.589478,18.669478,20.309478,18.149478,18.469478,17.289478,20.907914,19.989478,22.529478,19.169478
31,12,0,23.163536999999998,24.163536999999998,23.123537,24.863537,21.383537,24.863537,22.323536999999998,21.583537,24.723537,18.523537,21.903537,22.263537,22.157075,22.643537,20.043537,22.043537,20.643537,25.123537,26.543537,17.243537,19.103537,22.983537,26.083537,24.463537,19.763537,17.163536999999998,22.103537,24.543537,19.443537,17.203537,23.403537,22.903537,25.363537,25.043537,21.803537,31.683537,24.143537,20.163536999999998,19.303537,20.763537,18.623537,18.943537,17.783537,21.563537,20.483537,23.143537,19.663536999999998
32,12,1,23.844036,24.878073,23.764035999999997,25.578073,21.944035999999997,25.644036,22.884036,22.124036,25.564035999999998,19.064035999999998,22.584035999999998,22.824036,22.844036,23.224035999999998,20.604035999999997,22.624036,21.144036,25.804036,27.184036,17.684036,19.644036,23.644036,26.758073,25.264035999999997,20.264035999999997,17.684036,22.704036,25.098073,19.984036,17.644036,24.044036,23.524036,25.924035999999997,25.604035999999997,22.384036,32.624036,24.784035999999997,20.724035999999998,19.904035999999998,21.344036,19.024036,19.544036,18.244035999999998,22.184036,21.064035999999998,23.824036,20.184036
33,12,2,24.452925,25.532925,24.432925,26.232925,22.512925,26.272925,23.492925,22.612925,26.152925,19.632925,23.192925,23.392925,23.532925,23.792925,21.172925,23.172925,21.772925,26.432925,27.752925,18.092925,20.132925,24.292925,27.432925,25.852925,20.752925,18.252925,23.252925,25.712925,20.492925,18.132925,24.652925,24.152925,26.632925,26.232925,22.952925,33.352925,25.472925,21.252925,20.421463,21.891463,19.532925,20.072925,18.732925,22.832925,21.652925,24.392925,20.472925
34,13,0,25.130794,26.150794,25.023466,26.830794,23.190397,27.170794,24.170794,23.310794,26.990794,20.190794,23.850794,23.950794000000002,24.270132,24.630794,21.846159,23.790794,22.490794,27.250794,28.490794,18.350794,20.710794,25.070794,28.510794,26.730794,21.350198000000002,18.850794,24.170794,26.650794,21.110794,18.690794,25.430794,24.830794,27.390794,27.090794,23.730794,34.470794,26.278159000000002,21.530794,21.070397,22.610794,20.003598,20.750794,19.270794,23.470794,22.290794,25.170794,21.610794
35,13,1,25.811882,26.897528,25.711882,27.595646000000002,23.731882000000002,27.911882000000002,24.735646,23.810941,27.771882,20.751882000000002,24.531882,24.471882,24.885471,25.211882,22.391882,24.371882,23.111882,27.951882,29.131882,19.131882,21.211882,25.851882,29.131882,27.451882,21.851882,19.231882000000002,24.911882000000002,27.491882,21.631882,19.111882,25.991882,25.413764,28.091882000000002,27.771882,24.531882,35.351882,26.991882,22.411882000000002,21.571882000000002,23.111882,20.391882,21.331882,19.731882000000002,24.131882,22.851882,25.851882,22.271882
36,13,2,26.627211,27.507210999999998,26.374303,28.207210999999997,24.291912,28.747211,25.387210999999997,24.297721,28.607211,21.179721,25.224422,25.047210999999997,25.507210999999998,25.709535,22.951912,24.918579,23.787211,28.601442,29.655737,19.507210999999998,21.641814,26.467211,29.727210999999997,28.287211,22.356434,19.718605,25.479651,27.969070000000002,22.127211,19.562151,26.607211,26.047210999999997,28.667210999999998,28.327211,25.147211,36.187211,27.647211,22.859651,22.049602,23.627211,20.894303,21.947211,20.120801,24.745442,23.367210999999998,26.427211,22.827211
37,14,0,27.318175,28.306348999999997,27.006349,29.006349,24.786348999999998,29.449594,25.946348999999998,24.986349,29.329594,21.82515,25.949544,25.566349,26.122116000000002,26.409594,23.448175,25.526349,24.468175,29.289544,30.426349,20.10127,22.326349,26.986349,30.388175,29.046349,22.922725,20.246349,26.159087,28.586349,22.624544,20.046349,27.226349,26.586349,29.226349,28.926349,26.006349,37.326349,28.246349,23.469087,22.628175,24.328175,21.348175,22.468175,20.686349,25.418175,23.826349,27.126348999999998,23.248175
38,14,1,28.052608000000003,29.092608000000002,27.792608,29.812608,25.392608,30.232608000000003,26.552608000000003,25.732608,30.112608,22.432608,26.712608000000003,26.192608,27.032608000000003,27.052608000000003,24.052608,26.201304,25.052608,29.952608,30.972608,20.612607999999998,22.852608,27.692608,31.072608000000002,29.752608000000002,23.372608,20.912608,26.772608,29.232608000000003,23.272607999999998,20.555652,27.932608000000002,27.412608000000002,29.872608000000003,29.592608000000002,26.772608,38.252608,28.992608,24.012608,23.232608,25.072608,21.932608,23.152607999999997,21.132607999999998,26.172608,24.432608,27.772608,23.892608
39,14,2,28.624716999999997,29.744716999999998,28.504717,30.444716999999997,26.024717000000003,31.104716999999997,27.224717,26.224717,30.984717,22.984717,27.324717,26.824717,27.724717,27.724717,24.684717000000003,26.744716999999998,25.744717,30.604716999999997,31.544717,21.024717000000003,23.524717000000003,28.464716999999997,31.664717,30.624716999999997,23.904717,21.344717000000003,27.304717,29.979433,23.764717,20.984717,28.584716999999998,28.044717,30.564716999999998,30.304717,27.364717,39.084717,29.664717,24.564717,23.764717,25.704717000000002,22.404717,23.664717,21.624717,26.804717,25.044717000000002,28.324717,24.484717
40,15,0,29.242902,30.422902,29.122902000000003,31.122902000000003,26.782902000000004,31.902902,27.922902,27.082902,31.622902000000003,23.422902,28.002902000000002,27.382902,28.402902,28.422902,25.442902,27.382902,26.482902000000003,31.342902000000002,32.382902,21.542901999999998,24.082902,29.242902,32.722902000000005,31.342902000000002,24.502902,22.002902,28.082902,30.942902,24.382901999999998,21.562901999999998,29.322902000000003,28.742902,31.262902,31.182902000000002,28.002902000000002,40.042902000000005,30.402902,25.202901999999998,24.402901999999997,26.402902,22.822902,24.262902,22.142902,27.442902,25.582902,28.982902000000003,25.162902
41,15,1,29.985714,31.085714000000003,29.745714000000003,31.805714000000002,27.365714,32.565714,28.505714,27.925714000000003,32.525714,23.925714000000003,28.705714,27.985714,29.007857,29.085714000000003,26.005714,27.985714,27.005714,31.965714000000002,33.105714,21.985714,24.585714000000003,29.825714,33.317857000000004,32.125714,24.975238,22.605714000000003,28.705714,31.805714000000002,24.965714000000002,22.025714,29.985714,29.365714,31.925714000000003,31.805714000000002,28.525714,40.785714,31.045714,25.725714,24.985714,27.005714,23.285714000000002,24.805714000000002,22.613929000000002,28.085714000000003,26.105714000000003,29.625714000000002,25.725714
42,15,2,30.431383,31.771383,30.451383,32.471383,27.811383000000003,33.371383,29.111383,28.331383000000002,33.251383000000004,24.391382999999998,29.411383,28.572765999999998,29.731383,29.631383000000003,26.472765999999996,28.531383,27.691383000000002,32.591383,34.071383000000004,22.391382999999998,25.071382999999997,30.391383,33.831383,32.851383,25.491383,23.091383,29.371383,32.331383,25.551382999999998,22.531382999999998,30.611383,29.931383,32.551383,32.371383,29.071383,41.651383,31.671383000000002,26.251383,25.591383,27.591383,23.711382999999998,25.531382999999998,23.091383,28.771383,26.592765999999997,30.231383,26.291383000000003
43,16,0,31.087391999999998,32.467392,31.127391999999997,33.167392,28.387392,34.167392,29.687392,28.947391999999997,34.047391999999995,24.847392000000003,30.167392,29.227392,30.487392,30.267391999999997,27.047392,28.987392,28.487392,33.207392,34.687391999999996,22.787392,25.647392,31.027392,34.407392,33.627392,26.087392,23.547392000000002,30.027392,32.947392,26.107392,23.007392000000003,31.287391999999997,30.527392,33.187391999999996,32.967392,29.547392,42.487392,32.327391999999996,26.827392,26.187392000000003,28.107391999999997,24.187392000000003,26.087392,23.587392,29.447391999999997,27.107391999999997,30.867392,26.807392
44,16,1,31.827890999999997,33.247890999999996,31.787891,33.947891,29.027890999999997,35.087891,30.267891,29.647890999999998,34.967890999999995,25.427891,30.827890999999997,29.787891,31.207890999999996,30.867890999999997,27.687890999999997,29.607891,29.047890999999996,33.927890999999995,35.347891,23.175964,26.207891,31.687890999999997,35.087891,34.547891,26.707890999999996,24.247891,30.687890999999997,33.767891,26.627890999999998,23.467891,32.047891,31.207890999999996,33.787890999999995,33.547891,30.127890999999998,43.367891,32.967890999999995,27.427891,26.767891,28.767891,24.667891,26.687890999999997,24.067891,30.107891,27.727890999999996,31.527890999999997,27.347890999999997
45,16,2,32.5,34.1,32.52,34.8,29.78,35.94,30.84,30.32,35.8,25.98,31.42,30.5,32.06,31.48,28.44,30.2,29.72,34.64,36.04,23.64,26.84,32.3,35.78,35.38,27.22,24.8,31.2,34.38,27.2,24.04,32.8,31.96,34.54,34.26,30.72,44.22,33.62,28.0,27.345,29.44,25.28,27.32,24.54,30.78,28.54,32.2,27.62
46,17,0,34.282857,36.442857000000004,33.962857,37.142857,31.382857,38.122857,32.242857,31.778214000000002,37.982857,26.885414,32.502857,31.982857,33.962857,33.222857,30.062857,31.542857,31.642857,36.202857,38.022857,24.792579,28.182857000000002,33.802857,37.440317,37.502857,28.602857,26.293523999999998,32.822143,36.162857,28.642857,25.006643,34.662857,33.164874,36.202857,35.702738000000004,32.182857,46.257551,35.198214,29.302857,28.462857,30.742857,26.762857,28.246039,25.772814,32.242857,30.482857,33.662857,29.442857
47,17,1,34.849796000000005,37.069796000000004,34.489796000000005,37.769796,32.009796,38.749796,32.809796,32.229796,38.609796,27.429796000000003,32.907474,32.549796,34.609796,33.809796,30.669796,31.95665,32.269796,36.769796,39.069796000000004,24.809994,28.709796,34.429796,37.989796000000005,38.129796,29.209796,26.689796,33.409796,36.709796000000004,29.249796000000003,25.569796,35.189796,33.709796000000004,36.829796,36.249796,32.809796,46.809796,35.589796,29.929796000000003,28.949796000000003,31.369796,27.389796,28.949796000000003,25.849795999999998,32.869796,31.109796000000003,34.189796,29.969796000000002
48,17,2,35.366927000000004,37.823855,34.996927,38.523855,32.543855,39.603854999999996,33.383855,32.763855,39.483855,27.963855,33.503855,33.083855,35.303855,34.283854999999996,31.203854999999997,32.343855,32.803855,37.563855,39.723855,25.266927,29.203854999999997,34.983855,39.043855,39.003855,29.743855,27.163854999999998,34.103854999999996,37.263855,29.783855,26.543854999999997,35.723855,34.663855,37.363855,36.903855,33.343855,48.663855,36.123855,30.483855,29.427952,32.023855,28.323855,29.503854999999998,26.243855,33.883855,31.663854999999998,34.703855,30.503854999999998
