,,pid1263-15,pid52932-08,pid6100021-11,pid9048-15,pid9049-15,pid9050-15,pid9054-15,pid9055-15,pid9058-15,pid9059-15,pid9060-15,pid9061-15,pid9062-15,pid9063-15,pid9065-10,pid9066-15,pid9067-15,pid9068-10,pid9070-23,pid9072-15,pid9074f-15,pid9075-15,pid9078-07,pid9081-03,pid9088-10,pid9089-08,pid9091-22,pid9093-15,pid9094-15,pid9098-02,pid9099-15,pid9100b-11,pid9101-15,pid9104-15,pid9105-15,pid9111-15,pid9116-06,pid9118-15,pid9126-03,pid9128-11,pid9137-09,pid9138-15,pid9139-15,pid9153-15,pid915410b-22,pid9161-13,pid9166e-08,pid9170-15,pid9173-20,pid9174-15,pid917509-04,pid917813-03,pid9179-07,pid9186c-15,pid918904-03,pid9192-15
14,1,12.486122,12.406122,14.766122,14.966122,13.346122,16.266122,11.966122,15.866122,12.586122,13.386122,15.906122,15.366122,14.506122,14.526122,14.678367,15.726122,14.386122,15.806122,11.526122,12.666122,16.746122,12.346122,14.286122,14.886122,13.106122,19.086122,16.926122,13.906122,14.046122,14.118367,13.006122,16.326122,15.106122,13.766122,11.646122,17.362245,13.026122,14.846122,13.326122,14.386122,11.546122,16.226122,12.266122,12.986122,15.546122,15.886122,12.746122,15.446122,14.006122,13.566122,18.126122,14.666122,12.266122,17.466122,16.606122,15.366122
14,2,12.763288,12.663288,15.063288,15.263288,13.623288,16.623288,12.223288,16.143288,12.843288,13.683288,16.283288,15.643288,14.763288,14.863288,14.943288,16.023288,14.743288,16.063288,11.803288,12.886644,17.003288,12.623288,14.563288,15.163288,13.363288,19.523288,17.283288,14.263288,14.303288,14.383288,13.323288,16.643288,15.363288,14.023288,11.943288,17.623288,13.303288,15.163288,13.603288,14.683288,11.781096,16.483288,12.523288,13.303288,15.803288,16.203288,13.023288,15.823288,14.263288,13.813322,18.443288,14.923288,12.523288,17.763288,16.923288,15.683288
15,0,13.036735,12.956735,15.336735,15.616735,13.896735,16.916735,12.496735,16.536735,13.116735,14.056735,16.596735,15.956735,15.036735,15.156735,15.256735,16.296735,15.036735,16.316735,12.076735,13.156735,17.316735,12.896735,14.876735,15.436735,13.596735,19.996735,17.596735,14.536735,14.596735,14.656735,13.616735,16.936735,15.636735,14.296735,12.336735,17.976735,13.576735,15.436735,13.876735,14.996735,12.036735,16.756735,12.796735,13.576735,16.136735,16.556735,13.296735,16.116735,14.516735,14.036735,18.756735,15.216735,12.776735,18.116735,17.216735,15.956735
15,1,13.273469,13.213469,15.593469,15.873469,14.173469,17.213469,12.733469,16.776939,13.353469,14.293469,16.873469,16.213469,15.273469,15.413469,15.493469,16.533469,15.293469,16.553469,12.313469,13.393469,17.613469,13.153469,15.133469,15.653469,13.831735,20.353469,17.893469,14.780408,14.833469,14.953469,13.873469,17.173469,15.873469,14.553469,12.573469,18.233469,13.833469,15.673469,14.153469,15.313469,12.273469,17.033469,13.033469,13.833469,16.373469,16.813469,13.533469,16.393469,14.753469,14.273469,18.993469,15.453469,13.013469,18.453469,17.473469,16.193469
15,2,13.657619,13.597619,15.997619,16.257619,14.537619,17.537619,13.037619,17.157619,13.677619,14.685238,17.317619,16.577619,15.577619,15.757619,15.877619,16.937619,15.617619,16.897619,12.657619,13.697619,18.057619,13.477619,15.477619,15.957619,14.117619,20.777619,18.297619,15.137619,15.177619,15.317619,14.237619,17.517619,16.217619,14.897619,12.937619,18.737619,14.177619,15.997619,14.457619,15.617619,12.577619,17.337619,13.377619,14.157619,16.737619,17.237619,13.877619,16.797619,15.057619,14.577619,19.405238,15.837619,13.317619,18.857619,17.885238,16.517619
16,0,13.867755,13.807755,16.207755,16.487755,14.747755,17.827755,13.247755,17.367755,13.907755,14.927755,17.627755,16.807755,15.787755,15.967755,16.107755,17.147755,15.867755,17.127755,12.867755,13.907755,18.347755,13.687755,15.707755,16.148878,14.327755,20.987755,18.547755,15.347755,15.407755,15.527755,14.507755,17.687755,16.427755,15.127755,13.167755,19.047755,14.427755,16.247755,14.667755,15.827755,12.787755,17.547755,13.567755,14.427755,16.947755,17.487755,14.107755,17.027755,15.267755,14.807755,19.727755,16.067755,13.527755,19.087755,18.147755,16.727755
16,1,14.153469,14.093469,16.473469,16.853469,15.073469,18.133469,13.533469,17.713469,14.193469,15.273469,18.053469,17.173469,16.073469,16.333469,16.533469,17.433469,16.153469,17.453469,13.173469,14.213469,18.773469,13.973469,16.013469,16.413469,14.653469,21.533469,18.940408,15.613469,15.733469,15.973469,14.793469,17.976939,16.733469,15.413469,13.421735,19.396939,14.713469,16.660408,15.040408,16.053469,13.033469,17.833469,13.833469,14.713469,17.376939,17.793469,14.393469,17.433469,15.573469,15.113469,20.033469,16.373469,13.813469,19.593469,18.493469,17.033469
16,2,14.45551,14.39551,16.79551,17.17551,15.39551,18.49551,13.81551,18.21551,14.51551,15.69551,18.49551,17.47551,16.37551,16.63551,16.93551,18.39551,16.45551,17.77551,13.47551,14.53551,19.25551,14.27551,16.31551,16.75551,14.95551,21.97551,19.35551,16.03551,16.11551,16.39551,15.15551,18.43551,17.07551,15.71551,13.71551,19.87551,15.05551,17.17551,15.41551,16.35551,13.302755,18.13551,14.10517,15.05551,17.75551,18.23551,14.71551,17.81551,15.87551,15.411378,20.45551,16.73551,14.11551,20.05551,18.87551,17.33551
17,0,14.780023,14.700023,17.100023,17.500023,15.740023,18.840023,14.120023,18.600023,14.860023,16.000023,18.880023,17.880023,16.680023,16.960023,17.280023,18.700023,16.760023,18.080023,13.780023,14.820023,19.620023,14.600023,16.660023,17.180023,15.400023,22.400023,19.700023,16.360023,16.420023,16.820023,15.460023,18.760023,17.380023,16.040023,14.020023,20.260023,15.380023,17.580023,15.720023,16.640023,13.600023,18.440023,14.400023,15.360023,18.060023,18.560023,15.020023,18.120023,16.180023,15.660023,20.840023,17.080023,14.405011,20.360023,19.240023,17.740023
17,1,15.071429,14.991429,17.392857,17.831429,16.031429,19.151429,14.411429,18.971429,15.131429,16.371429,19.351429,18.171429,16.971429,17.311429,17.591429,18.992857,17.091429,18.411429,14.091429,15.100714,20.011429,14.891429,16.951429,17.471429,15.691429,22.851429,20.131429,16.651429,16.711429,17.211429,15.831429,19.091429,17.671429,16.391429,14.311429,20.571429,15.771429,17.911429,16.031429,16.931429,13.880714,18.711429,14.677143,15.671429,18.391429,18.931429,15.331429,18.452857,16.471429,15.940714,21.171429,17.371429,14.691429,20.791429,19.611429,18.051429
17,2,15.34449,15.24449,17.68449,18.14449,16.34449,19.44449,14.62449,19.22449,15.40449,16.62449,19.68449,18.44449,17.22449,17.58449,17.84449,19.28449,17.38449,18.68449,14.36449,15.337245,20.34449,15.16449,17.22449,17.72449,15.96449,23.22449,20.44449,17.00449,16.96449,17.46449,16.08449,19.36449,17.92449,16.66449,14.56449,20.86449,16.04449,18.18449,16.32449,17.18449,14.06449,18.96449,14.92449,15.96449,18.64449,19.22449,15.60449,18.80449,16.74449,16.18449,21.46449,17.66449,14.94449,21.08449,19.92449,18.34449
18,0,15.613878,15.513878,17.953878,18.413878,16.613878,19.713878,14.893878,19.513878,15.673878,16.913878,19.993878,18.753878,17.493878,17.853878,18.193878,19.553878,17.733878,18.953878,14.633878,15.593878,20.773878,15.413878,17.513878,17.993878,16.193878,23.513878,20.753878,17.273878,17.233878,17.733878,16.413878,19.633878,18.233878,16.933878,14.853878,21.253878,16.333878,18.453878,16.613878,17.453878,14.333878,19.233878,15.193878,16.253878,18.933878,19.533878,15.853878,19.093878,17.013878,16.433878,21.793878,17.993878,15.193878,21.373878,20.213878,18.617755
18,1,15.842449,15.742449,18.202449,18.742449,16.862449,20.002449,15.142449,19.742449,15.942449,17.222449,20.342449,19.022449,17.722449,18.162449,18.442449,19.862449,18.022449,19.182449,14.862449,15.822449,21.062449,15.682449,17.762449,18.222449,16.422449,23.742449,21.082449,17.542449,17.482449,18.062449,16.662449,19.882449,18.482449,17.182449,15.102449,21.502449,16.602449,18.722449,16.862449,17.702449,14.562449,19.462449,15.422449,16.522449,19.222449,19.802449,16.142449,19.422449,17.262449,16.662449,22.082449,18.242449,15.422449,21.742449,20.542449,18.882449
18,2,16.131837,16.011837,18.471837,19.031837,17.151837,20.271837,15.390459,20.011837,16.211837,17.531837,20.631837,19.311837,17.991837,18.431837,18.751837,20.131837,18.291837,19.451837,15.131837,16.071837,21.371837,15.931837,18.031837,18.491837,16.651837,24.411837,21.351837,17.851837,17.751837,18.351837,16.991837,20.151837,18.751837,17.451837,15.371837,21.811837,16.911837,18.971837,17.151837,17.971837,14.820918,19.711837,15.660918,16.791837,19.491837,20.091837,16.411837,19.731837,17.531837,16.891837,22.391837,18.531837,15.691837,22.091837,20.811837,19.151837
19,0,16.425714,16.305714,18.765714,19.305714,17.445714,20.565714,15.625714,20.385714,16.505714,17.825714,20.985714,19.645714,18.285714,18.705714,19.045714,20.425714,18.565714,19.685714,15.385714,16.325714,21.705714,16.225714,18.325714,18.785714,16.905714,24.885714,21.645714,18.145714,18.025714,18.625714,17.305714,20.405714,19.025714,17.745714,15.607857,22.185714,17.205714,19.225714,17.445714,18.285714,15.065714,19.965714,15.945714,17.085714,19.785714,20.385714,16.645714,20.025714,17.765714,17.125714,22.685714,18.825714,15.925714,22.385714,21.145714,19.425714
19,1,16.726939,16.606939,19.046939,19.626939,17.706939,20.886939,15.886939,20.706939,16.786939,18.186939,21.346939,19.986939,18.546939,18.986939,19.386939,20.686939,18.846939,19.946939,15.646939,16.586939,22.026939,16.486939,18.646939,19.066939,17.126939,25.326939,22.086939,18.566939,18.286939,18.946939,17.586939,20.646939,19.326939,18.046939,15.926939,22.526939,17.466939,19.506939,17.746939,18.566939,15.286939,20.226939,16.206939,17.446939,20.126939,20.646939,16.926939,20.366939,18.026939,17.386939,22.946939,19.146939,16.186939,22.706939,21.506939,19.686939
19,2,17.02898,16.90898,19.34898,19.967959,18.02898,21.18898,16.18898,21.00898,17.08898,18.48898,21.66898,20.28898,18.84898,19.28898,19.70898,21.00898,19.16898,20.24898,15.94898,16.86898,22.38898,16.78898,18.94898,19.30898,17.42898,25.64898,22.38898,18.86898,18.58898,19.26898,18.00898,20.94898,19.62898,18.34898,16.22898,22.84898,17.76898,19.76898,18.02898,18.98898,15.58898,20.52898,16.50898,17.72898,20.42898,21.00898,17.22898,20.70898,18.34898,17.64898,23.32898,19.44898,16.46898,23.12898,21.84898,19.98898
20,0,17.245714,17.145714,19.545714,20.225714,18.245714,21.425714,16.385714,21.205714,17.325714,18.725714,21.905714,20.525714,19.085714,19.505714,19.945714,21.245714,19.385714,20.485714,16.145714,17.065714,22.625714,17.025714,19.185714,19.493929,17.665714,25.885714,22.625714,19.105714,18.805714,19.505714,18.265714,21.105714,19.807857,18.585714,16.365714,23.105714,18.005714,20.005714,18.265714,19.205714,15.825714,20.745714,16.725714,17.945714,20.665714,21.245714,17.445714,20.945714,18.585714,17.865714,23.565714,19.675238,16.645143,23.385714,22.105714,20.205714
20,1,17.589388,17.489388,19.929388,20.629388,18.589388,21.809388,16.709388,21.589388,17.709388,19.089388,22.529388,20.909388,19.469388,19.889388,20.389388,21.789388,19.769388,20.829388,16.529388,17.449388,23.109388,17.429388,19.569388,19.809388,18.069388,26.469388,23.109388,19.449388,19.159694,19.969388,18.649388,21.469388,20.189388,18.949694,16.709388,23.569388,18.349388,20.489388,18.649388,19.589388,16.069388,21.109388,17.069388,18.309694,21.109388,21.609388,17.789388,21.409388,19.049388,18.209388,23.949388,20.029388,17.009388,23.889388,22.589388,20.589388
20,2,17.865714,17.845714,20.505714,21.005714,18.965714,22.205714,17.065714,22.105714,18.065714,19.505714,23.045714,21.241905,19.885714,20.245714,20.865714,22.165714,20.225714,21.225714,16.887857,17.865714,23.685714,17.865714,19.985714,20.245714,18.645714,26.965714,23.665714,19.925714,19.565714,20.545714,19.165714,21.945714,20.645714,19.365714,17.075952,24.145714,18.785714,21.005714,19.145714,20.112857,16.485714,21.565714,17.505714,18.625714,21.565714,22.065714,18.085714,21.985714,19.605714,18.625714,24.345714,20.425714,17.385714,24.345714,23.201429,21.025714
21,0,18.391454,18.381633,21.121633,21.501633,19.541633,22.941633,17.514694,22.721633,18.821633,20.101633,23.881633,21.801633,20.481633,20.821633,21.561633,22.561633,20.941633,21.781633,17.281454,18.541633,24.161633,18.484898,20.641633,20.961633,19.301633,27.621633,24.461633,20.581633,20.181633,21.401633,19.821633,22.821633,21.521633,20.161633,17.581633,25.341633,19.381633,21.661633,19.881633,21.061633,16.877908,22.101633,18.121633,18.997376,22.241633,22.661633,18.573515,22.621633,20.761633,19.261633,24.741633,20.781633,17.881633,25.141633,23.921633,21.721633
21,1,18.525306,18.665306,21.545306,21.965306,19.805306,23.460612,17.705306,23.105306,19.325306,20.505306,24.345306,22.085306,20.865306,21.265306,21.965306,22.905306,21.385306,22.045306,17.585306,18.985306,24.565306,18.885306,21.085306,21.365306,19.765306,28.105306,25.085306,20.985306,20.625306,21.885306,20.205306,23.625306,22.005306,20.705306,17.865306,25.925306,19.905306,22.245306,20.365306,21.545306,17.105306,22.585306,18.525306,19.285306,22.625306,23.105306,18.845306,23.205306,21.385306,19.985306,25.005306,21.125306,18.105306,25.505306,24.505306,22.125306
21,2,18.875397,18.971587,22.011587,22.471587,20.271587,23.991587,18.091587,23.531587,19.811587,21.011587,25.071587,22.460397,21.351587,21.651587,22.451587,23.163862,21.871587,22.431587,17.911587,19.311587,25.051587,19.371587,21.531587,21.870794,20.091587,28.491587,25.591587,21.405397,21.000794,22.411587,20.651587,24.131587,22.491587,21.091587,18.130397,26.671587,20.391587,22.631587,20.691587,21.991587,17.415397,23.131587,18.931587,19.631587,23.031587,23.491587,19.171587,23.691587,21.811587,20.711587,25.371587,21.551587,18.511587,25.960794,24.991587,22.631587
22,0,19.161633,19.321633,22.341633,22.821633,20.721633,24.361633,18.421633,23.993265,20.201633,21.421633,25.541633,22.741633,21.681633,22.001633,22.801633,23.481633,22.201633,22.721633,18.181633,19.601633,25.421633,19.721633,21.961633,22.181633,20.381633,28.933265,26.101633,21.721633,21.321633,22.821633,21.041633,24.641633,22.841633,21.461633,18.401633,27.201633,20.681633,22.921633,21.021633,22.321633,17.661633,23.481633,19.281633,19.961633,23.341633,23.841633,19.501633,24.061633,22.141633,21.101633,25.701633,21.961633,18.821633,26.281633,25.401633,22.901633
22,1,19.45551,19.69551,22.67551,23.23551,21.05551,24.91551,18.612755,24.29551,20.57551,21.81551,26.01551,23.05551,21.97551,22.51551,23.29551,23.99551,22.69551,23.01551,18.53551,19.89551,25.83551,20.09551,22.25551,22.63551,20.83551,29.35551,26.79551,22.13551,21.75551,23.29551,21.43551,25.01551,23.23551,21.91551,18.69551,27.83551,21.09551,23.33551,21.35551,22.81551,17.95551,23.95551,19.64102,20.25551,23.81551,24.23551,19.751837,24.49551,22.47551,21.55551,26.01551,22.37551,19.09551,26.67551,26.05551,23.33551
22,2,19.773061,20.013061,22.973061,23.573061,21.373061,25.273061,18.870765,24.613061,20.913061,22.173061,26.362245,23.373061,22.253061,22.913061,23.633061,24.373061,23.053061,23.313061,18.793061,20.253061,26.193061,20.373061,22.573061,22.933061,21.064354,29.773061,27.273061,22.533061,22.233061,23.713061,21.813061,25.413061,23.533061,22.180765,19.010612,28.273061,21.573061,23.653061,21.733061,23.313061,18.233061,24.293061,19.973061,20.553061,24.133061,24.533061,20.013061,24.853061,22.793061,21.873061,26.373061,22.673061,19.373061,26.933061,26.533061,23.713061
23,0,20.009796,20.249796,23.209796,23.809796,21.609796,25.529796,19.049796,24.849796,21.149796,22.469796,26.669796,23.609796,22.489796,23.149796,23.869796,24.569796,23.289796,23.549796,18.949796,20.449796,26.429796,20.629796,22.809796,23.169796,21.289796,30.049796,27.489796,22.769796,22.469796,23.949796,22.049796,25.589796,23.729796,22.389796,19.169796,28.609796,21.809796,23.909796,21.989796,23.689796,18.409796,24.529796,20.209796,20.769796,24.389796,24.769796,20.249796,25.129796,23.009796,22.209796,26.549796,22.909796,19.549796,27.209796,26.769796,23.929796
23,1,20.242154,20.522154,23.482154,24.142154,21.902154,25.842154,19.262154,25.102154,21.442154,22.782154,27.082154,23.902154,22.782154,23.462154,24.162154,24.842154,23.602154,23.842154,19.162154,20.822154,26.722154,20.922154,23.102154,23.282154,21.562154,30.402154,27.782154,23.062154,22.762154,24.242154,22.362154,25.922154,24.022154,22.662154,19.422154,29.222154,22.062154,24.262154,22.262154,24.074308,18.502154,24.802154,20.502154,21.042154,24.682154,25.042154,20.502154,25.362154,23.282154,22.502154,26.802154,23.182154,19.742154,27.502154,27.062154,24.242154
23,2,20.56449,20.80449,23.90449,24.54449,22.32449,26.24449,19.56449,25.44449,21.90449,23.22449,27.90449,24.28449,23.22449,23.88449,24.66449,25.36449,24.04449,24.22449,19.44449,21.14449,27.16449,21.34449,23.46449,23.72449,21.90449,30.97898,28.24449,23.50449,23.08449,24.64449,22.73898,26.24449,24.52449,22.98449,19.66449,29.74449,22.54449,24.70449,22.58449,24.54449,18.90449,25.24449,20.78449,21.36449,25.04449,25.45898,20.80449,25.80449,23.58449,23.07898,27.20449,23.62449,20.18449,28.02449,27.54449,24.64449
24,0,20.825714,21.041905,24.185714,24.748571,22.561143,26.501905,19.726531,25.708571,22.205714,23.485714,28.285714,24.460816,23.485714,24.108571,24.985714,25.645714,24.365714,24.422619,19.615238,21.329143,27.385952,21.607857,23.688571,24.045714,22.405714,31.345714,28.517857,23.765714,23.279464,24.945714,23.005714,26.505952,24.773929,23.305714,19.925714,29.925714,22.763929,24.941905,22.746964,24.745143,19.043571,25.545714,21.015238,21.568929,25.305714,25.622857,21.045714,26.093143,23.845714,23.335238,27.445714,23.905714,20.353929,28.365714,27.845714,24.965714
24,1,21.233878,21.393878,24.593878,25.153878,22.913878,26.953878,19.993878,26.073878,22.613878,23.973878,28.693878,24.773878,23.893878,24.513878,25.397755,25.933878,24.753878,24.793878,19.913878,21.653411,27.633878,22.013878,24.093878,24.453878,22.853878,31.793878,28.933878,24.093878,23.593878,25.233878,23.413878,26.917755,25.133878,23.713878,20.233878,30.393878,23.153878,25.253878,23.141633,25.113878,19.330215,25.853878,21.393878,21.953878,25.440388,25.973878,21.393878,26.473878,24.093878,23.673878,27.853878,24.253878,20.713878,28.773878,28.253878,25.397755
24,2,21.429388,21.829388,25.189388,25.529388,23.409388,27.469388,20.316463,26.669388,23.109388,24.529388,29.249388,25.149388,24.269388,24.889388,25.849388,26.309388,25.249388,25.249388,20.289388,21.829388,28.009388,22.379694,24.419694,24.829388,23.259694,32.209388,29.549388,24.469388,23.969388,25.549388,23.869388,27.409388,25.809388,24.109388,20.609388,30.769388,23.529388,25.559694,23.669388,25.489388,19.369388,26.169388,21.749388,22.316463,25.729388,26.429388,21.759694,26.929388,24.469388,24.269388,28.216463,24.589388,21.089388,29.129388,28.829388,25.929388
25,0,21.808571,22.188571,25.548571,25.908571,23.768571,27.868571,20.549286,27.048571,23.468571,24.908571,29.608571,25.508571,24.628571,25.248571,26.208571,26.628571,25.628571,25.568571,20.568571,22.318571,28.535714,22.708571,24.768571,25.188571,23.588571,32.668571,30.108571,24.828571,24.268571,25.888571,24.328571,27.905714,26.168571,24.548571,20.928571,31.128571,23.928571,25.899286,24.148571,25.802857,19.808571,26.448571,22.108571,22.648571,26.448571,26.788571,22.048571,27.248571,24.769286,24.628571,28.548571,24.928571,21.408571,29.448571,29.188571,26.368571
25,1,22.146939,22.526939,25.926939,26.286939,24.126939,28.346939,20.806939,27.366939,23.786939,25.346939,30.106939,25.826939,24.946939,25.626939,26.646939,26.926939,25.966939,25.866939,20.846939,22.766939,29.143878,23.066939,25.146939,25.526939,23.966939,33.206939,30.526939,25.186939,24.583878,26.206939,24.726939,28.386939,26.746939,24.906939,21.246939,31.526939,24.306939,26.206939,24.486939,26.146939,20.146939,26.786939,22.446939,22.946939,27.146939,27.066939,22.355646,27.606939,25.086939,24.986939,28.866939,25.266939,21.726939,29.826939,29.786939,26.886939
25,2,22.475442,22.835442,26.246327,26.580884,24.415442,28.700884,21.075442,27.675442,24.135442,25.655442,30.495442,26.175442,25.235442,25.915442,26.935442,27.215442,26.260884,26.155442,21.095442,23.055442,29.535442,23.355442,25.435442,25.815442,24.255442,33.535442,30.915442,25.635442,24.875442,26.515442,25.035442,28.795442,27.055442,25.195442,21.515442,31.855442,24.595442,26.455442,24.775442,26.566327,20.395442,27.075442,22.715442,23.235442,27.455442,27.415442,22.615442,27.915442,25.375442,25.355442,29.155442,25.555442,22.015442,30.135442,30.075442,27.215442
26,0,22.759184,23.259184,26.699184,26.919184,24.799184,29.108367,21.304592,27.999184,24.459184,26.034592,30.859184,26.494592,25.559184,26.339184,27.259184,27.399184,26.599184,26.419184,21.359184,23.379184,29.839184,23.659184,25.779184,26.179184,24.599184,34.019184,31.419184,26.079184,25.199184,26.879184,25.339184,29.359184,27.439184,25.559184,21.739184,32.208367,24.899184,26.759184,25.159184,26.899184,20.594592,27.379184,22.994592,23.559184,27.919184,27.739184,22.939184,28.224592,25.699184,25.699184,29.439184,25.879184,22.299184,30.499184,30.599184,27.619184
26,1,23.257143,23.797143,27.318571,27.378571,25.411429,29.731429,21.657143,28.592857,25.217143,26.572857,31.591429,26.957143,26.057143,27.077143,27.812857,27.877143,27.104286,26.757143,21.617143,23.737143,30.377143,24.097143,26.357143,26.657143,25.437143,34.725714,32.28,26.757143,25.637143,27.477143,25.851429,29.991429,28.131429,26.352857,22.265714,32.797143,25.217143,27.344286,25.77,27.337143,20.877143,27.984286,23.437143,23.977143,28.524286,28.157143,23.357143,28.657143,26.117143,26.197143,29.937143,26.397143,22.717143,30.877143,31.494286,28.231429
26,2,23.434694,24.041173,27.644082,27.699388,25.719388,30.034694,21.834694,28.874694,25.494694,26.939388,31.894694,27.234694,26.334694,27.314694,28.154694,28.154694,27.474694,26.994694,21.894694,23.994694,30.654694,24.354694,26.634694,26.994694,25.674694,35.034694,32.719388,27.034694,25.934694,27.764082,26.134694,30.344082,28.434694,26.672347,22.534694,33.144082,25.474694,27.594694,26.154694,27.551565,21.074694,28.254694,23.674694,24.234694,28.874694,28.414694,23.634694,28.934694,26.394694,26.434694,30.174694,26.694694,22.994694,31.154694,31.874694,28.454694
27,0,23.724898,24.324898,28.004898,28.104898,26.044898,30.344898,22.034966,29.204898,25.804898,27.264898,32.284898,27.527449,26.644898,27.624898,28.484898,28.477449,27.844898,27.304898,22.064898,24.344898,31.004898,24.684898,26.944898,27.297449,25.937449,35.364898,33.104898,27.564898,26.224898,28.164898,26.459796,30.684898,28.764898,26.964898,22.824898,33.744898,25.784898,27.924898,26.484898,27.824898,21.337449,28.524898,23.964898,24.544898,29.237449,28.759796,23.904898,29.224898,26.784898,26.704898,30.484898,27.044898,23.224898,31.564898,32.264898,28.744898
27,1,23.973651,24.533651,28.313651,28.413651,26.333651,30.733651,22.273651,29.433651,26.073651,27.573651,32.673651,27.793651,26.893651,27.913651,28.773651,28.713651,28.133651,27.573651,22.293651,24.693651,31.277302,24.973651,27.253651,27.513651,26.193651,35.713651,33.393651,27.793651,26.513651,28.393651,26.813651,31.073651,29.024603,27.253651,23.053651,34.313651,26.033651,28.293651,26.773651,28.073651,21.553651,28.784603,24.173651,24.773651,29.553651,29.033651,24.153651,29.473651,26.993651,26.933651,30.713651,27.313651,23.493651,31.853651,32.633651,29.073651
27,2,24.346939,24.926939,28.766939,28.866939,26.886939,31.303878,22.586939,30.056327,26.666939,28.106939,33.717755,28.266939,27.346939,28.346939,29.440816,29.388571,28.766939,28.026939,22.606939,25.106939,31.766939,25.506939,27.666939,27.946939,26.523878,36.206939,34.157755,28.386939,26.906939,28.846939,27.306939,31.666939,29.566939,27.586939,23.306939,34.940816,26.543878,28.826939,27.106939,28.484235,21.841059,29.486939,24.466939,25.146939,30.046939,29.586939,24.566939,29.926939,27.346939,27.326939,31.126939,27.786939,24.006939,32.306939,33.408571,29.526939
28,0,24.552653,25.372653,29.132653,29.332653,27.212653,31.812653,22.832653,30.432653,27.192653,28.572653,34.452653,28.592653,27.632653,28.835306,29.892653,29.812653,29.192653,28.372653,22.892653,25.592653,32.272653,25.892653,28.112653,28.372653,27.072653,36.692653,34.592653,28.912653,27.352653,29.152653,27.692653,32.072653,29.912653,28.032653,23.592653,35.372653,26.832653,29.112653,27.412653,28.752653,22.012653,29.912653,24.752653,25.532653,30.632653,29.995306,24.852653,30.252653,27.632653,27.572653,31.392653,28.172653,24.292653,32.712653,34.012653,29.952653
28,1,24.96898,25.68898,29.54898,29.66898,27.62898,32.22898,23.18898,30.84898,27.60898,28.98898,35.16898,28.94898,28.04898,29.26898,30.30898,30.22898,29.56898,28.74898,23.30898,25.98898,32.64949,26.30898,28.465796,28.78898,27.50898,37.10898,35.00898,29.32898,27.76898,29.56898,28.06898,32.46898,30.28898,28.30898,23.78898,35.78898,27.18898,29.445796,27.78898,29.04898,22.25949,30.32898,25.16898,25.92898,31.10898,30.42898,25.20898,30.64898,28.00898,27.88898,31.752372,28.58898,24.70898,33.11949,34.42898,30.36898
